,Algoritmo,Parametrização,Acuracia,Recall
0,Logistic Regression,Logistic Regression,0.9067100988054676,0.5
1,Logistic Regression,"Logistic Regression, fit_intercetp=False",0.9067100988054676,0.5
2,Logistic Regression,"Logistic Regression, Weights Balanced",0.6519287527941146,0.6919819462253975
