,Algoritmo,Parametrização,Acuracia,Recall
0,Logistic Regression,Logistic Regression,0.9066387285905332,0.5
1,Logistic Regression,"Logistic Regression, fit_intercetp=False",0.9066387285905332,0.5
2,Logistic Regression,"Logistic Regression, Weights Balanced",0.6532812791529462,0.6996664618020825
