,Algoritmo,Parametrização,Acuracia,Recall
0,Logistic Regression,Logistic Regression,0.9046990697960944,0.5
1,Logistic Regression,"Logistic Regression, fit_intercetp=False",0.9046990697960944,0.5
2,Logistic Regression,"Logistic Regression, Weights Balanced",0.6515806569548344,0.692420049592913
