,Algoritmo,Parametrização,Acuracia,Recall
0,Logistic Regression,Logistic Regression,0.9076977540448002,0.5
1,Logistic Regression,"Logistic Regression, fit_intercetp=False",0.9076977540448002,0.5
2,Logistic Regression,"Logistic Regression, Weights Balanced",0.644701106164882,0.689076147997234
