,Algoritmo,Parametrização,Acuracia,Recall
0,KNN,N=3,0.829019610971447,0.829018939094835
1,KNN,N=5,0.787906846176229,0.7879068898701961
2,KNN,N=7,0.7747790888225896,0.7747795095758445
3,KNN,N=9,0.7621431821997747,0.7621435252956577
4,Decision Trees,Depth=7,0.7585684135192854,0.7585654151962242
5,KNN,N=11,0.7552392663112638,0.7552384698086045
6,Decision Trees,Depth=6,0.7500627538930585,0.7500612726488614
7,Decision Trees,Depth=5,0.7434676312228728,0.7434663767288454
8,Decision Trees,Depth=4,0.7394611826145885,0.7394606488371104
9,Decision Trees,Depth=3,0.7355777346756284,0.735580731080646
10,SVM,"Kernel rbf, gamma auto",0.7340368834866853,0.7340372981115572
11,SVM,Kernel linear,0.7262714311002519,0.726272603305534
12,SVM,Kernel polinomial grau 3,0.704880862569734,0.7048812358397163
13,SVM,Kernel sigmoide,0.6603183050674908,0.6603186329593703
14,SVM,Kernel polinomial grau 2,0.6542152230612199,0.6542144497154276
15,GaussianNB,Var smoothing 1e-9,0.6113782836582329,0.611378110706845
16,GaussianNB,Var smoothing 1e-8,0.6113782836582329,0.611378110706845
17,GaussianNB,Var smoothing 1e-7,0.6113782836582329,0.611378110706845
18,GaussianNB,Var smoothing 1e-6,0.6113782836582329,0.611378110706845
19,GaussianNB,Var smoothing 1e-5,0.6113782836582329,0.611378110706845
