,Algoritmo,Parametrização,Acuracia,Recall
0,Logistic Regression,Logistic Regression,0.9080058036450721,0.5
1,Logistic Regression,"Logistic Regression, fit_intercetp=False",0.9080058036450721,0.5
2,Logistic Regression,"Logistic Regression, Weights Balanced",0.6491674109077331,0.6953330975405372
