,Algoritmo,Parametrização,Acuracia,Recall
0,Logistic Regression,Logistic Regression,0.9079472466944413,0.5
1,Logistic Regression,"Logistic Regression, fit_intercetp=False",0.9079472466944413,0.5
2,Logistic Regression,"Logistic Regression, Weights Balanced",0.649540724039564,0.6968661511927934
