,Algoritmo,Parametrização,Acuracia,Recall
0,Logistic Regression,Logistic Regression,0.9111974545385157,0.5
1,Logistic Regression,"Logistic Regression, fit_intercetp=False",0.9111974545385157,0.5
2,Logistic Regression,"Logistic Regression, Weights Balanced",0.6387603278188028,0.6840166312918474
