,Algoritmo,Parametrização,Acuracia,Recall
0,Logistic Regression,Logistic Regression,0.907851825593761,0.5
1,Logistic Regression,"Logistic Regression, fit_intercetp=False",0.907851825593761,0.5
2,Logistic Regression,"Logistic Regression, Weights Balanced",0.6504608294930876,0.6914403780456351
