,Algoritmo,Parametrização,Acuracia,Recall
0,Logistic Regression,Logistic Regression,0.9079078584166348,0.5
1,Logistic Regression,"Logistic Regression, fit_intercetp=False",0.9079078584166348,0.5
2,Logistic Regression,"Logistic Regression, Weights Balanced",0.6497187978846446,0.6930597361285497
