,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,gato_mestre,slug,apelido,apelido_abreviado,nome,foto,status
0,"{'CA': 1, 'DS': 1, 'FC': 2, 'FD': 4, 'FF': 2, 'FS': 5, 'G': 2, 'I': 1}",71844,10,356,5,7,0.3,6.22,-0.64,3.49,7,0.15,"{'media_pontos_mandante': 4.82, 'media_pontos_visitante': 0.15, 'media_minutos_jogados': 80, 'minutos_jogados': 103, 'scouts': {'media': {'FS': 0.71, 'G': 0.29, 'I': 0.14, 'DS': 0.14, 'FC': 0.29, 'CA': 0.14, 'FF': 0.29, 'FD': 0.57}, 'mandante': {'FS': 4, 'G': 2, 'DS': 1, 'FC': 1, 'FF': 2, 'FD': 3}, 'visitante': {'FS': 1, 'I': 1, 'FC': 1, 'CA': 1, 'FD': 1}}}",thiago-galhardo,Thiago Galhardo,T. Galhardo,Thiago Galhardo do Nascimento Rocha,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_LaKDS7J.png,Provável
1,"{'CA': 2, 'DS': 3, 'FC': 5, 'FD': 2, 'FF': 5, 'FS': 8, 'G': 2, 'I': 2}",80196,10,356,4,6,-0.3,7.44,-0.55,2.63,10,-0.24,"{'media_pontos_mandante': 1.84, 'media_pontos_visitante': 3.42, 'media_minutos_jogados': 38, 'minutos_jogados': 24, 'scouts': {'media': {'FS': 0.8, 'G': 0.2, 'I': 0.2, 'DS': 0.3, 'FC': 0.5, 'CA': 0.2, 'FF': 0.5, 'FD': 0.2}, 'mandante': {'FS': 7, 'I': 2, 'DS': 3, 'FC': 3, 'CA': 2, 'FF': 5, 'FD': 1}, 'visitante': {'FS': 1, 'G': 2, 'FC': 2, 'FD': 1}}}",yago-pikachu,Yago Pikachu,Y. Pikachu,Glaybson Yago Souza Lisboa,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_jUc4EZ2.png,Nulo
2,"{'CA': 1, 'DS': 8, 'FC': 10, 'FD': 1, 'FF': 2, 'FS': 5, 'FT': 1, 'G': 1, 'I': 1, 'SG': 3}",80692,10,275,3,7,6.3,8.14,0.81,5.25,7,4.05,"{'media_pontos_mandante': 4.8, 'media_pontos_visitante': 5.6, 'media_minutos_jogados': 99, 'minutos_jogados': 101, 'scouts': {'media': {'SG': 0.43, 'FS': 0.71, 'FT': 0.14, 'G': 0.14, 'I': 0.14, 'DS': 1.14, 'FC': 1.43, 'CA': 0.14, 'FF': 0.29, 'FD': 0.14}, 'mandante': {'FS': 1, 'FT': 1, 'G': 1, 'DS': 4, 'FC': 7, 'CA': 1, 'FD': 1}, 'visitante': {'SG': 3, 'FS': 4, 'I': 1, 'DS': 4, 'FC': 3, 'FF': 2}}}",luan,Luan,Luan,Luan Garcia Teixeira,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cnIvHfj.png,Provável
3,"{'CA': 3, 'DS': 2, 'FC': 9, 'FD': 6, 'FF': 6, 'FS': 8, 'FT': 1, 'G': 2, 'I': 8}",98225,10,267,5,7,-0.1,6.14,-1.13,3.44,9,-0.13,"{'media_pontos_mandante': 5.28, 'media_pontos_visitante': 1.96, 'media_minutos_jogados': 86, 'minutos_jogados': 18, 'scouts': {'media': {'FS': 0.89, 'FT': 0.11, 'G': 0.22, 'I': 0.89, 'DS': 0.22, 'FC': 1, 'CA': 0.33, 'FF': 0.67, 'FD': 0.67}, 'mandante': {'FS': 5, 'FT': 1, 'G': 1, 'I': 3, 'FC': 5, 'CA': 1, 'FF': 4, 'FD': 6}, 'visitante': {'FS': 3, 'G': 1, 'I': 5, 'DS': 2, 'FC': 4, 'CA': 2, 'FF': 2}}}",pedro-raul,Pedro Raul,P. Raul,Pedro Raul Garay da Silva,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_IDn4App.png,Provável
4,"{'A': 1, 'CA': 1, 'DS': 10, 'FC': 7, 'FD': 4, 'FF': 7, 'FS': 14, 'FT': 2, 'G': 4, 'I': 2}",95799,10,275,5,7,2.0,11.33,-1.11,6.91,10,1.19,"{'media_pontos_mandante': 7.4, 'media_pontos_visitante': 6.42, 'media_minutos_jogados': 87, 'minutos_jogados': 101, 'scouts': {'media': {'FS': 1.4, 'A': 0.1, 'FT': 0.2, 'G': 0.4, 'I': 0.2, 'DS': 1, 'FC': 0.7, 'CA': 0.1, 'FF': 0.7, 'FD': 0.4}, 'mandante': {'FS': 7, 'FT': 2, 'G': 2, 'I': 1, 'DS': 7, 'FC': 4, 'FF': 4, 'FD': 1}, 'visitante': {'FS': 7, 'A': 1, 'G': 2, 'I': 1, 'DS': 3, 'FC': 3, 'CA': 1, 'FF': 3, 'FD': 3}}}",artur,Artur,Artur,Artur Victor Guimarães,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_G1nE6cb.png,Provável
5,"{'A': 1, 'CA': 2, 'DS': 12, 'FC': 16, 'FD': 3, 'FF': 3, 'FS': 15, 'G': 3, 'PS': 1, 'SG': 4}",88393,10,262,2,7,6.9,15.99,-1.05,7.12,10,4.38,"{'media_pontos_mandante': 7.98, 'media_pontos_visitante': 5.8, 'media_minutos_jogados': 84, 'minutos_jogados': 52, 'scouts': {'media': {'SG': 0.4, 'FS': 1.5, 'A': 0.1, 'G': 0.3, 'DS': 1.2, 'FC': 1.6, 'CA': 0.2, 'FF': 0.3, 'FD': 0.3, 'PS': 0.1}, 'mandante': {'SG': 4, 'FS': 6, 'G': 2, 'DS': 7, 'FC': 9, 'CA': 1, 'FF': 1, 'FD': 2, 'PS': 1}, 'visitante': {'FS': 9, 'A': 1, 'G': 1, 'DS': 5, 'FC': 7, 'CA': 1, 'FF': 2, 'FD': 1}}}",ayrton-lucas,Ayrton Lucas,A. Lucas,Ayrton Lucas Dantas de Medeiros,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Provável
6,"{'CA': 3, 'DS': 6, 'FC': 8, 'FF': 2, 'FS': 4}",98619,10,294,3,7,0.0,3.12,0.0,1.08,5,1.2,"{'media_pontos_mandante': 1.75, 'media_pontos_visitante': 0.63, 'media_minutos_jogados': 100, 'minutos_jogados': 103, 'scouts': {'media': {'FS': 0.8, 'DS': 1.2, 'FC': 1.6, 'CA': 0.6, 'FF': 0.4}, 'mandante': {'FS': 2, 'DS': 3, 'FC': 3, 'CA': 1, 'FF': 1}, 'visitante': {'FS': 2, 'DS': 3, 'FC': 5, 'CA': 2, 'FF': 1}}}",kuscevic,Kuscevic,Kuscevic,Benjamín Kuščević Jaramillo,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qacVCwx.png,Provável
7,"{'CV': 1, 'DE': 19, 'DP': 1, 'FC': 1, 'GS': 14}",72580,10,327,1,6,0.0,6.74,0.0,1.74,5,3.82,"{'media_pontos_mandante': 2.9, 'media_pontos_visitante': 0, 'media_minutos_jogados': 102, 'minutos_jogados': 97, 'scouts': {'media': {'FC': 0.2, 'CV': 0.2, 'DE': 3.8, 'DP': 0.2, 'GS': 2.8}, 'mandante': {'FC': 1, 'CV': 1, 'DE': 13, 'DP': 1, 'GS': 8}, 'visitante': {'DE': 6, 'GS': 6}}}",matheus-cavichioli,Matheus Cavichioli,M. Cavichioli,Matheus Fernando Cavichioli,https://s.sde.globo.com/media/person_role/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png,Nulo
8,"{'A': 1, 'CA': 2, 'DE': 33, 'DP': 1, 'FC': 1, 'FS': 1, 'GS': 13, 'SG': 3}",105208,10,293,1,7,12.7,11.3,1.06,4.52,10,8.2,"{'media_pontos_mandante': 3.6, 'media_pontos_visitante': 5.44, 'media_minutos_jogados': 101, 'minutos_jogados': 105, 'scouts': {'media': {'SG': 0.3, 'FS': 0.1, 'A': 0.1, 'FC': 0.1, 'CA': 0.2, 'DE': 3.3, 'DP': 0.1, 'GS': 1.3}, 'mandante': {'SG': 2, 'DE': 13, 'GS': 5}, 'visitante': {'SG': 1, 'FS': 1, 'A': 1, 'FC': 1, 'CA': 2, 'DE': 20, 'DP': 1, 'GS': 8}}}",bento,Bento,Bento,Bento Matheus Krepski,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Provável
9,"{'CA': 2, 'DE': 28, 'FS': 3, 'GS': 8, 'SG': 4}",72294,10,282,1,7,1.5,5.81,-1.29,3.95,10,0.91,"{'media_pontos_mandante': 2, 'media_pontos_visitante': 5.9, 'media_minutos_jogados': 101, 'minutos_jogados': 101, 'scouts': {'media': {'SG': 0.4, 'FS': 0.3, 'CA': 0.2, 'DE': 2.8, 'GS': 0.8}, 'mandante': {'SG': 1, 'FS': 2, 'CA': 1, 'DE': 10, 'GS': 5}, 'visitante': {'SG': 3, 'FS': 1, 'CA': 1, 'DE': 18, 'GS': 3}}}",everson,Everson,Everson,Everson Felipe Marques Pires,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_XhJDp6n.png,Provável
