,atleta_id,apelido,clube_id,xG_total,shots_total,jogos_num,goals_total,xG_per_match,G_per_match,xG_per_shot,shots_per_goal,clube,eficiência
0,84042,Tiquinho Soares,263,5.198427122679039,46,14,13,0.3713162230485028,0.9285714285714286,0.11300928527563128,3.5384615384615383,Botafogo,7.801572877320961
1,115959,Endrick,275,1.488638649307543,13,7,5,0.21266266418679186,0.7142857142857143,0.11451066533134946,2.6,Palmeiras,3.5113613506924573
2,92708,Deyverson,1371,3.7852126598412177,33,13,7,0.2911702046031706,0.5384615384615384,0.11470341393458236,4.714285714285714,Cuiabá,3.2147873401587823
3,109497,Marcos Leonardo,277,3.1033047759898817,30,12,6,0.2586087313324901,0.5,0.10344349253299606,5.0,Santos,2.8966952240101183
4,84817,Robson,294,2.1822510788851313,19,11,5,0.1983864617168301,0.45454545454545453,0.1148553199413227,3.8,Coritiba,2.8177489211148687
5,117314,Thiago Borbas,280,2.3332569894813786,19,9,5,0.25925077660904206,0.5555555555555556,0.12280299944638835,3.8,Bragantino,2.6667430105186214
6,39148,Hulk,282,3.3588598533682905,61,15,6,0.2239239902245527,0.4,0.05506327628472608,10.166666666666666,Atlético-MG,2.6411401466317095
7,114802,Vitor Roque,293,5.451946571171585,38,13,8,0.4193805054747373,0.6153846153846154,0.14347227818872593,4.75,Athletico-PR,2.548053428828415
8,89898,Róger Guedes,264,3.5923343888643404,43,13,6,0.2763334145280262,0.46153846153846156,0.08354266020614745,7.166666666666667,Corinthians,2.4076656111356596
9,70360,Eduardo Sasha,280,2.6182464750482066,25,14,5,0.18701760536058618,0.35714285714285715,0.10472985900192827,5.0,Bragantino,2.3817535249517934
10,68708,Eduardo,263,1.8305788002857697,12,7,4,0.2615112571836814,0.5714285714285714,0.15254823335714748,3.0,Botafogo,2.1694211997142303
11,62977,Ganso,266,0.8349525836408899,10,7,3,0.11927894052012712,0.42857142857142855,0.08349525836408898,3.3333333333333335,Fluminense,2.1650474163591102
12,88393,Ayrton Lucas,262,0.8973064716240344,10,8,3,0.1121633089530043,0.375,0.08973064716240345,3.3333333333333335,Flamengo,2.1026935283759656
13,113359,Pablo Maia,276,0.9999006617594337,23,10,3,0.09999006617594337,0.3,0.043473941815627554,7.666666666666667,São Paulo,2.0000993382405663
14,89846,Cristaldo,284,2.0154240119262408,22,12,4,0.1679520009938534,0.3333333333333333,0.09161018236028368,5.5,Grêmio,1.9845759880737592
15,94509,Raphael Veiga,275,3.1253078007690225,36,10,5,0.31253078007690227,0.5,0.0868141055769173,7.2,Palmeiras,1.8746921992309775
16,104153,Ruan,264,0.24705445008133692,5,3,2,0.08235148336044563,0.6666666666666666,0.04941089001626738,2.5,Corinthians,1.752945549918663
17,97653,Murilo,275,0.25466657121407366,3,3,2,0.08488885707135789,0.6666666666666666,0.08488885707135789,1.5,Palmeiras,1.7453334287859263
