,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1174,Richard Coelho,86711,Cruzeiro,MEI,3.3,6.2,América-MG,visitante,4.5,5.35
1175,Boschilia,86841,Coritiba,MEI,4.449999999999999,10.1,Athletico-PR,visitante,0.5,5.3
1176,Luan Dias,107416,Santos,MEI,-1.6,0.0,Vasco,visitante,5.25,5.25
1177,Alison,73974,Santos,MEI,1.8,0.0,Vasco,visitante,5.25,5.25
1178,Deivid Washington,124251,Santos,ATA,14.1,0.0,Vasco,visitante,5.25,5.25
1179,Vinícius Balieiro,110605,Santos,MEI,-0.3,0.0,Vasco,visitante,5.25,5.25
1180,Danilo Barbosa,86777,Botafogo,MEI,2.8,5.45,Goiás,visitante,5.0,5.225
1181,William,89275,Cruzeiro,LAT,5.733333333333333,5.95,América-MG,visitante,4.5,5.225
1182,Gerson,89256,Flamengo,MEI,5.8,8.9,Bahia,visitante,1.5,5.2
1183,Bustos,96678,Internacional,LAT,3.55,5.4,Atlético-MG,visitante,5.0,5.2
1184,Renê,78445,Internacional,LAT,4.233333333333333,5.35,Atlético-MG,visitante,5.0,5.175
1185,Caio Alexandre,106323,Fortaleza,MEI,3.0999999999999996,9.85,Grêmio,visitante,0.5,5.175
1186,Caio Paulista,102318,São Paulo,LAT,8.15,5.800000000000001,Corinthians,visitante,4.5,5.15
1187,Calleri,89840,São Paulo,ATA,8.2,5.7,Corinthians,visitante,4.5,5.1
1188,Gilberto,61188,Cruzeiro,ATA,3.0666666666666664,5.6,América-MG,visitante,4.5,5.05
1189,Marlon Freitas,93790,Botafogo,MEI,4.05,0.0,Goiás,visitante,5.0,5.0
1190,Gabriel Barros,108352,Internacional,ATA,-1.3,0.0,Atlético-MG,visitante,5.0,5.0
1191,Matheus Nascimento,109114,Botafogo,ATA,8.7,0.0,Goiás,visitante,5.0,5.0
1192,Janderson,121830,Botafogo,ATA,0.0,0.0,Goiás,visitante,5.0,5.0
1193,Daniel Borges,73318,Botafogo,LAT,5.9,0.0,Goiás,visitante,5.0,5.0
1194,Hugo,109668,Botafogo,LAT,7.6,0.0,Goiás,visitante,5.0,5.0
1195,Thauan Lara,115061,Internacional,LAT,0.5,0.0,Atlético-MG,visitante,5.0,5.0
1196,Gabriel Pires,71898,Botafogo,MEI,5.6,0.0,Goiás,visitante,5.0,5.0
1197,Segovia,100453,Botafogo,ZAG,0.0,0.0,Goiás,visitante,5.0,5.0
1198,Estevão,117870,Internacional,MEI,0.2,0.0,Atlético-MG,visitante,5.0,5.0
1199,Gustavo Sauer,85993,Botafogo,ATA,-0.7,0.0,Goiás,visitante,5.0,5.0
1200,Matheus Dias,107809,Internacional,MEI,2.1,0.0,Atlético-MG,visitante,5.0,5.0
1201,Lucas Pires,114374,Santos,LAT,7.0,4.7,Vasco,visitante,5.25,4.975
1202,Nathan,107676,Santos,LAT,3.5999999999999996,4.65,Vasco,visitante,5.25,4.95
1203,Thiago Borbas,117314,Bragantino,ATA,0.65,7.75,Palmeiras,visitante,2.0,4.875
1204,Alan Patrick,68685,Internacional,MEI,1.8,4.7,Atlético-MG,visitante,5.0,4.85
1205,Marcos Paulo,103645,São Paulo,ATA,4.7,5.066666666666667,Corinthians,visitante,4.5,4.783333333333333
1206,Matheus Fernandes,94067,Bragantino,MEI,7.066666666666667,7.55,Palmeiras,visitante,2.0,4.775
1207,Mateus Vital,93108,Cruzeiro,MEI,4.5,5.0,América-MG,visitante,4.5,4.75
1208,Fernando Miguel,71571,Fortaleza,GOL,1.5,9.0,Grêmio,visitante,0.5,4.75
1209,Dorival Júnior,40990,São Paulo,TEC,8.3,4.99,Corinthians,visitante,4.5,4.745
1210,Rodrigo Nestor,106822,São Paulo,MEI,2.4000000000000004,4.833333333333333,Corinthians,visitante,4.5,4.666666666666666
1211,Mano Menezes,37281,Internacional,TEC,5.256666666666667,4.3,Atlético-MG,visitante,5.0,4.65
1212,Baralhas,99440,Internacional,MEI,1.45,4.15,Atlético-MG,visitante,5.0,4.575
1213,Johnny,106002,Internacional,MEI,1.6,4.1,Atlético-MG,visitante,5.0,4.55
1214,Mendoza,90031,Santos,ATA,17.45,3.8,Vasco,visitante,5.25,4.525
1215,Henrique Dourado,81905,Cruzeiro,ATA,-0.09999999999999999,0.0,América-MG,visitante,4.5,4.5
1216,John Victor,94044,Internacional,GOL,7.0,4.0,Atlético-MG,visitante,5.0,4.5
1217,Stênio,107052,Cruzeiro,ATA,0.5,0.0,América-MG,visitante,4.5,4.5
1218,Matheus Jussa,91689,Cruzeiro,MEI,-1.0,0.0,América-MG,visitante,4.5,4.5
1219,Wallisson,101405,Cruzeiro,MEI,1.5,0.0,América-MG,visitante,4.5,4.5
1220,Daniel Junior,116432,Cruzeiro,MEI,1.3,0.0,América-MG,visitante,4.5,4.5
1221,Ramiro,78715,Cruzeiro,MEI,4.45,4.4,América-MG,visitante,4.5,4.45
1222,Carlos de Pena,87242,Internacional,MEI,3.866666666666667,3.9,Atlético-MG,visitante,5.0,4.45
1223,Gustavo Campanharo,72497,Internacional,MEI,7.4,3.9,Atlético-MG,visitante,5.0,4.45
1224,Segovia,110055,Botafogo,MEI,3.033333333333333,3.9,Goiás,visitante,5.0,4.45
1225,Rafinha,38144,São Paulo,LAT,5.8,4.166666666666667,Corinthians,visitante,4.5,4.333333333333334
1226,Odair Hellmann,92273,Santos,TEC,7.706666666666666,3.415,Vasco,visitante,5.25,4.3325
1227,Eduardo,68708,Botafogo,MEI,8.166666666666666,3.6500000000000004,Goiás,visitante,5.0,4.325
1228,Victor Sá,108946,Botafogo,ATA,10.6,3.5999999999999996,Goiás,visitante,5.0,4.3
1229,Rafael,70171,Botafogo,LAT,0.6,3.5,Goiás,visitante,5.0,4.25
1230,Juninho Capixaba,94968,Bragantino,LAT,2.1999999999999997,6.5,Palmeiras,visitante,2.0,4.25
1231,Yago Pikachu,80196,Fortaleza,MEI,2.1999999999999997,8.0,Grêmio,visitante,0.5,4.25
1232,Raí Ramos,90232,São Paulo,LAT,6.1,3.9499999999999997,Corinthians,visitante,4.5,4.225
1233,Iury Castilho,89695,Cuiabá,ATA,0.3,4.6,Fluminense,visitante,3.75,4.175
1234,Luciano Castán,68942,Cruzeiro,ZAG,2.9,3.8,América-MG,visitante,4.5,4.15
1235,Ivo Vieira,121593,Cuiabá,TEC,3.25,4.505000000000001,Fluminense,visitante,3.75,4.1275
1236,PK,91190,Cuiabá,LAT,0.7666666666666666,4.5,Fluminense,visitante,3.75,4.125
1237,Eduardo Sasha,70360,Bragantino,ATA,3.4333333333333336,6.2,Palmeiras,visitante,2.0,4.1
1238,Bruninho,113558,Bragantino,MEI,4.366666666666666,6.2,Palmeiras,visitante,2.0,4.1
1239,Rafael,68928,São Paulo,GOL,10.0,3.6666666666666665,Corinthians,visitante,4.5,4.083333333333333
1240,Arboleda,91573,São Paulo,ZAG,7.2,3.6,Corinthians,visitante,4.5,4.05
1241,Jonathan Cafu,78580,Cuiabá,ATA,2.5333333333333337,4.25,Fluminense,visitante,3.75,4.0
1242,Gabriel,83257,Flamengo,ATA,5.65,6.35,Bahia,visitante,1.5,3.925
1243,Eduardo Bauermann,86970,Santos,ZAG,6.7,2.5,Vasco,visitante,5.25,3.875
1244,Soteldo,87258,Santos,ATA,7.7,2.4,Vasco,visitante,5.25,3.825
1245,Juan Vojvoda,104754,Fortaleza,TEC,6.086666666666666,7.1450000000000005,Grêmio,visitante,0.5,3.8225000000000002
1246,Machado,96089,Cruzeiro,MEI,3.5666666666666664,3.0,América-MG,visitante,4.5,3.75
1247,Luciano,80287,São Paulo,ATA,7.35,3.0,Corinthians,visitante,4.5,3.75
1248,Mercado,72951,Internacional,ZAG,4.5,2.5,Atlético-MG,visitante,5.0,3.75
1249,Denilson,115986,Cuiabá,MEI,2.433333333333333,0.0,Fluminense,visitante,3.75,3.75
1250,Wellington Silva,68895,Cuiabá,ATA,1.1333333333333333,0.0,Fluminense,visitante,3.75,3.75
1251,Joaquim,109563,Santos,ZAG,11.5,2.2,Vasco,visitante,5.25,3.725
1252,Igor Gomes,104385,Internacional,ZAG,3.3000000000000003,2.4,Atlético-MG,visitante,5.0,3.7
1253,Camacho,68770,Santos,MEI,1.1,2.15,Vasco,visitante,5.25,3.7
1254,Wellington Rato,82766,São Paulo,MEI,0.19999999999999996,2.8666666666666667,Corinthians,visitante,4.5,3.6833333333333336
1255,Di Placido,98605,Botafogo,LAT,7.433333333333334,2.35,Goiás,visitante,5.0,3.675
1256,Lucas Evangelista,84674,Bragantino,MEI,1.2,5.35,Palmeiras,visitante,2.0,3.675
1257,Alisson,81845,São Paulo,MEI,3.35,2.8333333333333335,Corinthians,visitante,4.5,3.666666666666667
1258,Marçal,97468,Botafogo,LAT,7.0,2.2,Goiás,visitante,5.0,3.6
1259,Luis Henrique,105049,Botafogo,ATA,1.0666666666666667,2.05,Goiás,visitante,5.0,3.525
1260,Silvio Romero,79188,Fortaleza,ATA,0.85,6.5,Grêmio,visitante,0.5,3.5
1261,Jhegson Méndez,94786,São Paulo,MEI,1.2,2.5,Corinthians,visitante,4.5,3.5
1262,Filipe Augusto,79268,Cuiabá,MEI,0.30000000000000004,3.05,Fluminense,visitante,3.75,3.4
1263,Rodrigo Fernández,99214,Santos,MEI,2.85,1.55,Vasco,visitante,5.25,3.4
1264,João Paulo,85425,Santos,GOL,6.666666666666667,1.5,Vasco,visitante,5.25,3.375
1265,Dodi,89883,Santos,MEI,2.0,1.4,Vasco,visitante,5.25,3.325
1266,Fernando Sobral,84428,Cuiabá,MEI,2.1,2.8,Fluminense,visitante,3.75,3.275
1267,Messias,87402,Santos,ZAG,4.8999999999999995,1.25,Vasco,visitante,5.25,3.25
1268,Ceppelini,72762,Cuiabá,MEI,1.133333333333333,2.7,Fluminense,visitante,3.75,3.225
1269,Bruno Mezenga,37865,Santos,ATA,0.0,1.2,Vasco,visitante,5.25,3.225
1270,Matheus Alexandre,103347,Cuiabá,LAT,2.45,2.7,Fluminense,visitante,3.75,3.225
1271,Rafael Bilu,103576,Cruzeiro,ATA,2.25,1.9,América-MG,visitante,4.5,3.2
1272,Pablo Maia,113359,São Paulo,MEI,5.95,1.8333333333333333,Corinthians,visitante,4.5,3.1666666666666665
1273,Michel Araújo,107173,São Paulo,MEI,3.6,1.8,Corinthians,visitante,4.5,3.15
1274,Lucas Beraldo,112136,São Paulo,ZAG,7.050000000000001,1.7,Corinthians,visitante,4.5,3.1
1275,Vidal,69375,Flamengo,MEI,3.3,4.7,Bahia,visitante,1.5,3.1
1276,Maurício,105647,Internacional,MEI,10.049999999999999,1.1,Atlético-MG,visitante,5.0,3.05
1277,Daniel Ruiz,116672,Santos,MEI,1.8333333333333333,0.85,Vasco,visitante,5.25,3.05
1278,Pedro Caixinha,117711,Bragantino,TEC,3.9500000000000006,4.055,Palmeiras,visitante,2.0,3.0275
1279,Ed Carlos,118747,Santos,MEI,0.0,0.8,Vasco,visitante,5.25,3.025
1280,Allyson,124340,Cuiabá,ZAG,1.9,2.2,Fluminense,visitante,3.75,2.975
1281,Bruno Gomes,106202,Coritiba,MEI,4.3,5.45,Athletico-PR,visitante,0.5,2.975
1282,Wesley,105811,Cruzeiro,ATA,9.35,1.4,América-MG,visitante,4.5,2.95
1283,Adryelson,91664,Botafogo,ZAG,3.8000000000000003,0.85,Goiás,visitante,5.0,2.925
1284,Luiz Adriano,72772,Internacional,ATA,3.0,0.8,Atlético-MG,visitante,5.0,2.9
1285,Lucas Lima,80583,Santos,MEI,5.566666666666667,0.5499999999999999,Vasco,visitante,5.25,2.9
1286,Miguelito,115025,Santos,MEI,2.0,0.5,Vasco,visitante,5.25,2.875
1287,Walter,51413,Cuiabá,GOL,0.3333333333333333,2.0,Fluminense,visitante,3.75,2.875
1288,Luan,102909,São Paulo,MEI,1.1,1.2,Corinthians,visitante,4.5,2.85
1289,Brítez,101995,Fortaleza,ZAG,3.233333333333334,5.199999999999999,Grêmio,visitante,0.5,2.8499999999999996
1290,Gabriel,98976,São Paulo,MEI,1.5499999999999998,1.1666666666666667,Corinthians,visitante,4.5,2.8333333333333335
1291,Vitão,97900,Internacional,ZAG,3.0,0.6,Atlético-MG,visitante,5.0,2.8
1292,Tinga,82628,Fortaleza,LAT,5.633333333333333,5.1,Grêmio,visitante,0.5,2.8
1293,Víctor Cuesta,79113,Botafogo,ZAG,6.733333333333334,0.55,Goiás,visitante,5.0,2.775
1294,Bruno Pacheco,90061,Fortaleza,LAT,5.666666666666667,4.9,Grêmio,visitante,0.5,2.7
1295,Jean Dias,73479,Internacional,ATA,3.45,0.4,Atlético-MG,visitante,5.0,2.7
1296,Gabriel Inocêncio,93702,Santos,LAT,4.7,0.1,Vasco,visitante,5.25,2.675
1297,Neto Moura,87742,Cruzeiro,MEI,1.0333333333333334,0.8,América-MG,visitante,4.5,2.65
1298,Everton Ribeiro,51772,Flamengo,MEI,6.166666666666667,3.8,Bahia,visitante,1.5,2.65
1299,Titi,50353,Fortaleza,ZAG,4.566666666666666,4.75,Grêmio,visitante,0.5,2.625
1300,Pedro Henrique,72583,Internacional,ATA,2.866666666666667,0.24999999999999997,Atlético-MG,visitante,5.0,2.625
1301,Lucas Fernandes,94931,Botafogo,MEI,0.4666666666666666,0.2,Goiás,visitante,5.0,2.6
1302,Everton,86757,Flamengo,ATA,5.366666666666667,3.6999999999999997,Bahia,visitante,1.5,2.5999999999999996
1303,Jorge Sampaoli,70800,Flamengo,TEC,7.16,3.66,Bahia,visitante,1.5,2.58
1304,Emerson Ramon,112370,Cuiabá,ATA,1.7,1.4,Fluminense,visitante,3.75,2.575
1305,Rodrigo Moledo,63354,Internacional,ZAG,2.4,0.15000000000000002,Atlético-MG,visitante,5.0,2.575
1306,Quagliata,111949,Cuiabá,ATA,0.5,1.35,Fluminense,visitante,3.75,2.55
1307,Mateusinho,111879,Cuiabá,LAT,9.649999999999999,1.25,Fluminense,visitante,3.75,2.5
1308,Matheus França,115100,Flamengo,MEI,2.8666666666666667,3.5,Bahia,visitante,1.5,2.5
1309,Wesley,115239,Flamengo,LAT,3.233333333333333,3.4,Bahia,visitante,1.5,2.45
1310,Pedro,94583,Flamengo,ATA,6.533333333333334,3.4,Bahia,visitante,1.5,2.45
1311,Jadsom Silva,103695,Bragantino,MEI,-0.43333333333333335,2.8000000000000003,Palmeiras,visitante,2.0,2.4000000000000004
1312,Aderlan,88423,Bragantino,LAT,5.166666666666667,2.8,Palmeiras,visitante,2.0,2.4
1313,Eduardo Santos,106434,Bragantino,ZAG,0.6333333333333333,2.8,Palmeiras,visitante,2.0,2.4
1314,Deyverson,92708,Cuiabá,ATA,1.7000000000000002,1.0,Fluminense,visitante,3.75,2.375
1315,Ayrton Lucas,88393,Flamengo,LAT,8.666666666666666,3.25,Bahia,visitante,1.5,2.375
1316,Marllon,70666,Cuiabá,ZAG,5.5,0.9500000000000001,Fluminense,visitante,3.75,2.35
1317,Nikão,69705,Cruzeiro,MEI,0.45,0.19999999999999996,América-MG,visitante,4.5,2.35
1318,Lucas Braga,99119,Santos,ATA,4.4,-0.6,Vasco,visitante,5.25,2.325
1319,Lucca,122420,Internacional,ATA,1.0,-0.4,Atlético-MG,visitante,5.0,2.3
1320,Alan Empereur,88033,Cuiabá,ZAG,1.7,0.7,Fluminense,visitante,3.75,2.225
1321,Jamerson,116461,Coritiba,LAT,2.5999999999999996,3.85,Athletico-PR,visitante,0.5,2.175
1322,Isidro Pitta,108133,Cuiabá,ATA,0.8333333333333334,0.55,Fluminense,visitante,3.75,2.15
1323,Júnior Urso,71829,Coritiba,MEI,0.5,3.8,Athletico-PR,visitante,0.5,2.15
1324,Lucas Sasha,68991,Fortaleza,MEI,2.6500000000000004,3.75,Grêmio,visitante,0.5,2.125
1325,Alef Manga,101254,Coritiba,ATA,8.45,3.65,Athletico-PR,visitante,0.5,2.075
1326,Talisson,122393,Bragantino,ATA,3.8,0.0,Palmeiras,visitante,2.0,2.0
1327,Guilherme Lopes,110909,Bragantino,LAT,0.0,0.0,Palmeiras,visitante,2.0,2.0
1328,Alerrandro,101715,Bragantino,ATA,0.2,0.0,Palmeiras,visitante,2.0,2.0
1329,Cleiton,93882,Bragantino,GOL,-2.0,0.0,Palmeiras,visitante,2.0,2.0
1330,Realpe,106299,Bragantino,ZAG,-0.6,0.0,Palmeiras,visitante,2.0,2.0
1331,Erick Pulgar,91473,Flamengo,MEI,2.4,2.2,Bahia,visitante,1.5,1.85
1332,Sorriso,111333,Bragantino,ATA,1.6,1.7,Palmeiras,visitante,2.0,1.85
1333,Helinho,102598,Bragantino,ATA,6.666666666666667,1.65,Palmeiras,visitante,2.0,1.825
1334,Fabrício Bruno,90768,Flamengo,ZAG,6.3,2.15,Bahia,visitante,1.5,1.825
1335,Antônio Carlos Zago,69029,Coritiba,TEC,4.235,3.05,Athletico-PR,visitante,0.5,1.775
1336,Kaio César,118844,Coritiba,ATA,2.2333333333333334,2.95,Athletico-PR,visitante,0.5,1.725
1337,Thiago Maia,89637,Flamengo,MEI,3.35,1.7999999999999998,Bahia,visitante,1.5,1.65
1338,Calebe,109461,Fortaleza,MEI,4.066666666666667,2.75,Grêmio,visitante,0.5,1.625
1339,Natanael,107554,Coritiba,LAT,9.333333333333334,2.75,Athletico-PR,visitante,0.5,1.625
1340,Willian Farias,63058,Coritiba,MEI,2.35,2.6,Athletico-PR,visitante,0.5,1.55
1341,Matheus Cunha,111690,Flamengo,GOL,11.0,0.0,Bahia,visitante,1.5,1.5
1342,Matheus Gonçalves,116012,Flamengo,MEI,1.5,0.0,Bahia,visitante,1.5,1.5
1343,David Luiz,52827,Flamengo,ZAG,3.3,0.0,Bahia,visitante,1.5,1.5
1344,Igor Jesus,116013,Flamengo,MEI,1.9,0.0,Bahia,visitante,1.5,1.5
1345,Bruno Henrique,90285,Flamengo,ATA,1.1333333333333335,0.0,Bahia,visitante,1.5,1.5
1346,Henrique,50856,Coritiba,ZAG,-0.6,2.5,Athletico-PR,visitante,0.5,1.5
1347,Liziero,100761,Coritiba,MEI,0.7,2.4,Athletico-PR,visitante,0.5,1.45
1348,Andrés Hurtado,110715,Bragantino,LAT,2.1,0.9,Palmeiras,visitante,2.0,1.45
1349,Chancellor,93166,Coritiba,ZAG,0.0,2.3,Athletico-PR,visitante,0.5,1.4
1350,Hércules,116447,Fortaleza,MEI,7.949999999999999,2.3,Grêmio,visitante,0.5,1.4
1351,Victor Hugo,116034,Flamengo,MEI,4.166666666666667,1.2,Bahia,visitante,1.5,1.35
1352,William Pottker,77809,Coritiba,ATA,0.55,2.1,Athletico-PR,visitante,0.5,1.3
1353,Arrascaeta,87863,Flamengo,MEI,5.0,0.9,Bahia,visitante,1.5,1.2
1354,Léo Pereira,83528,Flamengo,ZAG,12.466666666666667,0.9,Bahia,visitante,1.5,1.2
1355,Vinícius Zanocelo,104521,Fortaleza,MEI,-0.3,1.8,Grêmio,visitante,0.5,1.15
1356,Natan,107110,Bragantino,ZAG,1.8666666666666665,0.25,Palmeiras,visitante,2.0,1.125
1357,Eric Ramires,103295,Bragantino,MEI,-1.2,0.2,Palmeiras,visitante,2.0,1.1
1358,Laquintana,103014,Bragantino,ATA,3.4,0.1,Palmeiras,visitante,2.0,1.05
1359,Rodrigo Pinho,86799,Coritiba,ATA,2.25,1.6,Athletico-PR,visitante,0.5,1.05
1360,Andrey,93787,Coritiba,MEI,0.25,1.6,Athletico-PR,visitante,0.5,1.05
1361,Santos,69012,Flamengo,GOL,4.25,0.5,Bahia,visitante,1.5,1.0
1362,Romarinho,84523,Fortaleza,ATA,0.0,1.5,Grêmio,visitante,0.5,1.0
1363,Zé Roberto,80076,Coritiba,ATA,6.8,1.4000000000000001,Athletico-PR,visitante,0.5,0.9500000000000001
1364,Henry Mosquera,124239,Bragantino,ATA,2.0,-0.15000000000000002,Palmeiras,visitante,2.0,0.925
1365,Marinho,68952,Flamengo,ATA,1.0999999999999999,0.25,Bahia,visitante,1.5,0.875
1366,Pochettino,99267,Fortaleza,MEI,3.0666666666666664,1.25,Grêmio,visitante,0.5,0.875
1367,Vitinho,101960,Bragantino,ATA,6.3,-0.5,Palmeiras,visitante,2.0,0.75
1368,Gustavinho,122394,Bragantino,MEI,2.25,-0.6,Palmeiras,visitante,2.0,0.7
1369,Moisés,104666,Fortaleza,ATA,16.3,0.6,Grêmio,visitante,0.5,0.55
1370,Kuscevic,98619,Coritiba,ZAG,1.75,0.6,Athletico-PR,visitante,0.5,0.55
1371,Gustavo Vilar,111644,Coritiba,ZAG,0.0,0.0,Athletico-PR,visitante,0.5,0.5
1372,Gabriel,70449,Coritiba,GOL,2.0,0.5,Athletico-PR,visitante,0.5,0.5
1373,Marcelino Moreno,88857,Coritiba,MEI,1.5,0.5,Athletico-PR,visitante,0.5,0.5
1374,Thiago Dombroski,122293,Coritiba,ZAG,-0.3,0.0,Athletico-PR,visitante,0.5,0.5
1375,Lucas Crispim,88597,Fortaleza,MEI,1.2,0.0,Grêmio,visitante,0.5,0.5
1376,Maurício Kozlinski,72595,Fortaleza,GOL,6.0,0.0,Grêmio,visitante,0.5,0.5
1377,Lucero,105568,Fortaleza,ATA,2.6,0.0,Grêmio,visitante,0.5,0.5
1378,Ceballos,115502,Fortaleza,ZAG,6.2,0.0,Grêmio,visitante,0.5,0.5
1379,Thiago Galhardo,71844,Fortaleza,ATA,3.4,0.0,Grêmio,visitante,0.5,0.5
1380,José Welison,86859,Fortaleza,MEI,0.9999999999999999,0.0,Grêmio,visitante,0.5,0.5
1381,Robson,84817,Coritiba,ATA,2.8333333333333335,0.4,Athletico-PR,visitante,0.5,0.45
1382,Matheus Bianqui,104640,Coritiba,MEI,1.2,0.1,Athletico-PR,visitante,0.5,0.3
1383,Lucão,106160,Bragantino,GOL,0.5,-1.5,Palmeiras,visitante,2.0,0.25
1384,Victor Luis,86410,Coritiba,LAT,1.7,-0.7500000000000001,Athletico-PR,visitante,0.5,-0.12500000000000006
1385,Bruno Viana,92291,Coritiba,ZAG,2.733333333333333,-1.6,Athletico-PR,visitante,0.5,-0.55
