,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral,Goal_casa,GoalA_casa,Goal_fora,GoalA_fora,Goal_geral,GoalA_geral,Goal_diff_casa,Goal_diff_fora,Goal_diff_geral,xG_G_comp
0,Cuiabá,1.2331223238140376,0.7724064878214756,1.1391443471612572,1.5842474666000332,1.1861333354876473,1.1783269772107543,0.46071583599256205,-0.445103119438776,0.007806358276893022,0.6,1.8,0.8571428571428571,1.1428571428571428,0.7285714285714285,1.4714285714285715,-1.2000000000000002,-0.2857142857142857,-0.742857142857143,0.4575619069162188
1,Coritiba,1.3934367823700236,1.2000744739582958,0.941029092160889,1.6639239128066203,1.1672329372654562,1.431999193382458,0.19336230841172775,-0.7228948206457313,-0.2647662561170019,0.5,1.3333333333333333,1.0,2.8333333333333335,0.75,2.0833333333333335,-0.8333333333333333,-1.8333333333333335,-1.3333333333333335,0.4172329372654562
2,Fortaleza,1.5306382058063106,1.0789282082466018,1.4605218523061134,1.523110300463608,1.495580029056212,1.301019254355105,0.45170999755970875,-0.06258844815749454,0.1945607747011071,1.5,0.6666666666666666,0.8333333333333334,0.6666666666666666,1.1666666666666667,0.6666666666666666,0.8333333333333334,0.16666666666666674,0.5000000000000001,0.32891336238954527
3,Corinthians,1.4267856000264358,1.0854269925107298,0.8159711119893557,1.470236302887015,1.1213783560078958,1.2778316476988723,0.341358607515706,-0.6542651908976592,-0.15645329169097644,1.2,0.8,0.42857142857142855,1.5714285714285714,0.8142857142857143,1.1857142857142857,0.3999999999999999,-1.1428571428571428,-0.37142857142857144,0.30709264172218154
4,Vasco,1.352570337204181,0.9148506334593787,0.8837215271690823,1.622799755914525,1.1181459321866316,1.268825194686952,0.4377197037448024,-0.7390782287454428,-0.15067926250032038,0.6666666666666666,1.6666666666666667,1.0,1.5,0.8333333333333333,1.5833333333333335,-1.0,-0.5,-0.7500000000000002,0.28481259885329835
5,Cruzeiro,1.626676072880714,0.9937796773661106,1.4970751223271943,1.2339250539126982,1.561875597603954,1.1138523656394044,0.6328963955146033,0.26315006841449606,0.44802323196454963,0.42857142857142855,0.8571428571428571,2.2,0.8,1.3142857142857143,0.8285714285714285,-0.42857142857142855,1.4000000000000001,0.48571428571428577,0.24758988331823972
6,Bahia,1.4409488020174634,1.016393266973943,1.1020882778530787,1.3226865484741295,1.271518539935271,1.1695399077240363,0.4245555350435204,-0.22059827062105075,0.10197863221123482,1.5,1.5,0.6666666666666666,1.5,1.0833333333333333,1.5,0.0,-0.8333333333333334,-0.41666666666666674,0.18818520660193783
7,Santos,1.1427668367014323,0.9861647429839854,0.7903438260197373,1.4993493054362368,0.9665553313605848,1.2427570242101111,0.15660209371744693,-0.7090054794164995,-0.27620169284952634,1.2857142857142858,1.2857142857142858,0.4,1.0,0.842857142857143,1.1428571428571428,0.0,-0.6,-0.2999999999999998,0.12369818850344183
8,América-MG,1.3852092213578235,1.2493675440617762,1.0323113610539836,1.896782958390951,1.2087602912059037,1.5730752512263635,0.13584167729604735,-0.8644715973369674,-0.3643149600204598,1.0,1.7142857142857142,1.2,2.4,1.1,2.057142857142857,-0.7142857142857142,-1.2,-0.9571428571428569,0.10876029120590358
9,Athletico-PR,1.6507095185854908,0.9103241380131881,1.0214622364713126,1.400461822831143,1.3360858775284017,1.1553929804221656,0.7403853805723026,-0.37899958635983033,0.18069289710623604,1.5,0.8333333333333334,1.0,1.6666666666666667,1.25,1.25,0.6666666666666666,-0.6666666666666667,0.0,0.08608587752840169
