,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Ferreira,110506,Palmeiras,TEC,5.821666666666666,5.871428571428572
1,Acevedo,104783,Bahia,MEI,3.3499999999999996,2.6
2,Ademir,101314,Bahia,ATA,3.233333333333333,2.2199999999999998
3,Aderlan,88423,Bragantino,LAT,5.45,5.333333333333333
4,Adriel,107748,Grêmio,GOL,9.0,1.5
5,Adryelson,91664,Botafogo,ZAG,5.442857142857143,2.6999999999999997
6,Adson,111682,Corinthians,MEI,3.34,3.2399999999999998
7,Adyson,115998,América-MG,ATA,0.9,2.4
8,Alan Empereur,88033,Cuiabá,ZAG,1.0499999999999998,3.4000000000000004
9,Alan Franco,99889,São Paulo,ZAG,2.6999999999999997,2.6666666666666665
10,Alan Kardec,50347,Atlético-MG,ATA,-1.1,8.7
11,Alan Patrick,68685,Internacional,MEI,1.3500000000000003,4.32
12,Alef Manga,101254,Coritiba,ATA,5.675,7.18
13,Alemão,98219,Internacional,ATA,1.5,4.4
14,Alerrandro,101715,Bragantino,ATA,5.85,-0.03333333333333335
15,Alesson,97321,Goiás,ATA,2.12,1.4749999999999999
16,Alex Santana,85465,Athletico-PR,MEI,3.8000000000000003,1.8599999999999999
17,Alex Teixeira,60793,Vasco,MEI,3.85,2.1571428571428575
18,Alexsander,118774,Fluminense,LAT,6.2,4.766666666666667
19,Alison,73974,Santos,MEI,1.9000000000000001,0.25
20,Alisson,81845,São Paulo,MEI,3.2285714285714286,2.033333333333333
21,Allyson,124340,Cuiabá,ZAG,3.45,3.466666666666667
22,Aloísio,73850,América-MG,ATA,4.400000000000001,4.733333333333333
23,Alê,86388,América-MG,MEI,0.23333333333333336,4.675
24,Andrey,93787,Coritiba,MEI,1.5499999999999998,0.625
25,Andrey Santos,109591,Vasco,MEI,1.7,5.833333333333333
26,André,107498,Fluminense,MEI,3.1500000000000004,3.4499999999999997
27,André,121792,Grêmio,ATA,2.9749999999999996,0.6
28,Andrés Hurtado,110715,Bragantino,LAT,6.766666666666666,1.4
29,António Oliveira,111578,Cuiabá,TEC,5.706666666666667,5.595
30,Antônio Carlos Zago,69029,Coritiba,TEC,4.144,3.242
31,Apodi,51042,Goiás,LAT,3.3199999999999994,1.375
32,Arboleda,91573,São Paulo,ZAG,6.375,2.775
33,Arias,99815,Fluminense,MEI,3.84,3.283333333333333
34,Armando Evangelista,125081,Goiás,TEC,4.35,4.970000000000001
35,Arrascaeta,87863,Flamengo,MEI,8.666666666666666,4.840000000000001
36,Arriagada,108624,Athletico-PR,ATA,0.3,0.0
37,Arthur Sales,111771,Bahia,ATA,2.9200000000000004,1.3
38,Artur,95799,Palmeiras,ATA,6.8500000000000005,6.383333333333333
39,Aránguiz,69325,Internacional,MEI,2.2,0.0
40,Ayrton Lucas,88393,Flamengo,LAT,8.114285714285714,4.666666666666667
41,Baralhas,99440,Internacional,MEI,1.45,3.566666666666667
42,Barros,122485,Vasco,MEI,2.15,1.9749999999999999
43,Battaglia,94845,Atlético-MG,MEI,1.5,1.3833333333333335
44,Bento,105208,Athletico-PR,GOL,3.9499999999999997,4.7
45,Benítez,93550,América-MG,MEI,5.5,4.533333333333333
46,Biel,110760,Bahia,ATA,7.675,4.7
47,Bitello,112140,Grêmio,MEI,6.671428571428572,5.540000000000001
48,Boschilia,86841,Coritiba,MEI,2.9749999999999996,3.683333333333333
49,Brenno,100830,Grêmio,GOL,0.0,0.0
50,Breno,122991,América-MG,MEI,4.05,2.2666666666666666
51,Breno Lopes,93988,Palmeiras,ATA,0.3,3.9200000000000004
52,Bruninho,113558,Bragantino,MEI,3.275,2.9
53,Bruno Alves,73620,Grêmio,ZAG,2.457142857142857,0.62
54,Bruno Fuchs,104085,Atlético-MG,ZAG,2.5,2.54
55,Bruno Gomes,106202,Coritiba,MEI,5.216666666666668,3.0999999999999996
56,Bruno Henrique,90285,Flamengo,ATA,2.66,1.0666666666666667
57,Bruno Melo,84339,Goiás,ZAG,2.5166666666666666,3.933333333333333
58,Bruno Mezenga,37865,Santos,ATA,0.3333333333333333,0.7499999999999999
59,Bruno Méndez,103700,Corinthians,ZAG,1.2666666666666668,1.0399999999999998
60,Bruno Pacheco,90061,Fortaleza,LAT,7.1499999999999995,5.916666666666667
61,Bruno Rodrigues,92811,Cruzeiro,ATA,4.499999999999999,8.883333333333335
62,Bruno Santos,122668,Goiás,LAT,0.7999999999999999,0.2333333333333334
63,Bruno Tabata,107174,Palmeiras,MEI,0.575,1.3
64,Bruno Uvini,70221,Grêmio,ZAG,1.525,2.48
65,Bruno Viana,92291,Coritiba,ZAG,1.4599999999999997,0.76
66,Bryan García,110013,Athletico-PR,MEI,0.0,0.0
67,Brítez,101995,Fortaleza,ZAG,4.5,3.9499999999999997
68,Bustos,96678,Internacional,LAT,4.324999999999999,3.8249999999999997
69,Caetano,103575,Corinthians,ZAG,0.0,3.6999999999999997
70,Caio Alexandre,106323,Fortaleza,MEI,2.033333333333333,5.142857142857143
71,Caio Paulista,102318,São Paulo,LAT,4.8,4.283333333333333
72,Calebe,109461,Fortaleza,MEI,3.1166666666666667,3.185714285714286
73,Calleri,89840,São Paulo,ATA,6.6166666666666645,4.78
74,Camacho,68770,Santos,MEI,1.1,1.05
75,Cano,79631,Fluminense,ATA,3.516666666666667,4.2857142857142865
76,Canobbio,102928,Athletico-PR,ATA,5.6499999999999995,3.475
77,Cantillo,85315,Corinthians,MEI,8.9,0.0
78,Capasso,112913,Vasco,ZAG,0.55,1.3333333333333333
79,Carabajal,98723,Vasco,MEI,1.6,3.5
80,Carballo,91254,Grêmio,MEI,2.3333333333333335,0.23333333333333336
81,Carlos Alberto,106704,Botafogo,ATA,8.5,0.0
82,Carlos de Pena,87242,Internacional,MEI,2.8400000000000003,2.3400000000000003
83,Cauly,123360,Bahia,MEI,3.428571428571428,2.466666666666667
84,Ceballos,115502,Fortaleza,ZAG,6.2,3.0500000000000003
85,Ceppelini,72762,Cuiabá,MEI,2.8333333333333335,1.4666666666666668
86,Chancellor,93166,Coritiba,ZAG,1.3,0.9999999999999999
87,Christian,104502,Athletico-PR,MEI,3.614285714285714,6.800000000000001
88,Chrystian Barletta,107726,Corinthians,MEI,3.3,1.7
89,Cicinho,61106,Bahia,LAT,4.333333333333333,4.1000000000000005
90,Cleiton,93882,Bragantino,GOL,3.1399999999999997,3.75
91,Cristaldo,89846,Grêmio,MEI,7.8999999999999995,5.220000000000001
92,Cuello,98909,Athletico-PR,ATA,2.5,2.4
93,Cuiabano,116065,Grêmio,LAT,1.7666666666666668,4.5
94,Cássio,42234,Corinthians,GOL,2.0833333333333335,2.5714285714285716
95,Daniel,93791,Bahia,MEI,0.9666666666666667,0.0
96,Daniel Borges,73318,Botafogo,LAT,5.9,0.0
97,Daniel Junior,116432,Cruzeiro,MEI,0.75,0.0
98,Daniel Ruiz,116672,Santos,MEI,1.24,0.875
99,Danilo Avelar,72142,América-MG,ZAG,4.68,6.5200000000000005
100,Danilo Barbosa,86777,Botafogo,MEI,2.15,3.5
101,Danilo Fernandes,69051,Bahia,GOL,-1.0,7.0
102,Darlan,104593,Grêmio,MEI,0.2,0.0
103,David,90309,São Paulo,ATA,4.733333333333333,0.39999999999999997
104,David Braz,50317,Fluminense,ZAG,2.45,2.966666666666667
105,David Duarte,91772,Bahia,ZAG,3.04,3.4000000000000004
106,David Luiz,52827,Flamengo,ZAG,4.48,5.1000000000000005
107,Deivid Washington,124251,Santos,ATA,5.6,3.1
108,Denilson,115986,Cuiabá,MEI,5.2,2.2600000000000002
109,Deyverson,92708,Cuiabá,ATA,3.4400000000000004,4.885714285714285
110,Di Placido,98605,Botafogo,LAT,8.942857142857143,2.8
111,Diego,101027,Goiás,MEI,3.7249999999999996,3.6
112,Diego Costa,101728,São Paulo,ZAG,0.5,2.75
113,Diego Gonçalves,90540,Goiás,ATA,0.6,1.6
114,Diego Rosa,107796,Bahia,MEI,1.5,0.775
115,Diogo Barbosa,70916,Grêmio,LAT,3.766666666666667,0.23333333333333328
116,Dodi,89883,Santos,MEI,2.0571428571428574,3.46
117,Dodô,107375,Goiás,MEI,3.033333333333333,0.0
118,Dorival Júnior,40990,São Paulo,TEC,6.701428571428571,3.62
119,Du Queiroz,113687,Corinthians,MEI,-0.3,0.2
120,Dudu,68920,Palmeiras,ATA,5.6000000000000005,6.1000000000000005
121,Ed Carlos,118747,Santos,MEI,0.0,1.0
122,Edenílson,63289,Atlético-MG,MEI,1.3800000000000001,2.6142857142857143
123,Edu,105842,Goiás,ZAG,1.7,2.1
124,Eduardo,68708,Botafogo,MEI,5.528571428571429,3.575
125,Eduardo Bauermann,86970,Santos,ZAG,6.7,2.5
126,Eduardo Coudet,94853,Atlético-MG,TEC,5.358,6.2700000000000005
127,Eduardo Santos,106434,Bragantino,ZAG,5.316666666666666,2.183333333333333
128,Eduardo Sasha,70360,Bragantino,ATA,6.057142857142858,6.7
129,Eguinaldo,118708,Vasco,ATA,-0.1,0.06666666666666665
130,Emerson Ramon,112370,Cuiabá,ATA,1.9500000000000002,2.6
131,Emerson Ávila,50456,Goiás,TEC,4.7379999999999995,2.814
132,Emmanuel Martínez,103388,América-MG,MEI,3.0833333333333335,4.05
133,Endrick,115959,Palmeiras,ATA,2.925,3.6
134,Eric Ramires,103295,Bragantino,MEI,2.3600000000000003,2.2199999999999998
135,Erick,98022,Athletico-PR,MEI,6.6428571428571415,1.1
136,Erick Marcus,121184,Vasco,ATA,1.225,4.25
137,Erick Pulgar,91473,Flamengo,MEI,1.86,4.220000000000001
138,Estevão,117870,Internacional,MEI,0.2,0.0
139,Everaldo,78117,Bahia,ATA,2.0166666666666666,2.9749999999999996
140,Everaldo,91151,América-MG,ATA,4.38,4.38
141,Everson,72294,Atlético-MG,GOL,1.8333333333333333,4.428571428571429
142,Everton,86757,Flamengo,ATA,5.616666666666667,4.133333333333334
143,Everton Galdino,89918,Grêmio,ATA,2.18,3.7399999999999998
144,Everton Ribeiro,51772,Flamengo,MEI,4.7,4.025
145,Fabinho,111760,Palmeiras,MEI,1.275,1.425
146,Fabrício Bruno,90768,Flamengo,ZAG,6.028571428571429,1.3833333333333335
147,Fagner,42500,Corinthians,LAT,4.766666666666667,3.3599999999999994
148,Falcão,73580,Santos,TEC,3.71,0.0
149,Fausto Vera,107950,Corinthians,MEI,3.3200000000000003,2.775
150,Felipe Andrade,111839,Fluminense,ZAG,0.4,0.0
151,Felipe Augusto,111408,Corinthians,ATA,0.5,0.0
152,Felipe Azevedo,60825,América-MG,ATA,3.6571428571428575,0.8
153,Felipe Melo,38545,Fluminense,MEI,2.125,0.3
154,Fernandinho,72775,Athletico-PR,MEI,1.9666666666666668,0.7
155,Fernando,106950,Athletico-PR,LAT,5.266666666666667,5.266666666666667
156,Fernando Diniz,72391,Fluminense,TEC,5.628333333333333,5.162857142857144
157,Fernando Lázaro,113429,Corinthians,TEC,5.72,0.0
158,Fernando Miguel,71571,Fortaleza,GOL,1.5,9.0
159,Fernando Sobral,84428,Cuiabá,MEI,7.966666666666668,4.833333333333333
160,Figueiredo,106201,Vasco,MEI,2.575,1.7857142857142858
161,Filipe Augusto,79268,Cuiabá,MEI,0.07500000000000001,2.475
162,Filipe Luís,38750,Flamengo,LAT,5.8,0.6
163,Fábio,37656,Fluminense,GOL,3.6666666666666665,5.357142857142857
164,Fábio,70172,Grêmio,LAT,2.0,3.5
165,Fábio Santos,38229,Corinthians,LAT,0.9,1.36
166,Gabriel,70449,Coritiba,GOL,3.4,1.8571428571428572
167,Gabriel,83257,Flamengo,ATA,5.45,5.975
168,Gabriel,98976,São Paulo,MEI,2.7571428571428567,1.1
169,Gabriel Barros,108352,Internacional,ATA,-1.3,0.0
170,Gabriel Grando,112616,Grêmio,GOL,4.5,1.7
171,Gabriel Inocêncio,93702,Santos,LAT,4.914285714285714,4.62
172,Gabriel Menino,103767,Palmeiras,MEI,3.4799999999999995,6.299999999999999
173,Gabriel Mesquita,102290,Cruzeiro,GOL,-1.0,0.0
174,Gabriel Moscardo,125487,Corinthians,MEI,1.7,0.0
175,Gabriel Novaes,109639,Goiás,ATA,-0.7,0.7
176,Gabriel Pec,106199,Vasco,ATA,3.6999999999999993,5.116666666666665
177,Gabriel Pirani,110607,Fluminense,MEI,4.025,1.58
178,Gabriel Pires,71898,Botafogo,MEI,4.566666666666666,0.0
179,Gabriel Xavier,105373,Bahia,ZAG,4.633333333333333,3.4000000000000004
180,Galarza,108528,Vasco,MEI,0.9,3.06
181,Ganso,62977,Fluminense,MEI,5.966666666666666,4.68
182,Gerson,89256,Flamengo,MEI,4.7,9.875
183,Gil,68923,Corinthians,ZAG,2.5666666666666664,1.5666666666666667
184,Gilberto,61188,Cruzeiro,ATA,1.9714285714285713,7.660000000000001
185,Giovani,111759,Palmeiras,ATA,0.8,1.7
186,Giovanni Manson,121985,Fluminense,MEI,-1.1,0.5
187,Giuliano,51548,Corinthians,MEI,0.5333333333333333,0.9166666666666666
188,Guga,101319,Fluminense,LAT,1.6,5.214285714285714
189,Guilherme,94207,Fortaleza,ATA,1.7833333333333332,5.2
190,Guilherme Arana,87228,Atlético-MG,LAT,0.0,1.6
191,Guilherme Biro,111891,Corinthians,MEI,4.133333333333333,2.1500000000000004
192,Guilherme Lopes,110909,Bragantino,LAT,3.8000000000000003,3.0333333333333337
193,Guilherme Marques,73781,Goiás,ATA,2.475,1.025
194,Gustavinho,122394,Bragantino,MEI,1.28,0.3666666666666667
195,Gustavo Campanharo,72497,Internacional,MEI,2.6,2.7800000000000002
196,Gustavo Garcia,107225,Palmeiras,LAT,0.9,1.7666666666666666
197,Gustavo Gómez,71684,Palmeiras,ZAG,2.683333333333333,3.016666666666667
198,Gustavo Martins,111309,Grêmio,ZAG,2.25,4.566666666666666
199,Gustavo Sauer,85993,Botafogo,ATA,-0.7,3.0500000000000003
200,Gustavo Vilar,111644,Coritiba,ZAG,0.0,0.0
201,Helinho,102598,Bragantino,ATA,6.4799999999999995,1.55
202,Henrique,50856,Coritiba,ZAG,1.6666666666666667,0.58
203,Henrique Almeida,68773,América-MG,ATA,1.9000000000000001,-0.3
204,Henrique Dourado,81905,Cruzeiro,ATA,0.9833333333333333,3.7249999999999996
205,Henry Mosquera,124239,Bragantino,ATA,5.959999999999999,1.6
206,Hugo,109668,Botafogo,LAT,8.1,8.200000000000001
207,Hugo Moura,101594,Athletico-PR,MEI,2.9799999999999995,4.016666666666667
208,Hulk,39148,Atlético-MG,ATA,9.040000000000001,8.028571428571428
209,Hyoran,85931,Atlético-MG,MEI,3.575,3.514285714285714
210,Hércules,116447,Fortaleza,MEI,4.88,2.1285714285714286
211,Iago Maidana,89226,América-MG,ZAG,0.5833333333333333,0.62
212,Ian Luccas,109412,Cruzeiro,MEI,1.2,0.0
213,Igor Formiga,106708,Cruzeiro,LAT,1.2,4.45
214,Igor Gomes,100084,Atlético-MG,MEI,3.6,1.2
215,Igor Gomes,104385,Internacional,ZAG,3.725,2.05
216,Igor Jesus,116013,Flamengo,MEI,1.9,0.0
217,Isaac,124247,Atlético-MG,ATA,-0.3,0.0
218,Isidro Pitta,108133,Cuiabá,ATA,0.78,0.19999999999999998
219,Iury Castilho,89695,Cuiabá,ATA,1.7999999999999998,2.233333333333333
220,Ivo Vieira,121593,Cuiabá,TEC,3.25,4.505000000000001
221,Ivonei,105899,Santos,MEI,0.0,0.0
222,Jadsom Silva,103695,Bragantino,MEI,0.2857142857142857,2.08
223,Jair,81091,Vasco,MEI,6.3,3.516666666666667
224,Jamerson,116461,Coritiba,LAT,2.84,2.3285714285714283
225,Janderson,121830,Botafogo,ATA,0.6,0.6
226,Jean Dias,73479,Internacional,ATA,2.375,2.48
227,Jean Pedroso,121796,Coritiba,ZAG,3.4,4.1
228,Jemerson,84263,Atlético-MG,ZAG,2.566666666666667,2.983333333333334
229,Jhegson Méndez,94786,São Paulo,MEI,1.7999999999999998,1.1
230,Jhoanner Chávez,110021,Bahia,LAT,3.8,3.3
231,Jhon Jhon,115248,Palmeiras,MEI,-0.35000000000000003,1.7000000000000002
232,Jhonny Lucas,99994,Goiás,MEI,0.8,-1.6
233,Joaquim,109563,Santos,ZAG,4.22,4.18
234,John Kennedy,110759,Fluminense,ATA,0.825,4.733333333333333
235,John Victor,94044,Internacional,GOL,6.625,4.5
236,Johnny,106002,Internacional,MEI,4.5,6.8
237,Jonathan Cafu,78580,Cuiabá,ATA,2.966666666666667,2.5833333333333335
238,Jorge Sampaoli,70800,Flamengo,TEC,7.616666666666667,5.108333333333333
239,José López,113103,Palmeiras,ATA,9.7,0.44999999999999996
240,José Ricardo,107039,Cuiabá,MEI,0.5,0.0
241,José Welison,86859,Fortaleza,MEI,0.4666666666666666,0.5
242,João Lucas,104257,Santos,LAT,2.95,5.933333333333334
243,João Paulo,85425,Santos,GOL,3.5714285714285716,5.583333333333333
244,João Pedro,89273,Grêmio,LAT,5.15,2.4
245,João Ricardo,81881,Fortaleza,GOL,5.0,5.8
246,Juan,106831,São Paulo,ATA,4.133333333333334,0.875
247,Juan Vojvoda,104754,Fortaleza,TEC,5.958333333333333,5.10857142857143
248,Julián Palacios,111996,Goiás,MEI,4.3999999999999995,1.6000000000000003
249,Juninho,82381,América-MG,MEI,3.142857142857143,1.3999999999999997
250,Juninho Capixaba,94968,Bragantino,LAT,7.566666666666666,5.533333333333332
251,Júlio,113295,América-MG,ZAG,9.7,0.0
252,Júnior Santos,101002,Botafogo,ATA,3.871428571428571,2.65
253,Júnior Urso,71829,Coritiba,MEI,1.0333333333333334,1.4333333333333333
254,Kaio César,118844,Coritiba,ATA,1.3499999999999999,1.78
255,Kannemann,87342,Grêmio,ZAG,5.92,1.8200000000000003
256,Kanu,98484,Bahia,ZAG,2.0599999999999996,3.316666666666667
257,Kayky,111829,Bahia,ATA,3.733333333333333,5.15
258,Kayque,110962,Botafogo,MEI,5.0,-0.5
259,Keiller,93834,Internacional,GOL,1.5,2.375
260,Keno,86485,Fluminense,ATA,3.9,0.9749999999999999
261,Khellven,105175,Athletico-PR,LAT,4.066666666666666,3.6666666666666665
262,Kuscevic,98619,Coritiba,ZAG,1.4333333333333333,2.3600000000000003
263,Laquintana,103014,Bragantino,ATA,3.4,0.1
264,Lelê,115915,Fluminense,ATA,3.1,4.057142857142857
265,Lian,124830,Grêmio,ATA,0.0,0.0
266,Lima,96340,Fluminense,MEI,6.8,5.214285714285714
267,Liziero,100761,Coritiba,MEI,1.0499999999999998,3.375
268,Luan,80692,Palmeiras,ZAG,3.6499999999999995,4.050000000000001
269,Luan,102909,São Paulo,MEI,0.925,0.44999999999999996
