,atleta_id,apelido,clube_id,xG,clube
0,83257,Gabriel,262,2.0704206732452546,Flamengo
1,101002,Júnior Santos,263,1.9633090019877366,Botafogo
2,99818,Paulinho,282,1.8443633179642682,Atlético-MG
3,39148,Hulk,282,1.842136738117133,Atlético-MG
4,69318,Luis Suárez,284,1.8060571137471215,Grêmio
5,61188,Gilberto,283,1.794694732036842,Cruzeiro
6,79631,Cano,266,1.7807823514680086,Fluminense
7,92811,Bruno Rodrigues,283,1.6771388297018512,Cruzeiro
8,89898,Róger Guedes,264,1.67400794246196,Corinthians
9,73850,Aloísio,327,1.6708368910734885,América-MG
10,123360,Cauly,265,1.5716376715054348,Bahia
11,110759,John Kennedy,266,1.430588269264922,Fluminense
12,114802,Vitor Roque,293,1.4198582310780201,Athletico-PR
13,95799,Artur,275,1.3958130379381015,Palmeiras
14,106822,Rodrigo Nestor,276,1.3381387541710699,São Paulo
15,68920,Dudu,275,1.3371814179107744,Palmeiras
16,109497,Marcos Leonardo,277,1.3182748933722075,Santos
17,94509,Raphael Veiga,275,1.2944062200187696,Palmeiras
18,104666,Moisés,356,1.2932084672247985,Fortaleza
19,84042,Tiquinho Soares,263,1.2732131469493304,Botafogo
20,94207,Guilherme,356,1.271498752582401,Fortaleza
21,106199,Gabriel Pec,267,1.2434383390080224,Vasco
22,96340,Lima,266,1.2364906009086205,Fluminense
23,72583,Pedro Henrique,285,1.2308460112409463,Internacional
24,101254,Alef Manga,294,1.2279023798975637,Coritiba
25,68917,Vinicius,290,1.164195765349629,Goiás
26,86757,Everton,262,1.1511001129119662,Flamengo
27,89840,Calleri,276,1.1202837826956293,São Paulo
28,93108,Mateus Vital,283,1.1187872487450792,Cruzeiro
29,92708,Deyverson,1371,1.0886973590642797,Cuiabá
30,94583,Pedro,262,1.0651419849122299,Flamengo
31,109461,Calebe,356,1.0222459045176484,Fortaleza
32,82628,Tinga,356,1.016772286781389,Fortaleza
33,113103,Flaco López,275,0.9878346344995286,Palmeiras
34,117314,Thiago Borbas,280,0.9642962755069269,Bragantino
35,86841,Boschilia,294,0.92190441622575,Coritiba
36,87098,Matheus Peixoto,290,0.8901689746809001,Goiás
37,115100,Matheus França,262,0.890008607780048,Flamengo
38,87242,Carlos de Pena,285,0.8833180965589241,Internacional
39,113558,Bruninho,280,0.8828742627302537,Bragantino
40,102598,Helinho,280,0.8781720357810163,Bragantino
