,rodada_id,atleta_id,apelido,clube,posicao,preco_open,pontos_num,variacao_num,ieo_gm_mean,iao_gm_mean,ied_gm_mean,ieg_gm_mean,iro_gm,irp_gm,ippc_gm_mean,ranking_clube,fase,prob_vitoria_mandante,prob_vitoria_visitante,prob_vitoria,mando,XP_mandante,XP_visitante,XP,media_movel_mandante,media_movel_visitante,media_movel,odds,points_next,binary_prob
804,12,51413,Walter,Cuiabá,GOL,5.09,0.5,0.0,0.0,0.0,28.6659085953543,33.88462322725905,0.0,4.994316811903696,0.581620288153486,0,5,29.565147381067465,29.806922235077995,29.565147381067465,mandante,2.5,0.0,0,0.0,4.8,0.0,0,0,1.0
1242,12,82628,Tinga,Fortaleza,LAT,10.43,8.2,0.41,8.333333333333334,1.1904761904761905,51.11373582109722,13.92026134218878,5.33,8.93340552246887,0.6946420639684853,0,10,44.085928027760055,34.5658675296483,34.5658675296483,visitante,0.0,3.04,0,9.833333333333334,4.233333333333333,9.833333333333334,0,0,1.0
1237,12,105175,Khellven,Athletico-PR,LAT,7.36,14.4,1.61,7.184166666666666,0.0,35.35832226930656,13.419962656406224,2.0766666666666667,4.753424474110576,0.4276459663621859,0,7,26.61972670311564,29.806922235077995,26.61972670311564,mandante,3.783333333333333,0.0,0,5.375,4.2,5.375,0,0,1.0
2764,12,104153,Ruan,Corinthians,MEI,4.65,-0.6,-2.07,15.909166666666666,5.357142857142857,26.5825948260407,12.696225526419092,1.8033333333333332,3.8783089109635394,0.7155204599761052,0,7,27.122208818411092,29.806922235077995,27.122208818411092,mandante,4.7,0.0,0,7.5,6.8500000000000005,7.5,0,0,1.0
2541,12,81091,Jair,Vasco,MEI,8.37,9.4,1.56,16.666666666666668,3.273809523809524,36.385959394517386,12.696225526419092,3.0091666666666668,9.871631258914498,0.5274754506367725,0,3,44.085928027760055,3.1503857110356077,3.1503857110356077,visitante,0.0,3.3833333333333337,0,9.233333333333334,2.233333333333333,9.233333333333334,0,0,1.0
2615,12,106822,Rodrigo Nestor,São Paulo,MEI,8.83,0.5,-0.57,8.333333333333334,1.6666666666666667,31.57804209614227,12.696225526419092,13.175,5.128734175349654,0.3342249660473653,0,6,41.460549149211005,29.806922235077995,41.460549149211005,mandante,3.98,0.0,0,5.0,0.5,5.0,0,0,1.0
2750,12,124834,Ruan Assis,Coritiba,MEI,2.04,0.0,0.0,20.0,0.0,29.26137644190383,15.348133848133848,3.3340000000000005,2.881877868804834,1.0664462809917354,0,2,44.085928027760055,16.554450237019775,16.554450237019775,visitante,0.0,3.8,0,0.0,3.1,0.0,0,0,1.0
2548,12,106002,Johnny,Internacional,MEI,8.040000000000001,6.9,0.69,22.727500000000006,5.416666666666668,40.62162879862353,12.696225526419092,6.035,8.029904471826109,0.5843139720048703,0,13,30.412810210459185,29.806922235077995,30.412810210459185,mandante,3.4833333333333334,0.0,0,15.0,7.475,15.0,0,0,1.0
2737,12,86711,Richard Coelho,Cruzeiro,MEI,9.02,0.0,0.0,0.0,0.0,36.80101980950963,12.696225526419092,2.036666666666666,2.537122102339493,0.2343681985758648,0,5,44.085928027760055,36.09534199449937,36.09534199449937,visitante,0.0,4.5,0,0.0,0.0,0.0,0,0,1.0
2730,12,100969,Ronald Lopes,Cuiabá,MEI,4.760000000000002,0.0,-0.4,7.575833333333333,2.777777777777777,34.98591198870921,12.696225526419092,6.0025,4.563772259153376,0.6437623138217771,0,5,29.565147381067465,29.806922235077995,29.565147381067465,mandante,3.6,0.0,0,4.05,0.62,4.05,0,0,1.0
