,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral
0,Palmeiras,1.9549666458308859,0.8178431603430151,1.0288008067250916,1.2145922129448827,1.4918837262779887,1.016217686643949,1.1371234854878707,-0.18579140621979118,0.47566603963403975
1,Atlético-MG,1.6466501821014088,0.9049192616701123,0.8980868778484877,0.9300675083119097,1.2723685299749483,0.917493384991011,0.7417309204312965,-0.03198063046342192,0.35487514498393735
2,Bragantino,1.5660615808321101,0.8829189304267854,1.3672417697705384,1.411661025241515,1.4666516753013243,1.14728997783415,0.6831426504053247,-0.04441925547097658,0.31936169746717424
3,Cruzeiro,1.433751458802882,0.8787197568097703,1.2086885095204685,1.2572604916037255,1.3212199841616752,1.067990124206748,0.5550317019931116,-0.04857198208325708,0.2532298599549272
4,Fortaleza,1.4469031711711944,1.0947514553823856,1.3822555939067749,1.2906121512985949,1.4145793825389847,1.1926818033404902,0.3521517157888088,0.09164344260818003,0.2218975791984945
5,Athletico-PR,1.7959959603706888,0.9380363839417423,0.9348940035871705,1.361013270904683,1.3654449819789296,1.1495248274232126,0.8579595764289465,-0.4261192673175125,0.215920154555717
6,Botafogo,1.6367564381962936,0.7754562307672218,1.005255742182503,1.5248204054362948,1.3210060901893983,1.1501383181017584,0.8613002074290718,-0.5195646632537918,0.17086777208763992
7,Bahia,1.498055161812541,0.96148274240201,0.9512899938355684,1.242319187168595,1.2246725778240548,1.1019009647853024,0.536572419410531,-0.29102919333302657,0.12277161303875239
8,São Paulo,1.6599639815662095,1.0021970915988354,0.9177938579530436,1.3515378621058032,1.2888789197596267,1.1768674768523193,0.6577668899673741,-0.4337440041527596,0.11201144290730736
9,América-MG,1.1928780623120723,1.1313460387047303,1.4050489806048962,1.4377983264183716,1.2989635214584843,1.284572182561551,0.061532023607342,-0.03274934581347533,0.014391338896933226
10,Fluminense,1.2517821365067905,0.8891385649236274,1.2151758443504732,1.5846360768103764,1.2334789904286318,1.236887320867002,0.36264357158316307,-0.3694602324599032,-0.0034083304383700774
11,Cuiabá,1.0628067841693962,0.6701966455316983,0.9588859779632775,1.4653928318581682,1.0108463810663368,1.0677947386949334,0.3926101386376979,-0.5065068538948907,-0.05694835762859651
12,Grêmio,1.6065965122663917,1.3631361134194213,1.248351157183039,1.715798588836707,1.4274738347247153,1.539467351128064,0.24346039884697035,-0.4674474316536681,-0.11199351640334876
13,Vasco,1.2624651606033392,0.9133336168525502,0.9797987641897092,1.558869566616674,1.1211319623965244,1.236101591734612,0.34913154375078903,-0.5790708024269648,-0.11496962933808774
14,Goiás,1.2603679168832345,0.9914559749411886,1.0068144433215558,1.5789983117999666,1.1335911801023952,1.2852271433705775,0.2689119419420458,-0.5721838684784109,-0.1516359632681823
15,Internacional,1.1587726418348159,1.221227496618528,0.9314004360681835,1.3163074043325083,1.0450865389514996,1.2687674504755182,-0.062454854783712044,-0.3849069682643248,-0.2236809115240186
16,Corinthians,1.1717841319225235,1.2095371386026768,0.7498486303155436,1.482092061145631,0.9608163811190336,1.3458145998741537,-0.037753006680153245,-0.7322434308300874,-0.3849982187551202
17,Coritiba,1.2298497374624755,1.2402543159409505,0.8639981698945088,1.6365074317782649,1.0469239536784922,1.4383808738596078,-0.01040457847847498,-0.772509261883756,-0.39145692018111555
18,Flamengo,1.3595015320340753,1.5703097773077344,0.9570070590112958,1.555094710418126,1.1582542955226856,1.56270224386293,-0.21080824527365905,-0.5980876514068303,-0.40444794834024456
19,Santos,1.065812748687888,1.1644606450245663,0.7086215141393948,1.5224048808961643,0.8872171314136413,1.3434327629603653,-0.09864789633667836,-0.8137833667567695,-0.45621563154672395
