,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral,Goal_casa,GoalA_casa,Goal_fora,GoalA_fora,Goal_geral,GoalA_geral,Goal_diff_casa,Goal_diff_fora,Goal_diff_geral,xG_G_comp
10,Cruzeiro,1.876552459412201,1.0795900357214772,1.4994412207665064,1.1560696866589872,1.6879968400893537,1.1178298611902322,0.7969624236907238,0.3433715341075192,0.5701669788991215,0.75,1.0,2.6666666666666665,0.3333333333333333,1.7083333333333333,0.6666666666666666,-0.25,2.333333333333333,1.0416666666666665,-0.02033649324397957
11,Athletico-PR,1.4135388289523212,0.9448563496265129,1.068586684891133,1.1231686988044611,1.241062756921727,1.034012524215487,0.4686824793258083,-0.054582013913328176,0.20705023270624,2.0,1.0,0.75,1.5,1.375,1.25,1.0,-0.75,0.125,-0.13393724307827304
12,Bragantino,1.5751970163585933,1.1426547824692743,1.2539442493617434,1.732190719734894,1.4145706328601684,1.4374227511020843,0.432542233889319,-0.4782464703731506,-0.02285211824191591,1.5,1.5,1.6666666666666667,1.6666666666666667,1.5833333333333335,1.5833333333333335,0.0,0.0,0.0,-0.1687627004731651
13,Flamengo,1.5829914226960493,1.1283838140109141,1.4530721619221776,1.6284110192059298,1.5180317923091136,1.378397416608422,0.45460760868513517,-0.1753388572837522,0.13963437570069148,1.75,0.75,1.6666666666666667,1.6666666666666667,1.7083333333333335,1.2083333333333335,1.0,0.0,0.5,-0.19030154102421992
14,Grêmio,1.419399045429524,1.8845042020782201,0.8792521623633424,2.0887256993466288,1.1493256038964332,1.9866149507124244,-0.4651051566486961,-1.2094735369832863,-0.8372893468159912,1.75,1.0,1.0,2.0,1.375,1.5,0.75,-1.0,-0.125,-0.22567439610356677
15,Atlético-MG,1.7092243302652854,0.5812097752093672,1.0006851589431756,0.9698002815914659,1.3549547446042305,0.7755050284004166,1.1280145550559182,0.03088487735170964,0.5794497162038139,1.6666666666666667,1.0,1.5,0.75,1.5833333333333335,0.875,0.6666666666666667,0.75,0.7083333333333335,-0.228378588729103
16,São Paulo,1.1773624745373046,1.3667671708931473,1.2419846963034804,1.1924549505673592,1.2096735854203926,1.2796110607302533,-0.18940469635584267,0.04952974573612123,-0.06993747530986072,2.3333333333333335,0.3333333333333333,0.75,1.0,1.5416666666666667,0.6666666666666666,2.0,-0.25,0.8750000000000001,-0.33199308124627414
17,Fluminense,1.3830826725586842,0.8921022755596404,1.2334718445211392,2.091364142146246,1.3082772585399116,1.4917332088529431,0.49098039699904383,-0.8578922976251067,-0.18345595031303152,1.6666666666666667,0.3333333333333333,1.75,1.25,1.7083333333333335,0.7916666666666666,1.3333333333333335,0.5,0.9166666666666669,-0.40005607479342187
18,Palmeiras,2.2862942439783893,0.9206985352474555,1.1273765399000688,0.8983811390077993,1.706835391939229,0.9095398371276273,1.3655957087309338,0.22899540089226955,0.7972955548116016,2.5,1.0,2.0,0.6666666666666666,2.25,0.8333333333333333,1.5,1.3333333333333335,1.4166666666666667,-0.543164608060771
19,Botafogo,1.5626806138140785,0.7890339350104435,1.0144030397884183,1.649374607635682,1.2885418268012483,1.2192042713230629,0.773646678803635,-0.6349715678472638,0.06933755547818543,2.0,0.25,2.0,1.6666666666666667,2.0,0.9583333333333334,1.75,0.33333333333333326,1.0416666666666665,-0.7114581731987517
