,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,gato_mestre,slug,apelido,apelido_abreviado,nome,foto,status
0,"{'CA': 1, 'DS': 7, 'FC': 9, 'FD': 1, 'FS': 4, 'G': 1, 'I': 1, 'SG': 1}",97653,16,275,3,7,1.7,8.61,-0.5,2.97,7,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",murilo,Murilo,Murilo,Murilo Cerqueira Paim,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_gy90S45.png,Provável
1,"{'A': 1, 'CA': 4, 'DS': 19, 'FC': 23, 'FD': 3, 'FF': 4, 'FS': 18, 'G': 3, 'PS': 1, 'SG': 5}",88393,16,262,2,7,-0.4,14.07,-0.35,5.52,15,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",ayrton-lucas,Ayrton Lucas,A. Lucas,Ayrton Lucas Dantas de Medeiros,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Provável
2,"{'DS': 7, 'FC': 6, 'FS': 6, 'PC': 1, 'SG': 1}",63013,16,275,2,2,-0.6,4.5,-1.18,3.4,4,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",marcos-rocha,Marcos Rocha,M. Rocha,Marcos Luis Rocha Aquino,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_OnxH8aq.png,Dúvida
3,"{'CA': 3, 'DS': 10, 'FC': 14, 'FD': 1, 'FF': 5, 'FS': 5, 'G': 1, 'I': 2, 'SG': 4}",87225,16,293,3,5,0.0,8.95,0.0,3.65,11,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",pedro-henrique,Pedro Henrique,P. Henrique,Pedro Henrique Ribeiro Gonçalves,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_Pmz9ta0.png,Contundido
4,"{'A': 1, 'CA': 1, 'DS': 13, 'FC': 8, 'FD': 7, 'FF': 11, 'FS': 24, 'FT': 3, 'G': 4, 'I': 3}",95799,16,275,5,7,1.5,11.11,-0.28,5.8,15,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",artur,Artur,Artur,Artur Victor Guimarães,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_G1nE6cb.png,Provável
5,"{'CA': 3, 'DS': 6, 'FC': 7, 'FD': 5, 'FF': 8, 'FS': 12, 'G': 2, 'I': 4}",71844,16,356,5,7,0.0,6.18,0.0,3.01,12,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",thiago-galhardo,Thiago Galhardo,T. Galhardo,Thiago Galhardo do Nascimento Rocha,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_LaKDS7J.png,Provável
6,"{'CA': 2, 'DS': 6, 'FC': 6, 'FD': 4, 'FF': 6, 'FS': 15, 'G': 3, 'I': 2, 'PP': 1}",80196,16,356,4,6,1.4,7.56,0.01,2.52,16,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",yago-pikachu,Yago Pikachu,Y. Pikachu,Glaybson Yago Souza Lisboa,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_jUc4EZ2.png,Nulo
7,"{'CA': 4, 'CV': 1, 'DS': 16, 'FC': 13, 'FF': 3, 'FS': 4, 'G': 1, 'I': 2, 'PC': 1, 'SG': 3}",102253,16,290,3,7,7.1,5.78,0.73,2.65,13,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",lucas-halter,Lucas Halter,L. Halter,Lucas Halter,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_DlFIoVh.png,Provável
8,"{'CA': 2, 'DE': 40, 'FS': 5, 'GS': 15, 'SG': 5}",72294,16,282,1,7,0.0,5.57,-1.2,3.16,16,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",everson,Everson,Everson,Everson Felipe Marques Pires,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_XhJDp6n.png,Provável
9,"{'CA': 5, 'DS': 10, 'FC': 13, 'FF': 4, 'FS': 8, 'G': 1, 'SG': 2}",98619,16,294,3,7,6.4,4.53,0.47,2.57,11,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",kuscevic,Kuscevic,Kuscevic,Benjamín Kuščević Jaramillo,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qacVCwx.png,Provável
10,"{'A': 1, 'CA': 3, 'DE': 51, 'DP': 1, 'FC': 2, 'FS': 1, 'GS': 16, 'SG': 6}",105208,16,293,1,7,7.0,10.99,-0.32,4.93,15,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",bento,Bento,Bento,Bento Matheus Krepski,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Provável
11,"{'A': 3, 'CA': 1, 'DS': 15, 'FC': 9, 'FF': 3, 'FS': 6, 'I': 3, 'SG': 5}",105175,16,293,2,7,6.6,8.49,-1.24,4.96,12,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",khellven,Khellven,Khellven,Khellven Douglas Silva Oliveira,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7lRpDNN.png,Provável
12,"{'A': 3, 'CA': 3, 'DS': 15, 'FC': 19, 'FD': 10, 'FF': 10, 'FS': 31, 'FT': 1, 'G': 8, 'I': 5, 'PS': 1}",114802,16,293,5,7,10.4,13.65,0.31,8.49,15,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",vitor-roque,Vitor Roque,V. Roque,Vitor Hugo Roque Ferreira,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png,Provável
13,"{'A': 2, 'CA': 4, 'CV': 1, 'DS': 3, 'FC': 21, 'FD': 18, 'FF': 21, 'FS': 49, 'G': 6, 'I': 6, 'PS': 1}",39148,16,282,5,7,4.2,16.73,-0.21,7.97,14,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",hulk,Hulk,Hulk,Givanildo Vieira de Souza,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_VrWmS3u.png,Provável
14,"{'CA': 1, 'DS': 16, 'FC': 4, 'FD': 1, 'FF': 2, 'FS': 11, 'I': 1}",83433,16,282,4,6,0.0,5.86,0.0,1.94,13,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",patrick,Patrick,Patrick,Patrick Bezerra do Nascimento,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_TvGvJD9.png,Nulo
15,"{'DS': 19, 'FC': 11, 'FD': 14, 'FF': 7, 'FS': 8, 'G': 3, 'I': 3}",99818,16,282,5,7,3.2,10.25,0.57,4.97,14,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",paulinho,Paulinho,Paulinho,Paulo Henrique Sampaio Filho,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_6AtAEsy.png,Provável
16,"{'CA': 4, 'DS': 6, 'FC': 13, 'FD': 5, 'FF': 2, 'FS': 10, 'G': 2, 'I': 5}",78117,16,265,5,7,2.0,7.68,0.17,2.1,13,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",everaldo,Everaldo,Everaldo,Everaldo Stum,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8pHdjST.png,Provável
17,"{'A': 1, 'CA': 5, 'DS': 18, 'FC': 13, 'FD': 1, 'FF': 3, 'FS': 9, 'SG': 5}",97468,16,263,2,7,5.8,10.42,-0.05,6.35,8,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",marcal,Marçal,Marçal,Fernando Marçal de Oliveira,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_lpafgKV.png,Provável
18,"{'A': 4, 'CA': 5, 'DS': 8, 'FC': 22, 'FD': 6, 'FF': 18, 'FS': 34, 'G': 11, 'I': 10, 'PP': 1}",84042,16,263,5,7,14.8,20.91,2.28,9.31,15,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",tiquinho-soares,Tiquinho Soares,T. Soares,Francisco das Chagas Soares dos Santos Meireles,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_TbDAa67.png,Provável
19,"{'A': 1, 'CA': 4, 'DS': 35, 'FC': 22, 'FD': 6, 'FF': 6, 'FS': 15, 'FT': 1, 'G': 2, 'I': 3, 'SG': 6}",94968,16,280,2,7,7.8,11.26,0.34,6.97,15,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",juninho-capixaba,Juninho Capixaba,J. Capixaba,Luis Antônio da Rocha Júnior,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_VYzv5cy.png,Provável
20,"{'CA': 2, 'DE': 49, 'FS': 4, 'GS': 17, 'PC': 1, 'SG': 4}",42234,16,264,1,7,9.5,8.53,0.05,3.4,15,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",cassio,Cássio,Cássio,Cássio Roberto Ramos,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_uEoWXC8.png,Provável
21,"{'DS': 5, 'FC': 3, 'FF': 1, 'FS': 5, 'I': 1}",38398,16,264,4,7,0.9,11.77,-0.64,1.66,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",renato-augusto,Renato Augusto,R. Augusto,Renato Soares de Oliveira Augusto,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_tP0yBkY.png,Provável
22,"{'CA': 3, 'DS': 7, 'FC': 9, 'FD': 10, 'FF': 18, 'FS': 38, 'FT': 1, 'G': 6, 'I': 7}",89898,16,264,5,7,0.0,17.57,0.0,7.03,14,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",roger-guedes,Róger Guedes,R. Guedes,Róger Krug Guedes,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_39SGFR6.png,Provável
23,"{'A': 2, 'CA': 1, 'DS': 6, 'FC': 31, 'FD': 7, 'FF': 8, 'FS': 27, 'FT': 1, 'G': 2, 'I': 7}",100652,16,264,5,7,3.5,9.31,-0.4,3.58,15,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",yuri-alberto,Yuri Alberto,Y. Alberto,Yuri Alberto Monteiro da Silva,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_QVzSGOZ.png,Provável
24,{},117579,16,276,4,5,0.0,5.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",galoppo,Galoppo,Galoppo,Giuliano Galoppo,https://s.sde.globo.com/media/person_role/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,Contundido
25,"{'A': 1, 'CA': 3, 'DS': 6, 'FC': 13, 'FD': 5, 'FF': 19, 'FS': 11, 'G': 3, 'I': 4}",61188,16,283,5,3,2.2,8.5,0.21,3.7,15,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",gilberto,Gilberto,Gilberto,Gilberto Oliveira Souza Júnior,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JtLzuBr.png,Suspenso
26,"{'CA': 2, 'DE': 52, 'DS': 1, 'FS': 1, 'GS': 12, 'SG': 7}",68940,16,283,1,7,-1.0,10.03,-1.76,4.67,16,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",rafael-cabral,Rafael Cabral,R. Cabral,Rafael Cabral Barbosa,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_tTstlht.png,Provável
27,"{'CA': 4, 'DS': 4, 'FC': 16, 'FD': 5, 'FF': 9, 'FS': 26, 'FT': 2, 'G': 6, 'I': 15, 'PP': 1}",92708,16,1371,5,7,-1.3,6.6,-1.27,4.71,15,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",deyverson,Deyverson,Deyverson,Deyverson Brum Silva Acosta,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_AvLd8xm.png,Provável
28,"{'A': 4, 'CA': 2, 'DS': 10, 'FC': 15, 'FD': 4, 'FF': 8, 'FS': 15, 'FT': 2, 'G': 2, 'I': 3, 'PS': 1}",87863,16,262,4,7,4.2,13.54,0.14,6.07,11,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",arrascaeta,Arrascaeta,Arrascaeta,Giorgian Daniel de Arrascaeta Benedetti,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_CaSgg7s.png,Provável
29,"{'CA': 2, 'DS': 7, 'FC': 10, 'FD': 5, 'FF': 8, 'FS': 20, 'FT': 1, 'G': 2}",110760,16,265,5,5,0.0,8.44,0.0,6.4,7,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",biel,Biel,Biel,Gabriel Teixeira Aragão,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,Contundido
30,"{'CV': 1, 'DE': 26, 'DP': 1, 'FC': 1, 'FS': 1, 'GC': 1, 'GS': 19}",72580,16,327,1,6,0.0,5.43,0.0,1.17,7,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",matheus-cavichioli,Matheus Cavichioli,M. Cavichioli,Matheus Fernando Cavichioli,https://s.sde.globo.com/media/person_role/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png,Nulo
31,"{'A': 1, 'CA': 3, 'DS': 15, 'FC': 6, 'FD': 1, 'FF': 1, 'FS': 8, 'SG': 5}",90768,16,262,3,6,0.0,8.66,0.0,3.51,14,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",fabricio-bruno,Fabrício Bruno,F. Bruno,Fabrício Bruno Soares de Faria,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_zrQ4flU.png,Nulo
32,"{'DS': 4, 'FC': 5, 'FD': 5, 'FF': 5, 'FS': 5, 'G': 4, 'I': 2, 'PS': 1}",94583,16,262,5,6,0.5,11.47,-0.5,3.74,13,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",pedro,Pedro,Pedro,Pedro Guilherme Abreu dos Santos,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_BmbzG97.png,Nulo
33,"{'A': 2, 'CA': 1, 'DS': 12, 'FC': 9, 'FD': 2, 'FF': 5, 'FS': 15, 'G': 2, 'I': 1}",51772,16,262,4,2,3.5,9.29,0.56,4.21,12,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",everton-ribeiro,Everton Ribeiro,E. Ribeiro,Everton Augusto de Barros Ribeiro,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_SWdtKkm.png,Dúvida
34,"{'A': 3, 'CA': 2, 'DS': 10, 'FC': 7, 'FD': 2, 'FF': 2, 'FS': 22, 'G': 3, 'I': 1}",62977,16,266,4,7,3.0,10.97,0.5,4.76,13,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",ganso,Ganso,Ganso,Paulo Henrique Chagas de Lima,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_PmRYkjX.png,Provável
35,"{'CA': 2, 'CV': 1, 'DS': 7, 'FC': 14, 'FD': 2, 'FF': 3, 'FS': 17, 'FT': 1, 'G': 2, 'SG': 6}",91708,16,266,3,7,1.0,11.61,-0.77,4.1,15,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",nino,Nino,Nino,Marcílio Florêncio Mota Filho,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_U5c1E7V.png,Provável
36,"{'A': 2, 'CA': 2, 'CV': 1, 'DS': 24, 'FC': 21, 'FD': 6, 'FF': 2, 'FS': 30, 'I': 5}",99815,16,266,4,7,5.0,9.43,-0.12,3.92,13,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",arias,Arias,Arias,Jhon Adolfo Arias Andrade,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_8Xam8ML.png,Provável
