,rodada_id,atleta_id,apelido,clube,posicao,preco_open,pontos_num,variacao_num,ieo_gm_mean,iao_gm_mean,ied_gm_mean,ieg_gm_mean,iro_gm,irp_gm,ippc_gm_mean,ranking_clube,fase,prob_vitoria_mandante,prob_vitoria_visitante,prob_vitoria,mando,XP_mandante,XP_visitante,XP,media_movel_mandante,media_movel_visitante,media_movel,odds,points_next,binary_prob
3445,15,94845,Battaglia,Atlético-MG,MEI,4.51,0.0,0.0,0.0,0.0,27.486458476163822,10.913390677545529,3.984,1.9619452280616203,0.23946399740492616,0,3,44.378440242267494,27.528677279207248,27.528677279207248,visitante,0.0,2.191666666666667,0,1.0333333333333334,1.1666666666666667,1.0333333333333334,0,0,1.0
1613,15,96725,Saravia,Atlético-MG,LAT,5.9,6.1,0.99,0.0,0.0,31.470119661225247,11.475291287833238,1.6666666666666667,3.5640070119225884,0.3213989336782576,0,3,44.378440242267494,27.528677279207248,27.528677279207248,visitante,0.0,3.99,0,-0.3,5.133333333333334,-0.3,0,0,1.0
1593,15,98605,Di Placido,Botafogo,LAT,11.83,16.8,0.65,25.050666666666665,1.6666666666666667,52.82151315930407,12.69520900541649,3.1853333333333333,9.455055985024435,0.9165332886105546,0,15,44.378440242267494,73.40503733034576,73.40503733034576,visitante,0.0,4.4125,0,11.333333333333336,7.466666666666666,11.333333333333336,0,0,1.0
2570,15,60825,Felipe Azevedo,América-MG,ATA,4.66,0.0,0.0,6.666666666666668,1.3333333333333333,29.07836387350663,10.913390677545529,6.155714285714286,4.8106614659515685,0.4714552078224105,0,2,44.378440242267494,5.448179734953,5.448179734953,visitante,0.0,1.042857142857143,0,4.833333333333333,1.3,4.833333333333333,0,0,1.0
1594,15,91706,Marlon,Cruzeiro,LAT,17.229999999999997,15.0,1.17,19.130666666666666,4.444444444444444,69.56814730859695,12.055766472959585,4.796,14.597531284221267,0.7434699949052981,0,8,61.26612739901279,29.698263285880962,61.26612739901279,mandante,5.737500000000002,0.0,0,8.55,7.199999999999998,8.55,0,0,1.0
1595,15,107554,Natanael,Coritiba,LAT,9.590000000000002,9.7,0.87,0.0,0.0,40.989910942268146,11.246724010878863,5.954,8.506178888344495,0.524789177751647,0,7,16.386205736083145,29.698263285880962,16.386205736083145,mandante,5.614285714285715,0.0,0,5.4,4.266666666666667,5.4,0,0,1.0
1598,15,115239,Wesley,Flamengo,LAT,8.17,8.6,0.87,6.666666666666668,0.0,34.07975906146804,12.053347942502795,2.1853333333333333,6.724956088850934,0.7191531552440249,0,8,85.77880653802843,29.698263285880962,85.77880653802843,mandante,4.235714285714286,0.0,0,9.15,4.04,9.15,0,0,1.0
1600,15,103347,Matheus Alexandre,Cuiabá,LAT,5.78,8.3,1.39,0.0,0.0,45.99933190203697,11.687587951742804,2.7626666666666666,7.424825241849946,0.7823194915015993,0,7,24.93286019145597,29.698263285880962,24.93286019145597,mandante,3.6321428571428567,0.0,0,2.6666666666666665,7.2666666666666675,2.6666666666666665,0,0,1.0
1602,15,78445,Renê,Internacional,LAT,9.3,7.9,0.7,0.0,0.0,41.09203857878856,11.870859135013989,3.111333333333333,7.727626263893418,0.4643090156370059,0,8,44.378440242267494,14.870623640939426,14.870623640939426,visitante,0.0,4.833333333333334,0,5.400000000000001,3.95,5.400000000000001,0,0,1.0
1606,15,87228,Guilherme Arana,Atlético-MG,LAT,8.55,7.5,1.16,0.0,0.0,32.04282962609207,11.080057344212198,0.44466666666666665,1.207350909576382,0.07933344448018978,0,3,44.378440242267494,27.528677279207248,27.528677279207248,visitante,0.0,3.283333333333333,0,-0.1,3.5666666666666664,-0.1,0,0,1.0
