,rodada_id,mandante,visitante,prob_mandante_media,prob_empate_media,prob_visitante_media,prob_sg_mandante_media,prob_sg_visitante_media
0,18.0,Santos,Athletico-PR,34.78885792414879,30.410482770596545,35.82640794564973,22.619762980903126,22.813530174566623
1,18.0,Goiás,Fortaleza,31.876585885986515,31.424430243159417,37.72320082938267,26.40135589775876,28.499533217019472
2,18.0,Internacional,Corinthians,40.539317901760626,34.16121646080873,26.295475526556356,40.73948259509898,31.3963941060029
3,18.0,Fluminense,Palmeiras,33.36921350403961,31.730627076251224,35.93553540162938,26.429259123093715,27.676831497066992
4,18.0,Vasco,Grêmio,30.44936021141734,29.22439864576999,41.33468250320785,19.79255584321011,29.44350760829422
5,18.0,São Paulo,Atlético-MG,39.54176014170745,31.504941032146345,29.97909509523161,35.29996501965817,24.89827137390369
6,18.0,Cruzeiro,Botafogo,32.938504439274396,31.48497404964259,36.600737682501425,26.766348830336405,36.35695244235977
7,18.0,Coritiba,Bragantino,28.73454838042896,28.787439408066394,43.476593607399444,17.93448366915422,29.91274213581913
8,18.0,Bahia,América-MG,41.95382089142603,29.388260420086652,29.674340718463764,26.107498969195685,19.347067011770314
9,18.0,Cuiabá,Flamengo,32.98660521165737,31.108292545985034,36.91953149933459,25.878998947605204,24.193505779100377
