,rodada_id,mandante,visitante,prob_mandante_media,prob_empate_media,prob_visitante_media,prob_sg_mandante_media,prob_sg_visitante_media
0,5.0,Santos,Bahia,34.05377136697086,33.172039059659234,33.80174081289197,29.922190773997922,34.03386703171991
1,5.0,Bragantino,América-MG,48.94010009105869,26.211769474710056,25.849662621772513,18.815595211580714,10.971007909567062
2,5.0,Internacional,Athletico-PR,45.364142925019934,36.637466400949826,18.979723229694315,58.383192712351814,31.894533218118575
3,5.0,Flamengo,Goiás,55.32969042968142,24.331516831529502,21.39428733697157,19.111503562021515,10.055884128199713
4,5.0,Cuiabá,Atlético-MG,31.910465263542278,34.96865494208539,34.140659675209655,37.21914450327749,36.97890587089198
5,5.0,Palmeiras,Grêmio,58.00865864079819,24.243018535070444,18.755213175329107,28.155047794123888,9.009576639681022
6,5.0,Cruzeiro,Fluminense,39.591204712704986,28.948420001329055,32.49239912131636,24.2402884978381,17.536820994053656
7,5.0,Coritiba,Vasco,30.727213927732254,27.077283607173097,43.194146757064864,21.981699974033788,40.4287520104166
8,5.0,Botafogo,Corinthians,55.87690999405542,25.731669409357647,19.431911933772174,44.78689724559753,11.374538155699454
9,5.0,Fortaleza,São Paulo,45.34215263749555,26.89864094829542,28.800154721348225,19.36949673818421,11.70506098648028
