,clube,xG_casa,xGA_casa,xG_fora,xGA_fora
0,Flamengo,2.142228262240996,1.1253498882858357,1.5110292938121521,1.384400661334942
1,Botafogo,1.7686943391028664,0.9509294338946924,1.1233394055113712,1.629181161656766
2,Corinthians,1.1594185038568907,0.9193985898972642,0.8262717505083271,1.5509378201195059
3,Bahia,1.4965792858812286,1.0145525132533373,1.2077378595131514,1.3093573199464417
4,Fluminense,1.2904944789475972,0.7143911878129693,1.5095415520351556,2.38617919240023
5,Vasco,1.2150891142608737,1.0455160103353736,0.7207112340778773,1.7856230982194916
6,Palmeiras,2.4710644760649836,0.9752331453437478,1.3541431977195693,1.0144195532935822
7,São Paulo,1.2527301454379605,1.5609942896348576,1.1292949876703797,1.2787864214981328
8,Santos,1.1131030333970935,1.14687551084615,1.0411621164410287,1.497820555861356
9,Bragantino,1.549722005457504,1.2716443663227481,1.3131313190144633,1.6503189771715172
10,Atlético-MG,1.8373667236605933,0.6734238643852642,0.9209676494861796,1.1449584097538017
11,Cruzeiro,2.0134220317965736,0.995729249177797,1.281630336659758,1.2941098479089204
12,Grêmio,1.5679767143001175,2.0026515083524337,0.8037289016089665,2.0051706106790554
13,Internacional,1.3895702179039418,1.480734512382077,0.9710121411422991,1.5418093417425487
14,Goiás,0.9944858837615466,1.304643044303878,1.24127917769627,1.8338130086773123
15,Athletico-PR,1.328474416901176,0.9916603171270894,1.0295854094571188,1.225398261880505
16,Coritiba,1.3055406340076103,1.5604425232312662,0.6865163683729363,1.3450353180844346
17,América-MG,1.5473191096351586,1.4584737178546394,1.6042245046676449,1.6715799799779136
18,Fortaleza,2.099820448044934,1.341493145139317,1.9033984790192047,1.6165529223756063
19,Cuiabá,1.0909448432270132,0.9718032714421888,1.2069300931950997,1.7865813594454198
