,atleta_id,apelido,clube_id,xG_total,shots_total,jogos_num,goals_total,xG_per_match,G_per_match,xG_per_shot,shots_per_goal,clube
0,69318,Luis Suárez,284,4.66595817074283,38,9,3,0.5184397967492034,0.3333333333333333,0.12278837291428502,12.666666666666666,Grêmio
1,99818,Paulinho,282,3.640702925561198,25,8,3,0.45508786569514975,0.375,0.14562811702244793,8.333333333333334,Atlético-MG
2,84042,Tiquinho Soares,263,3.6240248179089294,30,8,9,0.4530031022386162,1.125,0.12080082726363098,3.3333333333333335,Botafogo
3,87470,Thaciano,265,3.420389016294198,33,8,3,0.42754862703677476,0.375,0.1036481520089151,11.0,Bahia
4,83257,Gabriel,262,3.2511748151060353,25,8,3,0.4063968518882544,0.375,0.1300469926042414,8.333333333333334,Flamengo
5,104666,Moisés,356,2.365808214744115,16,6,3,0.39430136912401914,0.5,0.14786301342150718,5.333333333333333,Fortaleza
6,101960,Vitinho,280,2.6176543929094347,27,7,1,0.3739506275584907,0.14285714285714285,0.09695016270034944,27.0,Bragantino
7,94509,Raphael Veiga,275,2.0877011643155825,25,6,4,0.3479501940525971,0.6666666666666666,0.0835080465726233,6.25,Palmeiras
8,93108,Mateus Vital,283,1.6914547071064707,14,5,0,0.3382909414212941,0.0,0.1208181933647479,inf,Cruzeiro
9,89840,Calleri,276,2.6832064928245343,19,8,3,0.3354008116030668,0.375,0.14122139435918601,6.333333333333333,São Paulo
10,101254,Alef Manga,294,1.9929214490719982,20,6,1,0.33215357484533303,0.16666666666666666,0.09964607245359991,20.0,Coritiba
11,102928,Canobbio,293,1.6305486002581506,15,5,1,0.32610972005163014,0.2,0.10870324001721005,15.0,Athletico-PR
12,89898,Róger Guedes,264,3.248976730467838,34,10,4,0.3248976730467838,0.4,0.095558139131407,8.5,Corinthians
13,110760,Biel,265,1.9416194487490932,19,6,2,0.3236032414581822,0.3333333333333333,0.10219049730258385,9.5,Bahia
14,110759,John Kennedy,266,2.239767412920504,17,7,2,0.31996677327435774,0.2857142857142857,0.1317510242894414,8.5,Fluminense
15,79631,Cano,266,2.8746448063961436,27,9,3,0.3194049784884604,0.3333333333333333,0.10646832616282013,9.0,Fluminense
16,80287,Luciano,276,2.867528491842979,28,9,3,0.3186142768714421,0.3333333333333333,0.10241173185153496,9.333333333333334,São Paulo
17,114802,Vitor Roque,293,2.7766832912023443,21,9,5,0.30852036568914937,0.5555555555555556,0.1322230138667783,4.2,Athletico-PR
18,87098,Matheus Peixoto,290,2.459372914945332,20,8,2,0.3074216143681665,0.25,0.1229686457472666,10.0,Goiás
19,94207,Guilherme,356,1.8411267137967602,12,6,0,0.30685445229946,0.0,0.15342722614973,inf,Fortaleza
20,68920,Dudu,275,3.035540739952124,31,10,2,0.3035540739952124,0.2,0.09792066903071368,15.5,Palmeiras
21,95799,Artur,275,2.9391699264040225,26,10,4,0.2939169926404023,0.4,0.11304499716938549,6.5,Palmeiras
22,98022,Erick,293,1.1675556447311968,11,4,0,0.2918889111827992,0.0,0.10614142224829061,inf,Athletico-PR
23,92708,Deyverson,1371,2.292939179985189,22,8,3,0.28661739749814863,0.375,0.10422450818114495,7.333333333333333,Cuiabá
24,98219,Alemão,285,1.1366420813814049,8,4,0,0.2841605203453512,0.0,0.1420802601726756,inf,Internacional
25,73850,Aloísio,327,2.817819641191179,31,10,3,0.2817819641191179,0.3,0.09089740778036061,10.333333333333334,América-MG
26,90031,Mendoza,277,1.3941113470650084,12,5,2,0.2788222694130017,0.4,0.1161759455887507,6.0,Santos
27,61188,Gilberto,283,3.045607275377214,27,11,3,0.2768733886706558,0.2727272727272727,0.11280026945841533,9.0,Cruzeiro
28,105811,Wesley,283,2.1988412406535165,19,8,3,0.27485515508168956,0.375,0.11572848635018508,6.333333333333333,Cruzeiro
29,84523,Romarinho,356,1.0952885618081243,8,4,0,0.27382214045203107,0.0,0.13691107022601554,inf,Fortaleza
30,94931,Lucas Fernandes,263,1.3585198619540606,11,5,0,0.2717039723908121,0.0,0.12350180563218732,inf,Botafogo
31,60793,Alex Teixeira,267,1.6288730385989498,13,6,0,0.2714788397664916,0.0,0.12529792604607307,inf,Vasco
32,101002,Júnior Santos,263,2.436557690698308,24,9,2,0.270728632299812,0.2222222222222222,0.1015232371124295,12.0,Botafogo
33,39148,Hulk,282,2.692420275111139,36,10,5,0.2692420275111139,0.5,0.07478945208642053,7.2,Atlético-MG
34,98225,Pedro Raul,267,2.1152258332312153,18,8,2,0.2644032291539019,0.25,0.11751254629062308,9.0,Vasco
35,109497,Marcos Leonardo,277,1.584201664460912,16,6,1,0.26403361074348536,0.16666666666666666,0.099012604028807,16.0,Santos
36,94583,Pedro,262,2.085415761816675,13,8,4,0.26067697022708436,0.5,0.16041659706282113,3.25,Flamengo
37,100652,Yuri Alberto,264,2.341765443456885,19,9,2,0.2601961603840983,0.2222222222222222,0.12325081281352027,9.5,Corinthians
38,71844,Thiago Galhardo,356,1.8167422871560728,14,7,2,0.25953461245086756,0.2857142857142857,0.12976730622543378,7.0,Fortaleza
39,115100,Matheus França,262,1.504065657036256,17,6,1,0.2506776095060427,0.16666666666666666,0.08847445041389741,17.0,Flamengo
40,72142,Danilo Avelar,327,0.9994858305231682,9,4,3,0.24987145763079205,0.75,0.11105398116924091,3.0,América-MG
41,92811,Bruno Rodrigues,283,2.739677825163105,35,11,3,0.24906162046937316,0.2727272727272727,0.07827650929037443,11.666666666666666,Cruzeiro
42,72583,Pedro Henrique,285,1.9914869338889853,20,8,1,0.24893586673612317,0.125,0.09957434669444927,20.0,Internacional
43,117314,Thiago Borbas,280,1.4841126545602845,10,6,4,0.24735210909338076,0.6666666666666666,0.14841126545602845,2.5,Bragantino
44,123360,Cauly,265,2.2218355526490354,22,9,0,0.24687061696100393,0.0,0.1009925251204107,inf,Bahia
45,90285,Bruno Henrique,262,0.9854248192962645,8,4,1,0.24635620482406612,0.25,0.12317810241203306,8.0,Flamengo
46,108946,Victor Sá,263,1.9632130669294943,19,8,1,0.24540163336618678,0.125,0.10332700352260496,19.0,Botafogo
