,atleta_id,apelido,clube_id,xG_total,shots_total,jogos_num,goals_total,xG_per_match,G_per_match,xG_per_shot,shots_per_goal,clube,eficiência
0,83257,Gabriel,262,3.020916975440727,23,7,3,0.43155956792010386,0.42857142857142855,0.13134421632350987,7.666666666666667,Flamengo,-0.020916975440727015
1,87470,Thaciano,265,2.7348291828241376,30,6,2,0.4558048638040229,0.3333333333333333,0.09116097276080458,15.0,Bahia,-0.7348291828241376
2,73850,Aloísio,327,2.5398351191991284,23,7,3,0.36283358845701835,0.42857142857142855,0.11042761387822297,7.666666666666667,América-MG,0.4601648808008716
3,39148,Hulk,282,2.4095885972564304,30,8,4,0.3011985746570538,0.5,0.08031961990854768,7.5,Atlético-MG,1.5904114027435696
4,89898,Róger Guedes,264,2.3530056097166123,29,7,4,0.33614365853094463,0.5714285714285714,0.08113812447298663,7.25,Corinthians,1.6469943902833877
5,69318,Luis Suárez,284,2.3114557619796154,21,6,2,0.38524262699660256,0.3333333333333333,0.1100693219990293,10.5,Grêmio,-0.31145576197961544
6,84042,Tiquinho Soares,263,2.301944912374916,21,5,6,0.46038898247498317,1.2,0.10961642439880552,3.5,Botafogo,3.698055087625084
7,79631,Cano,266,2.2083961767552456,18,6,2,0.3680660294592076,0.3333333333333333,0.12268867648640253,9.0,Fluminense,-0.20839617675524558
8,61188,Gilberto,283,2.19395294217932,22,8,3,0.274244117772415,0.375,0.09972513373542363,7.333333333333333,Cruzeiro,0.8060470578206802
9,101002,Júnior Santos,263,2.114557355898101,22,8,2,0.2643196694872626,0.25,0.09611624344991367,11.0,Botafogo,-0.11455735589810079
10,104666,Moisés,356,2.071412541969803,16,6,3,0.3452354236616338,0.5,0.12946328387311268,5.333333333333333,Fortaleza,0.9285874580301972
11,99818,Paulinho,282,2.0496360069490835,14,5,2,0.4099272013898167,0.4,0.14640257192493453,7.0,Atlético-MG,-0.049636006949083544
12,92708,Deyverson,1371,2.01239949327408,16,6,1,0.33539991554568,0.16666666666666666,0.12577496832963,16.0,Cuiabá,-1.01239949327408
13,94509,Raphael Veiga,275,2.00178605804043,23,5,4,0.40035721160808596,0.8,0.08703417643654043,5.75,Palmeiras,1.9982139419595701
14,92811,Bruno Rodrigues,283,1.9789544669588388,25,8,2,0.24736930836985485,0.25,0.07915817867835355,12.5,Cruzeiro,0.02104553304116119
15,114802,Vitor Roque,293,1.9475818860975507,16,7,3,0.27822598372822155,0.42857142857142855,0.12172386788109692,5.333333333333333,Athletico-PR,1.0524181139024493
16,110760,Biel,265,1.9445181124955777,19,6,2,0.3240863520825963,0.3333333333333333,0.10234305855239882,9.5,Bahia,0.05548188750442229
17,110759,John Kennedy,266,1.8823355939106499,15,5,2,0.37646711878212996,0.4,0.1254890395940433,7.5,Fluminense,0.11766440608935014
18,95799,Artur,275,1.8629456512307891,19,7,3,0.2661350930329699,0.42857142857142855,0.09804977111740995,6.333333333333333,Palmeiras,1.1370543487692109
19,68920,Dudu,275,1.8603638487479899,22,7,2,0.2657662641068557,0.2857142857142857,0.08456199312490863,11.0,Palmeiras,0.13963615125201012
20,89840,Calleri,276,1.8365321974850204,13,6,2,0.30608869958083673,0.3333333333333333,0.1412717074988477,6.5,São Paulo,0.1634678025149796
21,87098,Matheus Peixoto,290,1.807526534871124,13,6,1,0.3012544224785207,0.16666666666666666,0.13904050268239415,13.0,Goiás,-0.807526534871124
22,123360,Cauly,265,1.6912759927136722,19,8,0,0.21140949908920903,0.0,0.08901452593229854,inf,Bahia,-1.6912759927136722
23,102598,Helinho,280,1.5703740211879111,14,6,2,0.2617290035313185,0.3333333333333333,0.11216957294199366,7.0,Bragantino,0.42962597881208886
24,98225,Pedro Raul,267,1.5689534326178667,12,6,2,0.26149223876964445,0.3333333333333333,0.13074611938482222,6.0,Vasco,0.4310465673821333
25,115100,Matheus França,262,1.4767850112884864,17,6,1,0.24613083521474774,0.16666666666666666,0.08686970654638156,17.0,Flamengo,-0.4767850112884864
26,72583,Pedro Henrique,285,1.4663133945495361,18,6,0,0.244385565758256,0.0,0.08146185525275201,inf,Internacional,-1.4663133945495361
27,94207,Guilherme,356,1.391057265749823,9,5,0,0.2782114531499646,0.0,0.15456191841664702,inf,Fortaleza,-1.391057265749823
28,98022,Erick,293,1.3653468887667197,10,3,0,0.45511562958890656,0.0,0.13653468887667197,inf,Athletico-PR,-1.3653468887667197
29,102318,Caio Paulista,276,1.359744095970044,15,8,0,0.1699680119962555,0.0,0.09064960639800293,inf,São Paulo,-1.359744095970044
30,108946,Victor Sá,263,1.3574730206366132,15,6,1,0.22624550343943553,0.16666666666666666,0.09049820137577422,15.0,Botafogo,-0.35747302063661324
31,69138,Pablo,293,1.3348528125941357,16,7,1,0.19069325894201938,0.14285714285714285,0.08342830078713348,16.0,Athletico-PR,-0.3348528125941357
32,109461,Calebe,356,1.333526959382038,17,7,0,0.19050385134029116,0.0,0.07844276231659048,inf,Fortaleza,-1.333526959382038
33,124251,Deivid Washington,277,1.330485156880613,12,3,2,0.4434950522935377,0.6666666666666666,0.11087376307338442,6.0,Santos,0.6695148431193869
34,70360,Eduardo Sasha,280,1.3267402146719787,10,7,3,0.18953431638171123,0.42857142857142855,0.13267402146719787,3.3333333333333335,Bragantino,1.6732597853280213
35,101960,Vitinho,280,1.3255692557555594,12,4,1,0.33139231393888985,0.25,0.11046410464629662,12.0,Bragantino,-0.3255692557555594
36,101254,Alef Manga,294,1.3199983204174661,12,3,0,0.4399994401391554,0.0,0.10999986003478884,inf,Coritiba,-1.3199983204174661
37,86757,Everton,262,1.2978628534498495,16,7,0,0.1854089790642642,0.0,0.0811164283406156,inf,Flamengo,-1.2978628534498495
38,106822,Rodrigo Nestor,276,1.2866375530902205,12,5,1,0.2573275106180441,0.2,0.10721979609085171,12.0,São Paulo,-0.28663755309022054
39,100652,Yuri Alberto,264,1.2794551816554893,12,7,1,0.18277931166506992,0.14285714285714285,0.10662126513795744,12.0,Corinthians,-0.2794551816554893
40,109497,Marcos Leonardo,277,1.271460541645884,11,4,1,0.317865135411471,0.25,0.11558732196780763,11.0,Santos,-0.27146054164588396
41,93108,Mateus Vital,283,1.2595864730230613,12,3,0,0.41986215767435375,0.0,0.10496553941858844,inf,Cruzeiro,-1.2595864730230613
42,96340,Lima,266,1.2590014846562254,14,5,2,0.25180029693124506,0.4,0.08992867747544467,7.0,Fluminense,0.7409985153437746
43,94583,Pedro,262,1.1800309581204624,8,5,2,0.23600619162409248,0.4,0.1475038697650578,4.0,Flamengo,0.8199690418795376
44,117314,Thiago Borbas,280,1.1699645677821857,8,4,3,0.29249114194554643,0.75,0.14624557097277321,2.6666666666666665,Bragantino,1.8300354322178143
45,80196,Yago Pikachu,356,1.1653682328181756,12,6,2,0.19422803880302927,0.3333333333333333,0.09711401940151464,6.0,Fortaleza,0.8346317671818244
46,115915,Lelê,266,1.1542049905403609,7,5,1,0.23084099810807218,0.2,0.16488642722005156,7.0,Fluminense,-0.15420499054036085
47,85931,Hyoran,282,1.108763287227771,15,7,2,0.158394755318253,0.2857142857142857,0.0739175524818514,7.5,Atlético-MG,0.8912367127722289
48,106199,Gabriel Pec,267,1.10484745133919,16,7,2,0.15783535019131284,0.2857142857142857,0.06905296570869937,8.0,Vasco,0.8951525486608101
49,98219,Alemão,285,1.0955772266457067,8,4,0,0.27389430666142667,0.0,0.13694715333071333,inf,Internacional,-1.0955772266457067
50,102928,Canobbio,293,1.0692413273030945,9,4,1,0.26731033182577363,0.25,0.11880459192256605,9.0,Athletico-PR,-0.06924132730309451
51,80287,Luciano,276,1.0533391273894872,14,6,2,0.1755565212315812,0.3333333333333333,0.07523850909924909,7.0,São Paulo,0.9466608726105128
52,116065,Cuiabano,284,1.041686655614186,5,2,1,0.520843327807093,0.5,0.2083373311228372,5.0,Grêmio,-0.04168665561418594
53,103645,Marcos Paulo,276,1.0338258902320985,10,6,2,0.17230431503868307,0.3333333333333333,0.10338258902320985,5.0,São Paulo,0.9661741097679015
54,84523,Romarinho,356,1.0279105145228855,8,4,0,0.2569776286307214,0.0,0.1284888143153607,inf,Fortaleza,-1.0279105145228855
55,101314,Ademir,265,1.0261209823083708,7,6,1,0.1710201637180618,0.16666666666666666,0.14658871175833868,7.0,Bahia,-0.026120982308370788
56,115959,Endrick,275,0.9960493787336316,9,5,3,0.19920987574672633,0.6,0.11067215319262574,3.0,Palmeiras,2.0039506212663682
57,86841,Boschilia,294,0.9771380448715006,9,4,1,0.24428451121787514,0.25,0.10857089387461118,9.0,Coritiba,0.022861955128499423
58,94931,Lucas Fernandes,263,0.9723365187606092,10,4,0,0.2430841296901523,0.0,0.09723365187606092,inf,Botafogo,-0.9723365187606092
59,87242,Carlos de Pena,285,0.9671580567407592,12,8,1,0.1208947570925949,0.125,0.08059650472839659,12.0,Internacional,0.032841943259240836
60,91151,Everaldo,327,0.9574480599045985,10,6,1,0.1595746766507664,0.16666666666666666,0.09574480599045984,10.0,América-MG,0.04255194009540153
61,113558,Bruninho,280,0.9543355006499985,8,5,1,0.1908671001299997,0.2,0.11929193758124981,8.0,Bragantino,0.0456644993500015
62,100079,Zaracho,282,0.94412597129287,6,3,0,0.31470865709762336,0.0,0.15735432854881168,inf,Atlético-MG,-0.94412597129287
63,91908,Pavón,282,0.9395395265338057,11,7,2,0.13421993236197224,0.2857142857142857,0.08541268423034597,5.5,Atlético-MG,1.0604604734661942
64,87863,Arrascaeta,262,0.9224562943975386,11,3,0,0.3074854314658462,0.0,0.08385966312704897,inf,Flamengo,-0.9224562943975386
65,71844,Thiago Galhardo,356,0.9150748383025514,8,4,2,0.22876870957563786,0.5,0.11438435478781893,4.0,Fortaleza,1.0849251616974485
66,105811,Wesley,283,0.9065878222216552,12,5,2,0.18131756444433106,0.4,0.07554898518513793,6.0,Cruzeiro,1.0934121777783448
67,95556,Raniele,1371,0.9057059509503654,10,5,2,0.18114119019007308,0.4,0.09057059509503654,5.0,Cuiabá,1.0942940490496347
68,82628,Tinga,356,0.8978456041367341,5,3,0,0.29928186804557805,0.0,0.17956912082734683,inf,Fortaleza,-0.8978456041367341
69,78117,Everaldo,265,0.8918725185271684,8,6,2,0.14864541975452808,0.3333333333333333,0.11148406481589605,4.0,Bahia,1.1081274814728315
70,113103,Flaco López,275,0.889500473961127,7,2,1,0.4447502369805635,0.5,0.12707149628016098,7.0,Palmeiras,0.11049952603887303
71,68917,Vinicius,290,0.880019900595214,14,5,0,0.17600398011904278,0.0,0.06285856432822957,inf,Goiás,-0.880019900595214
72,103767,Gabriel Menino,275,0.8750307397473951,18,7,0,0.125004391392485,0.0,0.04861281887485528,inf,Palmeiras,-0.8750307397473951
73,81905,Henrique Dourado,283,0.8505903881528124,7,4,1,0.2126475970382031,0.25,0.12151291259325891,7.0,Cruzeiro,0.1494096118471876
74,107554,Natanael,294,0.8501050596927257,9,5,0,0.17002101193854513,0.0,0.09445611774363619,inf,Coritiba,-0.8501050596927257
75,72532,Maguinho,290,0.8434794986435471,6,4,2,0.21086987466088677,0.5,0.14057991644059117,3.0,Goiás,1.1565205013564528
76,90285,Bruno Henrique,262,0.8236781770415728,4,2,0,0.4118390885207864,0.0,0.2059195442603932,inf,Flamengo,-0.8236781770415728
77,99213,Puma Rodríguez,267,0.8133925470358779,10,6,0,0.13556542450597966,0.0,0.0813392547035878,inf,Vasco,-0.8133925470358779
