,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,gato_mestre,slug,apelido,apelido_abreviado,nome,foto,status
0,"{'CA': 3, 'CV': 1, 'DS': 12, 'FC': 10, 'FF': 3, 'FS': 3, 'G': 1, 'I': 2, 'SG': 1}",102253,12,290,3,7,-0.6,4.51,-1.33,2.46,9,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",lucas-halter,Lucas Halter,L. Halter,Lucas Halter,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_DlFIoVh.png,Provável
1,"{'A': 1, 'CA': 1, 'DS': 12, 'FC': 7, 'FD': 6, 'FF': 9, 'FS': 16, 'FT': 3, 'G': 4, 'I': 3}",95799,12,275,5,7,4.1,11.86,-0.25,6.62,12,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",artur,Artur,Artur,Artur Victor Guimarães,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_G1nE6cb.png,Provável
2,"{'CA': 3, 'DS': 9, 'FC': 13, 'FD': 1, 'FF': 4, 'FS': 5, 'G': 1, 'I': 2, 'SG': 4}",87225,12,293,3,6,4.3,9.79,0.49,4.28,9,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",pedro-henrique,Pedro Henrique,P. Henrique,Pedro Henrique Ribeiro Gonçalves,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_Pmz9ta0.png,Nulo
3,"{'CA': 2, 'DS': 5, 'FC': 5, 'FD': 2, 'FF': 5, 'FS': 12, 'G': 2, 'I': 2}",80196,12,356,4,6,2.2,7.77,-0.02,2.56,12,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",yago-pikachu,Yago Pikachu,Y. Pikachu,Glaybson Yago Souza Lisboa,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_jUc4EZ2.png,Nulo
4,"{'CA': 3, 'DS': 2, 'FC': 11, 'FD': 7, 'FF': 6, 'FS': 9, 'FT': 1, 'G': 2, 'I': 8}",98225,12,267,5,6,0.0,6.27,0.0,3.21,10,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",pedro-raul,Pedro Raul,P. Raul,Pedro Raul Garay da Silva,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_IDn4App.png,Nulo
5,"{'A': 1, 'CA': 2, 'DS': 16, 'FC': 16, 'FD': 3, 'FF': 3, 'FS': 15, 'G': 3, 'PS': 1, 'SG': 4}",88393,12,262,2,7,4.8,15.49,0.63,6.33,12,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",ayrton-lucas,Ayrton Lucas,A. Lucas,Ayrton Lucas Dantas de Medeiros,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Provável
6,"{'CA': 1, 'DS': 3, 'FC': 2, 'FD': 4, 'FF': 3, 'FS': 7, 'G': 2, 'I': 2}",71844,12,356,5,6,1.7,6.44,-0.11,3.17,9,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",thiago-galhardo,Thiago Galhardo,T. Galhardo,Thiago Galhardo do Nascimento Rocha,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_LaKDS7J.png,Nulo
7,"{'CA': 2, 'DE': 32, 'FS': 4, 'GS': 11, 'SG': 4}",72294,12,282,1,7,-1.0,5.4,-0.62,3.42,12,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",everson,Everson,Everson,Everson Felipe Marques Pires,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_XhJDp6n.png,Provável
8,"{'A': 1, 'DS': 11, 'FC': 8, 'FF': 3, 'FS': 5, 'I': 2, 'SG': 3}",105175,12,293,2,6,14.4,8.97,1.61,4.44,8,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",khellven,Khellven,Khellven,Khellven Douglas Silva Oliveira,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7lRpDNN.png,Nulo
9,"{'A': 2, 'CA': 2, 'DS': 11, 'FC': 15, 'FD': 6, 'FF': 8, 'FS': 25, 'FT': 1, 'G': 6, 'I': 3}",114802,12,293,5,7,12.3,13.02,0.38,7.79,12,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",vitor-roque,Vitor Roque,V. Roque,Vitor Hugo Roque Ferreira,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png,Provável
10,"{'A': 1, 'CA': 3, 'DE': 38, 'DP': 1, 'FC': 2, 'FS': 1, 'GS': 15, 'SG': 4}",105208,12,293,1,3,5.7,10.46,0.77,4.32,12,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",bento,Bento,Bento,Bento Matheus Krepski,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Suspenso
11,"{'CV': 1, 'DE': 26, 'DP': 1, 'FC': 1, 'FS': 1, 'GC': 1, 'GS': 19}",72580,12,327,1,7,-2.0,5.43,-0.7,1.17,7,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",matheus-cavichioli,Matheus Cavichioli,M. Cavichioli,Matheus Fernando Cavichioli,https://s.sde.globo.com/media/person_role/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png,Provável
12,"{'CA': 2, 'DS': 4, 'FC': 4, 'FD': 5, 'FF': 3, 'FS': 11, 'G': 1}",71162,12,284,4,6,4.1,5.63,0.4,1.95,12,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",vina,Vina,Vina,Vinícius Goes Barbosa de Souza,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_q8oUM9e.png,Nulo
13,"{'DS': 16, 'FC': 8, 'FD': 12, 'FF': 5, 'FS': 6, 'G': 3, 'I': 3}",99818,12,282,5,7,1.2,10.32,-0.7,5.63,11,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",paulinho,Paulinho,Paulinho,Paulo Henrique Sampaio Filho,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_6AtAEsy.png,Provável
14,"{'A': 2, 'CA': 4, 'DS': 1, 'FC': 16, 'FD': 14, 'FF': 17, 'FS': 35, 'G': 5, 'I': 6, 'PS': 1}",39148,12,282,5,7,5.9,17.05,0.06,8.25,11,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",hulk,Hulk,Hulk,Givanildo Vieira de Souza,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_VrWmS3u.png,Provável
15,"{'CA': 1, 'DS': 14, 'FC': 4, 'FD': 1, 'FF': 2, 'FS': 10, 'I': 1}",83433,12,282,4,6,0.0,5.8,0.0,2.03,11,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",patrick,Patrick,Patrick,Patrick Bezerra do Nascimento,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_TvGvJD9.png,Nulo
16,"{'DS': 2, 'FC': 1, 'FD': 3, 'FF': 1, 'FS': 5, 'I': 1}",93886,12,327,4,6,0.0,4.84,0.0,2.97,3,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",matheusinho,Matheusinho,Matheusinho,Matheus Leonardo Sales Cardoso,https://s.sde.globo.com/media/person_role/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png,Nulo
17,"{'CA': 3, 'DS': 5, 'FC': 12, 'FD': 4, 'FF': 1, 'FS': 7, 'G': 2, 'I': 5}",78117,12,265,5,7,0.0,7.79,0.0,2.66,9,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",everaldo,Everaldo,Everaldo,Everaldo Stum,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8pHdjST.png,Provável
18,"{'CA': 3, 'DS': 15, 'FC': 8, 'FF': 3, 'FS': 6, 'SG': 3}",97468,12,263,2,5,0.0,10.84,0.0,6.6,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",marcal,Marçal,Marçal,Fernando Marçal de Oliveira,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_lpafgKV.png,Contundido
19,"{'A': 1, 'CA': 3, 'DS': 25, 'FC': 17, 'FD': 2, 'FF': 3, 'FS': 7, 'FT': 1, 'G': 2, 'I': 2, 'SG': 3}",94968,12,280,2,7,7.4,10.17,-0.38,6.27,11,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",juninho-capixaba,Juninho Capixaba,J. Capixaba,Luis Antônio da Rocha Júnior,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_VYzv5cy.png,Provável
20,"{'DS': 5, 'FC': 3, 'FS': 3}",63013,12,275,2,5,0.0,5.12,0.0,3.3,2,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",marcos-rocha,Marcos Rocha,M. Rocha,Marcos Luis Rocha Aquino,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_OnxH8aq.png,Contundido
21,"{'CA': 2, 'DE': 35, 'FS': 3, 'GS': 16, 'PC': 1, 'SG': 2}",42234,12,264,1,7,4.5,7.15,-0.47,2.29,12,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",cassio,Cássio,Cássio,Cássio Roberto Ramos,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_uEoWXC8.png,Provável
22,"{'A': 3, 'CA': 4, 'DS': 5, 'FC': 14, 'FD': 4, 'FF': 11, 'FS': 21, 'G': 10, 'I': 9, 'PP': 1}",84042,12,263,5,7,9.2,20.21,0.36,10.18,11,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",tiquinho-soares,Tiquinho Soares,T. Soares,Francisco das Chagas Soares dos Santos Meireles,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_TbDAa67.png,Provável
