,rodada_id,mandante,visitante,prob_mandante_media,prob_empate_media,prob_visitante_media,prob_sg_mandante_media,prob_sg_visitante_media
0,11.0,São Paulo,Athletico-PR,45.70715691662946,29.135666760423913,26.17802180017334,29.5955880047386,19.408181390608807
1,11.0,Cruzeiro,Fortaleza,40.582360119246914,31.077574231743352,29.346946455547684,32.93887451482254,26.333243131686785
2,11.0,Santos,Corinthians,41.66449284150078,33.86975021699746,25.48228377185937,44.63637569880716,28.543936656208423
3,11.0,Fluminense,Atlético-MG,37.53092219203898,31.20482106690261,32.291272644466446,27.87367425857775,26.037037327865736
4,11.0,Bahia,Palmeiras,22.721355709425964,27.023684893528053,51.28746075107119,15.881080592581094,33.33662674572544
5,11.0,Grêmio,América-MG,56.18347726919824,24.52776921461763,20.30161043795133,25.076927907373,9.088150941733371
6,11.0,Vasco,Goiás,46.050820235612356,28.296116506490723,26.673869158238134,26.153193340582142,17.2227816164729
7,11.0,Coritiba,Internacional,33.24873182219135,31.01820599181953,36.75341035768049,26.10099259934308,26.69445619138631
8,11.0,Cuiabá,Botafogo,27.895918096231373,30.621244478892724,42.47600367412414,24.323675158152554,39.21072483443646
9,11.0,Bragantino,Flamengo,,,,19.46985865752348,17.262038298118043
