,atleta_id,apelido,clube_id,xG,clube
0,69318,Luis Suárez,284,4.66595817074283,Grêmio
1,99818,Paulinho,282,3.640702925561198,Atlético-MG
2,84042,Tiquinho Soares,263,3.6240248179089294,Botafogo
3,87470,Thaciano,265,3.420389016294198,Bahia
4,83257,Gabriel,262,3.2511748151060353,Flamengo
5,89898,Róger Guedes,264,3.248976730467838,Corinthians
6,61188,Gilberto,283,3.045607275377214,Cruzeiro
7,68920,Dudu,275,3.035540739952124,Palmeiras
8,95799,Artur,275,2.9391699264040225,Palmeiras
9,79631,Cano,266,2.8746448063961436,Fluminense
10,80287,Luciano,276,2.867528491842979,São Paulo
11,73850,Aloísio,327,2.817819641191179,América-MG
12,114802,Vitor Roque,293,2.7766832912023443,Athletico-PR
13,92811,Bruno Rodrigues,283,2.739677825163105,Cruzeiro
14,39148,Hulk,282,2.692420275111139,Atlético-MG
15,89840,Calleri,276,2.6832064928245343,São Paulo
16,101960,Vitinho,280,2.6176543929094347,Bragantino
17,87098,Matheus Peixoto,290,2.459372914945332,Goiás
18,101002,Júnior Santos,263,2.436557690698308,Botafogo
19,104666,Moisés,356,2.365808214744115,Fortaleza
20,100652,Yuri Alberto,264,2.341765443456885,Corinthians
21,92708,Deyverson,1371,2.292939179985189,Cuiabá
22,110759,John Kennedy,266,2.239767412920504,Fluminense
23,123360,Cauly,265,2.2218355526490354,Bahia
24,105811,Wesley,283,2.1988412406535165,Cruzeiro
25,98225,Pedro Raul,267,2.1152258332312153,Vasco
26,94509,Raphael Veiga,275,2.0877011643155825,Palmeiras
27,94583,Pedro,262,2.085415761816675,Flamengo
28,101254,Alef Manga,294,1.9929214490719982,Coritiba
29,72583,Pedro Henrique,285,1.9914869338889853,Internacional
30,108946,Victor Sá,263,1.9632130669294943,Botafogo
31,110760,Biel,265,1.9416194487490932,Bahia
32,94207,Guilherme,356,1.8411267137967602,Fortaleza
33,71844,Thiago Galhardo,356,1.8167422871560728,Fortaleza
34,89846,Cristaldo,284,1.7896584418282526,Grêmio
35,93108,Mateus Vital,283,1.6914547071064707,Cruzeiro
36,106199,Gabriel Pec,267,1.6482279376688183,Vasco
37,109461,Calebe,356,1.646263645652916,Fortaleza
38,102928,Canobbio,293,1.6305486002581506,Athletico-PR
39,60793,Alex Teixeira,267,1.6288730385989498,Vasco
40,109497,Marcos Leonardo,277,1.584201664460912,Santos
41,70360,Eduardo Sasha,280,1.5761608130071751,Bragantino
42,106822,Rodrigo Nestor,276,1.5588009041049786,São Paulo
43,102598,Helinho,280,1.5565589228764645,Bragantino
44,106202,Bruno Gomes,294,1.5492459630042645,Coritiba
45,115915,Lelê,266,1.5359356649100562,Fluminense
46,112140,Bitello,284,1.5114109845563444,Grêmio
47,96340,Lima,266,1.5047991139560852,Fluminense
48,115100,Matheus França,262,1.504065657036256,Flamengo
49,86757,Everton,262,1.5017962037319865,Flamengo
50,117314,Thiago Borbas,280,1.4841126545602845,Bragantino
51,78117,Everaldo,265,1.4207931850638165,Bahia
52,102318,Caio Paulista,276,1.4103165609978765,São Paulo
53,90031,Mendoza,277,1.3941113470650084,Santos
54,124239,Henry Mosquera,280,1.3857103492547784,Bragantino
55,94931,Lucas Fernandes,263,1.3585198619540606,Botafogo
56,81905,Henrique Dourado,283,1.3559950952319604,Cruzeiro
57,84674,Lucas Evangelista,280,1.3552789423099358,Bragantino
58,91908,Pavón,282,1.355268291758887,Atlético-MG
59,69138,Pablo,293,1.3144840191302791,Athletico-PR
60,97145,Villasanti,284,1.3041080952916786,Grêmio
61,80196,Yago Pikachu,356,1.2933930694965088,Fortaleza
62,101314,Ademir,265,1.2799036034465638,Bahia
63,84817,Robson,294,1.2492828070074342,Coritiba
64,115986,Denilson,1371,1.2418013452822105,Cuiabá
65,103645,Marcos Paulo,276,1.2336471368209492,São Paulo
66,124251,Deivid Washington,277,1.22279509980175,Santos
67,87863,Arrascaeta,262,1.2216629905971526,Flamengo
68,72772,Luiz Adriano,285,1.2173555993094287,Internacional
69,91607,Rony,275,1.203372945526319,Palmeiras
70,100079,Zaracho,282,1.1846471267781558,Atlético-MG
71,111996,Julián Palacios,290,1.1734613303058,Goiás
72,99267,Pochettino,356,1.1726042904577543,Fortaleza
73,98022,Erick,293,1.1675556447311968,Athletico-PR
74,68685,Alan Patrick,285,1.1587306100264152,Internacional
75,72532,Maguinho,290,1.1438198064116465,Goiás
76,86841,Boschilia,294,1.1367358955912328,Coritiba
77,98219,Alemão,285,1.1366420813814049,Internacional
78,99213,Puma Rodríguez,267,1.1337942593421249,Vasco
79,107173,Michel Araújo,276,1.1314766693814675,São Paulo
80,95556,Raniele,1371,1.1216744497259452,Cuiabá
81,87242,Carlos de Pena,285,1.1215877791420978,Internacional
82,68917,Vinicius,290,1.1184250402704488,Goiás
83,85931,Hyoran,282,1.1091580632117193,Atlético-MG
84,84523,Romarinho,356,1.0952885618081243,Fortaleza
85,115959,Endrick,275,1.0945001314068232,Palmeiras
86,113558,Bruninho,280,1.0781489610046677,Bragantino
87,82628,Tinga,356,1.077194031897917,Fortaleza
88,91151,Everaldo,327,1.062026047981412,América-MG
89,80076,Zé Roberto,294,1.0535827349013416,Coritiba
90,105568,Lucero,356,1.049686045601289,Fortaleza
91,38279,Wellington Paulista,327,1.0340041106970033,América-MG
92,60825,Felipe Azevedo,327,1.0300396910960323,América-MG
93,84339,Bruno Melo,290,1.0018686464496989,Goiás
94,72142,Danilo Avelar,327,0.9994858305231682,América-MG
95,90285,Bruno Henrique,262,0.9854248192962645,Flamengo
96,113103,Flaco López,275,0.9835618886722074,Palmeiras
97,88393,Ayrton Lucas,262,0.9728655223265064,Flamengo
98,80692,Luan,275,0.9705872235399406,Palmeiras
99,90449,Rezende,265,0.9592159777836178,Bahia
