,rodada_id,mandante,visitante,prob_mandante_media,prob_empate_media,prob_visitante_media,prob_sg_mandante_media,prob_sg_visitante_media
0,9.0,Fortaleza,Bahia,53.76454915546981,25.59832843741424,21.67938003342697,39.71806753032541,14.442480069219194
1,9.0,Cruzeiro,Atlético-MG,35.84380626517865,31.057215163655105,34.1226604405445,29.791083302433478,24.661133209025515
2,9.0,Athletico-PR,Botafogo,33.51598920337441,29.567900005402027,37.92204773696573,21.944925822058977,28.59561448344244
3,9.0,América-MG,Corinthians,33.583478713653676,30.891658333406028,36.560194131200504,21.272644892409822,24.45049779236329
4,9.0,Santos,Internacional,42.20159247463669,33.29900345561273,25.51926399851484,44.42057689803427,27.431360479553376
5,9.0,Fluminense,Bragantino,49.47231093997059,28.029210360526093,23.538193547561914,29.914869771028727,15.213527545878074
6,9.0,Grêmio,São Paulo,39.30706798859209,29.349342462037725,32.35057703861609,22.76314185651947,20.933800548256798
7,9.0,Palmeiras,Coritiba,67.76129309471584,19.7529149499515,13.457845565709556,40.80442757498034,7.100203090219967
8,9.0,Goiás,Cuiabá,42.88174164500992,31.521087326981633,26.62085299852129,36.55061039930112,23.17969309048479
9,9.0,Vasco,Flamengo,34.27829115722394,29.64064967128029,37.097458357708426,21.184759746287078,20.299442573064876
