,atleta_id,apelido,clube_id,xG,clube
0,83257,Gabriel,262,2.6855825167157357,Flamengo
1,87470,Thaciano,265,2.616997211466787,Bahia
2,73850,Aloísio,327,2.581849495441717,América-MG
3,69318,Luis Suárez,284,2.5254067459197875,Grêmio
4,104666,Moisés,356,2.3846864065853777,Fortaleza
5,94509,Raphael Veiga,275,2.35933529783829,Palmeiras
6,61188,Gilberto,283,2.258127956245996,Cruzeiro
7,84042,Tiquinho Soares,263,2.205753253807655,Botafogo
8,114802,Vitor Roque,293,2.0522449638094984,Athletico-PR
9,89898,Róger Guedes,264,2.047682097763497,Corinthians
10,92811,Bruno Rodrigues,283,1.9905230847400015,Cruzeiro
11,39148,Hulk,282,1.9855986684721885,Atlético-MG
12,79631,Cano,266,1.9570570297181542,Fluminense
13,68920,Dudu,275,1.870222982432259,Palmeiras
14,101002,Júnior Santos,263,1.834754358132959,Botafogo
15,99818,Paulinho,282,1.8242023269163463,Atlético-MG
16,80196,Yago Pikachu,356,1.7922126398788474,Fortaleza
17,89840,Calleri,276,1.789045358314197,São Paulo
18,105811,Wesley,283,1.6839467278885287,Cruzeiro
19,123360,Cauly,265,1.6750994651287128,Bahia
20,72583,Pedro Henrique,285,1.6468235160512954,Internacional
21,95799,Artur,275,1.6004020843510733,Palmeiras
22,94207,Guilherme,356,1.5734556198590504,Fortaleza
23,98225,Pedro Raul,267,1.5333793500552968,Vasco
24,109497,Marcos Leonardo,277,1.4856361266467097,Santos
25,110759,John Kennedy,266,1.4785529668936945,Fluminense
26,87098,Matheus Peixoto,290,1.475785182987709,Goiás
27,92708,Deyverson,1371,1.4436459857924862,Cuiabá
28,106199,Gabriel Pec,267,1.413829808051482,Vasco
29,70360,Eduardo Sasha,280,1.4007260987952168,Bragantino
30,106822,Rodrigo Nestor,276,1.3797744593774566,São Paulo
31,110760,Biel,265,1.3755993672360625,Bahia
32,117314,Thiago Borbas,280,1.3019790650330485,Bragantino
33,108946,Victor Sá,263,1.2715460541304917,Botafogo
34,102598,Helinho,280,1.2609528637503673,Bragantino
35,96340,Lima,266,1.2495195576663152,Fluminense
36,93108,Mateus Vital,283,1.2279569893703284,Cruzeiro
37,124251,Deivid Washington,277,1.2209269883102871,Santos
38,100652,Yuri Alberto,264,1.1647208226461343,Corinthians
39,101254,Alef Manga,294,1.1622994924050647,Coritiba
40,86757,Everton,262,1.143751348726994,Flamengo
41,84523,Romarinho,356,1.1386597599538069,Fortaleza
42,109461,Calebe,356,1.1366207559990158,Fortaleza
43,69138,Pablo,293,1.0921759891064764,Athletico-PR
44,115100,Matheus França,262,1.0919984959542677,Flamengo
45,68917,Vinicius,290,1.0600713885765283,Goiás
46,98022,Erick,293,1.0589480079139595,Athletico-PR
47,101960,Vitinho,280,1.0443960210952585,Bragantino
48,113103,Flaco López,275,1.0429690386737909,Palmeiras
49,102318,Caio Paulista,276,1.0261041402222861,São Paulo
50,85931,Hyoran,282,1.0186638456089205,Atlético-MG
51,113558,Bruninho,280,1.016327016846639,Bragantino
52,94067,Matheus Fernandes,280,1.0048717847830209,Bragantino
53,86841,Boschilia,294,0.9871185289067317,Coritiba
54,94583,Pedro,262,0.9827257347820454,Flamengo
55,106202,Bruno Gomes,294,0.969655101497466,Coritiba
56,100079,Zaracho,282,0.9662727606365737,Atlético-MG
57,89846,Cristaldo,284,0.9636288551375353,Grêmio
58,71844,Thiago Galhardo,356,0.9609091709583162,Fortaleza
59,82628,Tinga,356,0.9437019369948781,Fortaleza
60,115959,Endrick,275,0.9193841677588221,Palmeiras
61,91708,Nino,266,0.9063604799448004,Fluminense
62,101314,Ademir,265,0.8979064757022803,Bahia
63,103645,Marcos Paulo,276,0.8970734260581372,São Paulo
64,91151,Everaldo,327,0.8914069035333271,América-MG
65,86970,Eduardo Bauermann,277,0.8806668241999301,Santos
66,60825,Felipe Azevedo,327,0.8630221599273843,América-MG
67,89918,Everton Galdino,284,0.8598487916065779,Grêmio
68,90031,Mendoza,277,0.8356161386373302,Santos
69,105647,Maurício,285,0.8316994055776304,Internacional
70,91908,Pavón,282,0.8226751548604205,Atlético-MG
71,80287,Luciano,276,0.8072250560028656,São Paulo
72,95556,Raniele,1371,0.7960429484235434,Cuiabá
73,68685,Alan Patrick,285,0.7954924900746768,Internacional
74,87863,Arrascaeta,262,0.7881226621927193,Flamengo
75,87242,Carlos de Pena,285,0.7763164505842067,Internacional
76,87742,Neto Moura,283,0.7744173507739139,Cruzeiro
77,86799,Rodrigo Pinho,294,0.7553032194125189,Coritiba
78,78715,Ramiro,283,0.7338924566182943,Cruzeiro
79,82381,Juninho,327,0.7250842047362656,América-MG
80,112370,Emerson Ramon,1371,0.71504788746698,Cuiabá
81,107554,Natanael,294,0.7150144638632101,Coritiba
