,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral
0,Palmeiras,2.2905665991746296,0.9474363517318425,1.0275789527864392,0.8034931706591325,1.6590727759805344,0.8754647611954876,1.343130247442787,0.22408578212730668,0.7836080147850468
1,Fortaleza,1.7158366157946057,1.046782759863771,1.703659252447638,1.2726367856713336,1.709747934121122,1.1597097727675523,0.6690538559308348,0.4310224667763043,0.5500381613535696
2,Atlético-MG,1.527387099997557,0.7079795022539773,1.0736063417583428,0.9253079708061849,1.3004967208779499,0.8166437365300812,0.8194075977435796,0.14829837095215792,0.4838529843478687
3,Cruzeiro,1.631437059299096,1.038928487421273,1.4549233670034454,1.225933452586825,1.5431802131512709,1.132430970004049,0.5925085718778231,0.2289899144166203,0.41074924314722194
4,Bahia,1.6559636129282074,0.987150281427571,1.2296688089158934,1.1165490768744462,1.4428162109220504,1.0518496791510086,0.6688133315006364,0.11311973204144721,0.3909665317710418
5,Botafogo,1.5845443724099968,0.6354295385398844,1.043545875817096,1.6576795146914327,1.3140451241135462,1.1465545266156585,0.9491148338701124,-0.6141336388743368,0.16749059749788775
6,Athletico-PR,1.4719866270113582,1.1146552705476371,0.9737382984848446,1.050494681610076,1.2228624627481013,1.0825749760788566,0.35733135646372105,-0.07675638312523136,0.14028748666924473
7,Flamengo,1.640174259488792,1.2860928608887081,1.382053440300158,1.5542710406746199,1.5111138498944752,1.420181950781664,0.3540813986000839,-0.17221760037446177,0.09093189911281119
8,Fluminense,1.3235743661493278,0.8222855896076391,1.4181610166938725,1.7584190014022028,1.3708676914216,1.290352295504921,0.5012887765416887,-0.34025798470833024,0.08051539591667911
9,São Paulo,1.266164018719781,1.145825766820296,1.1249368980134042,1.1490817108039828,1.1955504583665926,1.1474537388121395,0.12033825189948488,-0.024144812790578563,0.04809671955445305
10,Bragantino,1.376458817104298,1.089776573425067,1.2103825476801704,1.5206739515118495,1.293420682392234,1.3052252624684582,0.2866822436792309,-0.3102914038316791,-0.011804580076224092
11,Cuiabá,1.088596293135548,0.840879426327519,1.1865496786177117,1.7285411972047964,1.1375729858766297,1.2847103117661578,0.24771686680802896,-0.5419915185870847,-0.1471373258895281
12,Corinthians,1.001627783719426,1.193876703299129,0.9784532257071498,1.1210415298198317,0.9900405047132879,1.1574591165594805,-0.19224891957970303,-0.14258830411268197,-0.16741861184619267
13,Santos,1.1087068944703273,1.0766109354757676,0.9105128997212139,1.3538833004289044,1.0096098970957705,1.215247117952336,0.03209595899455975,-0.4433704007076905,-0.20563722085656555
14,Internacional,1.175282229525595,1.3485687225787568,1.0523758620497947,1.3228095905893398,1.113829045787695,1.3356891565840483,-0.1732864930531619,-0.27043372853954506,-0.22186011079635337
15,Vasco,1.1194374946578096,0.8744343813747694,0.8179212796926487,1.7184632756864588,0.9686793871752292,1.2964488285306142,0.24500311328304025,-0.9005419959938101,-0.327769441355385
16,América-MG,1.153802017908279,1.4935056693354545,1.1501817228577562,1.683031241754637,1.1519918703830176,1.5882684555450457,-0.3397036514271754,-0.5328495188968807,-0.43627658516202805
17,Goiás,0.8913172429851333,1.3088478550250748,1.1213243941920497,1.6008253886535495,1.0063208185885915,1.4548366218393123,-0.4175306120399416,-0.47950099446149985,-0.4485158032507208
18,Coritiba,1.214064063565393,1.6390743813517799,0.6647111251738285,1.4662707812411728,0.9393875943696107,1.5526725812964763,-0.42501031778638687,-0.8015596560673444,-0.6132849869268656
19,Grêmio,1.3501360161762221,1.8059835035522949,0.9509161529510125,1.7880981181372322,1.1505260845636174,1.7970408108447635,-0.4558474873760727,-0.8371819651862197,-0.6465147262811461
