,atleta_id,apelido,clube_id,xG_total,shots_total,jogos_num,goals_total,xG_per_match,G_per_match,xG_per_shot,shots_per_goal,clube,eficiência
0,84042,Tiquinho Soares,263,2.301944912374916,21,5,6,0.46038898247498317,1.2,0.10961642439880552,3.5,Botafogo,3.698055087625084
1,84817,Robson,294,0.6008081679064841,5,4,3,0.15020204197662101,0.75,0.1201616335812968,1.6666666666666667,Coritiba,2.399191832093516
2,115959,Endrick,275,0.9960493787336316,9,5,3,0.19920987574672633,0.6,0.11067215319262574,3.0,Palmeiras,2.0039506212663682
3,94509,Raphael Veiga,275,2.00178605804043,23,5,4,0.40035721160808596,0.8,0.08703417643654043,5.75,Palmeiras,1.9982139419595701
4,117314,Thiago Borbas,280,1.1699645677821857,8,4,3,0.29249114194554643,0.75,0.14624557097277321,2.6666666666666665,Bragantino,1.8300354322178143
5,91706,Marlon,283,0.17046763521679412,3,2,2,0.08523381760839706,1.0,0.0568225450722647,1.5,Cruzeiro,1.8295323647832058
6,42116,Willian,293,0.2997553940408766,3,3,2,0.0999184646802922,0.6666666666666666,0.0999184646802922,1.5,Athletico-PR,1.7002446059591234
7,70360,Eduardo Sasha,280,1.3267402146719787,10,7,3,0.18953431638171123,0.42857142857142855,0.13267402146719787,3.3333333333333335,Bragantino,1.6732597853280213
8,89898,Róger Guedes,264,2.3530056097166123,29,7,4,0.33614365853094463,0.5714285714285714,0.08113812447298663,7.25,Corinthians,1.6469943902833877
9,39148,Hulk,282,2.4095885972564304,30,8,4,0.3011985746570538,0.5,0.08031961990854768,7.5,Atlético-MG,1.5904114027435696
10,83528,Léo Pereira,262,0.46717476962565563,4,3,2,0.15572492320855189,0.6666666666666666,0.11679369240641391,2.0,Flamengo,1.5328252303743444
11,113359,Pablo Maia,276,0.4891183207129616,9,6,2,0.08151972011882692,0.3333333333333333,0.054346480079217954,4.5,São Paulo,1.5108816792870385
12,110415,Ângelo,277,0.5803388959586899,6,4,2,0.14508472398967248,0.5,0.09672314932644832,3.0,Santos,1.41966110404131
13,106002,Johnny,285,0.6018350863605784,5,3,2,0.2006116954535261,0.6666666666666666,0.12036701727211567,2.5,Internacional,1.3981649136394216
14,94968,Juninho Capixaba,280,0.6322723281456313,7,6,2,0.10537872135760522,0.3333333333333333,0.09032461830651875,3.5,Bragantino,1.3677276718543687
15,93478,Wanderson,285,0.6406426411366071,5,4,2,0.16016066028415177,0.5,0.1281285282273214,2.5,Internacional,1.359357358863393
16,62977,Ganso,266,0.6407651132653935,7,4,2,0.16019127831634838,0.5,0.09153787332362764,3.5,Fluminense,1.3592348867346065
17,104502,Christian,293,0.6486184199238774,7,5,2,0.12972368398477546,0.4,0.09265977427483962,3.5,Athletico-PR,1.3513815800761226
