,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral,Goal_casa,GoalA_casa,Goal_fora,GoalA_fora,Goal_geral,GoalA_geral,Goal_diff_casa,Goal_diff_fora,Goal_diff_geral,xG_G_comp
0,América-MG,1.5473191096351586,1.4584737178546394,1.6042245046676449,1.6715799799779136,1.5757718071514017,1.5650268489162764,0.0888453917805192,-0.06735547531026875,0.010744958235125335,0.3333333333333333,2.6666666666666665,1.3333333333333333,2.6666666666666665,0.8333333333333333,2.6666666666666665,-2.333333333333333,-1.3333333333333333,-1.8333333333333333,0.7424384738180685
1,Internacional,1.3895702179039418,1.480734512382077,0.9710121411422991,1.5418093417425487,1.1802911795231203,1.511271927062313,-0.09116429447813523,-0.5707972006002496,-0.3309807475391926,1.0,1.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333335,0.0,-1.3333333333333335,-0.6666666666666669,0.5136245128564537
2,Fortaleza,2.099820448044934,1.341493145139317,1.9033984790192047,1.6165529223756063,2.0016094635320694,1.4790230337574617,0.7583273029056168,0.28684555664359834,0.5225864297746077,1.6666666666666667,1.0,1.3333333333333333,0.3333333333333333,1.5,0.6666666666666666,0.6666666666666667,1.0,0.8333333333333334,0.5016094635320694
3,Corinthians,1.1594185038568907,0.9193985898972642,0.8262717505083271,1.5509378201195059,0.9928451271826089,1.235168205008385,0.24001991395962652,-0.7246660696111787,-0.2423230778257761,1.0,1.0,0.3333333333333333,2.6666666666666665,0.6666666666666666,1.8333333333333333,0.0,-2.333333333333333,-1.1666666666666665,0.32617846051594224
4,Cuiabá,1.0909448432270132,0.9718032714421888,1.2069300931950997,1.7865813594454198,1.1489374682110565,1.3791923154438044,0.11914157178482443,-0.5796512662503202,-0.23025484723274792,0.6666666666666666,2.3333333333333335,1.0,2.0,0.8333333333333333,2.166666666666667,-1.666666666666667,-1.0,-1.3333333333333337,0.3156041348777232
5,Goiás,0.9944858837615466,1.304643044303878,1.24127917769627,1.8338130086773123,1.1178825307289082,1.5692280264905951,-0.31015716054233133,-0.5925338309810424,-0.4513454957616869,1.6666666666666667,2.0,0.0,1.6666666666666667,0.8333333333333334,1.8333333333333335,-0.33333333333333326,-1.6666666666666667,-1.0,0.2845491973955748
6,Bahia,1.4965792858812286,1.0145525132533373,1.2077378595131514,1.3093573199464417,1.3521585726971899,1.1619549165998895,0.4820267726278913,-0.10161946043329029,0.1902036560973004,1.6666666666666667,2.0,0.6666666666666666,1.6666666666666667,1.1666666666666667,1.8333333333333335,-0.33333333333333326,-1.0,-0.6666666666666667,0.18549190603052312
7,Coritiba,1.3055406340076103,1.5604425232312662,0.6865163683729363,1.3450353180844346,0.9960285011902733,1.4527389206578505,-0.25490188922365586,-0.6585189497114983,-0.4567104194675772,0.6666666666666666,1.6666666666666667,1.0,2.6666666666666665,0.8333333333333333,2.1666666666666665,-1.0,-1.6666666666666665,-1.3333333333333333,0.16269516785694005
8,Grêmio,1.5679767143001175,2.0026515083524337,0.8037289016089665,2.0051706106790554,1.185852807954542,2.0039110595157448,-0.4346747940523161,-1.2014417090700888,-0.8180582515612027,1.3333333333333333,1.0,1.0,2.0,1.1666666666666665,1.5,0.33333333333333326,-1.0,-0.3333333333333335,0.019186141287875547
9,Vasco,1.2150891142608737,1.0455160103353736,0.7207112340778773,1.7856230982194916,0.9679001741693756,1.4155695542774325,0.16957310392550018,-1.0649118641416142,-0.4476693801080569,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,1.0,1.1666666666666665,-0.6666666666666666,0.33333333333333326,-0.16666666666666652,-0.03209982583062443
10,Bragantino,1.549722005457504,1.2716443663227481,1.3131313190144633,1.6503189771715172,1.4314266622359837,1.4609816717471327,0.2780776391347559,-0.33718765815705387,-0.029555009511148977,1.3333333333333333,2.0,1.6666666666666667,1.6666666666666667,1.5,1.8333333333333335,-0.6666666666666667,0.0,-0.3333333333333335,-0.0685733377640163
11,Atlético-MG,1.8373667236605933,0.6734238643852642,0.9209676494861796,1.1449584097538017,1.3791671865733863,0.9091911370695329,1.1639428592753291,-0.2239907602676221,0.4699760495038534,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,1.5,0.8333333333333333,0.6666666666666667,0.6666666666666666,0.6666666666666667,-0.12083281342661367
12,Flamengo,2.142228262240996,1.1253498882858357,1.5110292938121521,1.384400661334942,1.826628778026574,1.2548752748103889,1.0168783739551601,0.12662863247721012,0.5717535032161851,2.3333333333333335,1.0,1.6666666666666667,1.6666666666666667,2.0,1.3333333333333335,1.3333333333333335,0.0,0.6666666666666665,-0.17337122197342603
13,Cruzeiro,2.0134220317965736,0.995729249177797,1.281630336659758,1.2941098479089204,1.6475261842281657,1.1449195485433588,1.0176927826187767,-0.012479511249162467,0.5026066356848069,1.0,1.0,2.6666666666666665,0.3333333333333333,1.8333333333333333,0.6666666666666666,0.0,2.333333333333333,1.1666666666666665,-0.1858071491051676
14,Santos,1.1131030333970935,1.14687551084615,1.0411621164410287,1.497820555861356,1.077132574919061,1.322348033353753,-0.033772477449056426,-0.45665843942032724,-0.24521545843469195,2.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,0.8333333333333333,1.3333333333333335,-0.33333333333333337,0.5,-0.25620075841427226
15,Athletico-PR,1.328474416901176,0.9916603171270894,1.0295854094571188,1.225398261880505,1.1790299131791473,1.1085292895037973,0.3368140997740866,-0.1958128524233862,0.07050062367535004,2.0,1.0,1.0,1.3333333333333333,1.5,1.1666666666666665,1.0,-0.33333333333333326,0.3333333333333335,-0.3209700868208527
16,São Paulo,1.2527301454379605,1.5609942896348576,1.1292949876703797,1.2787864214981328,1.19101256655417,1.4198903555664952,-0.3082641441968972,-0.1494914338277531,-0.22887778901232525,2.5,0.0,0.75,1.0,1.625,0.5,2.5,-0.25,1.125,-0.43398743344583
17,Fluminense,1.2904944789475972,0.7143911878129693,1.5095415520351556,2.38617919240023,1.4000180154913764,1.5502851901065995,0.5761032911346279,-0.8766376403650742,-0.1502671746152231,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.3333333333333333,2.0,0.8333333333333333,1.3333333333333335,1.0000000000000002,1.1666666666666667,-0.5999819845086236
18,Botafogo,1.7686943391028664,0.9509294338946924,1.1233394055113712,1.629181161656766,1.4460168723071187,1.2900552977757291,0.817764905208174,-0.5058417561453947,0.1559615745313896,2.3333333333333335,0.3333333333333333,2.0,1.6666666666666667,2.166666666666667,1.0,2.0,0.33333333333333326,1.166666666666667,-0.7206497943595482
19,Palmeiras,2.4710644760649836,0.9752331453437478,1.3541431977195693,1.0144195532935822,1.9126038368922764,0.9948263493186651,1.4958313307212356,0.339723644425987,0.9177774875736113,2.5,1.0,3.0,1.0,2.75,1.0,1.5,2.0,1.75,-0.8373961631077236
