,rodada_id,mandante,visitante,prob_mandante_media,prob_empate_media,prob_visitante_media,prob_sg_mandante_media,prob_sg_visitante_media
0,10.0,Coritiba,Santos,33.869220487569315,30.46402620141608,36.65069069943332,26.353634539768994,32.32097287115414
1,10.0,Corinthians,Cuiabá,44.005121102926275,31.765436334984745,25.23598391518711,36.624476268078745,27.862601500760235
2,10.0,Atlético-MG,Bragantino,50.311389875737206,27.244119343952434,23.46079237233337,30.23304043460999,15.336766997878541
3,10.0,Bahia,Cruzeiro,,,,19.4797106775396,34.94445644856012
4,10.0,Botafogo,Fortaleza,,,,34.27237956383502,26.614743444748875
5,10.0,América-MG,Athletico-PR,30.541913362634418,29.875746094158284,40.59072519127144,17.699182054996008,26.391270088274
6,10.0,São Paulo,Palmeiras,30.79282687259482,31.51513141379657,38.70700986859706,23.035387499843466,27.928856784480743
7,10.0,Internacional,Vasco,46.89289587172164,29.679188410464644,24.43209665944129,32.94994475073547,18.595603724833882
8,10.0,Flamengo,Grêmio,49.25464990264803,26.565619305715547,25.172720967150553,19.438775566681983,11.396035423954338
9,10.0,Goiás,Fluminense,26.990843736198403,29.599484370318695,44.41779646777571,20.52720848060794,31.92062092082903
