,atleta_id,apelido,clube_id,xG_total,shots_total,jogos_num,goals_total,xG_per_match,G_per_match,xG_per_shot,shots_per_goal,clube,eficiência
0,101960,Vitinho,280,3.049206400534714,33,9,1,0.3388007111705238,0.1111111111111111,0.0924001939555974,33.0,Bragantino,-2.049206400534714
1,99818,Paulinho,282,4.7938951334720805,31,9,3,0.5326550148302311,0.3333333333333333,0.15464177849909938,10.333333333333334,Atlético-MG,-1.7938951334720805
2,69318,Luis Suárez,284,5.744037463587756,53,12,4,0.478669788632313,0.3333333333333333,0.10837806535071239,13.25,Grêmio,-1.7440374635877562
3,92811,Bruno Rodrigues,283,3.598302335713315,40,14,3,0.25702159540809394,0.21428571428571427,0.08995755839283287,13.333333333333334,Cruzeiro,-0.5983023357133148
4,61188,Gilberto,283,3.5076625666046044,29,12,3,0.29230521388371705,0.25,0.12095388160705532,9.666666666666666,Cruzeiro,-0.5076625666046044
5,87470,Thaciano,265,3.4545419083345044,35,10,3,0.3454541908334504,0.3,0.09870119738098584,11.666666666666666,Bahia,-0.45454190833450436
6,73850,Aloísio,327,3.2571444785997983,34,12,3,0.2714287065499832,0.25,0.09579836701764112,11.333333333333334,América-MG,-0.2571444785997983
7,109497,Marcos Leonardo,277,3.187913219588408,25,9,3,0.3542125799542675,0.3333333333333333,0.1275165287835363,8.333333333333334,Santos,-0.1879132195884079
8,89840,Calleri,276,3.042810787200018,23,9,3,0.33809008746666863,0.3333333333333333,0.13229612118260947,7.666666666666667,São Paulo,-0.04281078720001785
9,68920,Dudu,275,2.947753129358405,35,11,3,0.2679775572144005,0.2727272727272727,0.08422151798166871,11.666666666666666,Palmeiras,0.052246870641595056
10,83257,Gabriel,262,3.8729017656938174,27,10,4,0.38729017656938175,0.4,0.14344080613680804,6.75,Flamengo,0.1270982343061826
11,95799,Artur,275,3.289949406202907,30,12,4,0.2741624505169089,0.3333333333333333,0.10966498020676356,7.5,Palmeiras,0.7100505937970931
12,101254,Alef Manga,294,3.276507527075384,27,9,4,0.36405639189726485,0.4444444444444444,0.12135213063242162,6.75,Coritiba,0.7234924729246162
13,79631,Cano,266,3.108267543391354,31,11,4,0.2825697766719413,0.36363636363636365,0.10026669494810819,7.75,Fluminense,0.8917324566086462
14,89898,Róger Guedes,264,3.840227998976135,40,12,5,0.3200189999146779,0.4166666666666667,0.09600569997440338,8.0,Corinthians,1.1597720010238648
15,92708,Deyverson,1371,3.227667174285063,26,10,5,0.3227667174285063,0.5,0.12414104516481012,5.2,Cuiabá,1.7723328257149369
16,70360,Eduardo Sasha,280,2.9035704230929493,22,12,5,0.24196420192441245,0.4166666666666667,0.13198047377695224,4.4,Bragantino,2.0964295769070507
17,114802,Vitor Roque,293,4.694009431288815,31,11,7,0.426728130117165,0.6363636363636364,0.15141965907383273,4.428571428571429,Athletico-PR,2.3059905687111852
18,39148,Hulk,282,3.4537042981723545,46,12,6,0.2878086915143629,0.5,0.07508052822113814,7.666666666666667,Atlético-MG,2.5462957018276455
19,84042,Tiquinho Soares,263,3.9035890347384483,35,11,10,0.35487173043076803,0.9090909090909091,0.11153111527824137,3.5,Botafogo,6.096410965261551
