,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral,Goal_casa,GoalA_casa,Goal_fora,GoalA_fora,Goal_geral,GoalA_geral,Goal_diff_casa,Goal_diff_fora,Goal_diff_geral,xG_G_comp
10,Bragantino,1.2808860877882706,1.2613937369576242,0.6737089108547529,1.2246302778684246,0.9772974993215118,1.2430120074130244,0.019492350830646377,-0.5509213670136717,-0.26571450809151265,1.0,2.0,1.0,1.0,1.0,1.5,-1.0,0.0,-0.5,-0.022702500678488224
11,Corinthians,0.6130424672812885,0.5554069021905671,0.718671188968051,1.6463943369430667,0.6658568281246697,1.100900619566817,0.05763556509072143,-0.9277231479750156,-0.4350437914421472,1.0,1.0,0.5,2.5,0.75,1.75,0.0,-2.0,-1.0,-0.08414317187533027
12,Goiás,1.3341443482976636,0.6643131947105541,1.2834407897465903,1.413672632993352,1.308792569022127,1.0389929138519531,0.6698311535871095,-0.13023184324676174,0.2697996551701738,3.0,1.0,0.0,1.5,1.5,1.25,2.0,-1.5,0.25,-0.19120743097787307
13,Athletico-PR,1.1525269060054177,1.3011580184584313,0.8607340168223399,1.2058934231140155,1.0066304614138788,1.2535257207862234,-0.14863111245301353,-0.34515940629167563,-0.24689525937234458,2.0,0.0,0.5,2.0,1.25,1.0,2.0,-1.5,0.25,-0.2433695385861212
14,Fortaleza,2.3938906806526328,1.4580181725881871,2.071538273883364,1.3907361112284675,2.232714477267998,1.4243771419083273,0.9358725080644457,0.6808021626548963,0.8083373353596708,2.5,1.5,3.0,0.0,2.75,0.75,1.0,3.0,2.0,-0.5172855227320019
15,Vasco,1.1813666197553006,1.1310807794783369,0.7218826733205927,2.2358062746495,0.9516246465379467,1.6834435270639185,0.0502858402769637,-1.5139236013289075,-0.7318188805259719,1.0,1.5,2.0,1.0,1.5,1.25,-0.5,1.0,0.25,-0.5483753534620533
16,São Paulo,1.4287399451925449,1.9181387404518986,1.4692345546338654,1.471707461866572,1.448987249913205,1.6949231011592354,-0.4893987952593537,-0.002472907232706545,-0.24593585124603035,3.0,0.0,1.0,1.5,2.0,0.75,3.0,-0.5,1.25,-0.551012750086795
17,Palmeiras,1.8407385277827593,0.7867067112777093,0.9313200347210577,0.9663886593126554,1.3860292812519086,0.8765476852951823,1.05403181650505,-0.03506862459159765,0.5094815959567263,2.0,0.5,2.0,2.0,2.0,1.25,1.5,0.0,0.75,-0.6139707187480914
18,Fluminense,0.9725708926760112,1.2246942857516283,1.807995842003907,2.077764430895089,1.390283367339959,1.6512293583233588,-0.25212339307561715,-0.26976858889118205,-0.26094599098339977,2.0,0.0,2.5,2.0,2.25,1.0,2.0,0.5,1.25,-0.859716632660041
19,Botafogo,0.8456444892764912,1.3958731170957814,0.9983341288661947,2.4702719347508797,0.9219893090713429,1.9330725259233306,-0.5502286278192903,-1.471937805884685,-1.0110832168519877,2.0,1.0,2.5,1.5,2.25,1.25,1.0,1.0,1.0,-1.328010690928657
