,atleta_id,apelido,clube_id,xG_total,shots_total,jogos_num,goals_total,xG_per_match,G_per_match,xG_per_shot,shots_per_goal,clube,eficiência
0,69318,Luis Suárez,284,3.6546011093574298,27,7,2,0.5220858727653471,0.2857142857142857,0.13535559664286778,13.5,Grêmio,-1.6546011093574298
1,87470,Thaciano,265,3.0649044273805583,31,7,2,0.43784348962579406,0.2857142857142857,0.09886788475421156,15.5,Bahia,-1.0649044273805583
2,101002,Júnior Santos,263,2.5446686926119604,22,8,2,0.31808358657649505,0.25,0.11566675875508911,11.0,Botafogo,-0.5446686926119604
3,83257,Gabriel,262,3.3910038826282007,23,7,3,0.484429126089743,0.42857142857142855,0.14743495141861743,7.666666666666667,Flamengo,-0.39100388262820074
4,68920,Dudu,275,2.3585012086249675,28,8,2,0.29481265107812094,0.25,0.08423218602232027,14.0,Palmeiras,-0.3585012086249675
5,92811,Bruno Rodrigues,283,2.2938486537042047,27,9,2,0.2548720726338005,0.2222222222222222,0.08495735754460017,13.5,Cruzeiro,-0.29384865370420465
6,92708,Deyverson,1371,2.2937681508747936,20,7,2,0.3276811644106848,0.2857142857142857,0.11468840754373968,10.0,Cuiabá,-0.2937681508747936
7,98225,Pedro Raul,267,2.273713642802622,17,7,2,0.3248162346860889,0.2857142857142857,0.1337478613413307,8.5,Vasco,-0.2737136428026221
8,73850,Aloísio,327,3.2509545280543635,27,8,3,0.40636931600679543,0.375,0.12040572326127272,9.0,América-MG,-0.25095452805436347
9,79631,Cano,266,2.1563341676404355,21,7,2,0.30804773823434795,0.2857142857142857,0.10268257941144932,10.5,Fluminense,-0.1563341676404355
10,99818,Paulinho,282,2.0312382961275173,15,6,2,0.3385397160212529,0.3333333333333333,0.13541588640850116,7.5,Atlético-MG,-0.031238296127517273
11,110759,John Kennedy,266,2.00879899208691,15,5,2,0.401759798417382,0.4,0.133919932805794,7.5,Fluminense,-0.00879899208691004
12,61188,Gilberto,283,2.706589149248865,24,9,3,0.30073212769431834,0.3333333333333333,0.11277454788536938,8.0,Cruzeiro,0.29341085075113504
13,104666,Moisés,356,2.3933646495779595,16,6,3,0.39889410826299326,0.5,0.14958529059862247,5.333333333333333,Fortaleza,0.6066353504220405
14,114802,Vitor Roque,293,2.3066959862513596,16,7,3,0.32952799803590854,0.42857142857142855,0.14416849914070998,5.333333333333333,Athletico-PR,0.6933040137486404
15,89840,Calleri,276,2.1301084104090315,15,7,3,0.3043012014870045,0.42857142857142855,0.1420072273606021,5.0,São Paulo,0.8698915895909685
16,89898,Róger Guedes,264,2.612484476689294,30,8,4,0.32656055958616176,0.5,0.08708281588964313,7.5,Corinthians,1.387515523310706
17,95799,Artur,275,1.9665652512519414,21,8,4,0.24582065640649267,0.5,0.09364596434533054,5.25,Palmeiras,2.033434748748059
18,39148,Hulk,282,2.1994263372384744,32,9,5,0.24438070413760826,0.5555555555555556,0.06873207303870232,6.4,Atlético-MG,2.8005736627615256
19,84042,Tiquinho Soares,263,2.5842050704375796,23,6,6,0.43070084507292994,1.0,0.11235674219293824,3.8333333333333335,Botafogo,3.4157949295624204
