,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,gato_mestre,slug,apelido,apelido_abreviado,nome,foto,status
17,"{'DS': 22, 'FC': 11, 'FD': 14, 'FF': 8, 'FS': 9, 'G': 4, 'I': 3}",99818,17,282,5,7,12.9,11.95,1.7,5.5,15,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",paulinho,Paulinho,Paulinho,Paulo Henrique Sampaio Filho,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_6AtAEsy.png,Provável
18,"{'A': 3, 'CA': 3, 'DS': 16, 'FC': 21, 'FD': 10, 'FF': 12, 'FS': 32, 'FT': 1, 'G': 8, 'I': 5, 'PS': 1}",114802,17,293,5,7,2.7,12.52,-1.13,8.13,16,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",vitor-roque,Vitor Roque,V. Roque,Vitor Hugo Roque Ferreira,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png,Provável
19,"{'CA': 2, 'DS': 7, 'FC': 10, 'FD': 5, 'FF': 8, 'FS': 20, 'FT': 1, 'G': 2}",110760,17,265,5,5,0.0,8.44,0.0,6.4,7,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",biel,Biel,Biel,Gabriel Teixeira Aragão,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,Contundido
20,"{'CA': 4, 'DS': 6, 'FC': 13, 'FD': 5, 'FF': 2, 'FS': 10, 'G': 2, 'I': 5}",78117,17,265,5,7,0.0,7.29,-0.39,1.95,14,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",everaldo,Everaldo,Everaldo,Everaldo Stum,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8pHdjST.png,Provável
21,"{'DS': 1, 'FF': 1, 'FS': 1, 'SG': 1}",109389,17,265,3,6,7.5,7.82,-1.18,7.5,1,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",raul-gustavo,Raul Gustavo,R. Gustavo,Raul Gustavo Pereira Bicalho,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_o1bIdBe.png,Nulo
22,"{'A': 1, 'CA': 5, 'DS': 20, 'FC': 15, 'FD': 1, 'FF': 4, 'FS': 11, 'SG': 5}",97468,17,263,2,7,3.6,10.11,-0.31,6.04,9,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",marcal,Marçal,Marçal,Fernando Marçal de Oliveira,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_lpafgKV.png,Provável
23,"{'A': 4, 'CA': 5, 'DS': 8, 'FC': 25, 'FD': 6, 'FF': 20, 'FS': 36, 'G': 13, 'I': 10, 'PP': 1}",84042,17,263,5,7,17.7,21.73,0.82,9.83,16,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",tiquinho-soares,Tiquinho Soares,T. Soares,Francisco das Chagas Soares dos Santos Meireles,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_TbDAa67.png,Provável
24,"{'A': 1, 'CA': 4, 'DS': 38, 'FC': 29, 'FD': 6, 'FF': 6, 'FS': 16, 'FT': 1, 'G': 2, 'I': 3, 'SG': 7}",94968,17,280,2,7,7.0,11.28,0.02,6.97,16,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",juninho-capixaba,Juninho Capixaba,J. Capixaba,Luis Antônio da Rocha Júnior,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_VYzv5cy.png,Provável
25,"{'A': 1, 'CA': 3, 'DS': 7, 'FC': 9, 'FD': 11, 'FF': 19, 'FS': 41, 'FT': 1, 'G': 7, 'I': 7}",89898,17,264,5,7,16.5,18.51,0.94,7.66,15,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",roger-guedes,Róger Guedes,R. Guedes,Róger Krug Guedes,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_39SGFR6.png,Provável
26,"{'A': 1, 'CA': 3, 'DS': 6, 'FC': 13, 'FD': 5, 'FF': 19, 'FS': 11, 'G': 3, 'I': 4}",61188,17,283,5,6,0.0,8.5,0.0,3.7,15,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",gilberto,Gilberto,Gilberto,Gilberto Oliveira Souza Júnior,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JtLzuBr.png,Nulo
27,"{'DS': 25, 'FC': 8, 'FD': 3, 'FF': 6, 'FS': 14, 'I': 3}",111682,17,264,4,2,4.3,5.48,-0.06,3.28,13,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",adson,Adson,Adson,Adson Ferreira Soares,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_uzK3HTh.png,Dúvida
28,"{'A': 1, 'DS': 5, 'FC': 3, 'FD': 1, 'FF': 1, 'FS': 5, 'I': 1}",38398,17,264,4,7,6.2,12.56,0.79,2.42,6,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",renato-augusto,Renato Augusto,R. Augusto,Renato Soares de Oliveira Augusto,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_tP0yBkY.png,Provável
29,"{'CA': 2, 'DE': 53, 'FS': 4, 'GS': 18, 'PC': 1, 'SG': 4}",42234,17,264,1,7,3.0,7.64,-0.89,3.38,16,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",cassio,Cássio,Cássio,Cássio Roberto Ramos,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_uEoWXC8.png,Provável
30,"{'CA': 3, 'DE': 55, 'DS': 1, 'FS': 1, 'GS': 15, 'PC': 1, 'SG': 7}",68940,17,283,1,3,-2.0,9.65,-0.38,4.28,17,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",rafael-cabral,Rafael Cabral,R. Cabral,Rafael Cabral Barbosa,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_tTstlht.png,Suspenso
31,"{'A': 2, 'CA': 1, 'DS': 8, 'FC': 33, 'FD': 7, 'FF': 9, 'FS': 29, 'FT': 1, 'G': 3, 'I': 7}",100652,17,264,5,7,11.6,10.75,1.44,4.08,16,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",yuri-alberto,Yuri Alberto,Y. Alberto,Yuri Alberto Monteiro da Silva,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_QVzSGOZ.png,Provável
32,"{'CA': 4, 'DS': 4, 'FC': 17, 'FD': 8, 'FF': 10, 'FS': 28, 'FT': 2, 'G': 7, 'I': 16, 'PP': 1}",92708,17,1371,5,7,13.0,8.99,2.39,5.23,16,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",deyverson,Deyverson,Deyverson,Deyverson Brum Silva Acosta,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_AvLd8xm.png,Provável
33,"{'A': 5, 'CA': 3, 'DS': 11, 'FC': 16, 'FD': 4, 'FF': 8, 'FS': 17, 'FT': 2, 'G': 3, 'I': 3, 'PS': 1}",87863,17,262,4,3,13.9,15.23,1.69,6.72,12,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",arrascaeta,Arrascaeta,Arrascaeta,Giorgian Daniel de Arrascaeta Benedetti,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_CaSgg7s.png,Suspenso
34,"{'A': 1, 'CA': 3, 'DS': 15, 'FC': 6, 'FD': 1, 'FF': 1, 'FS': 10, 'SG': 5}",90768,17,262,3,7,1.0,8.57,-0.09,3.34,15,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",fabricio-bruno,Fabrício Bruno,F. Bruno,Fabrício Bruno Soares de Faria,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_zrQ4flU.png,Provável
35,"{'A': 3, 'CA': 2, 'DS': 11, 'FC': 8, 'FD': 2, 'FF': 2, 'FS': 23, 'G': 3, 'I': 1}",62977,17,266,4,7,1.4,10.64,-0.33,4.52,14,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",ganso,Ganso,Ganso,Paulo Henrique Chagas de Lima,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_PmRYkjX.png,Provável
36,"{'A': 2, 'CA': 1, 'DS': 12, 'FC': 9, 'FD': 3, 'FF': 5, 'FS': 15, 'G': 2, 'I': 1}",51772,17,262,4,7,1.2,8.88,-0.41,3.98,13,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",everton-ribeiro,Everton Ribeiro,E. Ribeiro,Everton Augusto de Barros Ribeiro,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_SWdtKkm.png,Provável
37,"{'A': 3, 'CA': 2, 'CV': 1, 'DS': 26, 'FC': 22, 'FD': 9, 'FF': 2, 'FS': 33, 'I': 5, 'PS': 1}",99815,17,266,4,7,13.2,10.95,1.52,4.58,14,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",arias,Arias,Arias,Jhon Adolfo Arias Andrade,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_8Xam8ML.png,Provável
38,"{'A': 3, 'CA': 2, 'DS': 32, 'FC': 28, 'FD': 2, 'FF': 5, 'FS': 27, 'SG': 7}",90061,17,356,2,7,2.1,10.95,0.03,6.12,16,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",bruno-pacheco,Bruno Pacheco,B. Pacheco,Bruno de Jesus Pacheco,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_PYjs4Li.png,Provável
39,"{'CA': 3, 'CV': 1, 'DS': 7, 'FC': 16, 'FD': 3, 'FF': 3, 'FS': 19, 'FT': 1, 'G': 2, 'SG': 7}",91708,17,266,3,3,5.6,12.29,0.68,4.19,16,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",nino,Nino,Nino,Marcílio Florêncio Mota Filho,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_U5c1E7V.png,Suspenso
40,"{'DS': 4, 'FC': 5, 'FD': 5, 'FF': 5, 'FS': 5, 'G': 4, 'I': 2, 'PS': 1}",94583,17,262,5,2,0.0,11.47,0.0,3.74,13,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",pedro,Pedro,Pedro,Pedro Guilherme Abreu dos Santos,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_BmbzG97.png,Dúvida
41,"{'DE': 46, 'FS': 4, 'GS': 19, 'SG': 3}",82453,17,290,1,7,0.0,6.01,-0.92,3.15,14,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",tadeu,Tadeu,Tadeu,Tadeu Antônio Ferreira,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_jSvkpAL.png,Provável
42,"{'A': 2, 'FS': 2, 'FT': 1, 'I': 1}",101290,17,284,5,2,8.5,8.43,1.32,3.47,4,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",ferreira,Ferreira,Ferreira,Aldemir dos Santos Ferreira,https://s.sde.globo.com/media/person_role/2021/04/29/c162773146af15b4d212ad3d8e81af03_FORMATO.png,Dúvida
43,"{'DE': 20, 'GS': 4, 'SG': 1}",71571,17,356,1,6,0.0,10.86,0.0,5.25,4,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",fernando-miguel,Fernando Miguel,F. Miguel,Fernando Miguel Kaufmann,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_qLr4Pp0.png,Nulo
44,"{'CA': 2, 'DS': 15, 'FC': 8, 'FD': 3, 'FF': 8, 'FS': 8, 'G': 1}",87242,17,285,4,7,0.8,6.91,-0.11,2.55,14,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",carlos-de-pena,Carlos de Pena,C. Pena,Carlos María de Pena Bonino,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8NTSnKt.png,Provável
45,"{'A': 3, 'DS': 6, 'FC': 8, 'FD': 7, 'FF': 11, 'FS': 38, 'FT': 1, 'G': 3, 'I': 3}",68920,17,275,5,6,0.0,16.34,0.0,6.36,13,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",dudu,Dudu,Dudu,Eduardo Pereira Rodrigues,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_dKDb4Xe.png,Nulo
46,"{'A': 1, 'DS': 12, 'FC': 20, 'FD': 4, 'FF': 10, 'FS': 10, 'G': 1, 'I': 11, 'PS': 1}",72583,17,285,5,6,0.0,6.07,-0.76,3.25,12,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",pedro-henrique,Pedro Henrique,P. Henrique,Pedro Henrique Konzen Medina da Silva,https://s.sde.globo.com/media/person_role/2022/04/12/5422d339b6546dc0505e80e10b027269_FORMATO.png,Nulo
47,"{'A': 2, 'CA': 4, 'DS': 5, 'FC': 12, 'FD': 4, 'FF': 6, 'FS': 26, 'FT': 1, 'I': 1}",68685,17,285,4,7,4.3,8.54,0.64,2.43,14,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",alan-patrick,Alan Patrick,A. Patrick,Alan Patrick Lourenço,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_M6Icp8o.png,Provável
48,"{'A': 4, 'CA': 6, 'DS': 7, 'FC': 17, 'FD': 4, 'FF': 3, 'FS': 10, 'G': 1, 'I': 2, 'SG': 2}",78850,17,284,2,7,0.0,8.24,0.0,4.73,10,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",reinaldo,Reinaldo,Reinaldo,Reinaldo Manoel da Silva,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_YOXKUlg.png,Provável
49,"{'CA': 2, 'DS': 31, 'FC': 13, 'FD': 1, 'FF': 3, 'FS': 23, 'I': 1, 'SG': 6}",78445,17,285,2,7,2.3,9.63,-1.44,5.09,15,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",rene,Renê,Renê,Renê Rodrigues Martins,https://s.sde.globo.com/media/person_role/2022/04/12/89131124e240b53f50f1fe351ceb880d_FORMATO.png,Provável
50,"{'CA': 2, 'DE': 61, 'DP': 1, 'FS': 3, 'GS': 24, 'SG': 5}",85425,17,277,1,7,10.5,12.3,1.43,4.03,17,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",joao-paulo,João Paulo,J. Paulo,João Paulo Silva Martins,https://s.sde.globo.com/media/person_role/2022/03/03/9edc82b201e12a2a0b8dba4d87004195_FORMATO.png,Provável
