,rodada_id,atleta_id,apelido,clube,posicao,preco_open,pontos_num,variacao_num,ieo_gm_mean,iao_gm_mean,ied_gm_mean,ieg_gm_mean,iro_gm,irp_gm,ippc_gm_mean,ranking_clube,fase,prob_vitoria_mandante,prob_vitoria_visitante,prob_vitoria,mando,XP_mandante,XP_visitante,XP,media_movel_mandante,media_movel_visitante,media_movel,odds,points_next,binary_prob
103,6,41929,Renato Gaúcho,Grêmio,TEC,11.45,6.92,0.7,0.0,0.0,29.15852963291293,10.038236948624084,0.0,8.845318331198127,0.4540505027179626,0,5,50.12936643335562,29.316667521780428,50.12936643335562,mandante,6.891666666666668,0.0,0,6.783333333333334,3.803333333333333,6.783333333333334,0,0,0.866261408709267
1166,6,116447,Hércules,Fortaleza,MEI,7.38,3.5,-0.24,15.151666666666666,6.666666666666668,38.8985217258462,10.038236948624084,6.2333333333333325,5.48847420417124,0.7893737127411403,0,9,43.258180892895716,84.60830433878365,84.60830433878365,visitante,0.0,4.216666666666667,0,7.949999999999998,2.7,7.949999999999998,0,0,0.7653370793284686
552,6,110727,Rubens,Atlético-MG,LAT,12.22,8.4,0.37,0.0,0.0,58.317972350230406,11.484301589784375,4.445,10.157774694914057,0.8515683983995865,0,10,43.258180892895716,73.73571765282412,73.73571765282412,visitante,0.0,6.866666666666667,0,6.333333333333332,8.066666666666666,6.333333333333332,0,0,0.7365215566141761
99,6,94853,Eduardo Coudet,Atlético-MG,TEC,11.25,9.61,0.51,0.0,0.0,29.15852963291293,10.038236948624084,0.0,8.979754990712218,0.6323321207675603,0,10,43.258180892895716,73.73571765282412,73.73571765282412,visitante,0.0,5.98,0,6.4366666666666665,6.293333333333334,6.4366666666666665,0,0,0.7359201128250409
642,6,51042,Apodi,Goiás,LAT,5.84,0.0,0.0,14.493333333333332,6.666666666666668,30.62911786820705,10.038236948624084,2.3816666666666664,4.169589275972253,0.3517307262854992,0,6,43.258180892895716,27.626624077640052,27.626624077640052,visitante,0.0,0.95,0,5.4,-0.1,5.4,0,0,0.7085808358404803
950,6,101290,Ferreira,Grêmio,ATA,10.0,0.0,0.0,0.0,0.0,29.15852963291293,10.038236948624084,0.0,0.0,0.0,0,5,50.12936643335562,29.316667521780428,50.12936643335562,mandante,0.0,0.0,0,0.0,0.0,0.0,0,0,0.6979408828147567
115,6,111547,Luiz Fernando Iubel,Cuiabá,TEC,6.24,2.8,-0.78,0.0,0.0,28.033794162826414,10.101744186046512,0.0,3.5411660553939552,0.22435897435897434,0,4,43.258180892895716,4.076513811468585,4.076513811468585,visitante,0.0,0.0,0,0.0,0.0,0.0,0,0,0.6841920064317474
117,6,39850,Vagner Mancini,América-MG,TEC,6.65,2.43,-0.23,0.0,0.0,29.15852963291293,10.038236948624084,0.0,8.334363284307669,0.5611899389211872,0,1,4.746791978856037,29.316667521780428,4.746791978856037,mandante,3.306666666666666,0.0,0,2.6133333333333333,4.13,2.6133333333333333,0,0,0.6683366342045811
944,6,68911,Diego Souza,Grêmio,ATA,7.0,0.0,0.0,0.0,0.0,29.15852963291293,10.038236948624084,0.0,0.0,0.0,0,5,50.12936643335562,29.316667521780428,50.12936643335562,mandante,0.0,0.0,0,0.0,0.0,0.0,0,0,0.6235750456724285
604,6,80853,Pedro Geromel,Grêmio,ZAG,7.0,0.0,0.0,0.0,0.0,29.15852963291293,10.038236948624084,0.0,0.0,0.0,0,5,50.12936643335562,29.316667521780428,50.12936643335562,mandante,0.0,0.0,0,0.0,0.0,0.0,0,0,0.6235750456724285
358,6,72580,Matheus Cavichioli,América-MG,GOL,7.38,1.0,-0.64,0.0,0.0,28.178137476050182,26.772351072875217,0.0,3.5842293906810045,0.18304675189018227,0,1,4.746791978856037,29.316667521780428,4.746791978856037,mandante,3.45,0.0,0,2.9,0.0,2.9,0,0,0.6049407054392693
553,6,97133,Dudu,Fortaleza,LAT,6.0,8.3,0.04,0.0,0.0,33.5236089979923,10.42583384784889,0.0,1.8980973289425545,0.2305555555555556,0,9,43.258180892895716,84.60830433878365,84.60830433878365,visitante,0.0,0.0,0,0.0,0.0,0.0,0,0,0.5799307082302475
105,6,104754,Juan Vojvoda,Fortaleza,TEC,12.03,5.73,0.05,0.0,0.0,29.15852963291293,10.038236948624084,0.0,8.75411635565313,0.5942380140871173,0,9,43.258180892895716,84.60830433878365,84.60830433878365,visitante,0.0,6.203333333333334,0,6.086666666666666,6.673333333333335,6.086666666666666,0,0,0.5567508050583503
899,6,73850,Aloísio,América-MG,ATA,10.52,2.3,-1.77,39.903333333333336,18.055555555555557,22.414204662781515,10.038236948624084,22.778333333333336,16.973592057018088,1.1026929617362735,0,1,4.746791978856037,29.316667521780428,4.746791978856037,mandante,6.15,0.0,0,8.3,8.2,8.3,0,0,0.5501719842537347
917,6,101201,Vitor Jacaré,Bahia,ATA,12.44,1.1,-1.35,16.666666666666668,3.333333333333333,37.447574980781816,10.038236948624084,14.603333333333332,9.113707260382897,0.7314836651750437,0,6,45.487871829717406,29.316667521780428,45.487871829717406,mandante,6.25,0.0,0,4.166666666666666,8.65,4.166666666666666,0,0,0.5387464297832204
866,6,99818,Paulinho,Atlético-MG,ATA,10.12,11.2,1.04,30.0,11.111111111111107,40.19278291574307,10.038236948624084,15.416666666666664,8.488325613111051,0.6727434647604648,0,10,43.258180892895716,73.73571765282412,73.73571765282412,visitante,0.0,5.033333333333333,0,7.633333333333333,4.4,7.633333333333333,0,0,0.5387341130589357
875,6,92811,Bruno Rodrigues,Cruzeiro,ATA,11.46,8.3,1.11,34.14,30.0,29.374988976507,10.038236948624084,25.62333333333333,9.327143247274332,0.8987065416847114,0,12,82.21036881006643,29.316667521780428,82.21036881006643,mandante,4.45,0.0,0,6.0,8.8,6.0,0,0,0.5293827045014926
1138,6,84428,Fernando Sobral,Cuiabá,MEI,5.33,6.9,0.42,0.0,0.0,36.305802956656855,10.038236948624084,0.0,4.9744951730534135,0.35515734599382826,0,4,43.258180892895716,4.076513811468585,4.076513811468585,visitante,0.0,4.675,0,2.1,4.85,2.1,0,0,0.5179640107489765
610,6,109389,Raul Gustavo,Bahia,ZAG,9.0,0.0,0.0,0.0,0.0,29.15852963291293,10.038236948624084,0.0,0.0,0.0,0,6,45.487871829717406,29.316667521780428,45.487871829717406,mandante,0.0,0.0,0,0.0,0.0,0.0,0,0,0.5160896303490011
880,6,86757,Everton,Flamengo,ATA,8.34,6.4,-0.09,23.13166666666667,0.0,35.907573336415844,10.038236948624084,15.475,7.296598174630289,0.7428287676380944,0,6,61.45191421664823,29.316667521780428,61.45191421664823,mandante,4.433333333333334,0.0,0,5.366666666666667,4.6000000000000005,5.366666666666667,0,0,0.5092079468553199
558,6,103347,Matheus Alexandre,Cuiabá,LAT,4.35,7.6,0.99,0.0,0.0,45.45849047746581,10.038236948624084,3.8966666666666665,7.546056237089499,0.7781553256064454,0,4,43.258180892895716,4.076513811468585,4.076513811468585,visitante,0.0,4.416666666666666,0,2.45,4.333333333333333,2.45,0,0,0.5087070122827445
595,6,70172,Fábio,Grêmio,LAT,5.4,0.0,0.0,16.666666666666668,0.0,30.26964074402405,10.038236948624084,0.0,1.726730908483262,0.20666666666666667,0,5,50.12936643335562,29.316667521780428,50.12936643335562,mandante,0.0,0.0,0,0.0,0.0,0.0,0,0,0.4906263577130697
1146,6,96340,Lima,Fluminense,MEI,11.98,5.9,0.01,44.49333333333333,15.0,40.79803576957277,10.038236948624084,14.298333333333332,9.705844791622324,0.8884599792502401,0,10,43.258180892895716,30.81199223426384,30.81199223426384,visitante,0.0,2.3666666666666667,0,10.966666666666667,4.233333333333333,10.966666666666667,0,0,0.4879167790583857
580,6,87225,Pedro Henrique,Athletico-PR,ZAG,10.34,1.7,-0.65,16.666666666666668,5.5555555555555545,32.23799158334263,10.986420709307845,3.935,5.888906573293013,0.5525164993290601,0,9,43.258180892895716,56.87327261556205,56.87327261556205,visitante,0.0,5.558333333333334,0,4.766666666666667,3.95,4.766666666666667,0,0,0.4855532179030259
