,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral,Goal_casa,GoalA_casa,Goal_fora,GoalA_fora,Goal_geral,GoalA_geral,Goal_diff_casa,Goal_diff_fora,Goal_diff_geral,xG_G_comp
0,Fortaleza,1.6069605987024536,1.0972570286931513,1.618742126929817,1.4808907845196388,1.6128513628161354,1.289073906606395,0.5097035700093022,0.13785134241017816,0.3237774562097404,1.4285714285714286,0.5714285714285714,0.7142857142857143,0.8571428571428571,1.0714285714285714,0.7142857142857142,0.8571428571428572,-0.1428571428571428,0.3571428571428572,0.541422791387564
1,Vasco,1.2869512879374827,0.842454043030912,0.9451162794071862,1.7411689941453983,1.1160337836723344,1.2918115185881551,0.4444972449065707,-0.796052714738212,-0.17577773491582072,0.5714285714285714,1.5714285714285714,0.8571428571428571,1.5714285714285714,0.7142857142857142,1.5714285714285714,-1.0,-0.7142857142857143,-0.8571428571428572,0.4017480693866202
2,Cruzeiro,1.575170345407761,1.0190574990699575,1.3074324582787997,1.269007877379682,1.4413014018432804,1.1440326882248197,0.5561128463378036,0.03842458089911771,0.29726871361846063,0.42857142857142855,0.8571428571428571,1.7142857142857142,0.5714285714285714,1.0714285714285714,0.7142857142857142,-0.42857142857142855,1.1428571428571428,0.3571428571428572,0.369872830414709
3,Corinthians,1.3665878501942466,1.1887656828676771,0.9257413811194593,1.612227724016405,1.1461646156568528,1.400496703442041,0.1778221673265694,-0.6864863428969457,-0.25433208778518823,1.2,0.8,0.5,1.375,0.85,1.0875,0.3999999999999999,-0.875,-0.23749999999999993,0.2961646156568528
4,Bahia,1.5135173465340657,1.2110937074575598,1.0436323876048756,1.2176953594685789,1.2785748670694708,1.2143945334630692,0.3024236390765058,-0.17406297186370323,0.06418033360640152,1.4285714285714286,1.5714285714285714,0.5714285714285714,1.4285714285714286,1.0,1.5,-0.1428571428571428,-0.8571428571428572,-0.5,0.27857486706947077
5,Atlético-MG,1.7232758732978641,1.0109925829259445,1.0779569491506338,0.9381455913942328,1.400616411224249,0.9745690871600887,0.7122832903719196,0.13981135775640097,0.42604732406416024,1.1428571428571428,1.1428571428571428,1.1428571428571428,0.8571428571428571,1.1428571428571428,1.0,0.0,0.2857142857142857,0.1428571428571428,0.25775926836710616
6,Cuiabá,1.1947726932390967,0.7418112401080238,1.1065376414935344,1.4847986332287881,1.1506551673663155,1.113304936668406,0.45296145313107294,-0.37826099173525374,0.03735023069790944,1.0,1.2857142857142858,0.8571428571428571,1.1428571428571428,0.9285714285714286,1.2142857142857144,-0.2857142857142858,-0.2857142857142857,-0.2857142857142858,0.22208373879488685
7,Athletico-PR,1.862678420047859,1.0305662078236477,0.9890967741914533,1.5005136708776277,1.425887597119656,1.2655399393506377,0.8321122122242113,-0.5114168966861744,0.16034765776901838,1.5714285714285714,1.0,0.8571428571428571,1.5714285714285714,1.2142857142857142,1.2857142857142856,0.5714285714285714,-0.7142857142857143,-0.0714285714285714,0.21160188283394188
8,Coritiba,1.3867475030779364,1.188867043741665,0.9895367012000513,1.6609129967185061,1.1881421021389937,1.4248900202300856,0.1978804593362713,-0.6713762955184548,-0.23674791809109186,0.8571428571428571,1.2857142857142858,1.1428571428571428,2.5714285714285716,1.0,1.9285714285714288,-0.4285714285714287,-1.4285714285714288,-0.9285714285714288,0.18814210213899374
9,América-MG,1.3011650434565285,1.2358143745901866,1.3250722374956376,1.6851801652315104,1.313118640476083,1.4604972699108485,0.06535066886634189,-0.36010792773587275,-0.14737862943476543,1.0,1.7142857142857142,1.2857142857142858,2.2857142857142856,1.1428571428571428,2.0,-0.7142857142857142,-0.9999999999999998,-0.8571428571428572,0.17026149761894027
10,Internacional,1.329991494521426,1.2279796822811102,0.8999421847481794,1.4075610055136933,1.1149668396348027,1.3177703438974018,0.10201181224031575,-0.5076188207655139,-0.20280350426259908,1.1666666666666667,0.6666666666666666,0.75,1.5,0.9583333333333334,1.0833333333333333,0.5000000000000001,-0.75,-0.12499999999999989,0.15663350630146933
11,São Paulo,1.6369921585854763,1.0772868254479975,0.9964006189608058,1.4006752847038446,1.316696388773141,1.238981055075921,0.5597053331374788,-0.40427466574303883,0.07771533369722006,1.8571428571428572,0.8571428571428571,0.5714285714285714,0.8571428571428571,1.2142857142857144,0.8571428571428571,1.0,-0.2857142857142857,0.3571428571428573,0.10241067448742669
12,Goiás,1.2713672233821653,1.221651211727028,1.056794649009682,1.7101707522625829,1.1640809361959237,1.4659109819948055,0.04971601165513739,-0.6533761032529009,-0.30183004579888184,1.3333333333333333,1.8333333333333333,0.875,1.875,1.1041666666666665,1.8541666666666665,-0.5,-1.0,-0.75,0.05991426952925716
13,Grêmio,1.7510521104727916,1.5579494285677065,1.4607264456002806,1.8244332332610929,1.6058892780365361,1.6911913309143998,0.19310268190508517,-0.3637067876608122,-0.08530205287786363,2.0,1.125,1.1666666666666667,1.8333333333333333,1.5833333333333335,1.4791666666666665,0.875,-0.6666666666666665,0.10416666666666696,0.022555944703202657
14,Santos,1.1830156221132664,1.1382119757779108,0.7799733538428918,1.4544843678008885,0.9814944879780791,1.2963481717893997,0.04480364633535561,-0.6745110139579967,-0.3148536838113205,1.625,1.5,0.3333333333333333,1.3333333333333333,0.9791666666666666,1.4166666666666665,0.125,-1.0,-0.4374999999999999,0.0023278213114125146
15,Bragantino,1.7414474221947427,0.8563913503840546,1.1793527181968195,1.5614179178658183,1.460400070195781,1.2089046341249365,0.8850560718106881,-0.38206519966899877,0.25149543607084457,1.75,0.75,1.4,1.6,1.575,1.175,1.0,-0.20000000000000018,0.3999999999999999,-0.11459992980421885
16,Fluminense,1.2623059583553051,0.9837059104929834,1.1981064364058895,1.8482574898122954,1.2302061973805973,1.4159817001526394,0.27860004786232173,-0.6501510534064059,-0.18577550277204202,1.7142857142857142,0.42857142857142855,1.2857142857142858,1.4285714285714286,1.5,0.9285714285714286,1.2857142857142856,-0.1428571428571428,0.5714285714285714,-0.26979380261940267
17,Palmeiras,2.015341673538626,0.7916294100626501,0.9860371697708332,1.3666850324734767,1.5006894216547297,1.0791572212680633,1.223712263475976,-0.3806478627026435,0.4215322003866664,2.0,1.0,1.5714285714285714,0.8571428571428571,1.7857142857142856,0.9285714285714286,1.0,0.7142857142857143,0.857142857142857,-0.28502486405955585
18,Botafogo,1.789472997120606,0.7544830212131133,0.8931543116793188,1.6871694610484589,1.3413136543999624,1.2208262411307862,1.0349899759074928,-0.7940151493691401,0.12048741326917622,2.0,0.14285714285714285,1.4285714285714286,0.8571428571428571,1.7142857142857144,0.5,1.8571428571428572,0.5714285714285715,1.2142857142857144,-0.372972059885752
19,Flamengo,1.4999283913359525,1.6218503538817768,1.0816539716225744,1.5920277705773689,1.2907911814792634,1.6069390622295727,-0.12192196254582433,-0.5103737989547945,-0.3161478807503093,1.8571428571428572,0.5714285714285714,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.2142857142857144,1.2857142857142858,0.0,0.6428571428571428,-0.5663516756635938
