,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral
0,Palmeiras,2.187160134300868,0.7869857289359349,0.981127959996706,1.294848373213458,1.584144047148787,1.0409170510746963,1.4001744053649334,-0.3137204132167519,0.5432269960740908
1,Fortaleza,1.604744192365022,1.0281200813822506,1.6189408377004353,1.4249989128749687,1.6118425150327287,1.2265594971286098,0.5766241109827714,0.19394192482546657,0.3852830179041189
2,Atlético-MG,1.6183612933978837,1.018731050295627,1.0027557690368998,0.9447846329131248,1.3105585312173917,0.981757841604376,0.5996302431022567,0.057971136123775024,0.3288006896130158
3,Cruzeiro,1.4609178900559336,1.0588845574268724,1.4221206326120788,1.2512380773026657,1.4415192613340062,1.155061317364769,0.40203333262906127,0.1708825553094131,0.2864579439692372
4,Bragantino,1.7147882510713541,0.8820400175403135,1.1902594781976898,1.5314922842005014,1.452523864634522,1.2067661508704075,0.8327482335310407,-0.3412328060028116,0.24575771376411448
5,Athletico-PR,1.8021018873937713,1.0408810728555071,0.9945450967456301,1.3869493204524035,1.3983234920697007,1.2139151966539554,0.7612208145382642,-0.3924042237067734,0.18440829541574533
6,São Paulo,1.5208022568746038,1.0326594203196178,1.1003602576459617,1.2734852195184128,1.3105812572602829,1.1530723199190152,0.488142836554986,-0.17312496187245108,0.1575089373412677
7,Bahia,1.4793874098304087,1.164248143958753,1.2428105636857818,1.3120041889068377,1.3610989867580954,1.2381261664327954,0.31513926587165564,-0.06919362522105588,0.12297282032529999
8,Botafogo,1.7537439465335394,0.6571887961427666,0.7977011728566,1.8046984548207512,1.2757225596950696,1.230943625481759,1.0965551503907727,-1.0069972819641513,0.044778934213310695
9,Cuiabá,1.2378468699927088,0.7442223426015923,1.0492276098942643,1.504035575907712,1.1435372399434867,1.1241289592546522,0.4936245273911165,-0.45480796601344764,0.01940828068883449
10,Grêmio,1.7751966490089817,1.509865125998876,1.3716524970972308,1.7339011891449323,1.5734245730531062,1.6218831575719042,0.26533152301010565,-0.3622486920477015,-0.04845858451879792
11,Corinthians,1.3465873331666613,1.0833324275913272,0.8581096648286702,1.4268360318127145,1.1023484989976657,1.2550842297020208,0.26325490557533415,-0.5687263669840442,-0.1527357307043551
12,Fluminense,1.277626406376809,1.082740003626197,1.2031260139974944,1.7817412155726786,1.2403762101871516,1.4322406095994378,0.1948864027506121,-0.5786152015751842,-0.19186439941228617
13,América-MG,1.241713539611999,1.2662543694037036,1.2605902386238903,1.6907062655750504,1.2511518891179447,1.478480317489377,-0.024540829791704688,-0.43011602695116014,-0.2273284283714323
14,Vasco,1.334091254312038,0.9443808048572638,0.8491411330296824,1.6964733300766248,1.0916161936708602,1.3204270674669443,0.3897104494547742,-0.8473321970469424,-0.2288108737960841
15,Flamengo,1.5567300218419546,1.6130320219753798,1.1450766863498634,1.602800337060878,1.350903354095909,1.607916179518129,-0.05630200013342512,-0.45772365071101473,-0.2570128254222199
16,Coritiba,1.346823723513382,1.1844577736859307,1.0633032255308315,1.756813940821013,1.2050634745221067,1.470635857253472,0.16236594982745123,-0.6935107152901816,-0.2655723827313652
17,Santos,1.1956403074217887,1.0773422243313038,0.7414860950814695,1.4171063107291335,0.9685632012516291,1.2472242675302185,0.11829808309048495,-0.6756202156476641,-0.27866106627858944
18,Internacional,1.3105483415159485,1.3017971876637564,0.8600180242081981,1.4462841242752031,1.0852831828620733,1.3740406559694798,0.00875115385219205,-0.5862661000670051,-0.2887574731074065
19,Goiás,1.1792089321556491,1.2148126380225783,1.0801870787590462,1.7694354437977329,1.1296980054573478,1.4921240409101557,-0.03560370586692918,-0.6892483650386867,-0.36242603545280794
