,mandante,visitante,odds_mandante_percent,odds_empate_percent,odds_visitante_percent,odds_mandante,odds_empate,odds_visitante
0,São Paulo,Athletico-PR,46.08294930875576,35.97122302158274,21.008403361344538,2.17,2.78,4.76
1,Santos,Corinthians,37.03703703703704,37.03703703703704,28.985507246376812,2.7,2.7,3.45
2,Cruzeiro,Fortaleza,40.98360655737705,37.03703703703704,25.0,2.44,2.7,4.0
3,Coritiba,Internacional,28.011204481792717,38.02281368821293,37.03703703703704,3.57,2.63,2.7
4,Bahia,Palmeiras,17.98561151079137,37.03703703703704,48.07692307692307,5.56,2.7,2.08
5,Cuiabá,Botafogo,28.985507246376812,38.02281368821293,35.97122302158274,3.45,2.63,2.78
6,Grêmio,América-MG,48.07692307692307,37.03703703703704,17.98561151079137,2.08,2.7,5.56
7,Fluminense,Atlético-MG,38.02281368821293,37.03703703703704,28.011204481792717,2.63,2.7,3.57
8,Vasco,Goiás,46.08294930875576,35.97122302158274,21.008403361344538,2.17,2.78,4.76
