,atleta_id,apelido,clube_id,xG_total,shots_total,jogos_num,goals_total,xG_per_match,G_per_match,xG_per_shot,shots_per_goal,clube,eficiência
0,101960,Vitinho,280,3.08690965484536,33,9,1,0.3429899616494845,0.1111111111111111,0.09354271681349575,33.0,Bragantino,-2.08690965484536
1,69318,Luis Suárez,284,5.828014417086868,53,12,4,0.48566786809057233,0.3333333333333333,0.10996253617145034,13.25,Grêmio,-1.8280144170868677
2,99818,Paulinho,282,4.4390198032542765,31,9,3,0.4932244225838085,0.3333333333333333,0.14319418720175087,10.333333333333334,Atlético-MG,-1.4390198032542765
3,115915,Lelê,266,2.855960475341229,20,9,2,0.31732894170458104,0.2222222222222222,0.14279802376706147,10.0,Fluminense,-0.8559604753412291
4,61188,Gilberto,283,3.6199281383286146,29,12,3,0.30166067819405123,0.25,0.12482510821822809,9.666666666666666,Cruzeiro,-0.6199281383286146
5,68920,Dudu,275,3.5946243573999754,35,11,3,0.3267840324909069,0.2727272727272727,0.10270355306857072,11.666666666666666,Palmeiras,-0.5946243573999754
6,73850,Aloísio,327,3.5676506690647023,34,12,3,0.2973042224220585,0.25,0.10493090203131478,11.333333333333334,América-MG,-0.5676506690647023
7,87470,Thaciano,265,3.2984399412793546,35,10,3,0.32984399412793547,0.3,0.09424114117941013,11.666666666666666,Bahia,-0.2984399412793546
8,92811,Bruno Rodrigues,283,3.2681208055574387,40,14,3,0.2334372003969599,0.21428571428571427,0.08170302013893596,13.333333333333334,Cruzeiro,-0.26812080555743867
9,89840,Calleri,276,2.9103833987747803,23,9,3,0.3233759331971978,0.3333333333333333,0.12653840864238175,7.666666666666667,São Paulo,0.08961660122521975
10,105811,Wesley,283,2.838913492717498,23,10,3,0.2838913492717498,0.3,0.12343102142249993,7.666666666666667,Cruzeiro,0.16108650728250185
11,83257,Gabriel,262,3.6906828316640548,27,10,4,0.3690682831664055,0.4,0.13669195672829831,6.75,Flamengo,0.30931716833594525
12,95799,Artur,275,3.4470786448460218,30,12,4,0.28725655373716846,0.3333333333333333,0.1149026214948674,7.5,Palmeiras,0.5529213551539782
13,101254,Alef Manga,294,3.1066231995493756,27,9,4,0.3451803555054862,0.4444444444444444,0.11506011850182872,6.75,Coritiba,0.8933768004506244
14,79631,Cano,266,3.022941720115804,31,11,4,0.27481288364689127,0.36363636363636365,0.09751424903599368,7.75,Fluminense,0.9770582798841958
15,89898,Róger Guedes,264,3.732357021493071,40,12,5,0.3110297517910892,0.4166666666666667,0.09330892553732677,8.0,Corinthians,1.2676429785069292
16,92708,Deyverson,1371,3.2111097130197286,26,10,5,0.32111097130197286,0.5,0.12350421973152802,5.2,Cuiabá,1.7888902869802714
17,39148,Hulk,282,3.3103845068336155,46,12,6,0.27586537556946794,0.5,0.07196488058333947,7.666666666666667,Atlético-MG,2.6896154931663845
18,114802,Vitor Roque,293,4.270580159057701,31,11,7,0.3882345599143365,0.6363636363636364,0.1377606502921839,4.428571428571429,Athletico-PR,2.729419840942299
19,84042,Tiquinho Soares,263,4.146925718577302,35,11,10,0.3769932471433911,0.9090909090909091,0.11848359195935149,3.5,Botafogo,5.853074281422698
