,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1086,Vinicius,68917,Goiás,ATA,4.550000000000001,5.35,Flamengo,visitante,5.0,5.175
1087,Emmanuel Martínez,103388,América-MG,MEI,0.25,3.3,Bragantino,visitante,7.0,5.15
1088,Rafinha,38144,São Paulo,LAT,5.8,3.75,Fortaleza,visitante,6.5,5.125
1089,Arboleda,91573,São Paulo,ZAG,7.2,3.6,Fortaleza,visitante,6.5,5.05
1090,Marcelo Rangel,82730,Goiás,GOL,-2.0,0.0,Flamengo,visitante,5.0,5.0
1091,Dodô,107375,Goiás,MEI,0.0,0.0,Flamengo,visitante,5.0,5.0
1092,Matheusinho,101725,Goiás,MEI,0.5,0.0,Flamengo,visitante,5.0,5.0
1093,Alesson,97321,Goiás,ATA,1.2,0.0,Flamengo,visitante,5.0,5.0
1094,Lucas Piton,105584,Vasco,LAT,1.35,2.95,Coritiba,visitante,7.0,4.975
1095,Nino Paraíba,68808,América-MG,LAT,-0.55,2.95,Bragantino,visitante,7.0,4.975
1096,Alex Teixeira,60793,Vasco,MEI,4.7,2.6500000000000004,Coritiba,visitante,7.0,4.825
1097,Róger Guedes,89898,Corinthians,ATA,8.75,8.6,Botafogo,visitante,1.0,4.8
1098,David Duarte,91772,Bahia,ZAG,4.75,6.0,Santos,visitante,3.5,4.75
1099,Fábio,37656,Fluminense,GOL,3.0,8.0,Cruzeiro,visitante,1.5,4.75
1100,Mikael,102299,América-MG,ATA,0.7,2.4,Bragantino,visitante,7.0,4.7
1101,Adyson,115998,América-MG,ATA,0.9,2.4,Bragantino,visitante,7.0,4.7
1102,Renato Paiva,110818,Bahia,TEC,4.905,5.885,Santos,visitante,3.5,4.6925
1103,Wellington Rato,82766,São Paulo,MEI,0.19999999999999996,2.8499999999999996,Fortaleza,visitante,6.5,4.675
1104,Raí Ramos,90232,São Paulo,LAT,6.1,2.8,Fortaleza,visitante,6.5,4.65
1105,Lelê,115915,Fluminense,ATA,-0.15,7.75,Cruzeiro,visitante,1.5,4.625
1106,Alisson,81845,São Paulo,MEI,3.35,2.6,Fortaleza,visitante,6.5,4.55
1107,Rubens,110727,Atlético-MG,LAT,5.300000000000001,7.8,Cuiabá,visitante,1.25,4.525
1108,Jhegson Méndez,94786,São Paulo,MEI,1.2,2.5,Fortaleza,visitante,6.5,4.5
1109,Robson Bambu,101579,Vasco,ZAG,1.65,2.0,Coritiba,visitante,7.0,4.5
1110,Puma Rodríguez,99213,Vasco,LAT,4.1,2.0,Coritiba,visitante,7.0,4.5
1111,Diego,101027,Goiás,MEI,4.05,3.9,Flamengo,visitante,5.0,4.45
1112,Pablo Maia,113359,São Paulo,MEI,5.95,2.35,Fortaleza,visitante,6.5,4.425
1113,Fernando Diniz,72391,Fluminense,TEC,6.025,7.295,Cruzeiro,visitante,1.5,4.3975
1114,Vitor Roque,114802,Athletico-PR,ATA,6.85,5.75,Internacional,visitante,3.0,4.375
1115,Everaldo,78117,Bahia,ATA,1.25,5.1499999999999995,Santos,visitante,3.5,4.324999999999999
1116,Benítez,93550,América-MG,MEI,6.6,1.6,Bragantino,visitante,7.0,4.3
1117,Vitor Bueno,87552,Athletico-PR,MEI,3.9,5.45,Internacional,visitante,3.0,4.225
1118,Matheus Bahia,97899,Bahia,LAT,1.5,4.9,Santos,visitante,3.5,4.2
1119,Michel Araújo,107173,São Paulo,MEI,3.6,1.8,Fortaleza,visitante,6.5,4.15
1120,Lucas Beraldo,112136,São Paulo,ZAG,7.050000000000001,1.7,Fortaleza,visitante,6.5,4.1
1121,Vina,71162,Grêmio,MEI,-0.4,6.050000000000001,Palmeiras,visitante,2.0,4.025
1122,Felipe Azevedo,60825,América-MG,ATA,1.2000000000000002,1.0,Bragantino,visitante,7.0,4.0
1123,Tadeu,82453,Goiás,GOL,0.5,3.0,Flamengo,visitante,5.0,4.0
1124,Ricardo Silva,79334,América-MG,ZAG,0.0,0.9,Bragantino,visitante,7.0,3.95
1125,Zé Ricardo,102911,Goiás,MEI,4.5,2.9,Flamengo,visitante,5.0,3.95
1126,Lucas Halter,102253,Goiás,ZAG,1.9,2.9,Flamengo,visitante,5.0,3.95
1127,Juninho,82381,América-MG,MEI,3.4,0.7,Bragantino,visitante,7.0,3.85
1128,Iago Maidana,89226,América-MG,ZAG,-0.6,0.7,Bragantino,visitante,7.0,3.85
1129,Luan,102909,São Paulo,MEI,1.1,1.2,Fortaleza,visitante,6.5,3.85
1130,Gabriel,98976,São Paulo,MEI,1.5499999999999998,1.2,Fortaleza,visitante,6.5,3.85
1131,Jhoanner Chávez,110021,Bahia,LAT,9.4,4.1,Santos,visitante,3.5,3.8
1132,Figueiredo,106201,Vasco,MEI,0.9,0.6,Coritiba,visitante,7.0,3.8
1133,Julián Palacios,111996,Goiás,MEI,5.6,2.6,Flamengo,visitante,5.0,3.8
1134,Marlon Gomes,111769,Vasco,MEI,2.8499999999999996,0.5499999999999999,Coritiba,visitante,7.0,3.775
1135,Sander,86391,Goiás,LAT,9.0,2.5,Flamengo,visitante,5.0,3.75
1136,Adson,111682,Corinthians,MEI,2.5,6.3,Botafogo,visitante,1.0,3.65
1137,Emerson Ávila,50456,Goiás,TEC,4.89,2.215,Flamengo,visitante,5.0,3.6075
1138,Everton Galdino,89918,Grêmio,ATA,4.45,5.2,Palmeiras,visitante,2.0,3.6
1139,Hugo Moura,101594,Athletico-PR,MEI,2.15,4.15,Internacional,visitante,3.0,3.575
1140,Kanu,98484,Bahia,ZAG,1.4,3.6500000000000004,Santos,visitante,3.5,3.575
1141,André,107498,Fluminense,MEI,3.1500000000000004,5.6,Cruzeiro,visitante,1.5,3.55
1142,Ganso,62977,Fluminense,MEI,5.199999999999999,5.6,Cruzeiro,visitante,1.5,3.55
1143,Rafael,68928,São Paulo,GOL,10.0,0.5,Fortaleza,visitante,6.5,3.5
1144,Kayky,111829,Bahia,ATA,0.8,0.0,Santos,visitante,3.5,3.5
1145,Lucas Mugni,81121,Bahia,MEI,-0.3,0.0,Santos,visitante,3.5,3.5
1146,Daniel,93791,Bahia,MEI,1.2,0.0,Santos,visitante,3.5,3.5
1147,Lucas Kal,95662,América-MG,MEI,0.6,-0.1,Bragantino,visitante,7.0,3.45
1148,Matheus Bidu,105531,Corinthians,LAT,2.45,5.8,Botafogo,visitante,1.0,3.4
1149,Henrique Almeida,68773,América-MG,ATA,3.2,-0.3,Bragantino,visitante,7.0,3.35
1150,Rezende,90449,Bahia,MEI,3.35,3.1,Santos,visitante,3.5,3.3
1151,João Pedro,89273,Grêmio,LAT,15.4,4.6,Palmeiras,visitante,2.0,3.3
1152,Saravia,96725,Atlético-MG,LAT,3.05,5.3,Cuiabá,visitante,1.25,3.275
1153,Cauly,123360,Bahia,MEI,7.050000000000001,3.05,Santos,visitante,3.5,3.275
1154,Léo,85626,Vasco,ZAG,0.5,-0.45,Coritiba,visitante,7.0,3.275
1155,Éder,91203,América-MG,ZAG,2.0,-0.5,Bragantino,visitante,7.0,3.25
1156,Matheus Peixoto,87098,Goiás,ATA,6.05,1.5,Flamengo,visitante,5.0,3.25
1157,Pedro Henrique,87225,Athletico-PR,ZAG,6.3,3.4,Internacional,visitante,3.0,3.2
1158,Vitor Mendes,104401,Fluminense,ZAG,5.0,4.9,Cruzeiro,visitante,1.5,3.2
1159,Renato Gaúcho,41929,Grêmio,TEC,6.715,4.365,Palmeiras,visitante,2.0,3.1825
1160,Morelli,99412,Goiás,MEI,6.25,1.3,Flamengo,visitante,5.0,3.15
1161,Everson,72294,Atlético-MG,GOL,-0.25,5.0,Cuiabá,visitante,1.25,3.125
1162,Cano,79631,Fluminense,ATA,5.550000000000001,4.7,Cruzeiro,visitante,1.5,3.1
1163,Lucas Silva,79701,Grêmio,MEI,0.9,4.2,Palmeiras,visitante,2.0,3.1
1164,Nathan,87009,Grêmio,MEI,0.35,4.2,Palmeiras,visitante,2.0,3.1
1165,Bruno Melo,84339,Goiás,ZAG,0.5,1.05,Flamengo,visitante,5.0,3.025
1166,Acevedo,104783,Bahia,MEI,1.9,2.55,Santos,visitante,3.5,3.025
1167,Reinaldo,104420,Athletico-PR,ATA,1.7,0.0,Internacional,visitante,3.0,3.0
1168,Bryan García,110013,Athletico-PR,MEI,0.0,0.0,Internacional,visitante,3.0,3.0
1169,Bruno Fuchs,104085,Atlético-MG,ZAG,0.0,4.7,Cuiabá,visitante,1.25,2.975
1170,Sidimar,69189,Goiás,ZAG,-0.8,0.9,Flamengo,visitante,5.0,2.95
1171,Luis Suárez,69318,Grêmio,ATA,7.4,3.8499999999999996,Palmeiras,visitante,2.0,2.925
1172,Guga,101319,Fluminense,LAT,0.5,4.3,Cruzeiro,visitante,1.5,2.9
1173,Ademir,101314,Bahia,ATA,1.45,2.25,Santos,visitante,3.5,2.875
1174,Yago Felipe,87747,Bahia,MEI,1.25,2.2,Santos,visitante,3.5,2.85
1175,Eduardo Coudet,94853,Atlético-MG,TEC,4.85,4.32,Cuiabá,visitante,1.25,2.785
1176,Paulo Turra,82747,Athletico-PR,TEC,6.955,2.4699999999999998,Internacional,visitante,3.0,2.735
1177,Guilherme Marques,73781,Goiás,ATA,1.8,0.4,Flamengo,visitante,5.0,2.7
1178,Bitello,112140,Grêmio,MEI,6.550000000000001,3.3499999999999996,Palmeiras,visitante,2.0,2.675
1179,Thiago Heleno,38394,Athletico-PR,ZAG,2.2,2.3,Internacional,visitante,3.0,2.65
1180,Maguinho,72532,Goiás,LAT,-2.1,0.24999999999999997,Flamengo,visitante,5.0,2.625
1181,Gabriel Grando,112616,Grêmio,GOL,3.5,3.25,Palmeiras,visitante,2.0,2.625
1182,Zaracho,100079,Atlético-MG,MEI,-0.09999999999999999,3.95,Cuiabá,visitante,1.25,2.6
1183,Fábio Santos,38229,Corinthians,LAT,0.9,4.0,Botafogo,visitante,1.0,2.5
1184,Diego Gonçalves,90540,Goiás,ATA,1.0,-0.04999999999999999,Flamengo,visitante,5.0,2.475
1185,Apodi,51042,Goiás,LAT,5.3999999999999995,-0.1,Flamengo,visitante,5.0,2.45
1186,Madson,78077,Athletico-PR,LAT,5.5,1.9,Internacional,visitante,3.0,2.45
1187,Bento,105208,Athletico-PR,GOL,5.0,1.75,Internacional,visitante,3.0,2.375
1188,Khellven,105175,Athletico-PR,LAT,3.0,1.7,Internacional,visitante,3.0,2.35
1189,Arthur Sales,111771,Bahia,ATA,1.55,1.1,Santos,visitante,3.5,2.3
1190,Terans,102878,Athletico-PR,MEI,3.9,1.6,Internacional,visitante,3.0,2.3
1191,Nino,91708,Fluminense,ZAG,10.35,2.95,Cruzeiro,visitante,1.5,2.225
1192,Gabriel Xavier,105373,Bahia,ZAG,3.8,0.9,Santos,visitante,3.5,2.2
1193,Lima,96340,Fluminense,MEI,13.5,2.85,Cruzeiro,visitante,1.5,2.175
1194,Gabriel Pirani,110607,Fluminense,MEI,0.5,2.8,Cruzeiro,visitante,1.5,2.15
1195,Christian,104502,Athletico-PR,MEI,7.0,1.3,Internacional,visitante,3.0,2.15
1196,Mauricio Lemos,87853,Atlético-MG,ZAG,6.25,3.0,Cuiabá,visitante,1.25,2.125
1197,Cristaldo,89846,Grêmio,MEI,10.4,2.2,Palmeiras,visitante,2.0,2.1
1198,Edenílson,63289,Atlético-MG,MEI,2.6,2.95,Cuiabá,visitante,1.25,2.1
1199,Hulk,39148,Atlético-MG,ATA,12.850000000000001,2.9,Cuiabá,visitante,1.25,2.075
1200,Battaglia,94845,Atlético-MG,MEI,0.9,2.9,Cuiabá,visitante,1.25,2.075
1201,Pablo,69138,Athletico-PR,ATA,7.45,1.1,Internacional,visitante,3.0,2.05
1202,Bruno Uvini,70221,Grêmio,ZAG,1.6,0.0,Palmeiras,visitante,2.0,2.0
1203,Adriel,107748,Grêmio,GOL,9.0,0.0,Palmeiras,visitante,2.0,2.0
1204,Villasanti,97145,Grêmio,MEI,2.9,0.0,Palmeiras,visitante,2.0,2.0
1205,Darlan,104593,Grêmio,MEI,0.2,0.0,Palmeiras,visitante,2.0,2.0
1206,Gustavo Martins,111309,Grêmio,ZAG,-0.7,0.0,Palmeiras,visitante,2.0,2.0
1207,Diego Rosa,107796,Bahia,MEI,1.65,0.45,Santos,visitante,3.5,1.975
1208,Alexsander,118774,Fluminense,LAT,6.2,2.45,Cruzeiro,visitante,1.5,1.975
1209,Fernandinho,72775,Athletico-PR,MEI,3.4,0.9,Internacional,visitante,3.0,1.95
1210,Mariano,38877,Atlético-MG,LAT,1.05,2.6,Cuiabá,visitante,1.25,1.925
1211,André,121792,Grêmio,ATA,-0.15,1.7,Palmeiras,visitante,2.0,1.85
1212,Biel,110760,Bahia,ATA,6.05,0.2,Santos,visitante,3.5,1.85
1213,Rômulo,107197,Athletico-PR,ATA,0.55,0.65,Internacional,visitante,3.0,1.825
1214,Jemerson,84263,Atlético-MG,ZAG,4.2,2.35,Cuiabá,visitante,1.25,1.8
1215,Pedro,123022,Corinthians,ATA,1.0,2.6,Botafogo,visitante,1.0,1.8
1216,Pedrinho,110995,Athletico-PR,LAT,5.699999999999999,0.55,Internacional,visitante,3.0,1.775
1217,Patrick,83433,Atlético-MG,MEI,1.45,2.3,Cuiabá,visitante,1.25,1.775
1218,Bruno Alves,73620,Grêmio,ZAG,2.7,1.55,Palmeiras,visitante,2.0,1.775
1219,Fausto Vera,107950,Corinthians,MEI,3.65,2.45,Botafogo,visitante,1.0,1.725
1220,Kannemann,87342,Grêmio,ZAG,7.7,1.45,Palmeiras,visitante,2.0,1.725
1221,Arias,99815,Fluminense,MEI,3.75,1.9,Cruzeiro,visitante,1.5,1.7
1222,Thiago Andrade,109404,Athletico-PR,ATA,2.5,0.4,Internacional,visitante,3.0,1.7
1223,Jhonny Lucas,99994,Goiás,MEI,0.8,-1.6,Flamengo,visitante,5.0,1.7
1224,Pavón,91908,Atlético-MG,ATA,2.4000000000000004,2.0,Cuiabá,visitante,1.25,1.625
1225,Otávio,82463,Atlético-MG,MEI,1.65,2.0,Cuiabá,visitante,1.25,1.625
1226,Paulinho,99818,Atlético-MG,ATA,5.85,2.0,Cuiabá,visitante,1.25,1.625
1227,Felipe Melo,38545,Fluminense,MEI,-0.55,0.0,Cruzeiro,visitante,1.5,1.5
1228,Marcelo,38402,Fluminense,LAT,6.5,0.0,Cruzeiro,visitante,1.5,1.5
1229,Canobbio,102928,Athletico-PR,ATA,0.0,-0.1,Internacional,visitante,3.0,1.45
1230,Hyoran,85931,Atlético-MG,MEI,1.8,1.6,Cuiabá,visitante,1.25,1.425
1231,Paulinho,69034,Corinthians,MEI,1.2,1.7,Botafogo,visitante,1.0,1.35
1232,Zinho,123153,Grêmio,ATA,4.95,0.55,Palmeiras,visitante,2.0,1.275
1233,Isaac,124247,Atlético-MG,ATA,-0.3,0.0,Cuiabá,visitante,1.25,1.25
1234,Pedrinho,98706,Atlético-MG,MEI,0.0,0.0,Cuiabá,visitante,1.25,1.25
1235,Cássio,42234,Corinthians,GOL,-0.25,1.5,Botafogo,visitante,1.0,1.25
1236,Réver,52253,Atlético-MG,ZAG,-1.0,0.0,Cuiabá,visitante,1.25,1.25
1237,Thomas Luciano,111819,Grêmio,LAT,5.15,0.5,Palmeiras,visitante,2.0,1.25
1238,Erick,98022,Athletico-PR,MEI,6.449999999999999,-0.55,Internacional,visitante,3.0,1.225
1239,Zé Ivaldo,91866,Athletico-PR,ZAG,5.0,-0.6,Internacional,visitante,3.0,1.2
1240,Diogo Barbosa,70916,Grêmio,LAT,5.65,0.29999999999999993,Palmeiras,visitante,2.0,1.15
1241,Bruno Méndez,103700,Corinthians,ZAG,-0.6,1.2,Botafogo,visitante,1.0,1.1
1242,Léo Cittadini,70986,Athletico-PR,MEI,0.4,-0.9,Internacional,visitante,3.0,1.05
1243,Cantillo,85315,Corinthians,MEI,8.9,0.0,Botafogo,visitante,1.0,1.0
1244,Matheus Araújo,105845,Corinthians,MEI,6.550000000000001,0.0,Botafogo,visitante,1.0,1.0
1245,Vanderlei Luxemburgo,41327,Corinthians,TEC,4.04,0.0,Botafogo,visitante,1.0,1.0
1246,Fernando Lázaro,113429,Corinthians,TEC,5.72,0.0,Botafogo,visitante,1.0,1.0
1247,Yuri Alberto,100652,Corinthians,ATA,5.6,1.0,Botafogo,visitante,1.0,1.0
1248,Murillo,121821,Corinthians,ZAG,1.1,0.0,Botafogo,visitante,1.0,1.0
1249,Fagner,42500,Corinthians,LAT,4.95,0.0,Botafogo,visitante,1.0,1.0
1250,Guilherme Biro,111891,Corinthians,MEI,2.9,0.0,Botafogo,visitante,1.0,1.0
1251,Chrystian Barletta,107726,Corinthians,MEI,3.3,0.9,Botafogo,visitante,1.0,0.95
1252,Gil,68923,Corinthians,ZAG,1.45,0.75,Botafogo,visitante,1.0,0.875
1253,Thiago Santos,78855,Fluminense,MEI,0.6499999999999999,0.2,Cruzeiro,visitante,1.5,0.85
1254,Giuliano,51548,Corinthians,MEI,0.9,0.45000000000000007,Botafogo,visitante,1.0,0.7250000000000001
1255,Mila,115671,Grêmio,MEI,2.1,-0.8,Palmeiras,visitante,2.0,0.6
1256,Ángel Romero,88323,Corinthians,ATA,1.7,0.2,Botafogo,visitante,1.0,0.6
1257,Du Queiroz,113687,Corinthians,MEI,-0.3,0.2,Botafogo,visitante,1.0,0.6
1258,Keno,86485,Fluminense,ATA,-1.2,-0.35,Cruzeiro,visitante,1.5,0.575
1259,Roni,105585,Corinthians,MEI,1.55,-0.1,Botafogo,visitante,1.0,0.45
