,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,gato_mestre,slug,apelido,apelido_abreviado,nome,foto,status
10,"{'A': 1, 'CA': 1, 'DS': 4, 'FC': 7, 'FD': 8, 'FF': 6, 'FS': 15, 'FT': 1, 'G': 2, 'I': 6, 'PP': 1}",69318,7,284,5,7,15.9,14.9,2.42,7.17,6,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",luis-suarez,Luis Suárez,L. Suárez,Luis Alberto Suárez Díaz,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_f8gCuyP.png,Provável
11,{'V': 2},50456,7,290,6,7,3.42,6.35,-0.07,3.81,7,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",emerson-avila,Emerson Ávila,E. Ávila,Emerson Rodrigues Ávila,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dFLXQrB.png,Provável
12,"{'CA': 1, 'DS': 8, 'FC': 2, 'FF': 1, 'FS': 2, 'G': 1, 'SG': 2}",112136,7,276,3,7,10.9,7.45,2.03,5.56,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",lucas-beraldo,Lucas Beraldo,L. Beraldo,Lucas Lopes Beraldo,https://s.sde.globo.com/media/person_role/2022/07/22/aef0c837cb53876eb1509bd8c3eaa586_FORMATO.png,Provável
13,"{'A': 2, 'CA': 1, 'DS': 2, 'FC': 4, 'FD': 2, 'FF': 3, 'FS': 14}",68685,7,285,4,7,7.2,9.99,0.55,3.67,6,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",alan-patrick,Alan Patrick,A. Patrick,Alan Patrick Lourenço,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_M6Icp8o.png,Provável
14,"{'CA': 1, 'DS': 8, 'FC': 6, 'FD': 1, 'FF': 1, 'FS': 6, 'SG': 3}",68942,7,283,3,7,5.0,6.54,0.21,3.83,7,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",luciano-castan,Luciano Castán,L. Castán,Luciano Castán da Silva,https://s.sde.globo.com/media/person_role/2023/03/22/photo_220x220.png,Provável
15,"{'A': 2, 'CA': 2, 'DS': 10, 'FC': 8, 'FD': 2, 'FF': 7, 'FS': 8, 'G': 1, 'I': 1}",69138,7,293,5,6,2.0,11.54,-1.83,5.36,7,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",pablo,Pablo,Pablo,Pablo Felipe Teixeira,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jLJg754.png,Nulo
16,"{'CA': 1, 'DE': 18, 'FS': 2, 'GS': 6, 'SG': 3}",72294,7,282,1,7,2.5,5.46,-0.72,3.85,7,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",everson,Everson,Everson,Everson Felipe Marques Pires,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_XhJDp6n.png,Provável
17,"{'CA': 3, 'DS': 6, 'FC': 4, 'FF': 4, 'FS': 4, 'G': 2, 'I': 1, 'PC': 1}",84339,7,290,3,7,10.1,5.86,0.85,3.85,6,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",bruno-melo,Bruno Melo,B. Melo,Bruno Ferreira Melo,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_FEUiEbp.png,Provável
18,"{'CA': 1, 'DS': 4, 'FC': 3, 'FD': 2, 'FF': 5, 'FS': 3, 'PS': 1}",87863,7,262,4,2,0.0,13.46,0.0,3.93,3,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",arrascaeta,Arrascaeta,Arrascaeta,Giorgian Daniel de Arrascaeta Benedetti,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_CaSgg7s.png,Dúvida
19,"{'A': 1, 'DS': 9, 'FC': 12, 'FD': 3, 'FF': 2, 'FS': 7, 'G': 1}",86686,7,263,4,7,4.9,9.06,0.41,4.13,7,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",tche-tche,Tchê Tchê,T. Tchê,Danilo das Neves Pinheiro,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_FytIYxJ.png,Provável
20,"{'FC': 2, 'FD': 2, 'FF': 3, 'FS': 3, 'I': 6}",91607,7,275,5,7,0.6,8.32,-0.47,1.02,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",rony,Rony,Rony,Ronielson da Silva Barbosa,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_eJOedW8.png,Provável
21,"{'DE': 25, 'FS': 1, 'GS': 6, 'SG': 3}",68928,7,276,1,7,2.5,8.25,0.13,4.93,7,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",rafael,Rafael,Rafael,Rafael Pires Monteiro,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_5tYCknN.png,Provável
22,"{'A': 1, 'CA': 1, 'DS': 14, 'FC': 13, 'FD': 3, 'FF': 7, 'FS': 10, 'FT': 2}",103767,7,275,4,7,12.8,9.64,1.84,5.3,7,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",gabriel-menino,Gabriel Menino,G. Menino,Gabriel Vinícius Menino,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_a770SrF.png,Provável
23,"{'CA': 1, 'DS': 8, 'FC': 11, 'FD': 3, 'FF': 2, 'FS': 11, 'G': 1, 'PS': 1, 'SG': 3}",88393,7,262,2,7,6.0,14.83,0.56,5.72,7,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",ayrton-lucas,Ayrton Lucas,A. Lucas,Ayrton Lucas Dantas de Medeiros,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Provável
24,"{'DS': 9, 'FC': 3, 'FD': 1, 'FS': 1}",112886,7,277,4,6,2.1,5.49,-0.22,3.87,3,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",lucas-barbosa,Lucas Barbosa,L. Barbosa,Lucas Henrique Barbosa,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_Nn5zqEX.png,Nulo
25,"{'A': 1, 'CA': 2, 'DS': 13, 'FC': 3, 'FS': 6, 'PC': 1, 'SG': 2}",38144,7,276,2,7,4.8,7.61,-0.01,4.95,6,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",rafinha,Rafinha,Rafinha,Márcio Rafael Ferreira de Souza,https://s.sde.globo.com/media/person_role/2022/03/01/de7df71bb9091a8547f8d8bd0212b549_FORMATO.png,Provável
26,"{'DS': 13, 'FC': 3, 'FD': 1, 'FF': 1, 'FS': 9, 'I': 2, 'SG': 3}",114374,7,277,2,7,10.3,9.45,0.48,7.2,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",lucas-pires,Lucas Pires,L. Pires,Lucas Pires Silva,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_YT2uQmw.png,Provável
27,"{'DS': 1, 'FF': 1}",118747,7,277,4,6,0.0,2.0,0.0,0.5,4,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",ed-carlos,Ed Carlos,E. Carlos,Ed Carlos de Arruda Amorim,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7WKkp5D.png,Nulo
28,"{'A': 1, 'CA': 1, 'DS': 8, 'FC': 5, 'FD': 1, 'FF': 3, 'FS': 5, 'I': 1}",81845,7,276,4,6,2.9,4.99,0.46,2.58,7,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",alisson,Alisson,Alisson,Alisson Euler de Freitas Castro,https://s.sde.globo.com/media/person_role/2022/03/01/14ebdbca4e280cd9dfdb9b7e2148afe0_FORMATO.png,Nulo
29,{},72372,7,276,1,6,0.0,6.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",felipe-alves,Felipe Alves,F. Alves,Felipe Alves Raymundo,https://s.sde.globo.com/media/person_role/2022/08/16/19b70a0ace7230f7a5033ad9270abf7e_FORMATO.png,Nulo
30,"{'FC': 1, 'FS': 1}",90309,7,276,5,5,0.0,4.0,0.0,0.2,1,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",david,David,David,David Correa da Fonseca,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_zc5jjjt.png,Contundido
31,{},86508,7,276,1,5,0.0,5.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",jandrei,Jandrei,Jandrei,Jandrei Chitolina Carniel,https://s.sde.globo.com/media/person_role/2022/03/01/aea40f3f23e91096dde97a5b7a877640_FORMATO.png,Contundido
32,"{'A': 2, 'CA': 1, 'DS': 8, 'FC': 5, 'FD': 2, 'FF': 2, 'FS': 5}",82766,7,276,4,6,10.8,7.61,1.67,3.37,7,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",wellington-rato,Wellington Rato,W. Rato,Wellington Soares da Silva,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bPEXkEO.png,Nulo
33,"{'DS': 7, 'FF': 1, 'FS': 2, 'SG': 2}",91573,7,276,3,6,0.0,9.06,0.0,5.05,4,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",arboleda,Arboleda,Arboleda,Robert Abel Arboleda Escobar,https://s.sde.globo.com/media/person_role/2022/03/01/a2548066433583acdc68badc1f1e35bf_FORMATO.png,Nulo
34,{},95466,7,276,2,5,0.0,6.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",igor-vinicius,Igor Vinícius,I. Vinícius,Igor Vinícius de Souza,https://s.sde.globo.com/media/person_role/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png,Contundido
35,"{'CA': 2, 'DS': 8, 'FC': 2, 'FS': 1}",98976,7,276,4,7,0.0,3.07,-0.24,1.07,7,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",gabriel,Gabriel,Gabriel,Gabriel Neves Perdomo,https://s.sde.globo.com/media/person_role/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png,Provável
36,"{'A': 1, 'CA': 1, 'DS': 7, 'FC': 5, 'FD': 4, 'FF': 2, 'FS': 11, 'SG': 3}",102318,7,276,2,7,3.7,9.63,0.41,5.4,7,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",caio-paulista,Caio Paulista,C. Paulista,Caio Fernando de Oliveira,https://s.sde.globo.com/media/person_role/2023/01/27/photo_FORMATO_rRBJfVv.png,Provável
37,"{'DS': 1, 'FC': 6, 'FF': 1, 'SG': 1}",101728,7,276,3,7,-0.3,4.38,-1.02,1.73,3,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",diego-costa,Diego Costa,D. Costa,Diego Henrique Costa Barbosa,https://s.sde.globo.com/media/person_role/2022/03/01/996cbc8d639a3e640cf55d5326393d6d_FORMATO.png,Provável
38,"{'DS': 4, 'FC': 4, 'FF': 1, 'FS': 1}",102909,7,276,4,7,1.8,3.65,0.28,0.98,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",luan,Luan,Luan,Luan Vinícius da Silva Santos ,https://s.sde.globo.com/media/person_role/2022/03/01/6b4e62b423e7b34762e0c7f626ea5ebd_FORMATO.png,Provável
39,{},106824,7,276,2,6,0.0,7.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",welington,Welington,Welington,Welington Damascena Santos,https://s.sde.globo.com/media/person_role/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_FORMATO.png,Nulo
40,"{'CA': 1, 'DS': 4, 'FC': 2, 'FS': 1}",94786,7,276,4,6,0.0,4.95,0.0,1.85,2,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",jhegson-mendez,Jhegson Méndez,J. Méndez,Jhegson Sebastián Méndez Carabalí,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_PUzvx3f.png,Nulo
41,{},108422,7,276,5,6,0.0,6.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",erison,Erison,Erison,Erison Danilo de Souza,https://s.sde.globo.com/media/person_role/2023/02/01/photo_FORMATO_0I7WXAm.png,Nulo
42,"{'CA': 2, 'DS': 13, 'FC': 5, 'FD': 1, 'FF': 3, 'FS': 7, 'I': 2}",86711,7,283,4,6,0.0,9.02,0.0,4.75,4,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",richard-coelho,Richard Coelho,R. Coelho,Richard Cândido Coelho,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_hWLUIMn.png,Nulo
43,"{'DS': 4, 'FC': 2, 'SG': 1}",99889,7,276,3,6,0.0,5.58,0.0,4.6,2,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",alan-franco,Alan Franco,A. Franco,Alan Javier Franco,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Nls7aQV.png,Nulo
44,"{'CA': 1, 'DS': 12, 'FC': 12, 'FD': 1, 'FF': 3, 'FS': 3, 'G': 1}",113359,7,276,4,6,3.8,5.63,0.44,3.27,7,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",pablo-maia,Pablo Maia,P. Maia,Pablo Gonçalves Maia Fortunato,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,Nulo
45,{},105300,7,276,3,6,0.0,6.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",ferraresi,Ferraresi,Ferraresi,Nahuel Adolfo Ferraresi Hernández,https://s.sde.globo.com/media/person_role/2022/08/13/a5301263d96806640ddf67cec70f99e7_FORMATO.png,Nulo
46,{},95352,7,276,2,6,0.0,4.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",orejuela,Orejuela,Orejuela,Luis Manuel Orejuela García,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ReeiLCz.png,Nulo
47,{},106803,7,276,4,6,0.0,3.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",andre-anderson,André Anderson,A. Anderson,André Anderson Pomilio Lima,https://s.sde.globo.com/media/person_role/2022/04/12/147e9b9fa6d6b253f5f20e62622066ac_FORMATO.png,Nulo
48,"{'A': 1, 'CA': 1, 'DS': 9, 'FC': 6, 'FD': 1, 'FF': 3, 'FS': 5, 'G': 2, 'I': 1}",103645,7,276,5,7,8.7,9.31,1.39,5.0,7,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",marcos-paulo,Marcos Paulo,M. Paulo,Marcos Paulo Costa do Nascimento,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_XopxIWU.png,Provável
49,{},116137,7,276,2,5,0.0,3.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",joao-moreira,João Moreira,J. Moreira,João Moreira Sanmartin Souza,https://s.sde.globo.com/media/person_role/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,Contundido
50,"{'DS': 1, 'FC': 2, 'FS': 1, 'G': 1, 'I': 3}",106831,7,276,5,6,7.4,2.82,1.52,2.2,4,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",juan,Juan,Juan,Juan Santos da Silva,https://s.sde.globo.com/media/person_role/2022/03/01/b64f8d56aad317fef852cca695190f34_FORMATO.png,Nulo
51,{},106830,7,276,4,6,0.0,3.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",talles-costa,Talles Costa,T. Costa,Talles Macedo Toledo Costa,https://s.sde.globo.com/media/person_role/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_FORMATO.png,Nulo
52,{},113157,7,276,2,6,0.0,4.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",nathan-mendes,Nathan Mendes,N. Mendes,Nathan Gabriel de Souza Mendes,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Ec4EI26.png,Nulo
53,{},115227,7,276,5,6,0.0,3.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",caio,Caio,Caio,Caio Matheus da Silva,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,Nulo
54,"{'DS': 3, 'FC': 2, 'FD': 2, 'FF': 1, 'FS': 6}",111771,7,265,5,6,0.0,2.38,-0.3,1.31,7,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",arthur-sales,Arthur Sales,A. Sales,Arthur de Oliveira Sales,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_OzxQsVM.png,Nulo
55,"{'A': 1, 'CA': 1, 'DS': 36, 'FC': 6, 'FS': 5, 'G': 1, 'SG': 3}",91706,7,283,2,7,6.5,15.81,-1.17,10.13,7,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",marlon,Marlon,Marlon,Marlon Rodrigues Xavier,https://s.sde.globo.com/media/person_role/2023/03/13/photo_220x220_vrVAWB7.png,Provável
