,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1300,Ruan,104153,Corinthians,MEI,7.5,14.3,Athletico-PR,visitante,1.7,8.0
1301,Hulk,39148,Atlético-MG,ATA,8.625000000000002,8.383333333333335,Fortaleza,visitante,6.7,7.541666666666668
1302,José Ricardo,107039,Cuiabá,MEI,0.5,0.0,Vasco,visitante,7.4,7.4
1303,Gerson,89256,Flamengo,MEI,4.75,9.1,Santos,visitante,5.083333333333333,7.091666666666667
1304,Patryck,106829,São Paulo,LAT,5.9,6.4,Cruzeiro,visitante,7.583333333333333,6.991666666666667
1305,Rikelme,105547,Cuiabá,ATA,5.25,6.533333333333334,Vasco,visitante,7.4,6.966666666666667
1306,António Oliveira,111578,Cuiabá,TEC,4.035,6.5,Vasco,visitante,7.4,6.95
1307,Rubens,110727,Atlético-MG,LAT,5.66,6.9399999999999995,Fortaleza,visitante,6.7,6.82
1308,Pedrinho,98706,Atlético-MG,MEI,0.0,0.0,Fortaleza,visitante,6.7,6.7
1309,Isaac,124247,Atlético-MG,ATA,-0.3,0.0,Fortaleza,visitante,6.7,6.7
1310,Raniele,95556,Cuiabá,MEI,3.8,5.76,Vasco,visitante,7.4,6.58
1311,Matheus Alexandre,103347,Cuiabá,LAT,2.6,5.75,Vasco,visitante,7.4,6.575
1312,Eduardo Coudet,94853,Atlético-MG,TEC,5.358,6.2700000000000005,Fortaleza,visitante,6.7,6.485
1313,Gabriel,83257,Flamengo,ATA,4.6,7.8,Santos,visitante,5.083333333333333,6.441666666666666
1314,Deyverson,92708,Cuiabá,ATA,1.5750000000000002,5.483333333333333,Vasco,visitante,7.4,6.441666666666666
1315,Saravia,96725,Atlético-MG,LAT,2.033333333333333,6.1000000000000005,Fortaleza,visitante,6.7,6.4
1316,Pavón,91908,Atlético-MG,ATA,5.54,5.96,Fortaleza,visitante,6.7,6.33
1317,Caio Paulista,102318,São Paulo,LAT,4.8,5.0,Cruzeiro,visitante,7.583333333333333,6.291666666666666
1318,Fernando Sobral,84428,Cuiabá,MEI,7.966666666666668,5.159999999999999,Vasco,visitante,7.4,6.279999999999999
1319,Calleri,89840,São Paulo,ATA,6.6166666666666645,4.9,Cruzeiro,visitante,7.583333333333333,6.241666666666667
1320,Rodrigo Nestor,106822,São Paulo,MEI,3.96,4.833333333333333,Cruzeiro,visitante,7.583333333333333,6.208333333333333
1321,Rafinha,38144,São Paulo,LAT,2.84,4.775,Cruzeiro,visitante,7.583333333333333,6.179166666666667
1322,Tiquinho Soares,84042,Botafogo,ATA,10.5,10.059999999999999,Palmeiras,visitante,2.2,6.129999999999999
1323,PK,91190,Cuiabá,LAT,0.5499999999999999,4.75,Vasco,visitante,7.4,6.075
1324,Everson,72294,Atlético-MG,GOL,2.0,5.333333333333333,Fortaleza,visitante,6.7,6.016666666666667
1325,Walter,51413,Cuiabá,GOL,0.2,4.583333333333333,Vasco,visitante,7.4,5.991666666666667
1326,Ivo Vieira,121593,Cuiabá,TEC,3.25,4.505000000000001,Vasco,visitante,7.4,5.952500000000001
1327,Johnny,106002,Internacional,MEI,6.066666666666666,6.775,América-MG,visitante,4.983333333333333,5.879166666666666
1328,Dorival Júnior,40990,São Paulo,TEC,6.41,4.1375,Cruzeiro,visitante,7.583333333333333,5.860416666666667
1329,Réver,52253,Atlético-MG,ZAG,-1.0,4.85,Fortaleza,visitante,6.7,5.775
1330,Nathan Silva,95794,Atlético-MG,ZAG,3.3,4.8,Fortaleza,visitante,6.7,5.75
1331,Paulinho,99818,Atlético-MG,ATA,7.56,4.58,Fortaleza,visitante,6.7,5.640000000000001
1332,Marcos Paulo,103645,São Paulo,ATA,4.266666666666667,3.5800000000000005,Cruzeiro,visitante,7.583333333333333,5.581666666666667
1333,Arrascaeta,87863,Flamengo,MEI,3.6,5.9750000000000005,Santos,visitante,5.083333333333333,5.529166666666667
1334,Alan Empereur,88033,Cuiabá,ZAG,1.0499999999999998,3.56,Vasco,visitante,7.4,5.48
1335,Michel Araújo,107173,São Paulo,MEI,2.32,3.3499999999999996,Cruzeiro,visitante,7.583333333333333,5.466666666666667
1336,Allyson,124340,Cuiabá,ZAG,1.9,3.466666666666667,Vasco,visitante,7.4,5.433333333333334
1337,Raí Ramos,90232,São Paulo,LAT,6.1,3.233333333333333,Cruzeiro,visitante,7.583333333333333,5.408333333333333
1338,Arboleda,91573,São Paulo,ZAG,6.866666666666667,3.1333333333333333,Cruzeiro,visitante,7.583333333333333,5.358333333333333
1339,Hyoran,85931,Atlético-MG,MEI,3.575,3.9666666666666663,Fortaleza,visitante,6.7,5.333333333333333
1340,John Victor,94044,Internacional,GOL,6.0,5.5,América-MG,visitante,4.983333333333333,5.241666666666667
1341,Zaracho,100079,Atlético-MG,MEI,3.46,3.7199999999999998,Fortaleza,visitante,6.7,5.21
1342,Rafael,68928,São Paulo,GOL,4.416666666666667,2.8,Cruzeiro,visitante,7.583333333333333,5.191666666666666
1343,Diego Costa,101728,São Paulo,ZAG,0.5,2.75,Cruzeiro,visitante,7.583333333333333,5.166666666666666
1344,Wellington Rato,82766,São Paulo,MEI,2.04,2.7199999999999998,Cruzeiro,visitante,7.583333333333333,5.151666666666666
1345,Luciano,80287,São Paulo,ATA,7.05,2.7199999999999998,Cruzeiro,visitante,7.583333333333333,5.151666666666666
1346,Ronald Lopes,100969,Cuiabá,MEI,2.4000000000000004,2.9,Vasco,visitante,7.4,5.15
1347,Hugo,109668,Botafogo,LAT,7.699999999999999,8.05,Palmeiras,visitante,2.2,5.125
1348,Alan Franco,99889,São Paulo,ZAG,1.3,2.6666666666666665,Cruzeiro,visitante,7.583333333333333,5.125
1349,Mariano,38877,Atlético-MG,LAT,2.1,3.5333333333333337,Fortaleza,visitante,6.7,5.116666666666667
1350,David Luiz,52827,Flamengo,ZAG,4.050000000000001,5.1000000000000005,Santos,visitante,5.083333333333333,5.091666666666667
1351,Marllon,70666,Cuiabá,ZAG,4.2,2.7800000000000002,Vasco,visitante,7.4,5.09
1352,Igor Jesus,116013,Flamengo,MEI,1.9,0.0,Santos,visitante,5.083333333333333,5.083333333333333
1353,Matheusinho,101725,Goiás,MEI,0.2,0.0,Bragantino,visitante,5.083333333333333,5.083333333333333
1354,Matheus Gonçalves,116012,Flamengo,MEI,0.75,0.0,Santos,visitante,5.083333333333333,5.083333333333333
1355,Varela,84816,Flamengo,LAT,5.6,0.0,Santos,visitante,5.083333333333333,5.083333333333333
1356,Pedrinho,118304,Goiás,ATA,-0.3,0.0,Bragantino,visitante,5.083333333333333,5.083333333333333
1357,Dodô,107375,Goiás,MEI,-0.65,0.0,Bragantino,visitante,5.083333333333333,5.083333333333333
1358,Jhegson Méndez,94786,São Paulo,MEI,1.7999999999999998,2.5,Cruzeiro,visitante,7.583333333333333,5.041666666666666
1359,Jemerson,84263,Atlético-MG,ZAG,2.66,3.3400000000000007,Fortaleza,visitante,6.7,5.0200000000000005
1360,Lucas Beraldo,112136,São Paulo,ZAG,5.1,2.433333333333333,Cruzeiro,visitante,7.583333333333333,5.008333333333333
1361,Emerson Ramon,112370,Cuiabá,ATA,1.7,2.6,Vasco,visitante,7.4,5.0
1362,Pedro,94583,Flamengo,ATA,4.916666666666667,4.8999999999999995,Santos,visitante,5.083333333333333,4.991666666666666
1363,Jorge Sampaoli,70800,Flamengo,TEC,7.290000000000001,4.898000000000001,Santos,visitante,5.083333333333333,4.990666666666667
1364,Gabriel Barros,108352,Internacional,ATA,-1.3,0.0,América-MG,visitante,4.983333333333333,4.983333333333333
1365,Lucas Ramos,106000,Internacional,MEI,0.0,0.0,América-MG,visitante,4.983333333333333,4.983333333333333
1366,Estevão,117870,Internacional,MEI,0.2,0.0,América-MG,visitante,4.983333333333333,4.983333333333333
1367,Bruno Melo,84339,Goiás,ZAG,2.7800000000000002,4.88,Bragantino,visitante,5.083333333333333,4.9816666666666665
1368,Jonathan Cafu,78580,Cuiabá,ATA,2.9200000000000004,2.5,Vasco,visitante,7.4,4.95
1369,Filipe Augusto,79268,Cuiabá,MEI,-0.06666666666666665,2.5,Vasco,visitante,7.4,4.95
1370,Bruno Fuchs,104085,Atlético-MG,ZAG,2.5,3.2,Fortaleza,visitante,6.7,4.95
1371,Matheus França,115100,Flamengo,MEI,3.05,4.75,Santos,visitante,5.083333333333333,4.916666666666666
1372,Alisson,81845,São Paulo,MEI,3.233333333333334,2.2,Cruzeiro,visitante,7.583333333333333,4.891666666666667
1373,Renê,78445,Internacional,LAT,4.26,4.75,América-MG,visitante,4.983333333333333,4.866666666666667
1374,Ayrton Lucas,88393,Flamengo,LAT,7.983333333333333,4.64,Santos,visitante,5.083333333333333,4.861666666666666
1375,Iury Castilho,89695,Cuiabá,ATA,1.0999999999999999,2.233333333333333,Vasco,visitante,7.4,4.816666666666666
1376,Wellington Silva,68895,Cuiabá,ATA,1.22,2.16,Vasco,visitante,7.4,4.78
1377,Rodriguinho,118563,São Paulo,MEI,-0.5333333333333333,1.9,Cruzeiro,visitante,7.583333333333333,4.741666666666666
1378,Mateusinho,111879,Cuiabá,LAT,9.649999999999999,2.066666666666667,Vasco,visitante,7.4,4.733333333333333
1379,Sander,86391,Goiás,LAT,7.3199999999999985,4.383333333333334,Bragantino,visitante,5.083333333333333,4.733333333333333
1380,Alan Patrick,68685,Internacional,MEI,1.8200000000000003,4.32,América-MG,visitante,4.983333333333333,4.651666666666667
1381,Denilson,115986,Cuiabá,MEI,3.9000000000000004,1.825,Vasco,visitante,7.4,4.6125
1382,Mano Menezes,37281,Internacional,TEC,5.742,4.225,América-MG,visitante,4.983333333333333,4.604166666666666
1383,Mauricio Lemos,87853,Atlético-MG,ZAG,4.8999999999999995,2.475,Fortaleza,visitante,6.7,4.5875
1384,Otávio,82463,Atlético-MG,MEI,1.65,2.4,Fortaleza,visitante,6.7,4.55
1385,Lucas Halter,102253,Goiás,ZAG,1.725,3.9499999999999997,Bragantino,visitante,5.083333333333333,4.516666666666667
1386,Pablo Maia,113359,São Paulo,MEI,5.1,1.44,Cruzeiro,visitante,7.583333333333333,4.511666666666667
1387,Pedro Henrique,72583,Internacional,ATA,3.3600000000000003,4.0,América-MG,visitante,4.983333333333333,4.491666666666667
1388,Ceppelini,72762,Cuiabá,MEI,1.2399999999999998,1.52,Vasco,visitante,7.4,4.46
1389,Maguinho,72532,Goiás,LAT,2.4666666666666663,3.8166666666666664,Bragantino,visitante,5.083333333333333,4.449999999999999
1390,Tadeu,82453,Goiás,GOL,2.1666666666666665,3.8,Bragantino,visitante,5.083333333333333,4.441666666666666
1391,Bustos,96678,Internacional,LAT,2.6999999999999997,3.8249999999999997,América-MG,visitante,4.983333333333333,4.404166666666667
1392,Rômulo,105911,Internacional,MEI,7.35,3.7399999999999998,América-MG,visitante,4.983333333333333,4.361666666666666
1393,Gabriel,98976,São Paulo,MEI,2.533333333333333,1.1,Cruzeiro,visitante,7.583333333333333,4.341666666666667
1394,Diego,101027,Goiás,MEI,3.7249999999999996,3.6,Bragantino,visitante,5.083333333333333,4.341666666666667
1395,Edenílson,63289,Atlético-MG,MEI,1.6,1.9833333333333334,Fortaleza,visitante,6.7,4.341666666666667
1396,Patrick,83433,Atlético-MG,MEI,2.1,1.9666666666666661,Fortaleza,visitante,6.7,4.333333333333333
1397,Thauan Lara,115061,Internacional,LAT,3.45,3.6750000000000003,América-MG,visitante,4.983333333333333,4.329166666666667
1398,Vinicius,68917,Goiás,ATA,3.6,3.5666666666666664,Bragantino,visitante,5.083333333333333,4.324999999999999
1399,Guilherme Arana,87228,Atlético-MG,LAT,0.0,1.9,Fortaleza,visitante,6.7,4.3
1400,Baralhas,99440,Internacional,MEI,1.45,3.566666666666667,América-MG,visitante,4.983333333333333,4.275
1401,Morelli,99412,Goiás,MEI,5.466666666666666,3.425,Bragantino,visitante,5.083333333333333,4.254166666666666
1402,Zé Ricardo,102911,Goiás,MEI,6.18,3.4200000000000004,Bragantino,visitante,5.083333333333333,4.251666666666667
1403,Igor Gomes,100084,Atlético-MG,MEI,3.8333333333333335,1.7,Fortaleza,visitante,6.7,4.2
1404,David,90309,São Paulo,ATA,4.0,0.75,Cruzeiro,visitante,7.583333333333333,4.166666666666666
1405,Quagliata,111949,Cuiabá,ATA,0.7333333333333334,0.8800000000000001,Vasco,visitante,7.4,4.140000000000001
1406,Erick Pulgar,91473,Flamengo,MEI,2.375,3.175,Santos,visitante,5.083333333333333,4.129166666666666
