,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral,Goal_casa,GoalA_casa,Goal_fora,GoalA_fora,Goal_geral,GoalA_geral,Goal_diff_casa,Goal_diff_fora,Goal_diff_geral,xG_G_comp
0,Fortaleza,1.4469031711711944,1.0947514553823856,1.3822555939067749,1.2906121512985949,1.4145793825389847,1.1926818033404902,0.3521517157888088,0.09164344260818003,0.2218975791984945,1.1111111111111112,0.8888888888888888,0.75,1.125,0.9305555555555556,1.0069444444444444,0.22222222222222232,-0.375,-0.07638888888888884,0.48402382698342916
1,Vasco,1.2624651606033392,0.9133336168525502,0.9797987641897092,1.558869566616674,1.1211319623965244,1.236101591734612,0.34913154375078903,-0.5790708024269648,-0.11496962933808774,0.5,1.625,0.875,1.75,0.6875,1.6875,-1.125,-0.875,-1.0,0.43363196239652435
2,Bahia,1.498055161812541,0.96148274240201,0.9512899938355684,1.242319187168595,1.2246725778240548,1.1019009647853024,0.536572419410531,-0.29102919333302657,0.12277161303875239,1.25,1.375,0.5,1.5,0.875,1.4375,-0.125,-1.0,-0.5625,0.3496725778240548
3,Atlético-MG,1.6466501821014088,0.9049192616701123,0.8980868778484877,0.9300675083119097,1.2723685299749483,0.917493384991011,0.7417309204312965,-0.03198063046342192,0.35487514498393735,1.125,1.25,0.8888888888888888,0.7777777777777778,1.0069444444444444,1.0138888888888888,-0.125,0.11111111111111105,-0.00694444444444442,0.2654240855305039
4,Cruzeiro,1.433751458802882,0.8787197568097703,1.2086885095204685,1.2572604916037255,1.3212199841616752,1.067990124206748,0.5550317019931116,-0.04857198208325708,0.2532298599549272,0.3333333333333333,0.7777777777777778,1.875,0.875,1.1041666666666667,0.8263888888888888,-0.4444444444444445,1.0,0.2777777777777779,0.21705331749500845
5,Internacional,1.1587726418348159,1.221227496618528,0.9314004360681835,1.3163074043325083,1.0450865389514996,1.2687674504755182,-0.062454854783712044,-0.3849069682643248,-0.2236809115240186,1.0,0.75,0.6666666666666666,1.3333333333333333,0.8333333333333333,1.0416666666666665,0.25,-0.6666666666666666,-0.20833333333333326,0.21175320561816635
6,América-MG,1.1928780623120723,1.1313460387047303,1.4050489806048962,1.4377983264183716,1.2989635214584843,1.284572182561551,0.061532023607342,-0.03274934581347533,0.014391338896933226,1.0,2.0,1.25,2.125,1.125,2.0625,-1.0,-0.875,-0.9375,0.17396352145848426
7,Goiás,1.2603679168832345,0.9914559749411886,1.0068144433215558,1.5789983117999666,1.1335911801023952,1.2852271433705775,0.2689119419420458,-0.5721838684784109,-0.1516359632681823,1.125,1.5,0.8888888888888888,1.6666666666666667,1.0069444444444444,1.5833333333333335,-0.375,-0.7777777777777779,-0.5763888888888891,0.12664673565795082
8,Coritiba,1.2298497374624755,1.2402543159409505,0.8639981698945088,1.6365074317782649,1.0469239536784922,1.4383808738596078,-0.01040457847847498,-0.772509261883756,-0.39145692018111555,1.0,1.125,1.0,2.4444444444444446,1.0,1.7847222222222223,-0.125,-1.4444444444444446,-0.7847222222222223,0.046923953678492225
9,Corinthians,1.1717841319225235,1.2095371386026768,0.7498486303155436,1.482092061145631,0.9608163811190336,1.3458145998741537,-0.037753006680153245,-0.7322434308300874,-0.3849982187551202,1.5,0.8333333333333334,0.4444444444444444,1.2222222222222223,0.9722222222222222,1.027777777777778,0.6666666666666666,-0.7777777777777779,-0.05555555555555569,-0.011405841103188652
10,Athletico-PR,1.7959959603706888,0.9380363839417423,0.9348940035871705,1.361013270904683,1.3654449819789296,1.1495248274232126,0.8579595764289465,-0.4261192673175125,0.215920154555717,1.7777777777777777,1.1111111111111112,1.0,1.375,1.3888888888888888,1.2430555555555556,0.6666666666666665,-0.375,0.14583333333333326,-0.023443906909959233
