,atleta_id,apelido,clube_id,xG_total,shots_total,jogos_num,goals_total,xG_per_match,G_per_match,xG_per_shot,shots_per_goal,clube
0,93108,Mateus Vital,283,0.7742645424271927,5,1,0,0.7742645424271927,0.0,0.15485290848543853,inf,Cruzeiro
1,94509,Raphael Veiga,275,0.6165249496679579,5,1,1,0.6165249496679579,1.0,0.12330498993359158,5.0,Palmeiras
2,110759,John Kennedy,266,1.2001903615155234,7,2,2,0.6000951807577617,1.0,0.17145576593078907,3.5,Fluminense
3,83257,Gabriel,262,1.7483577124384941,10,3,1,0.5827859041461647,0.3333333333333333,0.1748357712438494,10.0,Flamengo
4,69318,Luis Suárez,284,1.6799997937996713,12,3,0,0.5599999312665571,0.0,0.13999998281663928,inf,Grêmio
5,79631,Cano,266,1.0611318333472792,9,2,1,0.5305659166736396,0.5,0.11790353703858658,9.0,Fluminense
6,89840,Calleri,276,0.9917784053199443,7,2,2,0.49588920265997216,1.0,0.14168262933142062,3.5,São Paulo
7,104666,Moisés,356,1.419693273192709,10,3,3,0.47323109106423633,1.0,0.1419693273192709,3.3333333333333335,Fortaleza
8,101254,Alef Manga,294,0.909972443168427,10,2,0,0.4549862215842135,0.0,0.0909972443168427,inf,Coritiba
9,38279,Wellington Paulista,327,0.4491452886351653,4,1,0,0.4491452886351653,0.0,0.11228632215879132,inf,América-MG
10,99818,Paulinho,282,1.3058700032088282,10,3,0,0.4352900010696094,0.0,0.13058700032088283,inf,Atlético-MG
11,72583,Pedro Henrique,285,0.869119803931442,9,2,0,0.434559901965721,0.0,0.09656886710349355,inf,Internacional
12,86799,Rodrigo Pinho,294,0.8394356117019337,4,2,0,0.41971780585096685,0.0,0.20985890292548343,inf,Coritiba
13,98219,Alemão,285,0.8150835218128689,5,2,0,0.40754176090643446,0.0,0.1630167043625738,inf,Internacional
14,61188,Gilberto,283,1.2089601100192162,10,3,1,0.40298670333973874,0.3333333333333333,0.12089601100192163,10.0,Cruzeiro
15,113103,Flaco López,275,0.7950249965588831,5,2,1,0.3975124982794416,0.5,0.15900499931177664,5.0,Palmeiras
16,109497,Marcos Leonardo,277,1.1892849689576193,8,3,1,0.3964283229858731,0.3333333333333333,0.1486606211197024,8.0,Santos
17,84042,Tiquinho Soares,263,0.7775957336406767,8,2,3,0.38879786682033834,1.5,0.09719946670508459,2.6666666666666665,Botafogo
18,109461,Calebe,356,0.7764575524007582,7,2,0,0.3882287762003791,0.0,0.1109225074858226,inf,Fortaleza
19,93790,Marlon Freitas,263,0.36434274510455994,2,1,0,0.36434274510455994,0.0,0.18217137255227997,inf,Botafogo
20,72142,Danilo Avelar,327,0.3614748363132986,3,1,0,0.3614748363132986,0.0,0.12049161210443286,inf,América-MG
21,86970,Eduardo Bauermann,277,1.0754088441218161,6,3,1,0.35846961470727207,0.3333333333333333,0.17923480735363603,6.0,Santos
22,87258,Soteldo,277,0.35246808375530386,2,1,0,0.35246808375530386,0.0,0.17623404187765193,inf,Santos
23,106822,Rodrigo Nestor,276,0.6970380173073143,7,2,0,0.34851900865365715,0.0,0.09957685961533061,inf,São Paulo
24,94583,Pedro,262,1.032627644885721,6,3,1,0.344209214961907,0.3333333333333333,0.1721046074809535,6.0,Flamengo
25,39148,Hulk,282,1.0265995907277088,16,3,2,0.34219986357590293,0.6666666666666666,0.0641624744204818,8.0,Atlético-MG
