,rodada_id,atleta_id,apelido,clube,posicao,preco_open,pontos_num,variacao_num,ieo_gm_mean,iao_gm_mean,ied_gm_mean,ieg_gm_mean,iro_gm,irp_gm,ippc_gm_mean,ranking_clube,fase,prob_vitoria_mandante,prob_vitoria_visitante,prob_vitoria,mando,XP_mandante,XP_visitante,XP,media_movel_mandante,media_movel_visitante,media_movel,odds,points_next,binary_prob
2019,9,78715,Ramiro,Cruzeiro,MEI,5.62,0.0,0.0,20.69,2.2222222222222223,32.44301512446674,12.708723982315405,4.568888888888889,3.80653455097918,0.5520926283322211,0,4,43.491144345301734,56.65845905063034,56.65845905063034,visitante,0.0,3.1666666666666665,0,3.9,6.050000000000002,3.9,0,0,1.0
1394,9,68920,Dudu,Palmeiras,ATA,16.0,13.2,0.92,41.656666666666666,8.333333333333334,30.39372669037439,12.708723982315405,14.675555555555556,10.374998007872886,0.4624279877445256,0,9,43.491144345301734,42.02980658420846,42.02980658420846,visitante,0.0,4.9,0,6.1,7.833333333333332,6.1,0,0,1.0
1950,9,87747,Yago Felipe,Bahia,MEI,5.25,0.0,0.0,0.0,0.0,31.631466644116863,12.708723982315405,1.1111111111111112,2.7477137343736886,0.2650320164825157,0,2,16.576402647685175,29.94066804147543,16.576402647685175,mandante,1.1625,0.0,0,1.7000000000000002,2.85,1.7000000000000002,0,0,1.0
1560,9,109497,Marcos Leonardo,Santos,ATA,12.0,0.0,0.0,16.784444444444443,4.4444444444444455,25.997565823625283,12.708723982315405,11.647777777777776,4.218358161858735,0.2740577930033724,0,8,43.491144345301734,49.85231977631855,49.85231977631855,visitante,0.0,5.4125,0,10.4,9.3,10.4,0,0,1.0
1942,9,87552,Vitor Bueno,Athletico-PR,MEI,6.88,0.0,0.0,20.69,0.0,30.04498555929613,12.708723982315405,10.566666666666666,4.3705165323547295,0.445970500154498,0,9,43.491144345301734,52.612423251832894,52.612423251832894,visitante,0.0,3.6825,0,2.05,4.4,2.05,0,0,1.0
1439,9,108946,Victor Sá,Botafogo,ATA,7.9,1.2,-0.46,6.734444444444446,11.111111111111109,36.930631848405405,12.708723982315405,13.814444444444444,6.009244992295838,0.7422857464188872,0,9,45.50917147198752,29.94066804147543,45.50917147198752,mandante,5.3375,0.0,0,6.925,2.6666666666666665,6.925,0,0,1.0
1825,9,89846,Cristaldo,Grêmio,MEI,10.36,13.0,1.77,28.32111111111111,12.037037037037035,42.75929157530992,12.708723982315405,12.59,10.12452216040271,0.6359550868011833,0,10,43.491144345301734,32.598162901451666,32.598162901451666,visitante,0.0,3.1833333333333336,0,8.825,4.8,8.825,0,0,1.0
1020,9,91708,Nino,Fluminense,ZAG,13.48,-1.3,-1.02,21.212222222222227,5.925925925925926,29.008239944356326,13.957667361322553,7.157777777777778,8.36700816579755,0.4540657123541077,0,9,43.491144345301734,60.46978284595008,60.46978284595008,visitante,0.0,3.7225,0,6.8,1.975,6.8,0,0,1.0
895,9,102318,Caio Paulista,São Paulo,LAT,10.05,7.2,0.48,20.69,0.0,33.40907843635548,13.706766804424444,10.348888888888887,8.537578925928441,0.6987018074211595,0,8,30.99727613599175,29.94066804147543,30.99727613599175,mandante,4.1625,0.0,0,5.966666666666668,5.275,5.966666666666668,0,0,1.0
1433,9,68917,Vinicius,Goiás,ATA,7.92,1.7,-0.62,0.0,0.0,33.01355081557485,12.708723982315405,9.908888888888887,6.041192503301582,0.3524219957383122,0,4,16.354025461468773,29.94066804147543,16.354025461468773,mandante,4.2,0.0,0,1.95,2.6,1.95,0,0,1.0
1528,9,83257,Gabriel,Flamengo,ATA,14.85,0.0,0.0,34.29333333333334,14.814814814814813,27.85033882835907,12.708723982315405,21.46,7.137724550898205,0.3240499396590453,0,13,47.24354154467879,29.94066804147543,47.24354154467879,mandante,4.475,0.0,0,4.733333333333333,10.45,4.733333333333333,0,0,1.0
904,9,87342,Kannemann,Grêmio,ZAG,8.120000000000001,10.9,1.44,11.111111111111109,0.0,41.15613933569343,13.25202220003223,2.6344444444444446,6.377502744029372,0.474216328100413,0,10,43.491144345301734,32.598162901451666,32.598162901451666,visitante,0.0,2.1166666666666667,0,6.633333333333333,2.85,6.633333333333333,0,0,1.0
1496,9,68911,Diego Souza,Grêmio,ATA,7.0,0.0,0.0,0.0,0.0,27.851576697244,12.708723982315405,0.0,0.0,0.0,0,10,43.491144345301734,32.598162901451666,32.598162901451666,visitante,0.0,0.0,0,0.0,0.0,0.0,0,0,1.0
1497,9,69022,Marcelo Cirino,Athletico-PR,ATA,5.0,0.0,0.0,0.0,0.0,27.851576697244,12.708723982315405,0.0,0.0,0.0,0,9,43.491144345301734,52.612423251832894,52.612423251832894,visitante,0.0,0.0,0,0.0,0.0,0.0,0,0,1.0
938,9,105531,Matheus Bidu,Corinthians,LAT,7.1,0.0,0.0,0.0,0.0,34.92771270720354,13.026184299775725,7.144444444444447,7.075591753626878,0.5986736286338548,0,4,42.11495514551353,29.94066804147543,42.11495514551353,mandante,3.7825,0.0,0,4.933333333333334,4.65,4.933333333333334,0,0,1.0
936,9,38144,Rafinha,São Paulo,LAT,7.55,0.0,0.0,11.111111111111109,0.0,40.065052263423546,13.348343865356345,0.0,5.618168239527464,0.5490094482301046,0,8,30.99727613599175,29.94066804147543,30.99727613599175,mandante,3.333333333333333,0.0,0,4.666666666666667,5.233333333333333,4.666666666666667,0,0,1.0
920,9,114374,Lucas Pires,Santos,LAT,8.46,1.2,-0.32,0.0,0.0,45.54154280474648,13.699269428506012,2.2222222222222223,6.5766528822679495,0.5995598134245442,0,8,43.491144345301734,49.85231977631855,49.85231977631855,visitante,0.0,4.2125,0,6.2,3.55,6.2,0,0,1.0
923,9,105672,Nicolás Hernández,Internacional,ZAG,3.64,4.2,0.11,11.111111111111109,0.0,27.79923252725277,13.026184299775725,0.0,1.982242411728268,0.3473894810973463,0,4,49.0358241790416,29.94066804147543,49.0358241790416,mandante,3.1,0.0,0,5.0,1.5333333333333334,5.0,0,0,1.0
916,9,72532,Maguinho,Goiás,LAT,3.95,1.8,-0.94,22.222222222222218,4.62962962962963,18.503556657810297,12.708723982315405,10.956666666666667,5.619713956559613,1.2887541530497832,0,4,16.354025461468773,29.94066804147543,16.354025461468773,mandante,3.6333333333333333,0.0,0,4.75,2.975,4.75,0,0,1.0
933,9,87402,Messias,Santos,ZAG,7.34,2.1,-0.16,0.0,0.0,36.30310279701489,13.957667361322553,2.706666666666667,5.746267417335128,0.6284338269439154,0,8,43.491144345301734,49.85231977631855,49.85231977631855,visitante,0.0,3.8875,0,3.7,3.0666666666666664,3.7,0,0,1.0
934,9,80692,Luan,Palmeiras,ZAG,7.48,1.7,-0.15,11.111111111111109,1.851851851851852,30.179063980850824,13.286021928034403,4.543333333333333,4.860790157298356,0.4616616430341998,0,9,43.491144345301734,42.02980658420846,42.02980658420846,visitante,0.0,3.5583333333333336,0,4.8,5.366666666666667,4.8,0,0,1.0
913,9,93702,Gabriel Inocêncio,Santos,LAT,8.290000000000001,2.0,-1.31,0.0,0.0,43.24926077021271,13.957667361322553,5.1577777777777785,7.5399000215900225,0.9317547777793624,0,8,43.491144345301734,49.85231977631855,49.85231977631855,visitante,0.0,5.654166666666668,0,5.275,6.433333333333334,5.275,0,0,1.0
905,9,99213,Puma Rodríguez,Vasco,LAT,7.04,3.7,-0.23,0.0,0.0,41.58530958301672,12.708723982315405,12.318888888888885,8.151504703738365,0.6379266094896401,0,1,43.491144345301734,24.727784231197433,24.727784231197433,visitante,0.0,4.0125,0,4.199999999999998,5.533333333333334,4.199999999999998,0,0,1.0
903,9,105584,Lucas Piton,Vasco,LAT,6.06,4.5,0.82,20.69,0.0,32.23614745831697,12.708723982315405,2.336666666666667,5.811948973058169,0.3979520092520824,0,1,43.491144345301734,24.727784231197433,24.727784231197433,visitante,0.0,3.135,0,4.0,1.9,4.0,0,0,1.0
951,9,115502,Ceballos,Fortaleza,ZAG,3.91,0.0,0.0,0.0,0.0,29.726363350256452,13.314344137354164,1.8522222222222224,2.001725063876186,0.3297143117621815,0,6,43.491144345301734,21.129855887919227,21.129855887919227,visitante,0.0,2.2750000000000004,0,6.2,3.0500000000000003,6.2,0,0,1.0
968,9,80853,Pedro Geromel,Grêmio,ZAG,7.0,0.0,0.0,0.0,0.0,27.851576697244,12.708723982315405,0.0,0.0,0.0,0,10,43.491144345301734,32.598162901451666,32.598162901451666,visitante,0.0,0.0,0,0.0,0.0,0.0,0,0,1.0
1434,9,80287,Luciano,São Paulo,ATA,11.81,1.6,-0.61,40.45333333333333,8.148148148148147,26.4860819371414,12.708723982315405,17.038888888888884,6.9930069930069925,0.3837746322986911,0,8,30.99727613599175,29.94066804147543,30.99727613599175,mandante,4.45,0.0,0,6.133333333333333,2.1,6.133333333333333,0,0,1.0
1000,9,51042,Apodi,Goiás,LAT,4.9,-0.3,-0.23,9.662222222222221,4.4444444444444455,28.17837408286491,12.708723982315405,1.5877777777777775,2.9222512574109976,0.2276844297685641,0,4,16.354025461468773,29.94066804147543,16.354025461468773,mandante,4.15,0.0,0,0.45,-0.05,0.45,0,0,1.0
1876,9,103767,Gabriel Menino,Palmeiras,MEI,8.44,1.8,-0.25,7.936666666666667,0.0,37.55678957212796,12.708723982315405,14.595555555555556,6.64573605112595,0.6352727697556744,0,9,43.491144345301734,42.02980658420846,42.02980658420846,visitante,0.0,3.9125,0,4.025,5.566666666666666,4.025,0,0,1.0
1836,9,106002,Johnny,Internacional,MEI,9.36,5.4,-1.06,19.192222222222227,7.222222222222222,42.511824065824705,12.708723982315405,5.268888888888889,8.610365475944661,0.6355359743417252,0,4,49.0358241790416,29.94066804147543,49.0358241790416,mandante,3.633333333333333,0.0,0,7.9,9.7,7.9,0,0,1.0
1415,9,105547,Rikelme,Cuiabá,ATA,1.79,5.2,0.48,0.0,0.0,36.468382005225784,12.708723982315405,0.0,2.620452743768167,0.9769027452393826,0,7,43.491144345301734,24.332340234769955,24.332340234769955,visitante,0.0,3.175,0,4.2,3.85,4.2,0,0,1.0
1416,9,101960,Vitinho,Bragantino,ATA,7.08,5.0,-0.72,8.546666666666667,8.333333333333334,26.046261870107536,12.708723982315405,13.111111111111109,5.614227945506654,0.6374250538978747,0,8,43.491144345301734,16.21097027289365,16.21097027289365,visitante,0.0,2.35,0,7.833333333333332,1.7,7.833333333333332,0,0,1.0
1848,9,85931,Hyoran,Atlético-MG,MEI,6.59,4.0,0.15,22.222222222222218,4.0740740740740735,28.579527220814384,12.708723982315405,17.711111111111116,6.71958836174066,0.8743550163817032,0,13,62.47724655028854,29.94066804147543,62.47724655028854,mandante,2.7875,0.0,0,4.8,5.925,4.8,0,0,1.0
1888,9,107111,Richard Ríos,Palmeiras,MEI,4.4,1.3,-0.14,0.0,0.0,33.5868000795262,12.708723982315405,8.01,4.231277989385947,0.3744912238985697,0,9,43.491144345301734,42.02980658420846,42.02980658420846,visitante,0.0,1.7416666666666667,0,0.825,1.7333333333333334,0.825,0,0,1.0
168,9,82792,Maurício Barbieri,Vasco,TEC,8.860000000000003,4.09,0.27,0.0,0.0,27.851576697244,12.708723982315405,0.0,8.560311284046692,0.4354448815852364,0,1,43.491144345301734,24.727784231197433,24.727784231197433,visitante,0.0,3.884,0,3.5966666666666662,3.51,3.5966666666666662,0,0,1.0
1419,9,99818,Paulinho,Atlético-MG,ATA,9.8,4.2,0.27,20.0,7.4074074074074066,39.16892598423275,12.708723982315405,12.13,7.176588074000103,0.5170226955716634,0,13,62.47724655028854,29.94066804147543,62.47724655028854,mandante,4.125,0.0,0,6.466666666666666,4.6000000000000005,6.466666666666666,0,0,1.0
1847,9,81952,Willian Oliveira,Goiás,MEI,2.27,4.1,0.43,0.0,0.0,26.51830348897079,12.708723982315405,2.2222222222222223,2.585068420017421,0.5512079200854417,0,4,16.354025461468773,29.94066804147543,16.354025461468773,mandante,3.175,0.0,0,1.5499999999999998,2.066666666666667,1.5499999999999998,0,0,1.0
165,9,110818,Renato Paiva,Bahia,TEC,8.16,5.52,0.59,0.0,0.0,27.851576697244,12.708723982315405,0.0,8.717174259585537,0.6824895533921098,0,2,16.576402647685175,29.94066804147543,16.576402647685175,mandante,2.7175,0.0,0,5.29,4.3900000000000015,5.29,0,0,1.0
164,9,41929,Renato Gaúcho,Grêmio,TEC,12.11,6.28,0.28,0.0,0.0,27.851576697244,12.708723982315405,0.0,9.201014344650087,0.4572206464057895,0,10,43.491144345301734,32.598162901451666,32.598162901451666,visitante,0.0,3.13375,0,6.0175,4.246666666666667,6.0175,0,0,1.0
1423,9,73850,Aloísio,América-MG,ATA,8.61,3.5,0.34,26.602222222222228,12.037037037037036,22.64110970388643,12.708723982315405,27.70666666666667,13.090156512740913,0.8546362083185731,0,7,24.60243975787025,29.94066804147543,24.60243975787025,mandante,5.300000000000002,0.0,0,6.300000000000002,7.699999999999998,6.300000000000002,0,0,1.0
1424,9,84042,Tiquinho Soares,Botafogo,ATA,19.97,3.0,-1.43,58.54666666666666,20.370370370370367,27.492810729686127,12.708723982315405,18.290000000000006,12.311248073959938,0.5373680049523175,0,9,45.50917147198752,29.94066804147543,45.50917147198752,mandante,6.55,0.0,0,8.733333333333333,11.133333333333333,8.733333333333333,0,0,1.0
170,9,40990,Dorival Júnior,São Paulo,TEC,11.19,3.77,-0.36,0.0,0.0,26.921259078517146,13.656288839079194,0.0,9.201872156969245,0.5903794399026521,0,8,30.99727613599175,29.94066804147543,30.99727613599175,mandante,4.955,0.0,0,7.3966666666666665,4.1375,7.3966666666666665,0,0,1.0
1838,9,105911,Rômulo,Internacional,MEI,2.59,5.1,0.58,0.0,0.0,35.72592593188735,12.708723982315405,6.296666666666668,4.026429898823044,1.1407613371056344,0,4,49.0358241790416,29.94066804147543,49.0358241790416,mandante,2.15,0.0,0,3.1,5.466666666666666,3.1,0,0,1.0
163,9,110506,Abel Ferreira,Palmeiras,TEC,13.16,6.69,0.43,0.0,0.0,27.851576697244,12.708723982315405,0.0,9.063381516247787,0.4897456758317836,0,9,43.491144345301734,42.02980658420846,42.02980658420846,visitante,0.0,3.9425,0,6.5200000000000005,6.4433333333333325,6.5200000000000005,0,0,1.0
1843,9,112140,Bitello,Grêmio,MEI,13.17,4.7,-0.85,20.773333333333326,6.296296296296296,38.972252186594375,12.708723982315405,14.143333333333333,9.518943264827223,0.485222630807305,0,10,43.491144345301734,32.598162901451666,32.598162901451666,visitante,0.0,4.116666666666667,0,5.95,7.35,5.95,0,0,1.0
161,9,39850,Vagner Mancini,América-MG,TEC,6.43,7.54,1.19,0.0,0.0,27.851576697244,12.708723982315405,0.0,8.808692277842454,0.6115599870758543,0,7,24.60243975787025,29.94066804147543,24.60243975787025,mandante,4.212999999999999,0.0,0,4.5,3.51,4.5,0,0,1.0
1854,9,86841,Boschilia,Coritiba,MEI,6.92,3.2,-0.41,19.528888888888886,1.851851851851852,31.828022739629326,12.708723982315405,14.641111111111107,8.693004069654773,0.6221983815104017,0,2,21.020624425670913,29.94066804147543,21.020624425670913,mandante,3.7583333333333333,0.0,0,3.6,5.025,3.6,0,0,1.0
1408,9,60825,Felipe Azevedo,América-MG,ATA,3.88,6.5,1.19,11.111111111111109,2.2222222222222223,27.379828858323478,12.708723982315405,7.5744444444444445,5.2515845298150285,0.5803967595026379,0,7,24.60243975787025,29.94066804147543,24.60243975787025,mandante,3.91,0.0,0,4.2,0.2333333333333333,4.2,0,0,1.0
1890,9,82766,Wellington Rato,São Paulo,MEI,5.8900000000000015,1.2,0.18,10.287777777777778,0.0,34.20479898974523,12.708723982315405,3.055555555555556,4.0396496707176315,0.43690182566482416,0,8,30.99727613599175,29.94066804147543,30.99727613599175,mandante,2.2750000000000004,0.0,0,2.9333333333333336,2.575,2.9333333333333336,0,0,1.0
1407,9,98225,Pedro Raul,Vasco,ATA,6.2399999999999975,7.2,1.03,20.773333333333326,6.296296296296296,24.198436681833268,12.708723982315405,15.334444444444447,7.6343397527459,0.6619988002603601,0,1,43.491144345301734,24.727784231197433,24.727784231197433,visitante,0.0,3.1125,0,4.066666666666666,2.9333333333333336,4.066666666666666,0,0,1.0
159,9,82747,Paulo Turra,Athletico-PR,TEC,10.09,8.41,0.9,0.0,0.0,27.851576697244,12.708723982315405,0.0,9.178084717944934,0.664146217946957,0,9,43.491144345301734,52.612423251832894,52.612423251832894,visitante,0.0,3.66375,0,6.49,4.37,6.49,0,0,1.0
1845,9,95556,Raniele,Cuiabá,MEI,11.91,4.4,-0.09,11.111111111111109,3.7037037037037033,44.43508976953,12.708723982315405,12.951111111111109,9.204615520126838,0.5127257270737527,0,7,43.491144345301734,24.332340234769955,24.332340234769955,visitante,0.0,4.13,0,3.0,3.8,3.0,0,0,0.6666666666666666
1514,9,98219,Alemão,Internacional,ATA,6.64,0.0,0.0,0.0,0.0,28.997589019726906,12.708723982315405,7.9288888888888875,2.353912863927317,0.20719883260700908,0,4,49.0358241790416,29.94066804147543,49.0358241790416,mandante,1.2166666666666668,0.0,0,0.55,-0.25,0.55,0,0,0.6666666666666666
915,9,107676,Nathan,Santos,LAT,9.1,1.8,-0.96,0.0,0.0,38.872653796752466,13.325544854200047,0.0,4.0024579409762016,0.44040566623578187,0,8,43.491144345301734,49.85231977631855,49.85231977631855,visitante,0.0,4.954166666666668,0,0.7,3.35,0.7,0,0,0.6666666666666666
910,9,101319,Guga,Fluminense,LAT,8.52,2.4,-0.04,11.111111111111109,0.0,37.493002399707024,13.59924442225445,0.6533333333333333,6.036318516407048,0.5291376923671368,0,9,43.491144345301734,60.46978284595008,60.46978284595008,visitante,0.0,5.0025,0,3.033333333333333,4.925,3.033333333333333,0,0,0.6666666666666666
1892,9,82455,Zé Rafael,Palmeiras,MEI,9.44,1.1,-0.15,11.111111111111109,0.0,30.5101770202972,12.708723982315405,4.222222222222221,4.334868599295584,0.27743569224594977,0,9,43.491144345301734,42.02980658420846,42.02980658420846,visitante,0.0,2.325,0,3.266666666666666,3.1,3.266666666666666,0,0,0.6666666666666666
1849,9,89883,Dodi,Santos,MEI,5.76,3.9,-0.54,0.0,0.0,42.62279744648499,12.708723982315405,0.7411111111111109,4.650158603623803,0.7513636102177714,0,8,43.491144345301734,49.85231977631855,49.85231977631855,visitante,0.0,5.137500000000001,0,3.0500000000000003,7.4,3.0500000000000003,0,0,0.6666666666666666
906,9,78445,Renê,Internacional,LAT,9.35,3.1,-0.44,0.0,0.0,41.57447387997673,13.290734564325989,2.9633333333333334,6.752013214949413,0.4229390501935625,0,4,49.0358241790416,29.94066804147543,49.0358241790416,mandante,2.9625,0.0,0,5.0,3.95,5.0,0,0,0.6666666666666666
927,9,116065,Cuiabano,Grêmio,LAT,5.29,0.0,0.0,24.69,33.333333333333336,23.40686274509804,18.049698049698048,17.843333333333334,8.118542068808903,2.8983498349834984,0,10,43.491144345301734,32.598162901451666,32.598162901451666,visitante,0.0,6.65,0,3.2,11.1,3.2,0,0,0.6666666666666666
1874,9,98022,Erick,Athletico-PR,MEI,6.48,2.0,-0.29,12.886666666666667,5.5555555555555545,30.626020312927338,12.708723982315405,8.844444444444443,6.159293340955613,0.8712424913572232,0,9,43.491144345301734,52.612423251832894,52.612423251832894,visitante,0.0,2.02,0,7.6,1.75,7.6,0,0,0.6666666666666666
1871,9,99267,Pochettino,Fortaleza,MEI,5.88,2.1,0.23,9.662222222222221,4.4444444444444455,33.53521693140605,12.708723982315405,8.206666666666665,4.263837127931389,0.5144105686074798,0,6,43.491144345301734,21.129855887919227,21.129855887919227,visitante,0.0,2.6125,0,2.0,4.133333333333334,2.0,0,0,0.6666666666666666
947,9,97899,Matheus Bahia,Bahia,LAT,3.92,0.0,0.0,0.0,0.0,26.95833050988016,12.973274246865671,0.0,1.3423944961825658,0.1422890224894233,0,2,16.576402647685175,29.94066804147543,16.576402647685175,mandante,0.6875,0.0,0,0.75,4.9,0.75,0,0,0.6666666666666666
950,9,97468,Marçal,Botafogo,LAT,10.84,0.0,0.0,0.0,0.0,40.263124975727756,13.658306806898231,2.7777777777777777,5.084745762711863,0.35793327317532503,0,9,45.50917147198752,29.94066804147543,45.50917147198752,mandante,5.675000000000002,0.0,0,7.6,5.1,7.6,0,0,0.6666666666666666
960,9,107236,Vanderlan,Palmeiras,LAT,6.97,0.0,0.0,11.111111111111109,0.0,31.19453004019734,12.708723982315405,3.1744444444444446,2.3905525363762417,0.2820386277750619,0,9,43.491144345301734,42.02980658420846,42.02980658420846,visitante,0.0,3.375,0,3.0,5.0,3.0,0,0,0.6666666666666666
976,9,118774,Alexsander,Fluminense,LAT,10.06,0.0,0.0,9.578888888888887,0.0,30.506274405705145,13.699269428506012,1.51,4.4769362330018945,0.43465922936128026,0,9,43.491144345301734,60.46978284595008,60.46978284595008,visitante,0.0,4.695833333333333,0,1.9,4.4,1.9,0,0,0.6666666666666666
1855,9,104783,Acevedo,Bahia,MEI,4.239999999999998,3.1,0.15,0.0,0.0,31.831994270324444,12.708723982315405,6.111111111111112,3.96425874653914,0.5757795402473689,0,2,16.576402647685175,29.94066804147543,16.576402647685175,mandante,1.325,0.0,0,1.3999999999999997,3.433333333333333,1.3999999999999997,0,0,0.6666666666666666
1870,9,122991,Breno,América-MG,MEI,3.01,2.1,0.09,20.0,4.0,30.676530142848925,14.870516504237434,11.746,7.171129220023283,2.4485671417854458,0,7,24.60243975787025,29.94066804147543,24.60243975787025,mandante,5.4,0.0,0,6.5,2.4,6.5,0,0,0.6666666666666666
908,9,70171,Rafael,Botafogo,LAT,5.45,2.6,-0.63,0.0,0.0,39.38341490800377,12.99362426721569,0.0,2.8043143297380584,0.48575764222513707,0,9,45.50917147198752,29.94066804147543,45.50917147198752,mandante,4.025,0.0,0,8.0,1.1,8.0,0,0,0.6666666666666666
892,9,96725,Saravia,Atlético-MG,LAT,5.94,8.8,1.58,0.0,0.0,33.36463877893353,13.367447221683806,0.5555555555555556,4.129923325603832,0.4187329264874434,0,13,62.47724655028854,29.94066804147543,62.47724655028854,mandante,2.0166666666666666,0.0,0,2.15,6.5,2.15,0,0,0.6666666666666666
1879,9,116672,Daniel Ruiz,Santos,MEI,3.3400000000000003,1.7,0.13,0.0,0.0,33.59423812617993,12.708723982315405,3.81,1.610947801969674,0.3049769224974423,0,8,43.491144345301734,49.85231977631855,49.85231977631855,visitante,0.0,2.875,0,0.09999999999999998,1.0,0.09999999999999998,0,0,0.6666666666666666
904,9,86391,Sander,Goiás,LAT,8.889999999999997,4.5,0.46,7.507777777777778,0.0,39.87019045051935,12.708723982315405,3.81,11.183230773553626,0.5561397253962279,0,4,16.354025461468773,29.94066804147543,16.354025461468773,mandante,5.699999999999998,0.0,0,5.133333333333334,2.7,5.133333333333334,0,0,0.6666666666666666
1831,9,62977,Ganso,Fluminense,MEI,11.62,7.6,0.95,55.555555555555564,6.481481481481482,33.82546502407349,12.708723982315405,5.1033333333333335,9.20538573752075,0.5451038498554603,0,9,43.491144345301734,60.46978284595008,60.46978284595008,visitante,0.0,4.6525,0,8.733333333333334,4.3,8.733333333333334,0,0,0.6666666666666666
1824,9,87863,Arrascaeta,Flamengo,MEI,13.46,13.3,0.89,8.546666666666667,0.0,26.699000971613245,12.708723982315405,6.354444444444443,4.007984031936128,0.20501270729410806,0,13,47.24354154467879,29.94066804147543,47.24354154467879,mandante,4.3125,0.0,0,5.0,6.7,5.0,0,0,0.6666666666666666
1570,9,78117,Everaldo,Bahia,ATA,8.930000000000003,-0.4,-0.63,21.212222222222227,9.629629629629628,24.439239449122443,12.708723982315405,7.923333333333334,4.929104790670358,0.3183223145496673,0,2,16.576402647685175,29.94066804147543,16.576402647685175,mandante,2.2458333333333336,0.0,0,5.35,0.4333333333333333,5.35,0,0,0.6666666666666666
1568,9,101002,Júnior Santos,Botafogo,ATA,8.9,-0.3,-1.68,18.99,12.777777777777779,29.48672947407925,12.708723982315405,14.386666666666665,6.117103235747304,0.7766146050627976,0,9,45.50917147198752,29.94066804147543,45.50917147198752,mandante,4.245,0.0,0,5.675,1.5666666666666669,5.675,0,0,0.6666666666666666
