,rodada_id,atleta_id,apelido,clube,posicao,preco_open,pontos_num,variacao_num,ieo_gm_mean,iao_gm_mean,ied_gm_mean,ieg_gm_mean,iro_gm,irp_gm,ippc_gm_mean,ranking_clube,fase,prob_vitoria_mandante,prob_vitoria_visitante,prob_vitoria,mando,XP_mandante,XP_visitante,XP,media_movel_mandante,media_movel_visitante,media_movel,odds,points_next,binary_prob
888,4,80583,Lucas Lima,Santos,MEI,6.1000000000000005,-0.1,-0.66,0.0,0.0,34.27177177177177,10.006483329912873,8.8675,4.840357031839779,0.5356979133722507,0,4,27.228500412699645,25.208129910993343,27.228500412699645,mandante,3.95,0.0,0,4.9,0.5499999999999999,4.9,0,0,1.0
213,4,93834,Keiller,Internacional,GOL,5.43,6.0,0.67,0.0,0.0,29.72089736795619,19.23823205656822,0.0,3.2690421706440014,0.3476716653512234,0,7,50.71397383943749,25.208129910993343,50.71397383943749,mandante,2.875,0.0,0,2.0,6.0,2.0,0,0,1.0
749,4,105647,Maurício,Internacional,MEI,10.39,1.1,-0.67,25.0,5.0,33.953806747924396,10.006483329912873,10.77,8.662961752206602,0.6931947014012291,0,7,50.71397383943749,25.208129910993343,50.71397383943749,mandante,6.9,0.0,0,10.05,1.1,10.05,0,0,1.0
405,4,90232,Raí Ramos,São Paulo,LAT,5.68,0.0,0.0,0.0,0.0,33.41459106164989,10.812934942816096,4.7925,3.066639101371373,0.4271640488656195,0,7,46.16413326259396,23.200464164044682,23.200464164044682,visitante,0.0,4.65,0,6.1,2.8,6.1,0,0,1.0
709,4,100079,Zaracho,Atlético-MG,MEI,5.74,3.6,0.59,0.0,0.0,27.993729023140787,10.006483329912873,3.75,3.6817442861241263,0.2856522392978004,0,4,46.16413326259396,33.62947902562897,33.62947902562897,visitante,0.0,2.6,0,-0.1,3.95,-0.1,0,0,1.0
700,4,99440,Baralhas,Internacional,MEI,4.84,4.9,0.63,0.0,0.0,39.955396573043636,10.006483329912873,5.3975,3.7593984962406006,0.4646120886828703,0,7,50.71397383943749,25.208129910993343,50.71397383943749,mandante,2.325,0.0,0,0.9,4.15,0.9,0,0,1.0
696,4,87470,Thaciano,Bahia,MEI,11.43,5.2,-0.17,47.7275,10.0,31.91043985161632,10.006483329912873,11.8175,10.422820491180687,0.8576624845978021,0,6,46.16413326259396,39.00819541164889,39.00819541164889,visitante,0.0,6.625,0,5.2,9.75,5.2,0,0,1.0
563,4,39148,Hulk,Atlético-MG,ATA,17.57,1.8,-2.35,21.74,12.5,20.74368486133192,10.006483329912873,28.99,15.061681170507793,0.5574596988517253,0,4,46.16413326259396,33.62947902562897,33.62947902562897,visitante,0.0,2.075,0,12.85,2.9,12.85,0,0,1.0
340,4,78445,Renê,Internacional,LAT,9.73,4.8,0.1,0.0,0.0,52.113142554319026,10.601721425150966,2.5,8.703824779339651,0.6455472384604746,0,7,50.71397383943749,25.208129910993343,50.71397383943749,mandante,4.525,0.0,0,5.3,5.35,5.3,0,0,1.0
533,4,91151,Everaldo,América-MG,ATA,10.76,7.5,0.23,50.0,5.0,40.54363186716128,10.006483329912873,10.5125,18.663088558184928,1.018273589472881,0,0,46.16413326259396,16.188172517595707,16.188172517595707,visitante,0.0,8.35,0,5.6,9.7,5.6,0,0,1.0
813,4,78605,Gabriel,Internacional,MEI,6.0,0.0,0.0,0.0,0.0,29.72089736795619,10.006483329912873,0.0,0.0,0.0,0,7,50.71397383943749,25.208129910993343,50.71397383943749,mandante,0.0,0.0,0,0.0,0.0,0.0,0,0,1.0
405,4,104401,Vitor Mendes,Fluminense,ZAG,6.66,0.0,0.0,0.0,0.0,29.661278925984806,11.453960583841738,2.5,3.3250487002082347,0.6534313725490197,0,7,46.16413326259396,28.933591921772205,28.933591921772205,visitante,0.0,3.2,0,5.0,4.9,5.0,0,0,1.0
815,4,96652,Allan,Atlético-MG,MEI,9.0,0.0,0.0,0.0,0.0,29.72089736795619,10.006483329912873,0.0,0.0,0.0,0,4,46.16413326259396,33.62947902562897,33.62947902562897,visitante,0.0,0.0,0,0.0,0.0,0.0,0,0,1.0
437,4,94514,Oliveira,Cruzeiro,ZAG,9.48,-0.8,-1.54,25.0,8.333333333333332,28.429164458576228,10.812934942816096,6.25,3.2170173653284304,0.39791416663440815,0,9,45.54358410808491,25.208129910993343,45.54358410808491,mandante,1.9,0.0,0,0.29999999999999993,9.2,0.29999999999999993,0,0,1.0
681,4,72497,Gustavo Campanharo,Internacional,MEI,5.5,7.8,1.16,0.0,0.0,46.771771771771775,10.006483329912873,8.125,6.211180124223603,0.8325816302560489,0,7,50.71397383943749,25.208129910993343,50.71397383943749,mandante,5.575,0.0,0,7.4,3.9,7.4,0,0,1.0
526,4,89898,Róger Guedes,Corinthians,ATA,16.43,9.0,1.0,42.8575,33.33333333333333,28.24942589648472,10.006483329912873,34.472500000000004,20.743663318986133,0.5529012972585297,0,4,46.16413326259396,5.065735801316527,5.065735801316527,visitante,0.0,4.8,0,8.75,8.6,8.75,0,0,1.0
525,4,109497,Marcos Leonardo,Santos,ATA,11.11,9.3,0.89,37.765,10.0,25.549372902314087,10.006483329912873,26.2075,11.279364092544071,0.6166300342575879,0,4,27.228500412699645,25.208129910993343,27.228500412699645,mandante,4.875,0.0,0,6.75,5.95,6.75,0,0,1.0
217,4,85004,Marcos Felipe,Bahia,GOL,7.48,3.0,-0.69,0.0,0.0,30.276452923511748,40.80152303836515,0.0,6.962612878723943,0.8603041575182636,0,6,46.16413326259396,39.00819541164889,39.00819541164889,visitante,0.0,5.375,0,1.0,7.25,1.0,0,0,1.0
677,4,86841,Boschilia,Coritiba,MEI,4.94,10.1,1.9,25.0,4.166666666666666,34.68910086557146,10.006483329912873,8.895,8.222350897510132,0.7161336032388664,0,1,6.741889461215342,25.208129910993343,6.741889461215342,mandante,1.5499999999999998,0.0,0,4.1,10.1,4.1,0,0,1.0
333,4,38402,Marcelo,Fluminense,LAT,19.0,6.5,-3.95,0.0,0.0,31.926779720897365,10.006483329912873,3.9475,2.1831127829650034,0.08552631578947369,0,7,46.16413326259396,28.933591921772205,28.933591921772205,visitante,0.0,1.5,0,6.5,0.0,6.5,0,0,1.0
674,4,98022,Erick,Athletico-PR,MEI,2.99,11.7,2.94,19.23,12.5,27.436406995230524,10.006483329912873,9.375,5.777233782129742,0.9885484484090192,0,6,46.16413326259396,2.7206639419565057,2.7206639419565057,visitante,0.0,1.225,0,6.449999999999998,-0.55,6.449999999999998,0,0,1.0
672,4,94067,Matheus Fernandes,Bragantino,MEI,11.26,12.7,2.32,23.55,8.333333333333332,53.67691220632397,10.006483329912873,3.3325,17.04324654416255,0.8927025432040074,0,5,69.03030027317605,25.208129910993343,69.03030027317605,mandante,7.65,0.0,0,7.800000000000002,7.55,7.800000000000002,0,0,1.0
517,4,73850,Aloísio,América-MG,ATA,5.459999999999999,14.3,3.08,36.045,20.833333333333336,28.609786256845087,10.006483329912873,17.5,13.722859233959506,1.1192879711126158,0,0,46.16413326259396,16.188172517595707,16.188172517595707,visitante,0.0,5.55,0,14.3,4.1,14.3,0,0,1.0
567,4,78117,Everaldo,Bahia,ATA,9.55,1.6,-0.21,22.7275,16.666666666666664,25.05255255255256,10.006483329912873,10.605,5.401299687737361,0.433240111443412,0,6,46.16413326259396,39.00819541164889,39.00819541164889,visitante,0.0,4.324999999999998,0,1.25,5.15,1.25,0,0,1.0
757,4,87747,Yago Felipe,Bahia,MEI,5.25,0.8,-0.34,0.0,0.0,30.96758523229111,10.006483329912873,0.0,2.911638112920921,0.2910714285714285,0,6,46.16413326259396,39.00819541164889,39.00819541164889,visitante,0.0,2.85,0,1.25,2.2,1.25,0,0,0.6666666666666666
808,4,69325,Aránguiz,Internacional,MEI,10.0,0.0,0.0,0.0,0.0,29.72089736795619,10.006483329912873,0.0,0.0,0.0,0,7,50.71397383943749,25.208129910993343,50.71397383943749,mandante,0.0,0.0,0,0.0,0.0,0.0,0,0,0.6666666666666666
856,4,96754,Atuesta,Palmeiras,MEI,5.0,0.0,0.0,0.0,0.0,29.72089736795619,10.006483329912873,0.0,0.0,0.0,0,10,75.3126425890612,25.208129910993343,75.3126425890612,mandante,0.0,0.0,0,0.0,0.0,0.0,0,0,0.6666666666666666
759,4,86711,Richard Coelho,Cruzeiro,MEI,9.95,0.6,-0.93,0.0,0.0,53.55944179473591,10.006483329912873,6.1099999999999985,6.2370744838000185,0.7031045957275944,0,9,45.54358410808491,25.208129910993343,45.54358410808491,mandante,3.4,0.0,0,3.3,6.2,3.3,0,0,0.6666666666666666
858,4,90290,Jailson,Palmeiras,MEI,6.0,0.0,0.0,0.0,0.0,29.72089736795619,10.006483329912873,0.0,0.0,0.0,0,10,75.3126425890612,25.208129910993343,75.3126425890612,mandante,0.0,0.0,0,0.0,0.0,0.0,0,0,0.6666666666666666
515,4,108946,Victor Sá,Botafogo,ATA,5.1400000000000015,17.5,4.17,15.1525,25.0,43.470234940823175,10.006483329912873,12.1525,8.529005524861878,1.2272062762140579,0,12,80.72822998216623,25.208129910993343,80.72822998216623,mandante,9.125,0.0,0,17.5,3.6,17.5,0,0,0.6666666666666666
752,4,79701,Lucas Silva,Grêmio,MEI,5.52,0.9,-0.27,0.0,0.0,40.906641936053695,10.006483329912873,0.0,3.813663577462479,0.4469501492972107,0,7,46.16413326259396,10.323135777861387,10.323135777861387,visitante,0.0,3.1,0,0.9,4.2,0.9,0,0,0.6666666666666666
702,4,112140,Bitello,Grêmio,MEI,11.18,4.7,0.24,0.0,0.0,46.47014661720544,10.006483329912873,13.0175,8.11941277782334,0.4588859662402177,0,7,46.16413326259396,10.323135777861387,10.323135777861387,visitante,0.0,2.675,0,6.550000000000002,3.35,6.550000000000002,0,0,0.6666666666666666
693,4,90449,Rezende,Bahia,MEI,5.84,5.7,1.09,0.0,0.0,44.18653948065713,10.006483329912873,2.7775,5.4434973415478085,0.5828911568581197,0,6,46.16413326259396,39.00819541164889,39.00819541164889,visitante,0.0,3.3,0,3.35,3.1,3.35,0,0,0.6666666666666666
879,4,107726,Chrystian Barletta,Corinthians,MEI,5.2,0.0,0.0,0.0,0.0,32.165253488782895,10.006483329912873,0.0,2.5107604017216643,0.175,0,4,46.16413326259396,5.065735801316527,5.065735801316527,visitante,0.0,0.95,0,3.3,0.9,3.3,0,0,0.6666666666666666
689,4,113558,Bruninho,Bragantino,MEI,11.08,6.2,0.85,45.0,25.0,36.33854442677972,10.006483329912873,9.09,11.269638594348526,0.7020020330921659,0,5,69.03030027317605,25.208129910993343,69.03030027317605,mandante,7.275,0.0,0,7.05,6.2,7.05,0,0,0.6666666666666666
685,4,78715,Ramiro,Cruzeiro,MEI,5.569999999999999,6.9,0.86,46.5525,5.0,34.5084790673026,10.006483329912873,8.6125,5.8103272822768615,1.0422664175063434,0,9,45.54358410808491,25.208129910993343,45.54358410808491,mandante,3.975,0.0,0,4.45,4.4,4.45,0,0,0.6666666666666666
683,4,87242,Carlos de Pena,Internacional,MEI,8.43,7.0,0.61,21.74,10.0,38.16860978625685,10.006483329912873,11.7425,6.742399476953253,0.5311412241164706,0,7,50.71397383943749,25.208129910993343,50.71397383943749,mandante,4.050000000000002,0.0,0,4.3500000000000005,3.9,4.3500000000000005,0,0,0.6666666666666666
678,4,106323,Caio Alexandre,Fortaleza,MEI,7.630000000000001,9.7,2.11,47.7275,8.333333333333332,41.94179473591238,10.006483329912873,6.25,8.065332568420342,0.9159542032440808,0,8,56.623957912486645,25.208129910993343,56.623957912486645,mandante,3.05,0.0,0,2.1,9.85,2.1,0,0,0.6666666666666666
675,4,100969,Ronald Lopes,Cuiabá,MEI,2.66,11.4,2.87,22.7275,8.333333333333332,32.97738915385975,10.006483329912873,10.2675,7.199588594937433,1.175503663003663,0,4,24.80736981660086,25.208129910993343,24.80736981660086,mandante,4.3,0.0,0,0.6,11.4,0.6,0,0,0.6666666666666666
673,4,123360,Cauly,Bahia,MEI,5.16,11.8,2.58,23.1475,0.0,30.156332803391628,10.006483329912873,18.105,8.523926069710523,1.0302947909064204,0,6,46.16413326259396,39.00819541164889,39.00819541164889,visitante,0.0,3.275,0,7.050000000000002,3.05,7.050000000000002,0,0,0.6666666666666666
690,4,99815,Arias,Fluminense,MEI,9.079999999999998,5.9,0.71,0.0,0.0,35.603250309132655,10.006483329912873,1.315,3.1571169476724656,0.23899616047193145,0,7,46.16413326259396,28.933591921772205,28.933591921772205,visitante,0.0,1.7,0,3.75,1.9,3.75,0,0,0.6666666666666666
337,4,96678,Bustos,Internacional,LAT,7.06,5.4,0.33,0.0,0.0,35.79932874050521,10.601721425150966,8.1725,5.107878391631251,0.4447895588830433,0,7,50.71397383943749,25.208129910993343,50.71397383943749,mandante,5.425,0.0,0,7.1,5.4,7.1,0,0,0.6666666666666666
887,4,104783,Acevedo,Bahia,MEI,4.5,-0.1,-0.72,0.0,0.0,35.27821939586645,10.006483329912873,0.0,3.7555911891298837,0.6813457854406129,0,6,46.16413326259396,39.00819541164889,39.00819541164889,visitante,0.0,3.025,0,1.9,2.55,1.9,0,0,0.6666666666666666
343,4,72951,Mercado,Internacional,ZAG,6.29,2.5,-0.59,0.0,0.0,35.95124536301007,10.601721425150966,6.9700000000000015,4.699248120300752,0.6907601738484093,0,7,50.71397383943749,25.208129910993343,50.71397383943749,mandante,4.125,0.0,0,4.5,2.5,4.5,0,0,0.6666666666666666
68,4,72391,Fernando Diniz,Fluminense,TEC,14.56,4.09,-0.2,0.0,0.0,29.72089736795619,10.006483329912873,0.0,8.947403775105798,0.5203797403259707,0,7,46.16413326259396,28.933591921772205,28.933591921772205,visitante,0.0,4.3975,0,6.025,7.295,6.025,0,0,0.6666666666666666
65,4,41929,Renato Gaúcho,Grêmio,TEC,12.12,5.15,0.14,0.0,0.0,29.72089736795619,10.006483329912873,0.0,9.087181169523497,0.4753347851147921,0,7,46.16413326259396,10.323135777861387,10.323135777861387,visitante,0.0,3.1825,0,6.715,4.365,6.715,0,0,0.6666666666666666
64,4,123907,Pepa,Cruzeiro,TEC,11.05,5.25,-0.21,0.0,0.0,29.72089736795619,10.006483329912873,0.0,9.234152906804976,0.8622479268290665,0,9,45.54358410808491,25.208129910993343,45.54358410808491,mandante,5.075,0.0,0,6.65,7.415,6.65,0,0,0.6666666666666666
61,4,110818,Renato Paiva,Bahia,TEC,7.83,6.44,0.68,0.0,0.0,29.72089736795619,10.006483329912873,0.0,9.106253692294707,0.9286540151233732,0,6,46.16413326259396,39.00819541164889,39.00819541164889,visitante,0.0,4.6925,0,4.905,5.885,4.905,0,0,0.6666666666666666
270,4,68872,Marcelo Lomba,Palmeiras,GOL,8.0,0.0,0.0,0.0,0.0,29.72089736795619,10.006483329912873,0.0,0.0,0.0,0,10,75.3126425890612,25.208129910993343,75.3126425890612,mandante,0.0,0.0,0,0.0,0.0,0.0,0,0,0.6666666666666666
225,4,70449,Gabriel,Coritiba,GOL,4.3900000000000015,0.0,-0.56,0.0,0.0,29.72089736795619,38.683168840214684,0.0,4.053271569195137,0.4303656137915076,0,1,6.741889461215342,25.208129910993343,6.741889461215342,mandante,1.0,0.0,0,3.0,0.5,3.0,0,0,0.6666666666666666
216,4,72294,Everson,Atlético-MG,GOL,3.5800000000000005,3.0,0.57,0.0,0.0,30.39657304363187,28.16921335597057,0.0,4.542411781581714,0.8674126334278901,0,4,46.16413326259396,33.62947902562897,33.62947902562897,visitante,0.0,3.125,0,-0.25,5.0,-0.25,0,0,0.6666666666666666
432,4,84263,Jemerson,Atlético-MG,ZAG,8.72,-0.3,-0.78,20.1625,0.0,30.21683448154036,10.812934942816096,1.25,6.263746772496891,0.4693263338098888,0,4,46.16413326259396,33.62947902562897,33.62947902562897,visitante,0.0,1.8,0,4.2,2.35,4.2,0,0,0.6666666666666666
390,4,97900,Vitão,Internacional,ZAG,6.1999999999999975,0.0,-1.1,0.0,0.0,35.38023317435082,10.601721425150966,1.9225,3.677672441974501,0.4738361506218649,0,7,50.71397383943749,25.208129910993343,50.71397383943749,mandante,3.825,0.0,0,3.9,0.6,3.9,0,0,0.6666666666666666
370,4,38394,Thiago Heleno,Athletico-PR,ZAG,6.85,0.0,-0.56,0.0,0.0,33.5960960960961,10.647508970938512,0.0,4.406364749082007,0.3129375301816729,0,6,46.16413326259396,2.7206639419565057,2.7206639419565057,visitante,0.0,2.65,0,2.2,2.3,2.2,0,0,0.6666666666666666
359,4,87402,Messias,Santos,ZAG,6.75,0.1,-0.6,0.0,0.0,38.40001766472355,10.812934942816096,6.090000000000002,5.817309827256983,0.63857947871597,0,4,27.228500412699645,25.208129910993343,27.228500412699645,mandante,4.15,0.0,0,5.3,1.25,5.3,0,0,0.6666666666666666
