,atleta_id,apelido,clube_id,xG_total,shots_total,jogos_num,goals_total,xG_per_match,G_per_match,xG_per_shot,shots_per_goal,clube
0,93108,Mateus Vital,283,0.6968806455475444,5,1,0,0.6968806455475444,0.0,0.13937612910950886,inf,Cruzeiro
1,83257,Gabriel,262,2.364514728605581,15,4,2,0.5911286821513952,0.5,0.15763431524037205,7.5,Flamengo
2,94931,Lucas Fernandes,263,0.5442566097661761,3,1,0,0.5442566097661761,0.0,0.1814188699220587,inf,Botafogo
3,38279,Wellington Paulista,327,0.5383740686034988,4,1,0,0.5383740686034988,0.0,0.1345935171508747,inf,América-MG
4,110759,John Kennedy,266,1.5543056095199317,11,3,2,0.5181018698399772,0.6666666666666666,0.14130050995635743,5.5,Fluminense
5,89840,Calleri,276,1.0332196500611646,7,2,2,0.5166098250305823,1.0,0.14760280715159493,3.5,São Paulo
6,94509,Raphael Veiga,275,0.9868020813065167,10,2,2,0.49340104065325835,1.0,0.09868020813065168,5.0,Palmeiras
7,79631,Cano,266,1.3966397740416687,14,3,1,0.4655465913472229,0.3333333333333333,0.0997599838601192,14.0,Fluminense
8,105647,Maurício,285,0.9269479078931804,5,2,2,0.4634739539465902,1.0,0.18538958157863608,2.5,Internacional
9,84042,Tiquinho Soares,263,0.920461120357797,8,2,3,0.4602305601788985,1.5,0.11505764004472463,2.6666666666666665,Botafogo
10,108946,Victor Sá,263,0.902778633108279,7,2,1,0.4513893165541395,0.5,0.12896837615832557,7.0,Botafogo
11,69318,Luis Suárez,284,1.7487854775698806,14,4,1,0.43719636939247014,0.25,0.1249132483978486,14.0,Grêmio
12,73850,Aloísio,327,1.3086933576158508,11,3,1,0.4362311192052836,0.3333333333333333,0.11897212341962281,11.0,América-MG
13,104666,Moisés,356,1.71534623832838,11,4,3,0.428836559582095,0.75,0.15594056712076182,3.6666666666666665,Fortaleza
14,99818,Paulinho,282,1.2221770085871628,10,3,0,0.40739233619572096,0.0,0.12221770085871628,inf,Atlético-MG
15,101254,Alef Manga,294,1.2203609227133987,12,3,0,0.4067869742377996,0.0,0.1016967435594499,inf,Coritiba
16,82628,Tinga,356,0.7836070183736211,4,2,0,0.39180350918681056,0.0,0.19590175459340528,inf,Fortaleza
17,113103,Flaco López,275,0.714887717982347,5,2,1,0.3574438589911735,0.5,0.1429775435964694,5.0,Palmeiras
18,39148,Hulk,282,1.426331317013668,17,4,2,0.356582829253417,0.5,0.08390184217727459,8.5,Atlético-MG
19,109461,Calebe,356,1.0628737618628892,10,3,0,0.3542912539542964,0.0,0.10628737618628892,inf,Fortaleza
20,109497,Marcos Leonardo,277,1.403977244491217,11,4,1,0.35099431112280427,0.25,0.127634294953747,11.0,Santos
21,89898,Róger Guedes,264,1.0339190538487424,15,3,1,0.34463968461624744,0.3333333333333333,0.06892793692324949,15.0,Corinthians
22,61188,Gilberto,283,1.3343550884736346,13,4,1,0.33358877211840865,0.25,0.10264269911335651,13.0,Cruzeiro
23,98219,Alemão,285,0.6577171593179354,5,2,0,0.3288585796589677,0.0,0.13154343186358708,inf,Internacional
24,94583,Pedro,262,0.98237647087898,6,3,1,0.32745882362632667,0.3333333333333333,0.16372941181316333,6.0,Flamengo
25,68773,Henrique Almeida,327,0.32186833351875915,3,1,0,0.32186833351875915,0.0,0.10728944450625305,inf,América-MG
26,89846,Cristaldo,284,0.9506095656356833,6,3,1,0.3168698552118944,0.3333333333333333,0.1584349276059472,6.0,Grêmio
