,atleta_id,apelido,clube_id,xG_total,shots_total,jogos_num,goals_total,xG_per_match,G_per_match,xG_per_shot,shots_per_goal,clube
0,93108,Mateus Vital,283,1.1187872487450792,11,2,0,0.5593936243725396,0.0,0.1017079317040981,inf,Cruzeiro
1,83257,Gabriel,262,2.0704206732452546,15,4,2,0.5176051683113136,0.5,0.13802804488301698,7.5,Flamengo
2,113103,Flaco López,275,0.9878346344995286,7,2,1,0.4939173172497643,0.5,0.14111923349993266,7.0,Palmeiras
3,110759,John Kennedy,266,1.430588269264922,11,3,2,0.4768627564216407,0.6666666666666666,0.13005347902408382,5.5,Fluminense
4,99818,Paulinho,282,1.8443633179642682,11,4,1,0.46109082949106706,0.25,0.1676693925422062,11.0,Atlético-MG
5,69318,Luis Suárez,284,1.8060571137471215,14,4,1,0.4515142784367804,0.25,0.12900407955336582,14.0,Grêmio
6,79631,Cano,266,1.7807823514680086,16,4,2,0.44519558786700214,0.5,0.11129889696675054,8.0,Fluminense
7,94509,Raphael Veiga,275,1.2944062200187696,15,3,4,0.4314687400062565,1.3333333333333333,0.08629374800125131,3.75,Palmeiras
8,84042,Tiquinho Soares,263,1.2732131469493304,11,3,5,0.42440438231644345,1.6666666666666667,0.1157466497226664,2.2,Botafogo
9,89898,Róger Guedes,264,1.67400794246196,18,4,1,0.41850198561549,0.25,0.09300044124788667,18.0,Corinthians
10,73850,Aloísio,327,1.6708368910734885,15,4,3,0.41770922276837213,0.75,0.1113891260715659,5.0,América-MG
11,101254,Alef Manga,294,1.2279023798975637,12,3,0,0.4093007932991879,0.0,0.10232519832479697,inf,Coritiba
12,101960,Vitinho,280,0.7884294335977056,8,2,0,0.3942147167988528,0.0,0.0985536791997132,inf,Bragantino
13,87863,Arrascaeta,262,0.7857608687603427,9,2,0,0.39288043438017134,0.0,0.08730676319559363,inf,Flamengo
14,101002,Júnior Santos,263,1.9633090019877366,14,5,1,0.39266180039754733,0.2,0.14023635728483833,14.0,Botafogo
15,89840,Calleri,276,1.1202837826956293,8,3,2,0.37342792756520976,0.6666666666666666,0.14003547283695367,4.0,São Paulo
16,115959,Endrick,275,0.7439668177429326,5,2,3,0.3719834088714663,1.5,0.14879336354858652,1.6666666666666667,Palmeiras
17,39148,Hulk,282,1.842136738117133,20,5,3,0.3684273476234266,0.6,0.09210683690585665,6.666666666666667,Atlético-MG
18,92708,Deyverson,1371,1.0886973590642797,11,3,0,0.36289911968809324,0.0,0.09897248718766179,inf,Cuiabá
