,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral,Goal_casa,GoalA_casa,Goal_fora,GoalA_fora,Goal_geral,GoalA_geral,Goal_diff_casa,Goal_diff_fora,Goal_diff_geral,xG_G_comp
0,Internacional,1.4662807609836304,1.5862232016422144,1.1130736576421145,1.4793068413327797,1.2896772093128726,1.532765021487497,-0.11994244065858406,-0.36623318369066515,-0.2430878121746245,1.0,1.0,0.5,1.5,0.75,1.25,0.0,-1.0,-0.5,0.5396772093128726
1,América-MG,1.4265332490899072,1.169005639879462,1.3953279731810142,1.6059323654027458,1.4109306111354607,1.3874690026411038,0.25752760921044526,-0.21060439222173155,0.023461608494356856,0.5,2.0,1.3333333333333333,2.6666666666666665,0.9166666666666666,2.333333333333333,-1.5,-1.3333333333333333,-1.4166666666666665,0.49426394446879407
2,Coritiba,1.4672647367827787,1.7106835597475207,0.6485738848598129,0.9488107127096849,1.0579193108212959,1.3297471362286029,-0.24341882296474204,-0.30023682784987193,-0.271827825407307,0.6666666666666666,1.6666666666666667,0.5,2.5,0.5833333333333333,2.0833333333333335,-1.0,-2.0,-1.5000000000000002,0.4745859774879626
3,Goiás,1.1732892838251714,1.0168856737257368,1.2478571736140613,1.8828296178587685,1.2105732287196163,1.4498576457922527,0.1564036100994346,-0.6349724442447071,-0.23928441707263648,1.5,2.5,0.0,1.6666666666666667,0.75,2.0833333333333335,-1.0,-1.6666666666666667,-1.3333333333333335,0.46057322871961626
4,Corinthians,1.4669177485148124,0.9674138247852543,0.7058163796564386,1.5164867787106877,1.0863670640856256,1.241950301747971,0.4995039237295581,-0.8106703990542491,-0.15558323766234539,1.0,1.0,0.3333333333333333,2.6666666666666665,0.6666666666666666,1.8333333333333333,0.0,-2.333333333333333,-1.1666666666666665,0.4197003974189589
5,Bahia,1.2440363587405652,0.7014393038679271,1.2771656941918812,1.1407817282863046,1.2606010264662233,0.9211105160771158,0.5425970548726381,0.13638396590557655,0.3394905103891075,1.5,1.5,0.6666666666666666,1.6666666666666667,1.0833333333333333,1.5833333333333335,0.0,-1.0,-0.5000000000000002,0.17726769313289004
6,Flamengo,2.2247765432509627,1.1325311325209608,1.3462994359443723,1.1986457592468378,1.7855379895976675,1.1655884458838992,1.092245410730002,0.14765367669753449,0.6199495437137683,2.3333333333333335,1.0,1.0,1.5,1.6666666666666667,1.25,1.3333333333333335,-0.5,0.41666666666666674,0.11887132293100078
7,Fortaleza,1.9671442403339483,1.174370298860148,1.9166040161132027,1.7091655076449341,1.9418741282235756,1.4417679032525412,0.7927739414738002,0.2074385084682686,0.5001062249710344,1.6666666666666667,1.0,2.0,0.5,1.8333333333333335,0.75,0.6666666666666667,1.5,1.0833333333333335,0.10854079489024215
8,Atlético-MG,2.1189275324286063,0.7274829244436483,0.9245228198638923,1.1665034167292396,1.5217251761462494,0.9469931705864439,1.391444607984958,-0.24198059686534734,0.5747320055598054,1.5,1.5,1.3333333333333333,0.6666666666666666,1.4166666666666665,1.0833333333333333,0.0,0.6666666666666666,0.33333333333333326,0.10505850947958284
9,Cuiabá,1.0405495619087306,0.9673622854811246,1.223421061468339,2.1706123973674716,1.1319853116885348,1.568987341424298,0.07318727642760603,-0.9471913358991326,-0.4370020297357633,0.6666666666666666,2.3333333333333335,1.5,2.0,1.0833333333333333,2.166666666666667,-1.666666666666667,-0.5,-1.0833333333333337,0.04865197835520152
