,rodada_id,atleta_id,apelido,clube,posicao,preco_open,pontos_num,variacao_num,ieo_gm_mean,iao_gm_mean,ied_gm_mean,ieg_gm_mean,iro_gm,irp_gm,ippc_gm_mean,ranking_clube,fase,prob_vitoria_mandante,prob_vitoria_visitante,prob_vitoria,mando,XP_mandante,XP_visitante,XP,media_movel_mandante,media_movel_visitante,media_movel,odds,points_next,binary_prob
1573,10,84042,Tiquinho Soares,Botafogo,ATA,18.54,15.1,2.04,60.69199999999999,25.83333333333333,27.502150346372684,12.687851584083864,19.619000000000003,12.991097679379711,0.5650767276501818,0,9,43.14388906317359,61.26678800078965,61.26678800078965,visitante,0.0,6.375,0,10.325,7.7,10.325,0,0,1.0
644,10,85425,João Paulo,Santos,GOL,11.72,11.0,1.69,0.0,0.0,30.00296862932226,53.214305117212604,0.0,9.101165851823994,0.5089602043434087,0,6,47.806441487465285,30.462684556331958,47.806441487465285,mandante,5.300000000000002,0.0,0,4.666666666666667,7.375,4.666666666666667,0,0,1.0
641,10,105208,Bento,Athletico-PR,GOL,10.24,12.7,1.06,10.0,0.0,28.735855656453708,39.50926017504916,0.0,7.425539255146131,0.4606112069704563,0,7,43.14388906317359,25.60566203917548,25.60566203917548,visitante,0.0,4.52,0,2.75,7.899999999999999,2.75,0,0,1.0
1609,10,89898,Róger Guedes,Corinthians,ATA,17.69,3.1,-0.71,34.92999999999999,21.666666666666664,28.792464207799057,12.687851584083864,29.654000000000003,18.986464637132162,0.5025471208540897,0,5,43.14388906317359,16.501344069201302,16.501344069201302,visitante,0.0,5.37,0,10.375000000000002,5.0,10.375000000000002,0,0,1.0
1611,10,91908,Pavón,Atlético-MG,ATA,9.7,2.8,-1.39,27.621,7.5,36.9379392134414,12.687851584083864,12.19,8.214830257958111,0.9007634711359463,0,11,43.14388906317359,34.482613451606625,34.482613451606625,visitante,0.0,3.7,0,7.633333333333334,7.966666666666668,7.633333333333334,0,0,1.0
1613,10,103645,Marcos Paulo,São Paulo,ATA,8.370000000000001,2.4,0.1,27.712,6.0,38.588685648809644,12.687851584083864,5.9639999999999995,7.035533487522036,0.6055171770196546,0,7,47.818521441132624,30.462684556331958,47.818521441132624,mandante,4.28,0.0,0,4.725,1.8666666666666665,4.725,0,0,1.0
1620,10,95799,Artur,Palmeiras,ATA,12.44,2.0,-1.11,42.677,15.166666666666664,33.475327920904704,12.687851584083864,14.464,9.636705947981314,0.7622601281407109,0,9,43.14388906317359,71.69545917629047,71.69545917629047,visitante,0.0,4.1099999999999985,0,9.666666666666666,5.3,9.666666666666666,0,0,1.0
1055,10,91708,Nino,Fluminense,ZAG,12.46,1.4,0.06,19.090999999999998,5.333333333333333,29.900519398196558,13.811900625190294,6.442,7.823222618720836,0.4198950961748767,0,7,36.979952887904,30.462684556331958,36.979952887904,mandante,6.324999999999998,0.0,0,6.8,2.4,6.8,0,0,1.0
1624,10,89918,Everton Galdino,Grêmio,ATA,5.36,1.7,0.18,28.621,3.6666666666666665,29.5858236343416,12.687851584083864,5.818,5.172383665053211,0.7461658093851742,0,10,76.96350873067165,30.462684556331958,76.96350873067165,mandante,3.59,0.0,0,2.175,2.766666666666667,2.175,0,0,1.0
1628,10,89840,Calleri,São Paulo,ATA,15.670000000000002,1.3,-1.21,43.407,26.5,15.347687039885885,12.687851584083864,15.828,8.572029306636043,0.34648201360769904,0,7,47.818521441132624,30.462684556331958,47.818521441132624,mandante,5.059999999999999,0.0,0,5.4750000000000005,3.1666666666666665,5.4750000000000005,0,0,1.0
1046,10,87853,Mauricio Lemos,Atlético-MG,ZAG,10.23,2.2,-0.51,8.696,6.666666666666666,30.42513588332063,13.280702499515426,4.666,3.827364097457758,0.3271116327211852,0,11,43.14388906317359,34.482613451606625,34.482613451606625,visitante,0.0,1.8,0,2.2,1.4666666666666668,2.2,0,0,1.0
1041,10,102253,Lucas Halter,Goiás,ZAG,4.28,3.0,0.37,10.0,2.0,31.699809860200485,12.687851584083864,2.878,3.2934409499953614,0.3125341931260833,0,5,43.14388906317359,27.95320411336987,27.95320411336987,visitante,0.0,4.716666666666667,0,-0.06666666666666657,2.2,-0.06666666666666657,0,0,1.0
1040,10,124340,Allyson,Cuiabá,ZAG,4.07,3.2,-0.12,0.0,0.0,32.0304012653355,12.958121854354134,1.25,2.4581809460998856,0.30675221932759617,0,8,12.482247042317304,30.462684556331958,12.482247042317304,mandante,1.95,0.0,0,0.0,0.0,0.0,0,0,1.0
