,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,gato_mestre,slug,apelido,apelido_abreviado,nome,foto,status
0,"{'DS': 4, 'FC': 4, 'FF': 1, 'FS': 1, 'I': 1, 'SG': 1}",105175,5,293,2,7,5.1,7.19,0.38,3.27,3,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",khellven,Khellven,Khellven,Khellven Douglas Silva Oliveira,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7lRpDNN.png,Provável
1,"{'DS': 5, 'FC': 3, 'FD': 3, 'FF': 5, 'FS': 5, 'FT': 1, 'G': 2}",95799,5,275,5,7,6.8,10.51,0.07,6.84,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",artur,Artur,Artur,Artur Victor Guimarães,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_G1nE6cb.png,Provável
2,{},117579,5,276,4,5,0.0,5.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",galoppo,Galoppo,Galoppo,Giuliano Galoppo,https://s.sde.globo.com/media/person_role/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,Contundido
3,"{'CA': 2, 'DS': 2, 'FC': 6, 'FD': 2, 'FF': 1, 'FS': 4, 'G': 2, 'I': 5}",98225,5,267,5,7,-0.5,6.15,-1.55,3.86,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",pedro-raul,Pedro Raul,P. Raul,Pedro Raul Garay da Silva,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_IDn4App.png,Provável
4,"{'DS': 4, 'FC': 2, 'FS': 1}",63013,5,275,2,5,0.0,6.26,0.0,4.7,1,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",marcos-rocha,Marcos Rocha,M. Rocha,Marcos Luis Rocha Aquino,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_OnxH8aq.png,Contundido
5,"{'DS': 7, 'FC': 7, 'FD': 2, 'FF': 1, 'FS': 8, 'G': 1, 'PS': 1, 'SG': 2}",88393,5,262,2,7,8.1,15.64,0.47,6.5,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",ayrton-lucas,Ayrton Lucas,A. Lucas,Ayrton Lucas Dantas de Medeiros,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,Provável
6,"{'CA': 1, 'DS': 1, 'FC': 1, 'FD': 1, 'FF': 4, 'FS': 5, 'G': 2, 'I': 2}",80196,5,356,4,6,3.9,9.1,0.32,4.52,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",yago-pikachu,Yago Pikachu,Y. Pikachu,Glaybson Yago Souza Lisboa,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_jUc4EZ2.png,Nulo
7,"{'CA': 2, 'DS': 1, 'FC': 2, 'FD': 1, 'FS': 7, 'G': 1}",71162,5,284,4,7,0.0,5.28,-0.34,2.26,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",vina,Vina,Vina,Vinícius Goes Barbosa de Souza,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_q8oUM9e.png,Provável
8,"{'CA': 2, 'DS': 3, 'FC': 4, 'FD': 1, 'FS': 2, 'G': 1, 'I': 1, 'SG': 2}",87225,5,293,3,7,4.5,10.34,0.2,5.12,4,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",pedro-henrique,Pedro Henrique,P. Henrique,Pedro Henrique Ribeiro Gonçalves,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_Pmz9ta0.png,Provável
9,"{'CA': 1, 'DS': 4, 'FC': 5, 'FF': 1, 'FS': 2}",98619,5,294,3,6,0.0,3.7,0.0,1.37,3,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",kuscevic,Kuscevic,Kuscevic,Benjamín Kuščević Jaramillo,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qacVCwx.png,Nulo
10,"{'CA': 1, 'CV': 1, 'DS': 2, 'FC': 5, 'FF': 1, 'FS': 2, 'G': 1}",102253,5,290,3,7,0.0,4.46,0.0,2.23,3,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",lucas-halter,Lucas Halter,L. Halter,Lucas Halter,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_DlFIoVh.png,Provável
11,"{'FD': 1, 'FS': 2, 'G': 1}",71844,5,356,5,6,0.0,6.09,-0.52,2.55,4,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",thiago-galhardo,Thiago Galhardo,T. Galhardo,Thiago Galhardo do Nascimento Rocha,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_LaKDS7J.png,Nulo
12,"{'CA': 1, 'DE': 11, 'FS': 1, 'GS': 5, 'SG': 2}",72294,5,282,1,7,6.0,5.02,0.87,3.1,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",everson,Everson,Everson,Everson Felipe Marques Pires,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_XhJDp6n.png,Provável
13,"{'DS': 6, 'FD': 6, 'FF': 2, 'FS': 2, 'G': 1, 'I': 1}",99818,5,282,5,7,9.2,10.12,1.58,4.98,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",paulinho,Paulinho,Paulinho,Paulo Henrique Sampaio Filho,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_6AtAEsy.png,Provável
14,"{'A': 1, 'CA': 1, 'DE': 15, 'FS': 1, 'GS': 5, 'SG': 2}",105208,5,293,1,7,11.0,11.24,1.65,4.9,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",bento,Bento,Bento,Bento Matheus Krepski,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Provável
15,"{'CA': 2, 'DS': 3, 'FC': 6, 'FD': 2, 'FF': 3, 'FS': 14, 'G': 1}",110760,5,265,5,7,7.3,6.68,0.14,4.9,4,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",biel,Biel,Biel,Gabriel Teixeira Aragão,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,Provável
16,{},109389,5,265,3,5,0.0,9.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",raul-gustavo,Raul Gustavo,R. Gustavo,Raul Gustavo Pereira Bicalho,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_o1bIdBe.png,Contundido
17,"{'DS': 1, 'FC': 5, 'FD': 2, 'FF': 1, 'FS': 4, 'G': 1, 'I': 1}",78117,5,265,5,7,0.0,9.34,0.0,3.2,4,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",everaldo,Everaldo,Everaldo,Everaldo Stum,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8pHdjST.png,Provável
18,"{'DS': 1, 'FC': 1, 'FD': 2, 'FF': 1, 'FS': 3, 'I': 1}",102878,5,293,4,7,0.0,12.65,0.0,2.75,2,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",terans,Terans,Terans,Miguel David Terans Pérez,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_rzjzN6M.png,Provável
19,"{'DS': 4, 'FC': 8, 'FD': 2, 'FF': 3, 'FS': 11, 'G': 2, 'I': 1}",114802,5,293,5,7,3.4,8.94,-1.08,5.72,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",vitor-roque,Vitor Roque,V. Roque,Vitor Hugo Roque Ferreira,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png,Provável
20,"{'CA': 2, 'DS': 7, 'FC': 11, 'FF': 4, 'FS': 5, 'G': 1}",86388,5,327,4,7,1.0,6.62,-0.06,4.2,4,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",ale,Alê,Alê,Alexandre Egea,https://s.sde.globo.com/media/person_role/2022/02/24/4b65fc3f258e926df6bf12c3abbfa9a0_FORMATO.png,Provável
21,"{'DS': 8, 'FC': 1, 'FS': 5}",83433,5,282,4,6,4.3,6.63,0.38,2.36,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",patrick,Patrick,Patrick,Patrick Bezerra do Nascimento,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_TvGvJD9.png,Nulo
22,"{'CV': 1, 'DE': 14, 'DP': 1, 'FC': 1, 'GS': 10}",72580,5,327,1,7,0.0,7.38,0.0,1.93,4,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",matheus-cavichioli,Matheus Cavichioli,M. Cavichioli,Matheus Fernando Cavichioli,https://s.sde.globo.com/media/person_role/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png,Provável
23,"{'A': 1, 'CA': 1, 'FC': 7, 'FD': 7, 'FF': 8, 'FS': 14, 'G': 3, 'I': 4, 'PS': 1}",39148,5,282,5,7,16.8,18.05,2.83,9.66,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",hulk,Hulk,Hulk,Givanildo Vieira de Souza,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_VrWmS3u.png,Provável
24,"{'DE': 12, 'FS': 2, 'GS': 10, 'PC': 1}",42234,5,264,1,7,-0.5,6.17,-0.6,0.4,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",cassio,Cássio,Cássio,Cássio Roberto Ramos,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_uEoWXC8.png,Provável
25,"{'A': 1, 'CA': 2, 'DS': 9, 'FC': 11, 'FD': 1, 'FF': 3, 'FS': 5, 'FT': 1}",94968,5,280,2,7,3.5,7.25,-0.98,3.92,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",juninho-capixaba,Juninho Capixaba,J. Capixaba,Luis Antônio da Rocha Júnior,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_VYzv5cy.png,Provável
26,"{'A': 2, 'CA': 2, 'DS': 3, 'FC': 5, 'FD': 1, 'FF': 3, 'FS': 5, 'G': 5, 'I': 5}",84042,5,263,5,7,17.7,20.4,3.14,11.14,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",tiquinho-soares,Tiquinho Soares,T. Soares,Francisco das Chagas Soares dos Santos Meireles,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_TbDAa67.png,Provável
27,"{'DS': 3, 'FC': 3, 'FS': 3, 'SG': 1}",97468,5,263,2,7,7.0,9.74,0.14,4.6,2,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",marcal,Marçal,Marçal,Fernando Marçal de Oliveira,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_lpafgKV.png,Provável
28,{},38398,5,264,4,5,0.0,19.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",renato-augusto,Renato Augusto,R. Augusto,Renato Soares de Oliveira Augusto,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_tP0yBkY.png,Contundido
29,"{'DS': 8, 'FC': 1, 'FD': 2, 'FF': 1, 'FS': 6, 'I': 1}",111682,5,264,4,7,4.1,4.79,0.13,3.85,4,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",adson,Adson,Adson,Adson Ferreira Soares,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_uzK3HTh.png,Provável
30,"{'CA': 2, 'DS': 1, 'FC': 4, 'FD': 1, 'FF': 3, 'FS': 6, 'FT': 1, 'I': 5}",92708,5,1371,5,7,0.5,4.1,-0.2,1.42,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",deyverson,Deyverson,Deyverson,Deyverson Brum Silva Acosta,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_AvLd8xm.png,Provável
31,"{'DS': 1, 'FC': 2, 'FD': 2, 'FF': 3, 'FS': 1}",87863,5,262,4,7,5.0,13.44,-0.05,2.95,2,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",arrascaeta,Arrascaeta,Arrascaeta,Giorgian Daniel de Arrascaeta Benedetti,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_CaSgg7s.png,Provável
32,"{'DS': 1, 'FC': 7, 'FD': 2, 'FF': 3, 'FS': 6, 'G': 1, 'I': 5}",100652,5,264,5,7,1.2,9.06,-1.36,2.88,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",yuri-alberto,Yuri Alberto,Y. Alberto,Yuri Alberto Monteiro da Silva,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_QVzSGOZ.png,Provável
33,"{'CA': 1, 'DS': 3, 'FC': 7, 'FD': 1, 'FF': 11, 'FS': 4, 'G': 1, 'I': 1}",61188,5,283,5,7,2.5,7.8,-0.43,4.08,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",gilberto,Gilberto,Gilberto,Gilberto Oliveira Souza Júnior,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JtLzuBr.png,Provável
