,atleta_id,apelido,clube_id,xG,clube
0,83257,Gabriel,262,2.5990308202793133,Flamengo
1,69318,Luis Suárez,284,2.326347165952714,Grêmio
2,73850,Aloísio,327,2.145789941612466,América-MG
3,94509,Raphael Veiga,275,2.0889034334528658,Palmeiras
4,99818,Paulinho,282,2.0860574709367588,Atlético-MG
5,95799,Artur,275,2.025504585161155,Palmeiras
6,84042,Tiquinho Soares,263,1.9709782654407788,Botafogo
7,61188,Gilberto,283,1.9057207767057196,Cruzeiro
8,79631,Cano,266,1.9037657215061004,Fluminense
9,101002,Júnior Santos,263,1.8846543359313275,Botafogo
10,92811,Bruno Rodrigues,283,1.8464148474129194,Cruzeiro
11,39148,Hulk,282,1.7066857135840248,Atlético-MG
12,114802,Vitor Roque,293,1.6824606185289765,Athletico-PR
13,110759,John Kennedy,266,1.612457837816951,Fluminense
14,89898,Róger Guedes,264,1.5655898215724426,Corinthians
15,68920,Dudu,275,1.5570755143619275,Palmeiras
16,123360,Cauly,265,1.5465393499665425,Bahia
17,93108,Mateus Vital,283,1.519316956174834,Cruzeiro
18,87470,Thaciano,265,1.4639564692807825,Bahia
19,104666,Moisés,356,1.4231170323353066,Fortaleza
20,70360,Eduardo Sasha,280,1.3344780500838005,Bragantino
21,94207,Guilherme,356,1.2922568871137345,Fortaleza
22,115100,Matheus França,262,1.2709500533259388,Flamengo
23,80196,Yago Pikachu,356,1.2595709454564352,Fortaleza
24,72583,Pedro Henrique,285,1.2419406729113631,Internacional
25,89840,Calleri,276,1.2330886949475046,São Paulo
26,108946,Victor Sá,263,1.230429896374194,Botafogo
27,87098,Matheus Peixoto,290,1.225522795848928,Goiás
28,124251,Deivid Washington,277,1.1977628993726,Santos
29,113103,Flaco López,275,1.1950412454757933,Palmeiras
30,92708,Deyverson,1371,1.1927723772632401,Cuiabá
31,109497,Marcos Leonardo,277,1.1847959643861774,Santos
32,101960,Vitinho,280,1.1788700270107475,Bragantino
33,106822,Rodrigo Nestor,276,1.1712569014554588,São Paulo
34,96340,Lima,266,1.1660002891868193,Fluminense
35,106199,Gabriel Pec,267,1.135299472297158,Vasco
36,109461,Calebe,356,1.1069401582476026,Fortaleza
37,98225,Pedro Raul,267,1.1041160811075457,Vasco
38,86757,Everton,262,1.101129342915334,Flamengo
39,98022,Erick,293,1.0706271843801751,Athletico-PR
40,100652,Yuri Alberto,264,1.0464922402112282,Corinthians
41,110760,Biel,265,1.038955850102142,Bahia
42,105647,Maurício,285,1.0198581235254465,Internacional
43,101254,Alef Manga,294,0.9910500615340287,Coritiba
44,91151,Everaldo,327,0.9799444539399985,América-MG
45,80287,Luciano,276,0.973748675776732,São Paulo
46,94583,Pedro,262,0.9632862748725275,Flamengo
47,91908,Pavón,282,0.9531727434278074,Atlético-MG
48,85931,Hyoran,282,0.9339957322495892,Atlético-MG
49,103645,Marcos Paulo,276,0.9317472056839577,São Paulo
50,60825,Felipe Azevedo,327,0.9204790834042427,América-MG
51,71844,Thiago Galhardo,356,0.9120319150505989,Fortaleza
52,115959,Endrick,275,0.911050531733087,Palmeiras
53,82628,Tinga,356,0.9084834994683808,Fortaleza
54,68917,Vinicius,290,0.8873653378383511,Goiás
55,87863,Arrascaeta,262,0.8862838948177202,Flamengo
56,102598,Helinho,280,0.8666052140238845,Bragantino
57,69138,Pablo,293,0.8539932298270558,Athletico-PR
58,105811,Wesley,283,0.851863934029446,Cruzeiro
59,113558,Bruninho,280,0.8452026556915494,Bragantino
60,94931,Lucas Fernandes,263,0.8267077665438746,Botafogo
61,84523,Romarinho,356,0.8224676886285147,Fortaleza
62,78117,Everaldo,265,0.8126235304499321,Bahia
