,atleta_id,apelido,clube_id,xG,clube
0,69318,Luis Suárez,284,5.828014417086868,Grêmio
1,99818,Paulinho,282,4.4390198032542765,Atlético-MG
2,114802,Vitor Roque,293,4.270580159057701,Athletico-PR
3,84042,Tiquinho Soares,263,4.146925718577302,Botafogo
4,89898,Róger Guedes,264,3.732357021493071,Corinthians
5,83257,Gabriel,262,3.6906828316640548,Flamengo
6,61188,Gilberto,283,3.6199281383286146,Cruzeiro
7,68920,Dudu,275,3.5946243573999754,Palmeiras
8,73850,Aloísio,327,3.5676506690647023,América-MG
9,95799,Artur,275,3.4470786448460218,Palmeiras
10,39148,Hulk,282,3.3103845068336155,Atlético-MG
11,87470,Thaciano,265,3.2984399412793546,Bahia
12,92811,Bruno Rodrigues,283,3.2681208055574387,Cruzeiro
13,92708,Deyverson,1371,3.2111097130197286,Cuiabá
14,101254,Alef Manga,294,3.1066231995493756,Coritiba
15,101960,Vitinho,280,3.08690965484536,Bragantino
16,79631,Cano,266,3.022941720115804,Fluminense
17,89840,Calleri,276,2.9103833987747803,São Paulo
18,123360,Cauly,265,2.9090333462133837,Bahia
19,115915,Lelê,266,2.855960475341229,Fluminense
20,105811,Wesley,283,2.838913492717498,Cruzeiro
21,101002,Júnior Santos,263,2.8374415558814325,Botafogo
22,80287,Luciano,276,2.7743302156578267,São Paulo
23,94509,Raphael Veiga,275,2.756244747207068,Palmeiras
24,100652,Yuri Alberto,264,2.6711349807800477,Corinthians
25,102928,Canobbio,293,2.6388516351839844,Athletico-PR
26,70360,Eduardo Sasha,280,2.6161218667393045,Bragantino
27,87098,Matheus Peixoto,290,2.601776671215887,Goiás
28,109497,Marcos Leonardo,277,2.517444512119346,Santos
29,90031,Mendoza,277,2.4377914615837124,Santos
30,71844,Thiago Galhardo,356,2.4160160288720904,Fortaleza
31,94583,Pedro,262,2.40761151447473,Flamengo
32,98225,Pedro Raul,267,2.3613209524260013,Vasco
33,106822,Rodrigo Nestor,276,2.351754817219493,São Paulo
34,104666,Moisés,356,2.2301341753983293,Fortaleza
35,110759,John Kennedy,266,2.1560951027739486,Fluminense
36,84817,Robson,294,2.1130369607964488,Coritiba
37,91908,Pavón,282,2.1065052403129765,Atlético-MG
38,106199,Gabriel Pec,267,2.1022796716559964,Vasco
39,72142,Danilo Avelar,327,2.0882795982115527,América-MG
40,89846,Cristaldo,284,2.0868877392590885,Grêmio
41,80196,Yago Pikachu,356,2.014078138465705,Fortaleza
42,98022,Erick,293,1.9897423994419672,Athletico-PR
43,60793,Alex Teixeira,267,1.9578537904806987,Vasco
44,72583,Pedro Henrique,285,1.925904451816351,Internacional
45,112140,Bitello,284,1.9000225479715733,Grêmio
46,94207,Guilherme,356,1.8657896454806755,Fortaleza
47,99267,Pochettino,356,1.8559683986506847,Fortaleza
48,108946,Victor Sá,263,1.8524880170927414,Botafogo
49,82381,Juninho,327,1.7721242855269774,América-MG
