,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,gato_mestre,slug,apelido,apelido_abreviado,nome,foto,status
0,"{'A': 1, 'CA': 3, 'DS': 16, 'FC': 15, 'FD': 1, 'FF': 3, 'FS': 6, 'FT': 1, 'G': 2, 'I': 1, 'SG': 1}",94968,8,280,2,7,19.2,11.12,2.69,6.75,7,11.16,"{'media_pontos_mandante': 6.449999999999999, 'media_pontos_visitante': 7.133333333333333, 'media_minutos_jogados': 98, 'minutos_jogados': 99, 'scouts': {'media': {'SG': 0.14, 'FS': 0.86, 'A': 0.14, 'FT': 0.14, 'G': 0.29, 'I': 0.14, 'DS': 2.29, 'FC': 2.14, 'CA': 0.43, 'FF': 0.43, 'FD': 0.14}, 'mandante': {'SG': 1, 'FS': 5, 'FT': 1, 'G': 1, 'DS': 7, 'FC': 7, 'CA': 1, 'FF': 1, 'FD': 1}, 'visitante': {'FS': 1, 'A': 1, 'G': 1, 'I': 1, 'DS': 9, 'FC': 8, 'CA': 2, 'FF': 2}}}",juninho-capixaba,Juninho Capixaba,J. Capixaba,Luis Antônio da Rocha Júnior,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_VYzv5cy.png,Provável
1,"{'CA': 2, 'DS': 4, 'FC': 7, 'FD': 6, 'FF': 16, 'FS': 24, 'G': 5}",89898,8,264,5,7,19.3,19.4,2.85,9.09,8,11.28,"{'media_pontos_mandante': 11.725000000000001, 'media_pontos_visitante': 6.45, 'media_minutos_jogados': 100, 'minutos_jogados': 97, 'scouts': {'media': {'FS': 3, 'G': 0.62, 'DS': 0.5, 'FC': 0.88, 'CA': 0.25, 'FF': 2, 'FD': 0.75}, 'mandante': {'FS': 9, 'G': 4, 'DS': 1, 'FC': 2, 'CA': 1, 'FF': 6, 'FD': 5}, 'visitante': {'FS': 15, 'G': 1, 'DS': 3, 'FC': 5, 'CA': 1, 'FF': 10, 'FD': 1}}}",roger-guedes,Róger Guedes,R. Guedes,Róger Krug Guedes,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_39SGFR6.png,Provável
2,"{'DS': 10, 'FC': 14, 'FD': 4, 'FF': 7, 'FS': 10, 'G': 2, 'I': 2, 'PS': 1}",101002,8,263,5,7,10.8,8.9,1.22,5.0,8,6.35,"{'media_pontos_mandante': 4.74, 'media_pontos_visitante': 5.433333333333334, 'media_minutos_jogados': 78, 'minutos_jogados': 96, 'scouts': {'media': {'FS': 1.25, 'G': 0.25, 'I': 0.25, 'DS': 1.25, 'FC': 1.75, 'FF': 0.88, 'FD': 0.5, 'PS': 0.12}, 'mandante': {'FS': 7, 'G': 1, 'I': 1, 'DS': 5, 'FC': 9, 'FF': 4, 'FD': 4, 'PS': 1}, 'visitante': {'FS': 3, 'G': 1, 'I': 1, 'DS': 5, 'FC': 5, 'FF': 3}}}",junior-santos,Júnior Santos,J. Santos,José Antonio dos Santos Júnior,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_20JkUu3.png,Provável
3,"{'DS': 10, 'FC': 7, 'FF': 3, 'FS': 6, 'FT': 1, 'G': 2}",104502,8,293,4,7,3.4,9.48,-0.36,5.72,6,2.09,"{'media_pontos_mandante': 5.5249999999999995, 'media_pontos_visitante': 6.1000000000000005, 'media_minutos_jogados': 71, 'minutos_jogados': 68, 'scouts': {'media': {'FS': 1, 'FT': 0.17, 'G': 0.33, 'DS': 1.67, 'FC': 1.17, 'FF': 0.5}, 'mandante': {'FS': 5, 'FT': 1, 'G': 1, 'DS': 8, 'FC': 6, 'FF': 1}, 'visitante': {'FS': 1, 'G': 1, 'DS': 2, 'FC': 1, 'FF': 2}}}",christian,Christian,Christian,Christian Roberto Alves Cardoso,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_V2OPAxf.png,Provável
4,"{'A': 1, 'CA': 1, 'DS': 2, 'FC': 20, 'FD': 3, 'FF': 7, 'FS': 21, 'G': 3, 'I': 3}",89840,8,276,5,7,1.8,14.78,-1.76,6.26,7,1.23,"{'media_pontos_mandante': 8.024999999999999, 'media_pontos_visitante': 3.9000000000000004, 'media_minutos_jogados': 83, 'minutos_jogados': 102, 'scouts': {'media': {'FS': 3, 'A': 0.14, 'G': 0.43, 'I': 0.43, 'DS': 0.29, 'FC': 2.86, 'CA': 0.14, 'FF': 1, 'FD': 0.43}, 'mandante': {'FS': 12, 'A': 1, 'G': 2, 'I': 2, 'DS': 2, 'FC': 9, 'FF': 4, 'FD': 2}, 'visitante': {'FS': 9, 'G': 1, 'I': 1, 'FC': 11, 'CA': 1, 'FF': 3, 'FD': 1}}}",calleri,Calleri,Calleri,Jonathan Calleri,https://s.sde.globo.com/media/person_role/2022/03/01/3abaa943f1546750dd057d6cb3559ce5_FORMATO.png,Provável
5,"{'CA': 1, 'DS': 6, 'FC': 5, 'FD': 1, 'FF': 3, 'FS': 2, 'G': 1}",108528,8,267,4,7,2.9,2.79,-0.97,2.47,7,1.79,"{'media_pontos_mandante': 1, 'media_pontos_visitante': 3.06, 'media_minutos_jogados': 49, 'minutos_jogados': 94, 'scouts': {'media': {'FS': 0.29, 'G': 0.14, 'DS': 0.86, 'FC': 0.71, 'CA': 0.14, 'FF': 0.43, 'FD': 0.14}, 'mandante': {'DS': 1, 'FF': 1}, 'visitante': {'FS': 2, 'G': 1, 'DS': 5, 'FC': 5, 'CA': 1, 'FF': 2, 'FD': 1}}}",galarza,Galarza,Galarza,Matías Galarza Fonda,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_G8IevUF.png,Provável
6,"{'CA': 1, 'DE': 24, 'GS': 13, 'SG': 1}",51413,8,1371,1,7,0.0,4.51,-1.74,1.87,8,0.14,"{'media_pontos_mandante': 0.25, 'media_pontos_visitante': 3.5, 'media_minutos_jogados': 104, 'minutos_jogados': 104, 'scouts': {'media': {'SG': 0.12, 'CA': 0.12, 'DE': 3, 'GS': 1.62}, 'mandante': {'DE': 9, 'GS': 8}, 'visitante': {'SG': 1, 'CA': 1, 'DE': 15, 'GS': 5}}}",walter,Walter,Walter,Walter Leandro Capeloza Artune,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_byoeISo.png,Provável
7,"{'A': 1, 'CA': 1, 'DS': 7, 'FC': 5, 'FD': 6, 'FF': 5, 'FS': 12, 'SG': 3}",102318,8,276,2,7,5.3,10.05,0.42,5.39,8,3.22,"{'media_pontos_mandante': 6.325, 'media_pontos_visitante': 4.45, 'media_minutos_jogados': 83, 'minutos_jogados': 102, 'scouts': {'media': {'SG': 0.38, 'FS': 1.5, 'A': 0.12, 'DS': 0.88, 'FC': 0.62, 'CA': 0.12, 'FF': 0.62, 'FD': 0.75}, 'mandante': {'SG': 2, 'FS': 5, 'DS': 4, 'FF': 4, 'FD': 4}, 'visitante': {'SG': 1, 'FS': 7, 'A': 1, 'DS': 3, 'FC': 5, 'CA': 1, 'FF': 1, 'FD': 2}}}",caio-paulista,Caio Paulista,C. Paulista,Caio Fernando de Oliveira,https://s.sde.globo.com/media/person_role/2023/01/27/photo_FORMATO_rRBJfVv.png,Provável
8,"{'CA': 1, 'DS': 10, 'FC': 2, 'FF': 1, 'FS': 3, 'G': 1, 'SG': 2}",112136,8,276,3,7,2.9,6.56,-0.89,5.12,6,1.83,"{'media_pontos_mandante': 6.975, 'media_pontos_visitante': 1.4, 'media_minutos_jogados': 101, 'minutos_jogados': 102, 'scouts': {'media': {'SG': 0.33, 'FS': 0.5, 'G': 0.17, 'DS': 1.67, 'FC': 0.33, 'CA': 0.17, 'FF': 0.17}, 'mandante': {'SG': 2, 'FS': 3, 'G': 1, 'DS': 7}, 'visitante': {'DS': 3, 'FC': 2, 'CA': 1, 'FF': 1}}}",lucas-beraldo,Lucas Beraldo,L. Beraldo,Lucas Lopes Beraldo,https://s.sde.globo.com/media/person_role/2022/07/22/aef0c837cb53876eb1509bd8c3eaa586_FORMATO.png,Provável
9,"{'A': 1, 'CA': 2, 'CV': 1, 'DS': 7, 'FC': 7, 'FF': 4, 'FS': 6, 'I': 1, 'SG': 3}",101995,8,356,3,7,5.5,8.49,0.72,3.91,7,3.3,"{'media_pontos_mandante': 3.8000000000000003, 'media_pontos_visitante': 4.066666666666666, 'media_minutos_jogados': 100, 'minutos_jogados': 102, 'scouts': {'media': {'SG': 0.43, 'FS': 0.86, 'A': 0.14, 'I': 0.14, 'DS': 1, 'FC': 1, 'CA': 0.29, 'CV': 0.14, 'FF': 0.57}, 'mandante': {'SG': 2, 'FS': 4, 'A': 1, 'DS': 2, 'FC': 6, 'CA': 1, 'CV': 1, 'FF': 2}, 'visitante': {'SG': 1, 'FS': 2, 'I': 1, 'DS': 5, 'FC': 1, 'CA': 1, 'FF': 2}}}",britez,Brítez,Brítez,Emanuel Fermín Brítez,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_qvH6Q9A.png,Provável
