,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Ferreira,110506,Palmeiras,TEC,4.6450000000000005,5.242
1,Acevedo,104783,Bahia,MEI,4.766666666666667,2.6500000000000004
2,Ademir,101314,Bahia,ATA,2.533333333333333,2.55
3,Aderlan,88423,Bragantino,LAT,5.733333333333334,11.8
4,Adryelson,91664,Botafogo,ZAG,6.674999999999999,4.866666666666666
5,Adson,111682,Corinthians,MEI,4.6,1.9333333333333336
6,Alan Empereur,88033,Cuiabá,ZAG,0.4,4.925
7,Alan Franco,99889,São Paulo,ZAG,2.6999999999999997,-1.2
8,Alan Kardec,50347,Atlético-MG,ATA,-1.1,8.7
9,Alan Patrick,68685,Internacional,MEI,0.8999999999999999,4.066666666666667
10,Alef Manga,101254,Coritiba,ATA,2.9,9.533333333333333
11,Alemão,98219,Internacional,ATA,2.65,4.95
12,Alerrandro,101715,Bragantino,ATA,11.5,0.35
13,Alesson,97321,Goiás,ATA,2.766666666666667,0.8333333333333334
14,Alex Santana,85465,Athletico-PR,MEI,3.8000000000000003,2.6333333333333333
15,Alex Teixeira,60793,Vasco,MEI,3.733333333333333,2.3499999999999996
16,Alison,73974,Santos,MEI,2.1,0.5
17,Alisson,81845,São Paulo,MEI,3.1799999999999997,1.85
18,Allyson,124340,Cuiabá,ZAG,5.0,4.1
19,Aloísio,73850,América-MG,ATA,2.4499999999999997,1.2666666666666666
20,Alê,86388,América-MG,MEI,-0.03333333333333333,1.45
21,Andrey,93787,Coritiba,MEI,2.8499999999999996,0.2999999999999999
22,Andrey Santos,109591,Vasco,MEI,0.3,0.0
23,André,107498,Fluminense,MEI,3.15,2.5666666666666664
24,André,121792,Grêmio,ATA,6.1,-0.1
25,Andrés Hurtado,110715,Bragantino,LAT,9.1,0.7
26,António Oliveira,111578,Cuiabá,TEC,5.706666666666667,5.595
27,Antônio Carlos Zago,69029,Coritiba,TEC,4.083333333333333,3.043333333333333
28,Apodi,51042,Goiás,LAT,1.9333333333333336,1.8666666666666665
29,Arboleda,91573,São Paulo,ZAG,5.550000000000001,2.65
30,Arias,99815,Fluminense,MEI,4.75,4.0
31,Armando Evangelista,125081,Goiás,TEC,4.35,4.970000000000001
32,Arrascaeta,87863,Flamengo,MEI,10.5,5.800000000000001
33,Arriagada,108624,Athletico-PR,ATA,0.3,0.0
34,Arthur Sales,111771,Bahia,ATA,4.9,0.8
35,Artur,95799,Palmeiras,ATA,6.6499999999999995,4.725
36,Aránguiz,69325,Internacional,MEI,2.2,0.0
37,Ayrton Lucas,88393,Flamengo,LAT,7.699999999999999,6.666666666666667
38,Barros,122485,Vasco,MEI,0.5,3.9499999999999997
39,Battaglia,94845,Atlético-MG,MEI,2.433333333333333,1.0
40,Bento,105208,Athletico-PR,GOL,4.8999999999999995,4.566666666666666
41,Benítez,93550,América-MG,MEI,3.7,8.5
42,Biel,110760,Bahia,ATA,6.0,6.6
43,Bitello,112140,Grêmio,MEI,7.3,4.8
44,Boschilia,86841,Coritiba,MEI,1.5,3.0
45,Brenno,100830,Grêmio,GOL,0.0,0.0
46,Breno,122991,América-MG,MEI,4.05,2.2666666666666666
47,Bruninho,113558,Bragantino,MEI,0.0,0.0
48,Bruno Alves,73620,Grêmio,ZAG,1.35,0.0
49,Bruno Gomes,106202,Coritiba,MEI,6.133333333333333,1.7000000000000002
50,Bruno Henrique,90285,Flamengo,ATA,4.95,1.0
51,Bruno Melo,84339,Goiás,ZAG,1.4000000000000001,5.374999999999999
52,Bruno Mezenga,37865,Santos,ATA,0.5,0.6
53,Bruno Méndez,103700,Corinthians,ZAG,2.2,1.3333333333333333
54,Bruno Pacheco,90061,Fortaleza,LAT,8.633333333333335,5.8999999999999995
55,Bruno Rodrigues,92811,Cruzeiro,ATA,3.375,8.966666666666667
56,Bruno Santos,122668,Goiás,LAT,0.2,0.2333333333333334
57,Bruno Tabata,107174,Palmeiras,MEI,0.5,1.3
58,Bruno Uvini,70221,Grêmio,ZAG,1.5,4.633333333333334
59,Bruno Viana,92291,Coritiba,ZAG,-0.45,0.3
60,Brítez,101995,Fortaleza,ZAG,6.4,3.325
61,Bustos,96678,Internacional,LAT,5.1,2.65
62,Caetano,103575,Corinthians,ZAG,0.0,3.6999999999999997
63,Caio Alexandre,106323,Fortaleza,MEI,0.9666666666666667,2.775
64,Caio Paulista,102318,São Paulo,LAT,3.125,3.95
65,Calebe,109461,Fortaleza,MEI,2.1666666666666665,3.175
66,Calleri,89840,São Paulo,ATA,5.825,6.1
67,Cano,79631,Fluminense,ATA,2.4000000000000004,2.825
68,Canobbio,102928,Athletico-PR,ATA,6.2749999999999995,2.6500000000000004
69,Capasso,112913,Vasco,ZAG,1.1,1.3333333333333333
70,Carballo,91254,Grêmio,MEI,2.3333333333333335,0.65
71,Carlos Alberto,106704,Botafogo,ATA,8.5,0.0
72,Carlos de Pena,87242,Internacional,MEI,1.2999999999999998,0.65
73,Cauly,123360,Bahia,MEI,2.0,2.2333333333333334
74,Ceppelini,72762,Cuiabá,MEI,4.533333333333334,1.2333333333333334
75,Chancellor,93166,Coritiba,ZAG,2.6,0.0
76,Christian,104502,Athletico-PR,MEI,1.65,7.5
77,Cicinho,61106,Bahia,LAT,4.333333333333333,6.2
78,Cleiton,93882,Bragantino,GOL,6.566666666666666,4.0
79,Cristaldo,89846,Grêmio,MEI,7.5,6.800000000000001
80,Cuello,98909,Athletico-PR,ATA,2.5,2.4333333333333336
81,Cuiabano,116065,Grêmio,LAT,1.7666666666666668,4.5
82,Cássio,42234,Corinthians,GOL,4.666666666666667,3.875
83,Daniel,93791,Bahia,MEI,0.85,0.0
84,Daniel Junior,116432,Cruzeiro,MEI,0.5666666666666667,0.0
85,Daniel Ruiz,116672,Santos,MEI,0.35,0.8
86,Danilo Avelar,72142,América-MG,ZAG,6.25,8.4
87,Danilo Barbosa,86777,Botafogo,MEI,1.5,1.5499999999999998
88,Danilo Fernandes,69051,Bahia,GOL,-1.0,7.0
89,David,90309,São Paulo,ATA,4.733333333333333,0.5
90,David Braz,50317,Fluminense,ZAG,1.5999999999999999,-1.1
91,David Duarte,91772,Bahia,ZAG,3.35,3.8000000000000003
92,David Luiz,52827,Flamengo,ZAG,5.266666666666667,0.9999999999999999
93,Deivid Washington,124251,Santos,ATA,2.766666666666667,-0.5
94,Denilson,115986,Cuiabá,MEI,9.350000000000001,2.375
95,Deyverson,92708,Cuiabá,ATA,6.05,7.775
96,Di Placido,98605,Botafogo,LAT,10.075000000000001,3.35
97,Diego,101027,Goiás,MEI,0.2,3.9
98,Diego Costa,101728,São Paulo,ZAG,0.5,0.0
99,Diego Rosa,107796,Bahia,MEI,1.2,1.4
100,Diogo Barbosa,70916,Grêmio,LAT,0.0,0.1
