atleta_id,apelido,clube,posicao,status_pre,preco_open,pontos_num,variacao_num,ieo_gm_mean,iao_gm_mean,ied_gm_mean,ieg_gm_mean,ippc_gm_mean,iro_gm,irp_gm,adversário,ranking,fase,media_movel_mandante,media_movel_visitante,prob_vitoria_mandante,prob_vitoria_visitante,mando,XP_mandante,XP_visitante
104660,Vinícius Lopes,Botafogo,ATA,Provável,3.65,17.2,2.7,6.993076923076923,3.076923076923077,33.91223314925618,12.502709153522147,0.7826185888336669,4.28923076923077,5.380748164923949,Fluminense,10,6,3.6333333333333333,6.199999999999999,40.783918581819755,,mandante,2.621666666666667,0.0
38229,Fábio Santos,Corinthians,LAT,Provável,5.48,16.6,3.1,7.6923076923076925,1.5384615384615385,33.25232636865975,13.257694908507904,0.42835668384958925,1.0416666666666667,3.9065901937121312,Santos,2,10,6.45,2.8,45.108773137635836,,mandante,5.025,0.0
73384,Samuel Xavier,Fluminense,LAT,Provável,7.36,15.9,2.21,7.246153846153846,3.8461538461538463,36.232484477552525,13.272641647592573,0.6353104149800559,3.186923076923077,7.976892454129127,Botafogo,9,7,8.575000000000001,4.6000000000000005,,31.01874522493614,visitante,0.0,3.9
81161,Léo Baptistão ,Santos,ATA,Provável,9.64,15.0,1.84,22.377692307692307,6.538461538461538,28.918775438727216,12.502709153522147,0.5699016204953047,13.0525,9.41563528121573,Corinthians,6,7,6.55,0.9,,21.11659440749018,visitante,0.0,1.4666666666666668
87999,Gustavo Scarpa,Palmeiras,MEI,Provável,11.91,13.1,1.11,38.02076923076923,7.967032967032967,32.44276192826367,12.502709153522147,0.7266321621407292,20.201666666666664,9.448414126355832,Avaí,1,13,12.200000000000001,8.450000000000001,,74.38757217928438,visitante,0.0,3.6616666666666666
105175,Khellven ,Athletico-PR,LAT,Provável,4.5,13.0,2.1,7.6923076923076925,1.5384615384615385,37.88185387831677,13.492304518117512,0.9677436027100507,5.858461538461539,6.905070166822923,Bragantino,5,9,2.6,7.75,32.84953495195159,,mandante,3.254166666666667,0.0
106107,Airton,Atlético-GO,ATA,Nulo,4.760000000000002,12.6,1.93,15.384615384615385,3.4615384615384617,30.190250868798294,12.502709153522147,0.853648932326223,6.303846153846154,7.0743486837630085,Ceará,13,9,6.575,3.3000000000000003,,23.979207750716657,visitante,0.0,3.44
100848,Luan Cândido,Bragantino,LAT,Provável,8.24,11.5,1.31,11.85153846153846,12.307692307692308,34.99822907073736,13.095253863713916,0.5661237962443617,15.160833333333331,8.374607440276238,Athletico-PR,8,8,7.3,8.45,,36.09126763609211,visitante,0.0,4.941666666666666
80196,Yago Pikachu,Fortaleza,MEI,Provável,10.17,10.9,1.28,25.73461538461538,15.384615384615385,32.78577982984337,12.502709153522147,0.4741396436480078,15.733333333333336,12.081555628487038,Atlético-MG,19,8,6.92,2.7,,11.351422184638082,visitante,0.0,2.4732142857142856
109497,Marcos Leonardo,Santos,ATA,Provável,14.59,10.7,-0.86,30.759999999999998,21.153846153846153,22.298276078418926,12.502709153522147,0.564789859498047,21.522499999999997,11.906626977910074,Corinthians,6,7,4.933333333333333,17.3,,21.11659440749018,visitante,0.0,4.791666666666667
83433,Patrick,São Paulo,MEI,Provável,7.92,10.5,1.81,21.31692307692308,5.384615384615385,34.53354904391501,12.502709153522147,0.42146782805537886,4.891538461538461,6.852107375815353,Juventude,7,5,10.3,2.2333333333333334,80.02500358701388,,mandante,5.204166666666667,0.0
87225,Pedro Henrique,Athletico-PR,ZAG,Provável,7.209999999999999,10.1,1.65,0.0,0.0,47.712111626604354,13.462138605598657,0.6576420971756336,2.873076923076923,8.050954655713797,Bragantino,5,9,3.8000000000000003,6.166666666666667,32.84953495195159,,mandante,3.8083333333333336,0.0
108422,0,Botafogo,ATA,Provável,12.23,10.1,1.49,32.403076923076924,20.64102564102564,20.970919250644332,12.502709153522147,0.7058586214327035,40.0,21.089320419537742,Fluminense,10,6,2.033333333333333,6.3,40.783918581819755,,mandante,3.15,0.0
37788,Marcelo Boeck,Fortaleza,GOL,Provável,2.5700000000000003,10.0,2.34,0.0,0.0,25.841507001216886,25.42985783498117,0.5636089281424058,0.0,3.8972760091893663,Atlético-MG,19,8,5.375,-0.75,,11.351422184638082,visitante,0.0,0.21904761904761888
94968,Juninho Capixaba,Fortaleza,LAT,Provável,5.06,9.9,1.74,7.6923076923076925,0.0,36.57191774132921,13.044019694832688,0.6613939996870055,3.6658333333333335,7.897111913357402,Atlético-MG,19,8,6.949999999999999,0.6499999999999999,,11.351422184638082,visitante,0.0,0.9257142857142855
82766,Wellington Rato,Atlético-GO,MEI,Provável,9.59,9.9,1.71,24.772307692307688,21.153846153846153,28.069983173712053,12.502709153522147,0.5722563820886918,15.406153846153845,10.390449629276917,Ceará,13,9,5.85,6.5,,23.979207750716657,visitante,0.0,4.391666666666667
109563,Joaquim,Cuiabá,ZAG,Nulo,3.0,9.7,1.05,0.0,0.0,29.402571636552075,12.787609438422432,0.2487179487179487,0.0,2.020833333333333,Goiás,18,5,9.7,0.0,,16.25782355889729,visitante,0.0,1.1666666666666667
106822,Rodrigo Nestor,São Paulo,MEI,Provável,6.57,9.6,1.51,6.689230769230769,3.076923076923077,33.35321033193607,12.502709153522147,0.5077270566709498,17.162307692307692,6.554189663823382,Juventude,7,5,7.466666666666666,2.8249999999999997,80.02500358701388,,mandante,4.491666666666667,0.0
78605,Gabriel,Internacional,MEI,Nulo,6.050000000000002,9.6,1.15,0.0,0.0,49.9620627868329,12.502709153522147,0.8047312640889601,3.626153846153846,7.423574302555194,Coritiba,4,10,8.8,5.15,56.28251157419513,,mandante,5.141666666666667,0.0
86675,Rodrigo Soares,Juventude,LAT,Provável,1.29,9.5,1.77,6.993076923076923,3.076923076923077,27.688105923853033,12.716384367197362,1.0284935065834024,4.848333333333334,3.414289941501832,São Paulo,20,3,3.7,4.75,,6.688606031619032,visitante,0.0,1.2133333333333334
95799,Artur,Bragantino,ATA,Provável,8.92,9.5,-0.35,29.009230769230765,6.0989010989010985,33.40441123520865,12.502709153522147,0.5925048351147445,8.710833333333333,8.093370623252035,Athletico-PR,8,8,7.1000000000000005,9.166666666666666,,36.09126763609211,visitante,0.0,5.354166666666666
85931,Hyoran,Bragantino,MEI,Provável,10.5,9.4,-1.73,18.086923076923078,7.362637362637363,26.236110733717428,13.969107678744203,0.5704583892668539,8.9,7.3746543130790725,Athletico-PR,8,8,12.65,5.05,,36.09126763609211,visitante,0.0,4.754166666666666
95638,Marcelo Benevenuto,Fortaleza,ZAG,Provável,5.98,9.3,1.49,0.0,0.0,31.476498036866776,13.044019694832688,0.38332582796029774,3.6975,6.358713488677389,Atlético-MG,19,8,3.8200000000000003,1.9,,11.351422184638082,visitante,0.0,1.6357142857142857
69014,Manoel,Fluminense,ZAG,Nulo,6.5699999999999985,9.2,0.95,7.6923076923076925,0.0,29.10413874859664,13.586798079396061,0.4141705632276528,2.0515384615384615,4.863958813493371,Botafogo,9,7,4.525,2.4499999999999997,,31.01874522493614,visitante,0.0,3.6833333333333336
90061,Bruno Pacheco,Ceará,LAT,Provável,7.93,9.1,1.4,6.203846153846154,0.0,36.69264914288293,14.473788183424707,0.3458246378396239,4.170909090909091,6.058607041177694,Atlético-GO,12,7,7.8,4.025,44.4946951116561,,mandante,3.620833333333333,0.0
96678,Bustos,Internacional,LAT,Nulo,8.78,9.1,0.91,22.377692307692307,3.076923076923077,43.1925725534952,13.190767668905142,0.5410634420078819,3.6846153846153844,8.06200169257494,Coritiba,4,10,5.2,3.575,56.28251157419513,,mandante,4.141666666666667,0.0
37656,Fábio,Fluminense,GOL,Provável,10.82,9.0,0.48,0.0,0.0,27.128062975711696,47.67122290992768,0.42864316232773236,0.0,8.231314915142628,Botafogo,9,7,2.75,7.666666666666667,,31.01874522493614,visitante,0.0,4.833333333333334
93790,Marlon Freitas,Atlético-GO,MEI,Provável,6.75,8.8,1.41,26.22384615384615,3.076923076923077,45.2006524325598,12.502709153522147,0.883006748794624,8.218461538461536,8.84293585470376,Ceará,13,9,5.125,2.9333333333333336,,23.979207750716657,visitante,0.0,3.5583333333333336
68923,Gil,Corinthians,ZAG,Nulo,7.71,8.7,0.88,0.0,0.0,40.42431899290198,13.713734074224487,0.47287827186453807,4.894166666666666,5.511526929345458,Santos,2,10,4.0,5.05,45.108773137635836,,mandante,4.06,0.0
63289,Edenílson,Internacional,MEI,Nulo,11.6,8.6,0.15,20.009999999999998,5.274725274725275,33.1936516638882,12.502709153522147,0.3238563075205987,13.855384615384613,7.052395587427433,Coritiba,4,10,5.699999999999999,2.825,56.28251157419513,,mandante,4.804166666666667,0.0
109282,Luiz Henrique,Fluminense,ATA,Provável,10.02,8.5,0.51,20.477692307692305,7.6923076923076925,44.516876586093765,12.502709153522147,0.9510138651330116,17.204615384615387,12.691190996438086,Botafogo,9,7,10.4,6.566666666666666,,31.01874522493614,visitante,0.0,4.783333333333333
103767,Gabriel Menino,Palmeiras,MEI,Provável,6.19,8.5,0.86,7.6923076923076925,1.9230769230769231,35.96629488306515,12.502709153522147,0.38366903169230365,4.3725,3.0946383591219866,Avaí,1,13,5.3,6.5,,74.38757217928438,visitante,0.0,3.5416666666666665
