atleta_id,apelido,clube,posicao,status_pre,preco_open,pontos_num,variacao_num,ieo_gm_mean,iao_gm_mean,ied_gm_mean,ieg_gm_mean,ippc_gm_mean,iro_gm,irp_gm,adversário,ranking,fase,media_movel_mandante,media_movel_visitante,prob_vitoria_mandante,prob_vitoria_visitante,mando,XP_mandante,XP_visitante
102878,Terans,Athletico-PR,MEI,Provável,7.31,18.3,3.79,19.659285714285712,5.0,32.84551000753451,22.725727542666203,0.6203116129594893,15.724285714285713,9.716823986674072,Cuiabá,,,7.9,-0.05,,2.4061531673617593,visitante,0.0,1.5583333333333333
101727,Matheuzinho,Flamengo,LAT,Provável,5.48,16.4,3.21,14.285714285714286,0.0,41.61358052952873,22.911256299623535,0.6061530143281969,1.3883333333333334,6.347548911848757,Fluminense,12.0,5.0,16.4,3.35,,26.12203464929321,visitante,0.0,4.841666666666667
85423,Valdívia,Cuiabá,MEI,Provável,4.99,14.3,2.97,11.428571428571429,10.0,36.68178167381786,22.725727542666203,0.8684626371229138,25.140000000000004,9.386589648495193,Athletico-PR,15.0,5.0,6.666666666666667,2.8666666666666667,62.942460058533854,,mandante,6.0,0.0
91856,Hayner,Atlético-GO,LAT,Provável,3.69,14.1,2.5,14.285714285714286,0.0,37.37296484812181,22.911256299623535,1.0342262892202199,1.02,8.297901522424906,Internacional,16.0,5.0,6.033333333333334,3.05,,7.723563382284583,visitante,0.0,3.3583333333333334
98619,Kuscevic,Palmeiras,ZAG,Nulo,4.37,13.2,2.12,14.285714285714286,0.0,35.48942736104059,23.460706849074082,0.6100849950964368,0.0,3.837881152207836,Santos,1.0,11.0,5.0,13.2,,30.679614408705685,visitante,0.0,8.125
37656,Fábio,Fluminense,GOL,Provável,9.59,13.0,2.43,0.0,0.0,33.77632585987631,46.96315669977991,0.4996961031554145,0.0,9.387338137441674,Flamengo,8.0,7.0,3.3333333333333335,6.0,20.278857807341645,,mandante,3.916666666666667,0.0
109282,Luiz Henrique,Fluminense,ATA,Provável,7.16,13.0,1.76,23.744285714285713,10.0,40.21343236368667,22.725727542666203,0.9622838062897843,12.288571428571428,10.077583588724151,Flamengo,8.0,7.0,3.266666666666667,6.675000000000001,20.278857807341645,,mandante,3.8833333333333337,0.0
63013,Marcos Rocha,Palmeiras,LAT,Provável,6.5200000000000005,12.4,2.29,14.285714285714286,0.0,51.30129525791249,23.646235606031407,0.6166758272588041,0.0,5.609210914765299,Santos,1.0,11.0,3.1666666666666665,8.55,,30.679614408705685,visitante,0.0,5.800000000000001
91607,Rony,Palmeiras,ATA,Provável,9.41,12.2,2.05,30.06325,6.666666666666667,28.859302607419437,22.725727542666203,0.5875294232267955,11.218333333333334,7.612500527181476,Santos,1.0,11.0,3.6000000000000005,10.85,,30.679614408705685,visitante,0.0,6.949999999999999
82455,Zé Rafael,Palmeiras,MEI,Provável,13.13,12.0,2.02,54.41636588549572,21.666666666666668,45.98635749748651,22.725727542666203,0.6248245926260213,35.096666666666664,10.501455020876385,Santos,1.0,11.0,8.175,8.55,,30.679614408705685,visitante,0.0,5.800000000000001
106107,Airton,Atlético-GO,ATA,Nulo,3.02,11.4,2.47,14.285714285714286,3.3333333333333335,32.615789014248236,22.725727542666203,0.835668197072036,6.707142857142857,5.760526676724729,Internacional,16.0,5.0,5.766666666666667,-0.25,,7.723563382284583,visitante,0.0,1.7083333333333333
91101,Ronaldo,Atlético-GO,GOL,Provável,4.7,11.0,1.55,0.0,0.0,33.48058963791714,38.349719309739825,0.814894526045541,0.0,7.783568783431628,Internacional,16.0,5.0,4.5,4.6,,7.723563382284583,visitante,0.0,4.133333333333333
88065,Jorge,Palmeiras,LAT,Provável,1.7400000000000002,10.5,1.67,0.0,0.0,36.0377511098073,23.046027189111403,1.9643365392133862,0.6666666666666666,2.678081902914259,Santos,1.0,11.0,0.7333333333333334,10.5,,30.679614408705685,visitante,0.0,6.775
89840,Calleri,São Paulo,ATA,Provável,28.21,10.4,-0.63,68.26071762491651,37.22222222222222,29.958772145304,22.725727542666203,0.5863486928476813,29.614285714285707,20.182857745105792,Ceará,4.0,9.0,17.0,6.4,87.63160304618624,,mandante,11.583333333333334,0.0
77544,Jorginho,Atlético-GO,MEI,Provável,4.38,10.2,2.08,27.27285714285714,20.0,37.19216181962411,22.725727542666203,1.0775521082351782,7.628571428571428,8.092168426827596,Internacional,16.0,5.0,2.875,6.05,,7.723563382284583,visitante,0.0,4.858333333333333
94583,Pedro,Flamengo,ATA,Dúvida,8.5,10.1,0.83,12.987142857142857,6.666666666666667,33.10847498008821,22.725727542666203,0.28684064306430124,9.166666666666666,5.001099142668718,Fluminense,12.0,5.0,5.3,3.8,,26.12203464929321,visitante,0.0,5.066666666666666
108422,Erison,Botafogo,ATA,Provável,13.63,10.1,0.6,41.66721705847476,10.0,32.24599699469648,22.725727542666203,1.100144586360069,8.672857142857143,15.224186247036,Coritiba,6.0,9.0,4.3999999999999995,10.825000000000001,,11.992595537741757,visitante,0.0,7.0791666666666675
110506,Abel Ferreira,Palmeiras,TEC,Provável,11.55,9.93,0.92,0.0,0.0,32.768338925666434,22.725727542666203,0.5256862953621841,0.0,8.228248492260974,Santos,1.0,11.0,6.2075000000000005,7.095,,30.679614408705685,visitante,0.0,5.0725
111682,Adson,Corinthians,MEI,Nulo,7.32,9.8,1.07,12.987142857142857,6.666666666666667,45.05864151268113,22.725727542666203,0.6240072764941166,4.155714285714286,4.837397480155677,América-MG,3.0,8.0,6.1000000000000005,4.9,66.16779278597353,,mandante,6.237500000000001,0.0
68920,Dudu,Palmeiras,ATA,Provável,11.98,9.6,1.12,34.71920344848522,0.0,36.79985925534998,22.725727542666203,0.5037125357345815,-20.861666666666668,8.308380076757624,Santos,1.0,11.0,6.949999999999999,5.8,,30.679614408705685,visitante,0.0,4.425
85425,João Paulo,Santos,GOL,Provável,14.03,9.5,1.19,0.0,0.0,33.78423600067681,58.55231746753829,0.36826877003274233,0.0,8.552616163272956,Palmeiras,7.0,7.0,5.625,4.666666666666667,28.65960829739173,,mandante,4.6875,0.0
87242,Carlos de Pena,Internacional,ATA,Nulo,3.83,9.0,1.95,27.825398420148343,10.0,38.41159015722361,22.725727542666203,2.112304657365965,13.19,8.036222975201657,Atlético-GO,10.0,7.0,0.7333333333333333,6.15,77.84714149538807,,mandante,3.7333333333333334,0.0
80664,Michel,Ceará,LAT,Nulo,3.4300000000000006,9.0,1.89,0.0,0.0,34.593861443862124,22.911256299623535,0.477909381729244,18.18166666666667,4.850762574837214,São Paulo,14.0,3.0,-0.4,5.95,,4.727757875846718,visitante,0.0,3.975
103767,Gabriel Menino,Palmeiras,MEI,Nulo,6.0,8.8,0.34,14.285714285714286,3.3333333333333335,33.500939658267164,22.725727542666203,0.20952380952380953,0.6666666666666666,1.8556787988697232,Santos,1.0,11.0,0.0,0.0,,30.679614408705685,visitante,0.0,0.0
98909,Cuello,Athletico-PR,ATA,Provável,6.61,8.7,1.29,12.315714285714284,0.0,39.81990410598794,22.725727542666203,0.42501185115891105,14.66,6.261953235856624,Cuiabá,,,4.333333333333333,2.433333333333333,,2.4061531673617593,visitante,0.0,2.8
101573,Pepê,Cuiabá,MEI,Provável,4.960000000000001,8.5,1.52,0.0,0.0,43.60047572075948,22.725727542666203,0.6620966040662342,1.0985714285714285,7.187633332239325,Athletico-PR,15.0,5.0,4.6000000000000005,2.025,62.942460058533854,,mandante,4.966666666666667,0.0
87999,Gustavo Scarpa,Palmeiras,MEI,Provável,9.16,8.4,0.4,17.705190678073638,0.0,36.46931188619566,22.725727542666203,0.521664822475789,7.151666666666666,6.305090464341444,Santos,1.0,11.0,7.2,4.15,,30.679614408705685,visitante,0.0,3.6
105584,Lucas Piton,Corinthians,LAT,Provável,16.44,8.3,-0.35,40.0,8.333333333333334,52.82584951399939,23.448223437575887,0.6316623440007623,1.2985714285714285,9.806723982497418,América-MG,3.0,8.0,11.366666666666665,5.25,66.16779278597353,,mandante,8.870833333333334,0.0
81845,Alisson,São Paulo,MEI,Suspenso,9.24,8.2,1.26,23.647152571185725,0.0,40.97189203139336,22.725727542666203,0.4775936940704201,40.03000000000001,7.509287803335704,Ceará,4.0,9.0,3.766666666666666,4.3,87.63160304618624,,mandante,4.966666666666667,0.0
105208,Bento,Athletico-PR,GOL,Provável,6.0299999999999985,8.0,1.35,0.0,0.0,30.150547028842958,46.79340334999124,1.1014031040090788,0.0,9.562588685298293,Cuiabá,,,7.0,1.0,,2.4061531673617593,visitante,0.0,2.083333333333333
