atleta_id,apelido,clube,posicao,status_pre,preco_open,pontos_num,variacao_num,ieo_gm_mean,iao_gm_mean,ied_gm_mean,ieg_gm_mean,ippc_gm_mean,iro_gm,irp_gm,adversário,ranking,fase,media_movel_mandante,media_movel_visitante,prob_vitoria_mandante,prob_vitoria_visitante,mando,XP_mandante,XP_visitante
101715,Alerrandro,Bragantino,ATA,Provável,7.45,18.6,1.12,19.405882352941177,13.333333333333332,26.79419125033915,12.619829223771607,0.7770130972533895,9.718125,7.116053690992987,Fortaleza,7,8,11.15,10.466666666666667,60.717371659317735,,mandante,4.456249999999999,0.0
100079,Zaracho,Atlético-MG,MEI,Provável,11.98,17.7,2.82,13.796470588235294,11.764705882352942,31.766713673046517,12.619829223771607,0.21226773983514335,5.0962499999999995,4.482184734094862,Cuiabá,4,11,1.8,17.7,,39.78934185510749,visitante,0.0,7.330952380952381
111333,Sorriso,Bragantino,ATA,Provável,4.86,14.6,2.37,16.88,4.313725490196078,29.843902491870598,12.619829223771607,0.4673783547101818,3.345625,3.720949788200175,Fortaleza,7,8,1.9333333333333336,6.333333333333333,60.717371659317735,,mandante,3.0562500000000004,0.0
71162,Vina,Ceará,MEI,Nulo,4.59,12.8,1.43,5.541176470588235,3.92156862745098,26.212341135983607,12.619829223771607,0.48423968013220614,12.990625,4.59130530124445,Avaí,13,6,4.366666666666667,5.3,59.07402764759385,,mandante,4.1000000000000005,0.0
78248,Gustavo Henrique,Flamengo,ZAG,Nulo,4.300000000000002,12.6,2.18,5.882352941176471,1.96078431372549,25.844032476898196,12.96856505637841,0.2707881875166771,0.849375,2.304705055370539,Juventude,10,7,9.6,0.4,72.31998077754807,,mandante,6.51875,0.0
90061,Bruno Pacheco,Ceará,LAT,Nulo,8.44,12.3,1.74,10.626470588235295,1.96078431372549,38.077005254323545,14.127124952520623,0.39793687238616116,4.177333333333333,7.483142371580505,Avaí,13,6,8.4,4.066666666666666,59.07402764759385,,mandante,5.108333333333333,0.0
81150,Mayke,Palmeiras,LAT,Nulo,4.67,11.8,1.72,0.0,0.0,30.98503024012107,13.200457848824833,0.3197374419122297,1.5625,2.209463870244212,América-MG,1,9,4.433333333333334,1.7,,63.58896052444598,visitante,0.0,2.9125
69014,Manoel,Fluminense,ZAG,Provável,7.710000000000001,11.7,1.6,23.529411764705884,4.313725490196078,30.132528858986916,13.758650476899028,0.6130557068316832,3.300588235294118,7.5167785234899345,Goiás,5,11,6.35,10.1,,39.86107298065612,visitante,0.0,4.01
104666,Moisés,Fortaleza,ATA,Provável,5.65,11.2,1.75,22.22764705882353,6.722689075630251,30.78860442837322,12.619829223771607,0.7213040756797208,15.50875,8.56848250722512,Bragantino,18,8,2.033333333333333,6.199999999999999,,15.25641511242282,visitante,0.0,4.81875
100848,Luan Cândido,Bragantino,LAT,Provável,10.93,11.0,-0.23,21.363529411764706,11.617647058823529,32.941182295584674,13.452458290578598,0.6676512945067108,15.058125000000004,9.670264986282941,Fortaleza,7,8,8.333333333333334,10.200000000000001,60.717371659317735,,mandante,5.6812499999999995,0.0
83433,Patrick,São Paulo,MEI,Suspenso,9.15,10.9,0.94,21.648823529411764,8.03921568627451,36.20304472262489,12.619829223771607,0.44888010433817105,7.858235294117647,7.3642726898417745,Internacional,9,4,7.975,2.733333333333333,,26.620253096161196,visitante,0.0,2.892857142857143
80287,Luciano,São Paulo,ATA,Provável,13.87,10.9,-0.51,27.830000000000002,11.07843137254902,30.259479071335885,12.619829223771607,0.39358368196617016,18.83529411764706,9.387683077466033,Internacional,9,4,6.133333333333333,7.8,,26.620253096161196,visitante,0.0,4.296428571428572
100762,Bissoli,Avaí,ATA,Nulo,7.8900000000000015,10.8,1.75,35.67058823529412,22.53501400560224,19.04110733666918,12.619829223771607,1.1024615582381916,23.957647058823532,12.594458438287155,Ceará,12,5,9.100000000000001,2.3000000000000003,,18.244392054347504,visitante,0.0,3.4205357142857142
