atleta_id,apelido,clube,posicao,status_pre,preco_open,pontos_num,variacao_num,ieo_gm_mean,iao_gm_mean,ied_gm_mean,ieg_gm_mean,ippc_gm_mean,iro_gm,irp_gm,adversário,ranking,fase,media_movel_mandante,media_movel_visitante,prob_vitoria_mandante,prob_vitoria_visitante,mando,XP_mandante,XP_visitante
91151,Everaldo ,América-MG,ATA,Suspenso,8.15,17.7,2.77,11.905000000000001,1.25,29.96198072749675,13.199923118900745,0.42435356434218097,7.677499999999999,7.596279091212984,Juventude,16,4,5.449999999999999,3.0999999999999996,,33.54051259337697,visitante,0.0,4.186111111111111
69375,Vidal,Flamengo,MEI,Provável,12.2,17.1,3.68,23.55,8.333333333333332,33.68464052287582,17.20405107089374,0.36915983606557373,3.3325,8.026456604501831,São Paulo,7,10,17.1,1.2,,35.07168744690578,visitante,0.0,1.85
105647,Maurício,Internacional,MEI,Nulo,4.0200000000000005,16.2,2.8,9.762,1.25,28.333730368109144,13.199923118900745,0.45566951784650483,7.015263157894736,3.5801525294150545,Fortaleza,4,6,5.866666666666666,0.3666666666666667,,37.01615423367472,visitante,0.0,4.112222222222222
79035,Luiz Felipe,Santos,ZAG,Provável,4.64,15.5,1.37,9.5455,1.6666666666666665,29.1153464923936,13.308618771074658,0.3344600725952813,1.3157894736842106,2.422603179545056,Coritiba,9,8,12.7,-0.5,,36.16193738340311,visitante,0.0,1.2
116034,Victor Hugo,Flamengo,MEI,Provável,1.64,14.7,2.65,5.882352941176471,0.980392156862745,27.66268899277148,13.107175987634093,0.6978729681116523,1.73625,2.084659895994047,São Paulo,7,10,5.533333333333332,1.2,,35.07168744690578,visitante,0.0,1.85
68920,Dudu,Palmeiras,ATA,Provável,12.29,14.6,1.36,24.168000000000003,13.25,31.31342831016422,13.199923118900745,0.3955029316688332,11.298421052631582,6.427773601871432,Goiás,1,11,3.766666666666667,5.325,76.41765977878877,,mandante,4.305,0.0
110193,Lázaro,Flamengo,MEI,Provável,5.45,14.3,1.16,17.5595,5.833333333333333,28.003601785716057,13.199923118900745,0.5394303514114782,5.480526315789473,4.0790189301566695,São Paulo,7,10,8.65,0.6499999999999999,,35.07168744690578,visitante,0.0,1.56875
102598,Helinho,Bragantino,ATA,Nulo,4.15,13.6,2.42,14.545499999999999,2.2916666666666665,27.352648971877574,13.199923118900745,0.4287499715126922,6.99421052631579,3.3781355566736138,Atlético-GO,8,10,6.175,-0.6666666666666666,,46.24439061260494,visitante,0.0,2.873888888888889
87999,Gustavo Scarpa,Palmeiras,MEI,Provável,11.98,13.4,1.75,36.342499999999994,8.678571428571427,29.778213841459625,13.199923118900745,0.6411560605231873,20.018947368421056,9.336077723373911,Goiás,1,11,3.733333333333333,7.449999999999999,76.41765977878877,,mandante,5.730555555555555,0.0
98225,Pedro Raul,Goiás,ATA,Provável,11.92,13.0,0.08,40.713499999999996,31.833333333333332,21.844189686612516,13.199923118900745,0.7257319007553324,33.33,13.81688535608872,Palmeiras,12,6,10.2,6.3999999999999995,,7.128616108758394,visitante,0.0,5.65625
113103,José López,Palmeiras,ATA,Provável,5.53,12.6,2.3,10.101111111111111,3.7037037037037033,28.271272070033362,14.01244778888658,0.3227297743533296,5.026666666666667,2.607014429902924,Goiás,1,11,1.3,7.699999999999999,76.41765977878877,,mandante,2.525,0.0
90031,Mendoza,Ceará,ATA,Provável,12.95,12.5,1.25,24.5655,21.0,23.27024487809002,14.15308216029508,0.4176604367930971,19.708235294117646,12.417730953373505,Botafogo,11,7,6.6,3.3000000000000003,,28.569575998213526,visitante,0.0,6.253472222222222
68952,Marinho,Flamengo,ATA,Provável,6.6099999999999985,11.8,1.41,13.1565,4.333333333333333,26.445095289132286,13.199923118900745,0.32388227705316364,6.073684210526316,3.6579589115598514,São Paulo,7,10,7.866666666666667,2.0,,35.07168744690578,visitante,0.0,2.0214285714285714
68773,Henrique Almeida,América-MG,ATA,Provável,3.3000000000000003,11.0,1.65,6.981999999999999,6.333333333333333,26.20123342879362,13.199923118900745,0.630217541977467,7.2780000000000005,4.380251979758624,Juventude,16,4,7.475,1.8,,33.54051259337697,visitante,0.0,2.769444444444445
103700,Bruno Méndez,Corinthians,ZAG,Dúvida,4.5,10.7,1.4,5.0,1.25,33.51877439308366,13.669562587591448,0.5723807411924056,2.2584615384615385,5.723695858323976,Avaí,2,10,8.399999999999999,2.266666666666667,,43.42178753547377,visitante,0.0,4.536507936507936
96468,Daniel,Internacional,GOL,Provável,8.18,10.5,1.15,0.0,0.0,26.421757654007536,46.455789485620016,0.5386782070183272,0.0,7.150981744951426,Fortaleza,4,6,7.3999999999999995,7.25,,37.01615423367472,visitante,0.0,5.5
84817,Robson,Fortaleza,ATA,Nulo,5.65,10.5,1.88,12.7595,6.428571428571428,21.96510631806416,13.199923118900745,0.4287918615375002,9.581052631578949,5.5296617631520215,Internacional,19,6,-0.5,3.6333333333333333,30.610928599220223,,mandante,2.812857142857143,0.0
87552,Vitor Bueno,Athletico-PR,MEI,Nulo,3.62,10.4,1.87,18.711999999999996,5.75,26.312245862693636,13.199923118900745,0.5110521269451963,5.788,3.5154112289098514,Atlético-MG,6,5,6.066666666666666,3.0666666666666664,,27.73420299699915,visitante,0.0,2.2262500000000003
112886,Lucas Barbosa,Santos,MEI,Nulo,2.96,10.1,0.9,10.0,0.625,32.81335505051054,13.199923118900745,0.8780680939401444,2.2794444444444446,3.5640072140421886,Coritiba,9,8,7.099999999999999,3.2,,36.16193738340311,visitante,0.0,2.4875
96678,Bustos,Internacional,LAT,Provável,9.69,10.0,0.14,14.545499999999999,2.0,39.07022639875146,13.794219977429103,0.40329082450842557,2.5210526315789474,5.994890823994482,Fortaleza,4,6,10.0,0.0,,37.01615423367472,visitante,0.0,5.443650793650794
97450,Gustavo Mosquito,Corinthians,ATA,Dúvida,3.21,10.0,1.75,18.310499999999998,3.5,26.21312264454732,13.199923118900745,0.5763616655563412,2.5305263157894737,2.784238493794883,Avaí,2,10,5.866666666666667,3.2,,43.42178753547377,visitante,0.0,1.1
71571,Fernando Miguel,Fortaleza,GOL,Provável,7.0,10.0,0.55,0.0,0.0,25.462017719023788,23.005425965200555,0.20594405594405596,0.0,3.4046749709428594,Internacional,19,6,11.0,9.0,30.610928599220223,,mandante,7.57,0.0
82766,Wellington Rato,Atlético-GO,MEI,Provável,11.36,9.9,0.5,21.101999999999997,14.583333333333334,29.341657812624426,13.199923118900745,0.5404592148748932,17.53,12.065373741381876,Bragantino,18,1,6.8,5.266666666666667,27.566862382894218,,mandante,4.162222222222223,0.0
93886,Matheusinho,América-MG,MEI,Provável,1.89,9.9,0.97,4.310499999999999,0.0,29.856239552551028,13.199923118900745,1.2763376655358747,3.6945,2.8010558712666995,Juventude,16,4,3.6750000000000003,3.0,,33.54051259337697,visitante,0.0,2.519444444444445
62977,Ganso,Fluminense,MEI,Provável,7.08,9.7,1.0,18.2875,3.5416666666666665,31.626589631516726,13.199923118900745,0.49635065233613496,5.173,5.3211468636534365,Cuiabá,3,11,1.8333333333333333,6.45,64.26961122231181,,mandante,2.425,0.0
109497,Marcos Leonardo,Santos,ATA,Provável,12.36,9.7,1.37,28.994,18.333333333333336,22.083704931781945,13.199923118900745,0.49690225305718644,25.0,11.00950504337745,Coritiba,9,8,7.374999999999999,1.0,,36.16193738340311,visitante,0.0,4.533333333333333
93882,Cleiton,Bragantino,GOL,Provável,9.12,9.5,1.55,0.0,0.0,25.297415184461578,45.82501956684759,0.39135706081584765,0.0,6.423848199525622,Atlético-GO,8,10,4.375,3.5,,46.24439061260494,visitante,0.0,4.1850000000000005
95638,Marcelo Benevenuto,Fortaleza,ZAG,Provável,7.75,9.5,0.81,5.0,0.0,35.46673933352768,14.17292959095845,0.5176752930691717,3.6510526315789478,8.300362773988281,Internacional,19,6,6.7,5.26,30.610928599220223,,mandante,4.220000000000001,0.0
84382,Danilo Barcelos,Goiás,LAT,Nulo,2.94,9.5,1.69,5.0,0.0,26.704665889534816,13.778542535281073,0.47372717706122697,2.9631578947368418,3.22627779888366,Palmeiras,12,6,6.2,1.3333333333333333,,7.128616108758394,visitante,0.0,2.825
